Equip Type ID	Equip Type	Equip ID	Equip Name	Transmog ID	Defense	Rare	File Path
0	Head	134	حلقة شكل للنقابة<ICON BETA>	136	62	7	pl048_0000
0	Head	149	قناع الجمجمة<ICON ALPHA>	131	64	6	pl054_0000
0	Head	150	Unavailable	132	2	0	pl001_0000
0	Head	153	فيلاين مزيف<ICON ALPHA>	151	56	5	pl055_0000
0	Head	187	Unavailable	180	2	0	pl001_0000
0	Head	154	قناع موسواين<ICON ALPHA>	152	40	4	pl056_0000
0	Head	188	Unavailable	181	2	0	pl001_0000
0	Head	179	Unavailable	172	2	0	pl001_0000
0	Head	180	Unavailable	173	2	0	pl001_0000
0	Head	181	ريشة ختم التنين<ICON ALPHA>	174	60	6	pl059_0000
0	Head	182	Unavailable	175	2	0	pl001_0000
0	Head	183	نظارات الاستراتيجي<ICON ALPHA>	176	56	5	pl060_0000
0	Head	184	Unavailable	177	2	0	pl001_0000
0	Head	185	رقعة عين الملك التنين<ICON ALPHA>	178	70	7	pl061_0000
0	Head	186	Unavailable	179	2	0	pl001_0000
0	Head	125	عتاد رأس زينوجيفا<ICON ALPHA>	125	72	7	pl045_0000
0	Head	126	عتاد رأس زينوجيفا<ICON BETA>	126	72	7	pl045_0010
0	Head	135	Unavailable	137	2	0	pl001_0000
0	Head	136	Unavailable	138	2	0	pl001_0000
0	Head	137	عتاد رأس زوراه<ICON ALPHA>	139	44	5	pl038_0000
0	Head	138	عتاد رأس زوراه<ICON BETA>	140	44	5	pl038_0010
0	Head	151	لفة عنق اللجنة<ICON ALPHA>	141	70	7	pl053_0000
0	Head	152	لفة عنق اللجنة<ICON BETA>	142	70	7	pl053_0000
0	Head	172	Unavailable	143	2	0	pl001_0000
0	Head	173	Unavailable	144	2	0	pl001_0000
0	Head	155	درع رأس السرية السميك	145	0	6	pl036_0000
0	Head	156	رأس سميك بشكل النقابة	146	0	6	pl048_0000
0	Head	145	درع رأس الربيع السميك	147	0	3	pl074_0000
0	Head	146	عتاد رأس غواص سميك	148	0	3	pl075_0000
0	Head	157	رأس الحصاد السميك	149	0	3	pl076_0000
0	Head	158	خوذة أوريون السميكة	150	0	3	pl077_0000
0	Head	159	رأس بذلة المهرجان السميكة	153	0	3	pl078_0000
0	Head	160	Unavailable	158	2	0	pl001_0000
0	Head	299	HARDUMMY	154	0	7	pl068_0000
0	Head	291	رأس Ryu السميك	155	0	7	pl069_0000
0	Head	292	عتاد رأس Sakura السميك	156	0	7	pl070_0000
0	Head	144	Unavailable	157	2	0	pl001_0000
0	Head	297	رأس بايك السميك	159	0	7	pl120_0000
0	Head	162	Unavailable	160	2	0	pl001_0000
0	Head	177	Unavailable	170	2	0	pl001_0000
0	Head	178	Unavailable	171	2	0	pl001_0000
0	Head	176	خوذة أولية	169	6	0	pl018_0000
0	Head	190	Unavailable	182	2	0	pl001_0000
0	Head	191	انفعال كولف تاروث<ICON ALPHA>	183	72	7	pl049_0000
0	Head	192	انفعال كولف تاروث<ICON BETA>	184	72	7	pl049_0010
0	Head	193	عتاد رأس الربيع	185	18	2	pl074_0000
0	Head	194	قناع الغواص	186	22	2	pl075_0000
0	Head	195	وردة الحصاد	187	26	2	pl076_0000
0	Head	196	قبعة أوريون	188	30	3	pl077_0000
0	Head	197	قبعة بذلة المهرجان الرسمية	189	34	3	pl078_0000
0	Head	200	عتاد رأس الساموراي	190	0	3	pl067_0000
0	Head	201	خوذة فانغيس<ICON ALPHA>	191	58	6	pl050_0000
0	Head	202	خوذة فانغيس<ICON BETA>	192	58	6	pl050_0010
0	Head	203	Unavailable	193	2	0	pl001_0000
0	Head	204	"بوشي كابوتو ""سابي"""	194	0	6	pl066_0000
0	Head	205	"بوشي كابوتو ""هوماري"""	195	0	6	pl066_0010
0	Head	206	درع رأس دراكين<ICON ALPHA>	196	72	7	pl073_0000
0	Head	207	عتاد رأس الربيع<ICON ALPHA>	197	40	4	pl074_0000
0	Head	208	قناع الغواص<ICON ALPHA>	198	46	4	pl075_0000
0	Head	209	وردة الحصاد<ICON ALPHA>	199	52	5	pl076_0000
0	Head	210	قبعة أوريون<ICON ALPHA>	200	58	5	pl077_0000
0	Head	211	قبعة بذلة المهرجان الرسمية<ICON ALPHA>	201	64	6	pl078_0000
0	Head	212	رأس الفراشة	202	22	2	pl057_0000 (Male Only)
0	Head	213	رأس الفراشة<ICON ALPHA>	203	42	4	pl057_0000 (Male Only)
0	Head	214	رأس الفراشة<ICON BETA>	204	42	4	pl057_0010 (Male Only)
0	Head	215	رأس الخنفساء الملكة	205	22	2	pl057_0000 (Female Only)
0	Head	216	رأس الخنفساء الملكة<ICON ALPHA>	206	42	4	pl057_0000 (Female Only)
0	Head	217	رأس الخنفساء الملكة<ICON BETA>	207	42	4	pl057_0000 (Female Only)
0	Head	218	خوذة فال هازاك<ICON GAMMA>	208	72	7	pl032_0020
0	Head	219	قرن كيرين<ICON GAMMA>	209	72	7	pl035_0020
0	Head	220	تاج القيصر<ICON GAMMA>	210	72	7	pl046_0020
0	Head	221	وهج كوشالا<ICON GAMMA>	211	72	7	pl047_0020
0	Head	222	خوذة نيرغي<ICON GAMMA>	212	72	7	pl030_0020
0	Head	223	عتاد رأس زوراه<ICON GAMMA>	213	72	7	pl038_0020
0	Head	224	عتاد رأس زينوجيفا<ICON GAMMA>	214	72	7	pl045_0020
0	Head	225	HARDUMMY	215	46	4	pl068_0000
0	Head	226	عتاد رأس Ryu	216	12	1	pl069_0000
0	Head	227	رأس Ryu<ICON ALPHA>	217	60	6	pl069_0000
0	Head	228	رأس Sakura<ICON ALPHA>	218	50	5	pl070_0000
0	Head	229	تاج سيد نجوم لازوردي<ICON ALPHA>	219	56	6	pl072_0000
0	Head	230	شعر دانتي<ICON ALPHA>	220	64	7	pl071_0000
0	Head	231	تاج الإمبراطورة<ICON ALPHA>	221	70	7	pl051_0000
0	Head	232	تاج الإمبراطورة<ICON BETA>	222	70	7	pl051_0010
0	Head	233	رقعة عين مذهلة<ICON ALPHA>	223	46	4	pl063_0000
0	Head	234	ألوان ظلال<ICON ALPHA>	224	46	4	pl062_0000
0	Head	235	رأس كولو-يا-كو<ICON ALPHA>	225	46	4	pl065_0000
0	Head	236	عتاد رأس دودة ضخمة<ICON ALPHA>	226	46	4	pl064_0000
0	Head	237	عتاد رأس الفراشة السميك	227	0	6	pl117_0000
0	Head	238	عتاد رائحة الموت السميك	228	0	6	pl026_0000
0	Head	239	رأس دانتي السميك	230	0	7	pl071_0000
0	Head	240	درع رأس دراكين السميك	231	0	7	pl073_0000
0	Head	241	عتاد رأس اللجنة السميك	234	0	6	pl053_0000
0	Head	242	عتاد الرأس الأصلي السميك	237	0	6	pl018_0000
0	Head	243	رأس الخنفساء السميكة	238	0	6	pl116_0000
0	Head	244	dummy013	239	2	0	pl001_0000
0	Head	245	عتاد رأس الظلال السميك	229	0	3	pl062_0000
0	Head	246	رأس قناع موسواين سميكة	232	0	3	pl056_0000
0	Head	247	رأس فيلاين مزيف سميكة	233	0	3	pl055_0000
0	Head	248	رقعة العين المذهلة السميكة	235	0	3	pl063_0000
0	Head	249	درع رأس دودة ضخمة سميك	236	0	3	pl064_0000
0	Head	250	رأس قناع الجمجمة السميك	240	0	3	pl054_0000
0	Head	251	رأس كولو-يا-كو السميكة	241	0	3	pl065_0000
0	Head	298	HARDUMMY	242	64	7	pl068_0000
0	Head	253	تاج الإمبراطورة<ICON GAMMA>	243	70	7	pl051_0020
0	Head	293	رأس جيرالت<ICON ALPHA>	244	70	7	pl118_0000
0	Head	294	رأس سيري<ICON ALPHA>	245	70	7	pl119_0000
0	Head	295	رأس جيرالت السميك	246	0	7	pl118_0000
0	Head	296	رأس سيري السميك	247	0	7	pl119_0000
0	Head	258	انفعال كولف تاروث<ICON GAMMA>	248	72	7	pl049_0020
0	Head	259	خوذة المدافع<ICON ALPHA>	249	50	5	pl121_0000
0	Head	300	عتاد رأس ذئب رهيب سميك+	250	0	8	pl105_0000
0	Head	301	عتاد رأس الحارس السميك	545	0	5	pl121_0000
0	Head	302	خوذة عظمية<ICON ALPHA>+	252	114	8	pl003_0000
0	Head	303	خوذة عظمية<ICON BETA>+	253	114	8	pl003_0000
0	Head	304	خوذة خليط معدني<ICON ALPHA>+	254	114	8	pl004_0000
0	Head	305	خوذة خليط معدني<ICON BETA>+	255	114	8	pl004_0000
0	Head	306	خوذة فيسبويد<ICON ALPHA>+	256	116	8	pl007_0001
0	Head	307	خوذة فيسبويد<ICON BETA>+	257	116	8	pl007_0001
0	Head	308	خوذة هورنتور<ICON ALPHA>+	258	116	8	pl017_0001
0	Head	309	خوذة هورنتور<ICON BETA>+	259	116	8	pl017_0001
0	Head	314	نظارات شاموس<ICON ALPHA>+	264	116	8	pl058_0000
0	Head	315	نظارات شاموس<ICON BETA>+	265	116	8	pl058_0000
0	Head	316	قرن غاستودون<ICON ALPHA>+	266	116	8	pl015_0000
0	Head	317	قرن غاستودون<ICON BETA>+	267	116	8	pl015_0000
0	Head	320	وشاح وولغ<ICON ALPHA>+	270	116	8	pl102_0000
0	Head	321	وشاح وولغ<ICON BETA>+	271	116	8	pl102_0000
0	Head	324	خوذة جاغراس<ICON ALPHA>+	274	116	8	pl008_0001
0	Head	325	خوذة جاغراس<ICON BETA>+	275	116	8	pl008_0001
0	Head	326	عتاد رأس تسيتسي<ICON ALPHA>+	276	116	8	pl023_0001
0	Head	327	عتاد رأس تسيتسي<ICON BETA>+	277	116	8	pl023_0001
0	Head	328	عتاد رأس غيروس<ICON ALPHA>+	278	116	8	pl022_0001
0	Head	329	عتاد رأس غيروس<ICON BETA>+	279	116	8	pl022_0001
0	Head	330	خوذة دودوغما<ICON ALPHA>+	280	120	8	pl039_0001
0	Head	331	خوذة دودوغما<ICON BETA>+	281	120	8	pl039_0001
0	Head	332	غطاء رأس كولو<ICON ALPHA>+	282	116	8	pl009_0001
0	Head	333	غطاء رأس كولو<ICON BETA>+	283	116	8	pl009_0001
0	Head	334	قبعة بوكي<ICON ALPHA>+	284	118	8	pl010_0001
0	Head	335	قبعة بوكي<ICON BETA>+	285	118	8	pl010_0001
0	Head	336	خوذة باروث<ICON ALPHA>+	286	118	8	pl012_0001
0	Head	337	خوذة باروث<ICON BETA>+	287	118	8	pl012_0001
0	Head	338	خوذة جيورا<ICON ALPHA>+	288	118	8	pl011_0001
0	Head	339	خوذة جيورا<ICON BETA>+	289	118	8	pl011_0001
0	Head	340	خوذة بيو<ICON ALPHA>+	290	118	8	pl110_0000
0	Head	341	خوذة بيو<ICON BETA>+	291	118	8	pl110_0000
0	Head	342	قبعة كاداتشي<ICON ALPHA>+	292	120	8	pl013_0001
0	Head	343	قبعة كاداتشي<ICON BETA>+	293	120	8	pl013_0001
0	Head	344	خوذة معدن قوي<ICON ALPHA>+	294	128	8	pl025_0000
0	Head	345	خوذة معدن قوي<ICON BETA>+	295	128	8	pl025_0000
0	Head	346	خوذة بنبارو<ICON ALPHA>+	296	130	8	pl084_0000
0	Head	347	خوذة بنبارو<ICON BETA>+	297	130	8	pl084_0010
0	Head	348	خوذة أنجا<ICON ALPHA>+	298	132	8	pl020_0001
0	Head	349	خوذة أنجا<ICON BETA>+	299	132	8	pl020_0011
0	Head	350	خوذة راثيان<ICON ALPHA>+	300	130	8	pl021_0001
0	Head	351	خوذة راثيان<ICON BETA>+	301	130	8	pl021_0011
0	Head	352	خوذة قلب راث<ICON ALPHA>+	302	132	8	pl021_0101
0	Head	353	خوذة قلب راث<ICON BETA>+	303	132	8	pl021_0111
0	Head	354	قبعة لومو<ICON ALPHA>+	304	130	8	pl024_0001
0	Head	355	قبعة لومو<ICON BETA>+	305	130	8	pl024_0001
0	Head	356	قلنسوة طيف لومو<ICON ALPHA>+	306	132	8	pl024_0101
0	Head	357	قلنسوة طيف لومو<ICON BETA>+	307	132	8	pl024_0101
0	Head	358	قبعة بحيرة بوكي<ICON ALPHA>+	308	132	8	pl010_0101
0	Head	359	قبعة بحيرة بوكي<ICON BETA>+	309	132	8	pl010_0101
0	Head	360	قبعة كاداتشي ثعباني<ICON ALPHA>+	310	132	8	pl013_0101
0	Head	361	قبعة كاداتشي ثعباني<ICON BETA>+	311	132	8	pl013_0101
0	Head	362	خوذة بان<ICON ALPHA>+	312	134	8	pl028_0001
0	Head	363	خوذة بان<ICON BETA>+	313	134	8	pl028_0001
0	Head	364	خوذة جلدية سميكة	314	0	4	pl001_0000
0	Head	365	تروس مسلسلة سميكة	315	0	4	pl014_0000
0	Head	366	خوذة سميكة<ICON ALPHA>للصياد	316	0	4	pl002_0000
0	Head	367	خوذة سميكة<ICON BETA>للصياد	317	0	4	pl002_0010
0	Head	368	خوذة عظمية سميكة	318	0	4	pl003_0000
0	Head	369	خوذة خليط معدني سميكة	319	0	4	pl004_0000
0	Head	370	خوذة فيسبويد سميكة	320	0	4	pl007_0000
0	Head	371	خوذة هورنتور سميكة	321	0	4	pl017_0000
0	Head	374	حلية البهلوان<ICON ALPHA>+	324	154	10	pl095_0000
0	Head	375	درع رأس الينبوع الذهبي	325	0	11	pl113_0001
0	Head	376	رأس شاموس السميك	326	0	4	pl058_0000
0	Head	377	درع رأس كيلبي المزيف	327	0	8	pl096_0000
0	Head	378	خوذة إنغوت<ICON ALPHA>+	328	136	9	pl031_0000
0	Head	379	خوذة إنغوت<ICON BETA>+	329	136	9	pl031_0000
0	Head	380	خوذة باريوث<ICON ALPHA>+	330	138	9	pl089_0000
0	Head	381	خوذة باريوث<ICON BETA>+	331	138	9	pl089_0010
0	Head	382	خوذة راذالوس<ICON ALPHA>+	332	140	9	pl033_0001
0	Head	383	خوذة راذالوس<ICON BETA>+	333	140	9	pl033_0011
0	Head	384	خوذة ديابلوس<ICON ALPHA>+	334	140	9	pl034_0001
0	Head	385	خوذة ديابلوس<ICON BETA>+	335	140	9	pl034_0011
0	Head	386	خوذة ليغيانا<ICON ALPHA>+	336	140	9	pl027_0001
0	Head	387	خوذة ليغيانا<ICON BETA>+	337	140	9	pl027_0011
0	Head	388	خوذة أودوغارون<ICON ALPHA>+	338	140	9	pl029_0001
0	Head	389	خوذة أودوغارون<ICON BETA>+	339	140	9	pl029_0011
0	Head	390	خوذة لافاسيوث<ICON ALPHA>+	340	140	9	pl040_0001
0	Head	391	خوذة لافاسيوث<ICON BETA>+	341	140	9	pl040_0001
0	Head	392	خوذة أوراغان<ICON ALPHA>+	342	144	9	pl041_0001
0	Head	393	خوذة أوراغان<ICON BETA>+	343	144	9	pl041_0001
0	Head	394	خوذة نارغاكوغا<ICON ALPHA>+	344	140	9	pl080_0000
0	Head	395	خوذة نارغاكوغا<ICON BETA>+	345	140	9	pl080_0010
0	Head	396	خوذة غلافنيوس<ICON ALPHA>+	346	142	9	pl081_0000
0	Head	397	خوذة غلافنيوس<ICON BETA>+	347	142	9	pl081_0010
0	Head	398	خوذة براكيديوس<ICON ALPHA>+	348	142	9	pl082_0000
0	Head	399	خوذة براكيديوس<ICON BETA>+	349	142	9	pl082_0010
0	Head	400	خوذة تغريكس<ICON ALPHA>+	350	142	9	pl083_0000
0	Head	401	خوذة تغريكس<ICON BETA>+	351	142	9	pl083_0010
0	Head	402	خوذة رعدية<ICON ALPHA>+	352	146	10	pl020_0101
0	Head	403	خوذة رعدية<ICON BETA>+	353	146	10	pl020_0111
0	Head	404	خوذة جاغراس سميكة	354	0	4	pl008_0000
0	Head	405	خوذة كولو سميكة	355	0	4	pl009_0000
0	Head	406	خوذة حزام أسود<ICON ALPHA>+	356	150	10	pl093_0000
0	Head	407	خوذة حزام أسود<ICON BETA>+	357	150	10	pl093_0000
0	Head	408	رقعة عين الملك التنين السميكة	358	0	8	pl061_0000
0	Head	409	درع نظارات استراتيجي سميك	359	0	8	pl060_0000
0	Head	410	درع ريش التدمير السميك	360	0	8	pl037_0000
0	Head	411	خوذة تسيتسي سميكة	361	0	4	pl023_0000
0	Head	412	خوذة غيروس سميكة	362	0	4	pl022_0000
0	Head	413	خوذة صرخة الصقيع<ICON ALPHA>+	363	146	10	pl027_0500
0	Head	414	خوذة صرخة الصقيع<ICON BETA>+	364	146	10	pl027_0510
0	Head	415	خوذة روح راث<ICON ALPHA>+	365	148	10	pl033_0101
0	Head	416	خوذة روح راث<ICON BETA>+	366	148	10	pl033_0111
0	Head	417	خوذة نيرو ديابلوس<ICON ALPHA>+	367	148	10	pl034_0101
0	Head	418	خوذة نيرو ديابلوس<ICON BETA>+	368	148	10	pl034_0111
0	Head	419	خوذة غارون الموت<ICON ALPHA>+	369	148	10	pl029_0101
0	Head	420	خوذة غارون الموت<ICON BETA>+	370	148	10	pl029_0111
0	Head	421	خوذة غلافنيوس حمضي<ICON ALPHA>+	371	150	10	pl081_0100
0	Head	422	خوذة غلافنيوس حمضي<ICON BETA>+	372	150	10	pl081_0110
0	Head	423	خوذة تحفة فنية<ICON ALPHA>+	373	142	9	pl091_0000
0	Head	424	خوذة تحفة فنية<ICON BETA>+	374	142	9	pl091_0000
0	Head	425	درع رأس وشاح جمجمة سميك	375	0	10	pl099_0000
0	Head	426	خوذة سميكة<ICON ALPHA>لبوكي	376	0	4	pl010_0000
0	Head	427	خوذة سميكة<ICON BETA>لبوكي	377	0	4	pl010_0010
0	Head	428	خوذة دوبر<ICON ALPHA>+	378	152	10	pl044_0000
0	Head	429	خوذة دوبر<ICON BETA>+	379	152	10	pl044_0000
0	Head	430	خوذة دمشق<ICON ALPHA>+	380	152	10	pl043_0000
0	Head	431	خوذة دمشق<ICON BETA>+	381	152	10	pl043_0010
0	Head	432	خوذة حارس الصقيع<ICON ALPHA>+	382	154	11	pl085_0000
0	Head	433	خوذة حارس الصقيع<ICON BETA>+	383	154	11	pl085_0010
0	Head	434	خوذة الكبرياء<ICON ALPHA>+	384	154	10	pl042_0500
0	Head	435	خوذة الكبرياء<ICON BETA>+	385	154	10	pl042_0510
0	Head	436	خوذة فيلشرود<ICON ALPHA>+	386	156	11	pl032_0500
0	Head	437	خوذة فيلشرود<ICON BETA>+	387	156	11	pl032_0510
0	Head	438	تاج القيصر<ICON ALPHA>+	388	156	11	pl046_0001
0	Head	439	تاج القيصر<ICON BETA>+	389	156	11	pl046_0011
0	Head	440	وهج كوشالا<ICON ALPHA>+	390	156	11	pl047_0001
0	Head	441	وهج كوشالا<ICON BETA>+	391	156	11	pl047_0011
0	Head	442	قرن كيرين<ICON ALPHA>+	392	154	11	pl035_0001
0	Head	443	قرن كيرين<ICON BETA>+	393	154	11	pl035_0011
0	Head	444	قلنسوة مجس<ICON ALPHA>+	394	158	11	pl086_0000
