Equip Type ID	Equip Type	Equip ID	Equip Name	Transmog ID	Defense	Rare	File Path
0	Head	378	EX잉곳헬름α	328	136	9	pl031_0000
0	Head	379	EX잉곳헬름β	329	136	9	pl031_0000
0	Head	380	EX벨리오헬름α	330	138	9	pl089_0000
0	Head	381	EX벨리오헬름β	331	138	9	pl089_0010
0	Head	382	EX레우스헬름α	332	140	9	pl033_0001
0	Head	383	EX레우스헬름β	333	140	9	pl033_0011
0	Head	384	EX디아블로헬름α	334	140	9	pl034_0001
0	Head	385	EX디아블로헬름β	335	140	9	pl034_0011
0	Head	386	EX기에나헬름α	336	140	9	pl027_0001
0	Head	387	EX기에나헬름β	337	140	9	pl027_0011
0	Head	388	EX가론헬름α	338	140	9	pl029_0001
0	Head	389	EX가론헬름β	339	140	9	pl029_0011
0	Head	390	EX라바헬름α	340	140	9	pl040_0001
0	Head	391	EX라바헬름β	341	140	9	pl040_0001
0	Head	392	EX간킨헬름α	342	144	9	pl041_0001
0	Head	393	EX간킨헬름β	343	144	9	pl041_0001
0	Head	394	EX나르가헬름α	344	140	9	pl080_0000
0	Head	395	EX나르가헬름β	345	140	9	pl080_0010
0	Head	396	EX디노헬름α	346	142	9	pl081_0000
0	Head	397	EX디노헬름β	347	142	9	pl081_0010
0	Head	398	EX브라키헬름α	348	142	9	pl082_0000
0	Head	399	EX브라키헬름β	349	142	9	pl082_0010
0	Head	400	EX렉스헬름α	350	142	9	pl083_0000
0	Head	401	EX렉스헬름β	351	142	9	pl083_0010
0	Head	402	EX쟈나르헬름α	352	146	10	pl020_0101
0	Head	403	EX쟈나르헬름β	353	146	10	pl020_0111
0	Head	404	【쟈그라스】의상-머리	354	0	4	pl008_0000
0	Head	405	【쿠루루】의상-머리	355	0	4	pl009_0000
0	Head	406	EX검은띠 헬름α	356	150	10	pl093_0000
0	Head	407	EX검은띠 헬름β	357	150	10	pl093_0000
0	Head	408	【용왕의 척안】의상	358	0	8	pl061_0000
0	Head	409	【지략의 안경】의상	359	0	8	pl060_0000
0	Head	410	【깃털장식】의상	360	0	8	pl037_0000
0	Head	411	【치치】의상-머리	361	0	4	pl023_0000
0	Head	412	【기르오스】의상-머리	362	0	4	pl022_0000
0	Head	413	EX브리나헬름α	363	146	10	pl027_0500
0	Head	414	EX브리나헬름β	364	146	10	pl027_0510
0	Head	415	EX리오소울헬름α	365	148	10	pl033_0101
0	Head	416	EX리오소울헬름β	366	148	10	pl033_0111
0	Head	417	EX디아네로헬름α	367	148	10	pl034_0101
0	Head	418	EX디아네로헬름β	368	148	10	pl034_0111
0	Head	419	EX데스가론헬름α	369	148	10	pl029_0101
0	Head	420	EX데스가론헬름β	370	148	10	pl029_0111
0	Head	421	EX디노이에로헬름α	371	150	10	pl081_0100
0	Head	422	EX디노이에로헬름β	372	150	10	pl081_0110
0	Head	423	EX아티어헬름α	373	142	9	pl091_0000
0	Head	424	EX아티어헬름β	374	142	9	pl091_0000
0	Head	425	Unavailable	375	0	0	None
0	Head	426	【푸케푸케α】의상-머리	376	0	4	pl010_0000
0	Head	427	【푸케푸케β】의상-머리	377	0	4	pl010_0010
0	Head	428	EX도베르헬름α	378	152	10	pl044_0000
0	Head	429	EX도베르헬름β	379	152	10	pl044_0000
0	Head	430	EX다마스크헬름α	380	152	10	pl043_0000
0	Head	431	EX다마스크헬름β	381	152	10	pl043_0010
0	Head	432	EX라비나헬름α	382	154	11	pl085_0000
0	Head	433	EX라비나헬름β	383	154	11	pl085_0010
0	Head	434	EX프라이드헬름α	384	154	10	pl042_0500
0	Head	435	EX프라이드헬름β	385	154	10	pl042_0510
0	Head	436	EX바르퍼헬름α	386	156	11	pl032_0500
0	Head	437	EX바르퍼헬름β	387	156	11	pl032_0510
0	Head	438	EX카이저크라운α	388	156	11	pl046_0001
0	Head	439	EX카이저크라운β	389	156	11	pl046_0011
0	Head	440	EX크샤나앵크α	390	156	11	pl047_0001
0	Head	441	EX크샤나앵크β	391	156	11	pl047_0011
0	Head	442	EX키린혼α	392	154	11	pl035_0001
0	Head	443	EX키린혼β	393	154	11	pl035_0011
0	Head	444	EX텐터클헬름α	394	158	11	pl086_0000
0	Head	445	EX텐터클헬름β	395	158	11	pl086_0010
0	Head	446	Unavailable	396	0	0	None
0	Head	447	【보로스】의상-머리	397	0	4	pl012_0000
0	Head	448	EX길드팰리스헬름α	398	154	10	pl094_0000
0	Head	449	EX길드팰리스헬름β	399	154	10	pl094_0000
0	Head	450	EX아크로크헬름α	400	142	9	pl104_0000
0	Head	451	EX아크로크헬름β	401	142	9	pl104_0010
0	Head	452	【수정피어스】의상	402	0	8	pl059_0000
0	Head	453	EX조크헬름α	403	166	11	pl030_0500
0	Head	454	EX조크헬름β	404	166	11	pl030_0510
0	Head	455	EX안가루다헬름α	405	162	11	pl088_0000
0	Head	456	EX안가루다헬름β	406	162	11	pl088_0010
0	Head	457	EX그리드헬름α	407	156	10	pl050_0500
0	Head	458	EX그리드헬름β	408	156	10	pl050_0510
0	Head	459	【쟈나프α】의상-머리	409	0	4	pl020_0000
0	Head	460	【쟈나프β】의상-머리	410	0	4	pl020_0010
0	Head	461	EX길드워크헤드α	411	162	11	pl092_0000
0	Head	462	EX길드워크헤드β	412	162	11	pl092_0000
0	Head	463	EX양동의귀걸이α	413	162	11	pl095_0010
0	Head	464	EX골드루나헬름α	414	162	11	pl021_0200
0	Head	465	EX골드루나헬름β	415	162	11	pl021_0210
0	Head	466	EX실버솔헬름α	416	164	11	pl033_0200
0	Head	467	EX실버솔헬름β	417	164	11	pl033_0210
0	Head	468	【쥬라】의상-머리	418	0	4	pl011_0000
0	Head	469	【카가치】의상-머리	419	0	4	pl013_0000
0	Head	470	EX진오우헬름α	420	158	10	pl107_0000
0	Head	471	EX진오우헬름β	421	158	10	pl107_0010
0	Head	472	EX극오우헬름α	422	160	10	pl107_0100
0	Head	473	EX극오우헬름β	423	160	10	pl107_0110
0	Head	474	EX가루루가헬름α	424	154	10	pl108_0000
0	Head	475	EX가루루가헬름β	425	154	10	pl108_0010
0	Head	476	EX조라마그나헤드α	426	160	11	pl038_0000
0	Head	477	EX조라마그나헤드β	427	160	11	pl038_0010
0	Head	478	EX금빛머리장식α	428	158	10	pl109_0000
0	Head	479	EX금빛머리장식β	429	158	10	pl109_0010
0	Head	480	EX제천머리장식α	430	170	11	pl109_0500
0	Head	481	EX제천머리장식β	431	170	11	pl109_0510
0	Head	482	EX브라키움헬름α	432	170	11	pl082_0500
0	Head	483	EX브라키움헬름β	433	170	11	pl082_0510
0	Head	484	EX용문각인왕관α	434	168	11	pl087_0000
0	Head	485	EX용문각인왕관β	435	168	11	pl087_0010
0	Head	486	EX에스카드라와이즈α	436	160	11	pl052_0000
0	Head	487	EX에스카드라와이즈β	437	160	11	pl052_0010
0	Head	488	EX봉인의 용해포α	438	152	11	pl100_0000
0	Head	489	EX용인족의 귀α	439	140	8	pl101_0000
0	Head	490	【아프토페이크】의상-머리	440	0	8	pl097_0000
0	Head	491	EX껴입기펭귄페이크α	441	138	8	pl098_0000
0	Head	492	EX엠프리스섹터α	442	164	11	pl051_0001
0	Head	493	EX엠프리스섹터β	443	164	11	pl051_0011
0	Head	494	EX맘가이라헬름α	444	176	11	pl049_0001
0	Head	495	EX맘가이라헬름β	445	176	11	pl049_0011
0	Head	496	EX로제헤드α	446	150	9	pl124_0000
0	Head	497	【우르무】의상-머리	447	0	4	pl024_0000
0	Head	498	EX패션헤드α	448	156	9	pl125_0000
0	Head	499	【레이아α】의상-머리	449	0	4	pl021_0000
0	Head	500	Unavailable	450	0	0	None
0	Head	501	【레이아β】의상-머리	451	0	4	pl021_0010
0	Head	502	EX우론헤드α	452	120	8	pl127_0000
0	Head	503	【발킨α】의상-머리	453	0	5	pl028_0000
0	Head	504	EX아스트라베일α	454	140	8	pl128_0000
0	Head	505	【발킨β】의상-머리	455	0	5	pl028_0010
0	Head	506	【로제】의상-머리	456	0	9	pl124_0000
0	Head	507	【패션】의상-머리	457	0	9	pl125_0000
0	Head	508	Unavailable	458	0	0	None
0	Head	509	【우론】의상-머리	459	0	8	pl127_0000
0	Head	510	【아스트라】의상-머리	460	0	8	pl128_0000
0	Head	511	【하이메탈】의상-머리	461	0	5	pl025_0000
0	Head	512	【테르마이】의상-머리	462	0	8	pl106_0000
0	Head	513	【토끼귀】의상-머리	463	0	8	pl111_0000
0	Head	514	【폭신폭신 뜸부기】 의상-머리	464	0	8	pl112_0000
0	Head	515	EX은천원숭이α	465	120	8	pl113_0000
0	Head	516	Unavailable	466	0	0	None
0	Head	518	EX렉스로어헬름α	468	158	10	pl083_0100
0	Head	519	EX렉스로어헬름β	469	158	10	pl083_0110
0	Head	520	가디언헬름α	470	50	5	pl121_0000
0	Head	521	【유쿠모】의상-머리	471	0	6	pl122_0000
0	Head	522	【은기사】의상-머리	472	0	6	pl123_0000
0	Head	523	HARDUMMY	473	132	11	pl068_0010
0	Head	524	EX텐터클헬름γ	474	176	11	pl086_0020
0	Head	525	HARDUMMY	475	0	7	pl072_0000
0	Head	526	HARDUMMY	476	170	11	pl072_0001
0	Head	527	Unavailable	477	0	0	None
0	Head	528	EX오르문그헬름α	478	162	10	pl089_0500
0	Head	529	EX오르문그헬름β	479	162	10	pl089_0510
0	Head	530	Unavailable	480	0	0	None
0	Head	531	Unavailable	481	0	0	None
0	Head	532	HARDUMMY	482	160	11	pl068_0020
0	Head	533	Unavailable	483	0	0	None
0	Head	534	EX레온페이스α	484	150	11	pl130_0000
0	Head	535	EX클레어페이스α	485	150	11	pl131_0000
0	Head	536	Unavailable	486	0	0	None
0	Head	537	Unavailable	487	0	0	None
0	Head	538	【가스토】의상-머리	488	0	4	pl015_0000
0	Head	540	【가마루】의상-머리	490	0	4	pl039_0000
0	Head	541	【잉곳】의상-머리	491	0	5	pl031_0000
0	Head	542	【리오하트α】의상-머리	492	0	5	pl021_0100
0	Head	543	【리오하트β】의상-머리	493	0	5	pl021_0110
0	Head	544	【라바α】의상-머리	494	0	5	pl040_0000
0	Head	545	【라바β】의상-머리	495	0	5	pl040_0010
0	Head	546	【기에나α】의상-머리	496	0	5	pl027_0000
