Item ID	Item Name	Item Type	Rare	Item Desc
39	넝쿨의 잎	Item	0	유연성이 높은 강인한 풀.구멍 함정에 사용되는 그물의 조합에필요.
40	연기열매	Item	0	다량의 연기를 발생시키는 열매.다른 아이템과 조합하면,그 특성을 연기에 싣는다.
41	용살열매	Item	3	용이 몹시 싫어한다 전해지는 열매.멸룡탄의 조합에 필요.
42	푸른버섯	Item	1	증강 작용을 하는 버섯.다양한 회복 아이템 조합에 필요.
43	만드라고라	Item	2	잘못 다루면 죽음에 이른다는 위험한버섯. 비약의 조합에 필요.
44	니트로버섯	Item	1	고열을 지닌 희귀한 버섯.폭탄에 사용하는 폭약의 조합에 필요.
45	도깨비 니트로버섯	Item	1	작열을 내포한, 몹시 희귀한 버섯.대형나무통폭탄과 조합하면그 위력이 비약적으로 올라간다.
46	마비버섯	Item	2	마비 작용을 하는 버섯.포획용마취옥 조합에 필요.
47	독광대버섯	Item	1	독소를 지닌 버섯.투척나이프에 독을 추가한다.
48	두근두근버섯	Item	2	수수께끼의 냄새가 나는 버섯.귀환옥의 조합에 필요.
49	씁쓸충	Item	0	자연 치유능력을 촉진시키는쓴맛진액을 지닌 벌레.여러 가지 약의 조합에 사용된다.
50	광충	Item	1	죽을 때 강렬한 섬광을 내뿜는 벌레.슬링어 섬광탄의 기본이 되는 소재.
51	불사충	Item	3	수명이 1000년이라 전해지는 벌레.다른 아이템과 조합하면그 특성을 약에 담는다.
52	뇌광충	Item	3	충격을 가하면 방전하는 곤충.마비덫이나 전격탄의 조합에 필요.
53	넣자마자풍뎅이	Item	2	낚시 미끼로 사용되는 벌레.순식간에 입질이 오는물고기들에게 대호평인 벌레.
54	켈비의 뿔	Item	3	장비 소재로는 적합하지 않으나,여러 가지 소재와 조합함으로써놀라운 효과를 발휘하는 약이 된다.
55	질주진액	Item	3	일부 몬스터들에게서 채취할 수 있는지구력을 늘려준다는신기한 진액.
56	자양진액	Item	3	일부 대형 몬스터들에게서 얻을 수있는, 특정 약의 효과를 배로 늘린다는효능이 있는 특수한 진액.
57	울음주머니	Item	1	갈라지면 강렬한 소리가 울려 퍼지는몬스터의 내장 기관.슬링어 음폭탄의 기본이 되는 재료.
58	증강제	Item	1	소재나 약품이 가진 효력을최대한으로 끌어올리는 약제.단품으로는 사용 불가능.
59	포획용마취옥	Item	2	덫에 걸린 몬스터를 포획하는전용 투척형 마취옥.지면에 내던지는 등으로 사용.
60	슬링어 섬광탄	Item	1	슬링어로 발사해서 강렬한 섬광을만든다. 눈 앞에서 폭발시키는 것으로몬스터의 눈을 멀게 한다.
61	슬링어 음폭탄	Item	1	슬링어로 발사해서 높은 고주파의불쾌한 소리를 낸다. 청각이 예민한몬스터의 움직임을 제한시킨다.
62	연기옥	Item	1	착탄지점에서부터 넓은 범위에 연기를발산해 몬스터의 시야를 가린다.
63	독연기옥	Item	1	그 자리에서 독소를 머금은 연기를퍼뜨리는 연기옥. 해충 대책용으로주부층에게도 인기.
64	귀환옥	Item	2	익룡을 호출하여 가장 가까운캠프로 돌아갈 수 있습니다.전투 상태에서도 사용 가능합니다.
65	날고기	Item	0	몬스터를 갈무리해 얻은 고기.조합이나 조리, 덫으로 설치 등온갖 용도에 사용된다.
66	독고기	Item	1	먹으면 독이 걸리는 날고기.덫으로 사용된다.
67	마비고기	Item	1	먹으면 마비가 걸리는 날고기.덫으로 사용된다.
68	수면고기	Item	1	먹으면 잠이 오는 날고기.덫으로 사용된다.
69	폭약	Item	1	충격이나 열을 가하면폭발을 일으키는 위험한 약.
70	소형나무통	Item	0	내용물이 들어 있지 않은 작은 나무통.
71	소형나무통폭탄	Item	1	시한폭탄처럼 작동하는 작은 폭탄.
72	발사나무통폭탄	Item	1	작동시키면 공중으로 날아오르는개량형 폭탄.맞히려면 기술이 필요.
73	발사나무통폭탄G	Item	3	발사나무통폭탄의 개량형.맞히려면 기술이 필요.
74	대형나무통	Item	1	내용물이 들어 있지 않은 큰 나무통.폭약과 조합하면 폭탄이 된다.
75	대형나무통폭탄	Item	2	충격에 의해 폭발하는 폭탄.그 위력은 엄청나다.
76	대형나무통폭탄G	Item	3	대형나무통폭탄을 개량한 강화판.몬스터를 잡을 때 믿음직한 도구.G는 장식이 아니다.
77	거미집	Item	0	점착성이 강한 거미집.구멍 함정에 사용되는 그물의 조합에 필요.
78	그물	Item	1	어느 정도의 무게까지 견뎌내는강인한 그물. 구멍 함정 조합에 필요.
79	트랩툴	Item	2	구멍 함정 등, 여러 가지 장치를만드는 데 필요한 도구.
80	구멍 함정	Item	2	몬스터를 떨어뜨리기 위한 함정.초중량 부하가 걸리면발동하는 구조.
81	마비덫	Item	2	몬스터의 움직임을 멈추게할 수 있는 덫.포획에 사용 가능.
82	굴린 응가	Item	0	몬스터의 대변이 응축된 덩어리.슬링어 거름탄의 기본이 되는 소재.
83	몬스터의 대변	Item	0	강렬한 냄새를 풍기고 있다.슬링어 거름탄의 기본이 되는 소재.
84	슬링어 거름탄	Item	1	착탄하면 몬스터가 싫어해서달아나게 만드는 악취를 내는 탄.슬링어에 장전시켜 발사한다.
85	아로와나 경단	Item	1	아로와나 계의 물고기가 즐겨 먹는경단 모양의 낚시 미끼.
86	금붕어 경단	Item	1	폭약금붕어가 즐겨 먹는경단 형태의 낚시 미끼.
87	황금 경단	Item	1	황금 계의 물고기가 즐겨 먹는경단 형태의 낚시 미끼.
88	부메랑	Item	3	던지면 돌아오는독특한 형태를 가진 이국의 무기.
89	쌍안경	Item	0	멀리 볼 수가 있다.
90	힘의 부적	Item	4	공격력을 상승시키는 부적.소지하는 것만으로도 귀인 같은힘을 얻게 되는 것이 가능.
91	힘의 발톱	Item	4	공격력을 상승시키는 부적.용의 소재가 담겨있어부적의 효과를 더욱 높인다.
92	방어의 부적	Item	4	방어력을 상승시키는 부적.소지하는 것만으로도 암석과 같이피부가 딱딱해진다.
93	방어의 발톱	Item	4	방어력을 상승시키는 부적.용의 소재가 담겨있어부적의 효과를 더욱 높인다.
94	바늘열매	Item	0	바늘처럼 날카로운 나무열매.산탄의 기본이 되는 소재.
95	폭렬열매	Item	0	철갑유탄의 기본이 되는 나무열매.
96	용격열매	Item	1	충격에 폭발하는 나무열매.용격탄의 기본이 되는 소재.
97	참렬열매	Item	0	참렬탄의 기본이 되는 나무열매.
98	관통열매	Item	0	나선 모양의 홈이 있는 나무열매.관통탄의 기본이 되는 소재.
99	확산열매	Item	1	충격으로 파열되는 나무열매.확산탄의 기본이 되는 소재.
100	착화열매	Item	1	탄의 위력을 높이는 화약분의기본이 되는 나무열매.
101	발화열매	Item	1	탄의 위력을 상당히 높이는 화약분의기본이 되는 나무열매.
102	LV2 화약분	Item	1	분말형의 화약.LV1 탄과 조합하는 것으로탄의 레벨을 상승시킨다.
103	LV3 화약분	Item	1	양질의 분말형의 화약.LV1 탄과 조합하는 것으로탄의 레벨을 상승시킨다.
104	예리어 지느러미	Item	1	무기를 갈 수 있는 등지느러미.숫돌보단 적은 회수로 갈 수 있으며예리도 회복량은 크다.
105	예리어 지느러미+	Item	3	무기를 갈 수 있는 등지느러미.숫돌보단 효과가 높아, 운이 따른다면몇 번이라도 사용 가능하다.
106	사시미 비늘	Item	1	회어의 비늘.먹으면 체력이 약간 회복한다.열상 상태에도 효과가 있다.
107	대형사시미 비늘	Item	3	도스회어의 비늘. 먹으면  체력이대량 회복하며, 자연 회복력도 UP.열상 상태에도 효과가 있다.
108	폭약 비늘	Item	2	폭약금붕어의 비늘.대형나무통폭탄과 조합하면그 위력이 비약적으로 올라간다.
109	대형폭약 비늘	Item	3	도스폭약금붕어의 비늘.대형나무통과 조합하면대형나무통폭탄G를 만들 수 있다.
110	파열 비늘	Item	1	파열아로와나의 비늘.화약초와 조합하면 LV2 화약분을다량 정제할 수 있다.
111	대형파열 비늘	Item	3	도스파열아로와나의 비늘.화약초와 조합하면 LV2 화약분을대량으로 정제할 수 있다.
112	폭렬 비늘	Item	1	폭렬아로와나의 비늘.화약초와 조합하면 LV3 화약분을다량 정제할 수 있다.
113	대형폭렬 비늘	Item	3	도스폭렬아로와나의 비늘.화약초와 조합하면 LV3 화약분을대량으로 정제할 수 있다.
114	숫돌	Item	3	표준 사이즈의 숫돌.무기를 연마해서 예리도를회복할 수 있다.
115	포획용 그물	Item	3	슬링어에 장전해서 사용하는 아이템.소형 생물을 포획할 수 있다.
116	낚싯대	Item	3	물고기를 낚기 위한 도구.
117	바베큐 세트	Item	3	날고기를 구워서 식용고기로만들 수 있는 헌터의 필수품.
118	은신 복장	Item	3	일정 시간동안 몬스터의 시야로부터몸을 숨긴다. 공격 행동이나 데미지를입으면 효과가 종료된다.
119	변신 복장	Item	3	위력이 높은 공격을 받았을 때,데미지를 무효화하고, 자동으로회피 행동을 한다.
120	치유의 연통	Item	3	연통을 설치해서 플레이어 체력을서서히 회복시키는 연기를 피운다.
121	부동 복장	Item	3	데미지의 리액션이 없어지며풍압무효, 청각보호, 내진,데미지 경감의 효과를 얻는다.
122	도발 복장	Item	3	몬스터에게 노려지기 쉬워지며몬스터를 자신이 원하는 장소로꾀어낼 수 있다.
123	체력 복장	Item	3	일정량의 데미지를 흡수한다.흡수량의 한계를 넘으면효과가 종료된다.
124	내열 복장	Item	3	불속성의 데미지를 경감시킨다또한 불속성 피해나 폭파 피해,뜨거운 지형의 데미지를 무효화한다.
125	내수 복장	Item	3	물속성 데미지를 경감하며진흙 속, 수속성 피해, 깊은 물속에서의영향을 감소, 무효화한다.
126	내한 복장	Item	3	얼음속성 데미지를 경감한다.얼음속성 피해를 무효화한다.
127	내뢰 복장	Item	3	번개속성 데미지를 경감한다.번개속성 피해와 마비를 무효화한다.
128	내룡 복장	Item	3	용속성 데미지를 경감한다.용속성 피해를 무효화하고,무기가 가진 용속성을 강화한다.
129	해제의 연통	Item	3	연통을 설치해서 플레이어의 상태이상을 회복하는 연기를 피운다.
130	활공 복장	Item	3	점프의 체공 시간이 늘어나며몬스터에 타기 쉬워진다. 강풍이 부는장소에서는 바람에 탈 수 있다.
131	회피 복장	Item	3	회피 중 무적 시간이 길어진다.몬스터의 공격을 직전에 회피하면일시적으로 공격력이 올라간다.
132	강타 복장	Item	3	대부분의 공격에 기절치를 추가한다.또, 이미 기절치가 있는 공격이면그 효과를 올린다.
133	화합 복장	Item	3	상태 이상 속성을 가진 무기로 공격 성공 시 속성치를 주는공격의 발동 확률이 올라간다.
134	면역 복장	Item	3	모든 상태 이상을 해제하고효과 중에는 상태 이상에 걸리지 않게 된다.
135	달인의 연통	Item	3	연통을 설치해서 플레이어의회심률을 높이는 연기를 피운다.
136	강도 복장	Item	3	대형 몬스터를 공격해서환금성이 높은 아이템을떨어뜨리게 할 수 있다.
137	LV1 통상탄	Ammo or Coating	3	입문용이라고 할 수 있는 탄.위력은 그다지 기대할 수 없다.
138	LV2 통상탄	Ammo or Coating	1	일반적인 탄.LV1보다 위력이 증가했다.최대 99발.
139	LV3 통상탄	Ammo or Coating	2	질 좋은 화약을 써서 위력을 더욱높인 탄. 단발로도 충분한 힘을발휘할 수 있다. 최대 99발.
140	LV1 관통탄	Ammo or Coating	0	관통해서 날아가는 탄. 몬스터에 따라 여러 번 맞는다. 최대 60발.
141	LV2 관통탄	Ammo or Coating	1	관통해서 날아가는 탄.LV1보다 히트 수 증가.최대 60발.
142	LV3 관통탄	Ammo or Coating	2	관통해서 날아가는 탄. 관통탄 계열 최다 히트 수.최대 60발.
143	LV1 산탄	Ammo or Coating	0	광범위하게 공격할 수 있는 탄.가까우면 여러 번 히트한다.최대 80발.
144	LV2 산탄	Ammo or Coating	1	광범위하게 공격할 수 있는 탄. LV1보다 히트 수 증가.최대 70발.
145	LV3 산탄	Ammo or Coating	2	광범위하게 공격할 수 있는 탄. 산탄 계열 최다 히트 수.최대 60발.
146	LV1 철갑유탄	Ammo or Coating	0	부착 후 폭발하는 탄.위력이 높고 기절 효과를 준다.최대 9발.
147	LV2 철갑유탄	Ammo or Coating	1	부착 후 폭발하는 탄.위력이 꽤 높고 기절 효과를 준다.최대 9발.
148	LV3 철갑유탄	Ammo or Coating	2	부착 후 폭발하는 탄.위력이 매우 높고 기절 효과를 준다.최대 9발.
149	LV1 확산탄	Ammo or Coating	1	착탄 시 3개의 폭탄을 뿌리는 탄.동료도 맞을 수 있으니 주의할 것.최대 3발.
150	LV2 확산탄	Ammo or Coating	2	착탄 시 4개의 폭탄을 뿌리는 탄.동료도 맞을 수 있으니 주의할 것.최대 3발.
151	LV3 확산탄	Ammo or Coating	3	착탄 시 5개의 폭탄을 뿌리는 탄.동료도 맞을 수 있으니 주의할 것.최대 3발.
152	화염탄	Ammo or Coating	1	강력한 불속성을 지닌 탄.불에 약한 몬스터에게 매우 효과적.최대 60발.
153	수냉탄	Ammo or Coating	1	강력한 물속성을 지닌 탄.물에 약한 몬스터에게 매우 효과적.최대 60발.
154	전격탄	Ammo or Coating	1	강력한 번개속성을 지닌 탄.번개에 약한 몬스터에게 매우 효과적.최대 60발.
155	빙결탄	Ammo or Coating	1	강력한 얼음속성을 지닌 탄.얼음에 약한 몬스터에게 매우 효과적.최대 60발.
156	멸룡탄	Ammo or Coating	2	용봉력을 갖춘 용속성을 지닌 탄.용속성에 약한 몬스터에게 매우 효과적. 최대 3발.
157	LV1 독탄	Ammo or Coating	1	독 상태로 만드는 탄.몬스터에 따라 여러 발 필요.최대 12발.
158	LV2 독탄	Ammo or Coating	2	독 상태로 만드는 탄의 강화판.몬스터에 따라 여러 발 필요.최대 12발.
159	LV1 마비탄	Ammo or Coating	1	마비 상태로 만드는 탄.몬스터에 따라 여러 발 필요.최대 12발.
160	LV2 마비탄	Ammo or Coating	2	마비 상태로 만드는 탄의 강화판.몬스터에 따라 여러 발 필요.최대 8발.
161	LV1 수면탄	Ammo or Coating	1	수면 상태로 만드는 탄.몬스터에 따라 여러 발 필요.최대 12발.
162	LV2 수면탄	Ammo or Coating	2	수면 상태로 만드는 탄의 강화판.몬스터에 따라 여러 발 필요.최대 8발.
163	LV1 멸기탄	Ammo or Coating	1	몬스터의 스태미나를 빼앗는특수한 탄.최대 12발.
164	LV2 멸기탄	Ammo or Coating	2	몬스터의 스태미나를 빼앗는특수한 탄의 강화판.최대 8발.
165	LV1 회복탄	Ammo or Coating	1	명중한 상대의 체력을 약간 회복시키는 탄. 최대 12발.
166	LV2 회복탄	Ammo or Coating	2	명중한 상대의 체력을 적당히 회복시키는 탄. 최대 12발.
167	용격탄	Ammo or Coating	2	용격포 장치를 연구해 만들어진 탄.사거리는 극히 짧지만 압도적인파괴력을 지녔다. 최대 5발.
168	참렬탄	Ammo or Coating	1	착탄한 지점에 칼날을 흩뿌리는 절단 속성탄. 꼬리 절단도 가능.최대 30발.
169	포획용마취탄	Ammo or Coating	2	덫에 걸린 몬스터를 포획하는보우건 전용 마취탄. 최대 8발.
170	귀인탄	Ammo or Coating	3	명중한 사람에게 마치 수라 같은힘을 부여한다는 탄. 최대 5발.
171	경화탄	Ammo or Coating	3	착탄한 사람의 피부를 암석처럼경화시킨다는 탄. 최대 5발.
172	병 없음	Ammo or Coating	0	Unavailable
173	접격병	Ammo or Coating	3	활에 장착하면 근거리 사격의위력은 높아지지만사거리는 감소한다.
174	빈 병	Item	0	아무것도 들어 있지 않은 빈 병.이대로는 그저 단순한 병이다.
175	강격병	Ammo or Coating	1	활에 장착하면 공격력을 올려주는 병.최대 50개.
176	독병	Ammo or Coating	2	활에 장착하면 화살에 독속성을 부여하는 병.최대 20개.
177	마비병	Ammo or Coating	2	활에 장착하면 화살에 마비속성을 부여하는 병.최대 20개.
178	수면병	Ammo or Coating	2	활에 장착하면 화살에 수면속성을 부여하는 병.최대 20개.
179	dummy02	Material	3	dummy
180	폭파병	Ammo or Coating	2	활에 장착하면 화살에 폭파속성을 부여하는 병.최대 20개.
181	응급약	Item	0	체력을 약간 회복하는 약.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
182	그레이트 응급약	Item	1	체력을 적당히 회복하는 약.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
183	지급전용 휴대 식량	Item	0	스태미나를 약간 회복하는 식재료.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
184	지급전용 생명의 가루	Item	1	사용하면 확산되는 생명의 가루에는닿은 사람을 치유하는 능력이 있다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
185	지급전용 비약	Item	1	체력 상한이 최대까지 상승하고완전히 회복하는 약.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
186	지급 대형나무통폭탄	Item	2	대형나무통폭탄을 개량한 강화판.G는 아니어도 G급 위력.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
187	휴대 마비덫	Item	2	움직임을 멈출 수 있는 덫.포획에 사용 가능.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
188	지급전용 함정	Item	2	사냥감을 떨어뜨리기 위한 구멍 함정.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
189	지급전용 한방가루	Item	3	주위에 있는 사람의 독을 중화하고체력을 약간 회복한다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
190	지급전용 귀인의 가루	Item	3	주위에 있는 사람의 공격력을 일시적으로 높인다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
191	지급전용 경화의 가루	Item	3	주위에 있는 사람의 방어력을일시적으로 높인다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
192	지급전용 거름탄	Item	1	착탄하면 몬스터가 싫어하는악취를 뿜어 도망가게 만드는 탄.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
193	지급전용 섬광탄	Item	1	슬링어로 발사하여강렬한 섬광을 일으킨다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
194	지급전용 음폭탄	Item	1	슬링어로 발사하여 높은 주파수의불쾌한 소리를 낸다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
195	투척나이프	Item	0	슬링어에 장전하는 나이프.약품을 바를 수 있게 가공되어 있다. <STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
196	독투척나이프	Item	1	대상에 독 효과를 주는 나이프.슬링어에 장전해 발사한다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
197	수면투척나이프	Item	1	대상에 수면 효과를 주는 나이프.슬링어에 장전해 발사한다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
198	마비투척나이프	Item	1	대상에 마비 효과를 주는 나이프.슬링어에 장전해 발사한다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
199	포획용 마취 투척나이프	Item	2	덫에 걸린 몬스터를 포획하는전용 나이프. 슬링어로 발사한다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
200	지급전용귀환옥	Item	2	익룡을 호출하여 가장 가까운캠프로 돌아갈 수 있습니다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
201	지급전용마취옥	Item	2	덫에 걸린 몬스터를 포획하는전용 투척형 마취옥.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
202	발리스타탄	Ammo or Coating	3	대형 쇠뇌용 탄.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
203	단발식구속탄	Ammo or Coating	3	대형 쇠뇌용 탄. 일회용 타입이지만 연속으로 사용 가능.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
204	대포의 탄	Item	3	거대한 용 대응 전용 강철 탄환.무거워서 운반하기 어렵다.<STYL MOJI_YELLOW_DEFAULT>(지급품 전용)</STYL>
205	철광석	Material	3	일반적으로 채굴할 수 있는 광석.정제하면 범용성이 풍부한 금속을얻을 수 있다.
206	마카라이트광석	Material	3	철광석보다 채굴량이 적은 광석.정제하면 좋은 품질의 금속을 얻을 수 있다.
207	드래그라이트광석	Material	3	마카라이트강보다 양질의 금속을정제할 수 있는 광석. 튼튼한 장비를제작할 때는 필수.
208	카브레라이트광석	Material	5	광맥 채굴로 입수할 수 있는 상위광석. 연구중인 소재지만, 꽤 양질의금속을 정제할 수 있다고 한다.
209	유니언광석	Material	5	용결정의 땅에서 얻는 광석.다양한 소재를 이어주는 신비로운금속이 포함된 광석.
210	대지의 결정	Material	3	주로 개밋둑의 황야에서 채굴할 수 있는 돌. 공방에서 장비의연마재로 귀중하게 취급받는다.
211	심해의 결정	Material	3	주로 육산호의 대지에서 채굴할 수 있는 돌. 양질의 연마재로공방에서 귀중하게 취급받는다.
212	용맥의 결정	Material	5	상위에서 채굴할 수 있는 돌.새롭게 발견된 소재.가공 기술의 혁신이 기대된다.
213	라이트크리스털	Material	4	채굴량이 적은 귀한 크리스탈.경도가 매우 높으며, 공방 등에서도구로도 이용되고 있다.
214	노바크리스털	Material	6	라이트크리스털의 상위 소재.희소 가치가 높아, 공방에서도중요한 용도로만 이용한다.
215	옥염석	Material	6	용결정의 땅에서 얻는 귀중한 광석.실력 있는 장인만 취급할 수 있지만그 성질을 이용한 장비는 명품이다.
216	수정원석	Material	3	호석의 소재로 빠뜨릴 수 없는 돌.투명한 물처럼 반짝이는 빛이모든 가능성을 느끼게 한다.
217	정정원석	Material	5	호석의 소재로 빠뜨릴 수 없는 돌.자연을 느끼게 하는 따뜻한 빛이한층 더 진화를 느끼게 한다.
218	환정원석	Material	6	호석의 소재로 빠뜨릴 수 없는 돌.환상처럼 흔들거리는 빛이혁신적인 미래를 느끼게 한다.
219	용정원석	Material	7	호석의 소재로 빠뜨릴 수 없는 돌.오랜 세월이 담긴 듯한 신비로운 빛이미지의 세계로 가는 문을 느끼게 한다.
220	갑옥	Material	3	장비에 증착해 강도를 높이는 소재.방어구의 강화치를 아주 조금 올린다.
221	갑옥+	Material	4	장비에 증착해 강도를 높이는 소재.방어구의 강화치를 조금 올린다.
222	첨갑옥	Material	5	장비에 증착해 강도를 높이는 소재.방어구의 강화치를 올린다.
223	견갑옥	Material	6	장비에 증착해 강도를 높이는 소재.방어구의 강화치를 크게 올린다.
224	중갑옥	Material	7	장비에 증착해 강도를 높이는 소재.방어구의 강화치를 매우 크게 올린다.
225	단단한 뼈	Material	3	주로 육산호의 대지와 독기의 골짜기뼈무덤에서 채취할 수 있는 뼈 소재.
226	양질의 견골	Material	5	뼈무덤에서 채취할 수 있는 상위 소재.가공의 편리성과 경도 덕분에 더욱좋은 품질의 장비를 만들 수 있다.
227	태고의 대골	Material	3	고대수의 숲 뼈무덤에서 채취할 수 있는 뼈 소재. 원시의 숨결이느껴지는 웅장함이 있다.
228	강고한 암골	Material	3	개밋둑의 황야 뼈무덤에서 채취할 수 있는 뼈 소재. 겹겹이 쌓인 역사가 느껴지는 무게가 있다.
229	산호의 홍골	Material	3	육산호의 대지 뼈무덤에서 채취할 수있는 뼈 소재. 수없이 변화한 시대를느끼게 하는 질감이 있다.
230	찌그러진 광골	Material	3	독기의 골짜기 뼈무덤에서 채취할 수 있는 뼈 소재. 가혹한 환경에서치열한 본능의 강한 힘이 느껴진다.
231	난폭한 만골	Material	5	용결정의 땅 뼈무덤에서 채취할 수 있는 뼈 소재. 끝없는 투쟁에서살아남은 생명력과 위압감이 느껴진다.
232	고대의 용골	Material	6	뼈무덤에서 채취할 수 있는 귀중한상위 소재. 아득한 옛날, 이 땅에서숨을 거둔 용의 귀중한 뼈.
233	수수께끼의 머리뼈	Material	6	용결정의 땅의 뼈무덤에서 채취할 수 있는 희귀한 뼈 소재. 어떤 동물의 두개골로 추정된다.
234	장수호랑나비	Material	4	큰 뿔과 갑각을 지녔으며 날개는 나비처럼 아름다운 이상한 벌레.식물연구소 등에서 발견된다.
235	불길한 천	Material	4	동료 탐험대가 어디에선가 찾아온수상한 옷감. 불길한 분위기를 지녔다.
236	용골【소】	Material	3	뼈무덤에서 일반적으로 채취할 수 있는소재. 매우 사용이 편리해 생활에서도사냥에서도 빠뜨릴 수 없다.
237	용골【중】	Material	3	대형 몬스터에서 얻는 뼈 소재.크기가 적당하고 철강과 목재에도 잘어울리는 안정감이 뛰어난 소재.
238	용골【대】	Material	3	대형 몬스터에서 얻을 수 있는 소재.광물로는 얻기 힘든 크기 덕분에명품을 가공할 때는 빠뜨릴 수 없다.
239	용골+	Material	3	대형 몬스터에서 얻을 수 있는 뼈 소재.입수하기는 어렵지만 강력한 장비를가공할 때는 빠뜨릴 수 없는 소재.
240	첨룡골	Material	5	상위 대형 몬스터에서 얻을 수 있는뼈 소재. 끝부분이 날카로워서 소재본래의 강도를 그대로 살릴 수 있다.
