Item ID	Item Name	Item Type	Rare	Item Desc
75	Large Barrel Bomb	Item	2	A powerful bomb triggeredby external physicalimpact.
76	Mega Barrel Bomb	Item	3	An upgraded large barrelbomb. Effective againstlarge monsters.
77	Spider Web	Item	0	A very sticky web. Usedto craft pitfall traps.
78	Net	Item	1	A sturdy net that supports a certainamount of weight without breaking.Perfect for pitfall traps.
79	Trap Tool	Item	2	A must-have item for puttingtogether pitfall traps andother kinds of traps.
80	Pitfall Trap	Item	2	A trap for catching certainlarge monsters. It istripped by a heavy weight.
81	Shock Trap	Item	2	A trap that immobilizes a target.Use it to capture monsters.
82	Rolled-up Dung	Item	0	A ball of condensed monsterdung. Used to make dung podsfor your slinger.
83	Dung	Item	0	Exudes a prodigious smell.Used to make ammo foryour slinger called dung pods.
84	Dung Pod	Item	1	Slinger ammo that releasesa strong odor on impact. Causescertain monsters to flee.
85	Arowana Bait	Item	1	A ball of bait favored by fish ofthe Arowana family.
86	Gunpowderfish Bait	Item	1	A ball of bait favored by fish ofthe Gunpowderfish family.
87	Goldenfish Bait	Item	1	A ball of bait favored by fish ofthe Goldenfish family.
88	Boomerang	Item	3	An unusually-shaped weaponfrom abroad that returns toits user when thrown.
89	Binoculars	Item	0	Allows you to see fartherand observe from a distance.
90	Powercharm	Item	4	An amulet that strengthensattacks. Just carrying thisgives you demonic strength.
91	Powertalon	Item	4	A charm that strengthensattacks. Its effects are amplifiedby the dragon parts it contains.
92	Armorcharm	Item	4	An amulet that increases defense.Just carrying this hardens your skinlike stone.
93	Armortalon	Item	4	A charm that increases defense.Its effects are amplified by thedragon parts it contains.
94	Needleberry	Item	0	A nut covered in needle-like spines.Used to make spread ammo.
95	Blastnut	Item	0	A nut used to make sticky ammo.
96	Dragonstrike Nut	Item	1	A nut that explodes on impact.Used to make wyvern ammo.
97	Slashberry	Item	0	Used to make slicing ammo.
98	Latchberry	Item	0	A nut that bears a spiral groove.Used to make pierce ammo.
99	Bomberry	Item	1	A nut that ruptures on impact. Usedto make cluster bombs.
100	Flamenut	Item	1	Used to make gunpowder thatincreases ammo firepower.
101	Blazenut	Item	1	Used to make gunpowder that greatlyincreases ammo firepower.
102	Gunpowder Level 2	Item	1	Combustible powder.Combine with level 1 ammoto raise its level.
103	Gunpowder Level 3	Item	1	Highly combustible powder. Combinewith level 1 ammo to raise its level.
104	Whetfish Fin	Item	1	A fish fin used to sharpen weapons.Restores sharpness greatly, but goodfor fewer uses than a whetstone.
105	Whetfish Fin+	Item	3	A fish fin used to sharpen weapons.Works better than a whetstone, andcan be reused if you're lucky.
106	Sushifish Scale	Item	1	A scale from a Sushifish. Eat torestore a small amount of health.Also works to treat bleeding.
107	Great Sushifish Scale	Item	3	Scale from a Great Sushifish. Eatto get large health boost, a naturalhealing boost, and treat bleeding.
108	Gunpowderfish Scale	Item	2	The scales of a Gunpowderfish. Combinewith a large barrel bomb to dramaticallyincrease its firepower.
109	Great Gunpowderfish Scale	Item	3	The scales of a Great Gunpowderfish.Combine with a large barrel bombto make a mega barrel bomb.
110	Burst Arowana Scale	Item	1	The scales of a Burst Arowana.Combine with fire herb to make alarge amount of level 2 gunpowder.
111	Great Burst Arowana Scale	Item	3	The scales of a Great Burst Arowana.Combine with fire herb to make avast amount of level 2 gunpowder.
112	Bomb Arowana Scale	Item	1	The scales of a Bomb Arowana.Combine with fire herb to make alarge amount of Lv3 gunpowder.
113	Great Bomb Arowana Scale	Item	3	The scales of a Great Bomb Arowana.Combine with fire herb to make avast amount of Lv3 gunpowder.
114	Whetstone	Item	3	A standard-sized whetstone.Use it to restore a weapon'ssharpness.
115	Capture Net	Item	3	A net that can be fired fromyour slinger. Use it to capturesmall creatures.
116	Fishing Rod	Item	3	A tool used for fishing.
117	BBQ Spit	Item	3	Just what you need to cookmeat. A must-have item forany hungry hunter.
118	Ghillie Mantle	Item	3	Conceal yourself from viewtemporarily. The effect ends if youperform an attack or take damage.
119	Temporal Mantle	Item	3	Nullify damage frompowerful attacks byautomatically evading.
120	Health Booster	Item	3	Once spiked into the ground, it emits ahealing cloud that gradually restoresthe health of anyone who stands in it.
121	Rocksteady Mantle	Item	3	Stands firm against certain attacks, andgives you protection against wind pressure,roars, tremors. Also lessens damage.
122	Challenger Mantle	Item	3	Attracts monsters to you, making iteasier to lure them to a favorableposition.
123	Vitality Mantle	Item	3	Nullifies a set amount of damage.The effect ends if more than thatamount is taken.
124	Fireproof Mantle	Item	3	Reduces fire element damage andnullifies fireblight, blastblight, andheat damage.
125	Waterproof Mantle	Item	3	Reduces water element damage,nullifies waterblight and mud. Letsyou wade through deep water easier.
126	Iceproof Mantle	Item	3	Reduces ice element damage andnullifies iceblight.
127	Thunderproof Mantle	Item	3	Reduces thunder element damage.Nullifies thunderblight and paralysis.
128	Dragonproof Mantle	Item	3	Reduces dragon element damage.Nullifies dragonblight while raisingdragon element attack.
129	Cleanser Booster	Item	3	Once spiked into the ground, it emits ahealing cloud that cures any abnormalstatus of anyone who stands in it.
130	Glider Mantle	Item	3	Extends air time when jumping, letsyou ride on strong winds, and makesit easier to mount monsters.
131	Evasion Mantle	Item	3	Extends the invulnerability windowof evasive actions. Dodge attacks atthe last minute for an attack boost.
132	Impact Mantle	Item	3	Adds a stun value to most attacks,and enhances the effect of attackswhich cause stun.
133	Apothecary Mantle	Item	3	Increases the likelihood of weaponswith abnormal status attacks tocontribute to status buildup.
134	Immunity Mantle	Item	3	Clears all abnormal statusesand grants immunity from themfor a limited amount of time.
135	Affinity Booster	Item	3	Once spiked into the ground, it emitsa cloud of mist that boosts affinityfor you and surrounding teammates.
136	Bandit Mantle	Item	3	Makes attacks against largemonsters drop rare and valuabletrade-in items.
137	Normal Ammo 1	Ammo or Coating	3	Ammo for novices.Gets the job done, but itdoesn't pack much oomph.
138	Normal Ammo 2	Ammo or Coating	1	Non-specialized ammo. Morepowerful than Normal Ammo 1.Capacity: 99
139	Normal Ammo 3	Ammo or Coating	2	Ammo made with high-quality gunpowder.Each shot packs considerable punch.Capacity: 99
140	Pierce Ammo 1	Ammo or Coating	0	Armor-piercing ammo that dealsmultiple hits to some monsters.Capacity: 60
141	Pierce Ammo 2	Ammo or Coating	1	High-grade armor-piercing ammo.Deals more hits than Pierce Ammo 1.Capacity: 60
142	Pierce Ammo 3	Ammo or Coating	2	Max-grade armor-piercing ammo.Deals numerous hits.Capacity: 60
143	Spread Ammo 1	Ammo or Coating	0	Ammo that covers a wide area.Deals multiple hits at close range.Capacity: 80
144	Spread Ammo 2	Ammo or Coating	1	High-grade ammo that covers a wide area.Deals more hits than Spread Ammo 1.Capacity: 70
145	Spread Ammo 3	Ammo or Coating	2	Max-grade ammo that covers a widearea and deals numerous hits.Capacity: 60
146	Sticky Ammo 1	Ammo or Coating	0	Powerful ammo that lodges ina target and explodes. Also stuns.Capacity: 9
147	Sticky Ammo 2	Ammo or Coating	1	Very powerful ammo that lodges ina target and explodes. Also stuns.Capacity: 9
148	Sticky Ammo 3	Ammo or Coating	2	Extremely powerful ammo that lodgesin a target and explodes. Also stuns.Capacity: 9
149	Cluster Bomb 1	Ammo or Coating	1	Ammo that fragments into three shellsupon impact. Beware of friendly fire!Capacity: 3
150	Cluster Bomb 2	Ammo or Coating	2	Ammo that fragments into four shellsupon impact. Beware of friendly fire!Capacity: 3
151	Cluster Bomb 3	Ammo or Coating	3	Ammo that fragments into five shellsupon impact. Beware of friendly fire!Capacity: 3
152	Flaming Ammo	Ammo or Coating	1	Ammo that packs a punch againstmonsters susceptible to fire.Capacity: 60
153	Water Ammo	Ammo or Coating	1	Ammo that packs a punch againstmonsters susceptible to water.Capacity: 60
154	Thunder Ammo	Ammo or Coating	1	Ammo that packs a punch againstmonsters susceptible to thunder.Capacity: 60
155	Freeze Ammo	Ammo or Coating	1	Ammo that packs a punch againstmonsters susceptible to ice.Capacity: 60
156	Dragon Ammo	Ammo or Coating	2	Elderseal-imbued ammo that packs apunch against monsters weak to dragon.Capacity: 3
157	Poison Ammo 1	Ammo or Coating	1	Poisons target, but mayrequire several shots.Capacity: 12
158	Poison Ammo 2	Ammo or Coating	2	Enhanced ammo that inflicts poison.Some targets require multiple shots.Capacity: 12
159	Paralysis Ammo 1	Ammo or Coating	1	Ammo that causes paralysis.Some targets require multiple shots.Capacity: 12
160	Paralysis Ammo 2	Ammo or Coating	2	Enhanced ammo that causes paralysis.Some targets require multiple shots.Capacity: 8
161	Sleep Ammo 1	Ammo or Coating	1	Ammo that induces sleep. Sometargets require multiple shots.Capacity: 12
162	Sleep Ammo 2	Ammo or Coating	2	Enhanced ammo that induces sleep.Some targets require multiple shots.Capacity: 8
163	Exhaust Ammo 1	Ammo or Coating	1	Ammo that drains a monster'sstamina.Capacity: 12
164	Exhaust Ammo 2	Ammo or Coating	2	Enhanced ammo that drainsa monster's stamina.Capacity: 8
165	Recover Ammo 1	Ammo or Coating	1	Ammo that restores a small amountof health to an ally upon impact.Capacity: 12
166	Recover Ammo 2	Ammo or Coating	2	Ammo that restores a moderate amountof health to an ally upon impact.Capacity: 12
167	Wyvern Ammo	Ammo or Coating	2	Ammo created through yearsof research into Wyvern's Fire.Capacity: 5
168	Slicing Ammo	Ammo or Coating	1	Ammo that ejects sharp bladeson impact, which can sever tails.Capacity: 30
169	Tranq Ammo	Ammo or Coating	2	Bowgun ammo used to capturemonsters ensnared in traps.Capacity: 8
170	Demon Ammo	Ammo or Coating	3	Ammo that fills the target withsavage amounts of strength.Capacity: 5
171	Armor Ammo	Ammo or Coating	3	Ammo that makes the target'sskin as hard as stone.Capacity: 5
172	(None)	Ammo or Coating	0	Unavailable
173	Close-range Coating	Ammo or Coating	3	Arrows designed to deal more damageto nearby targets, at the cost of areduced maximum range.
174	Empty Phial	Item	0	A regular old empty phial.Nothing more, nothing less.
175	Power Coating	Ammo or Coating	1	An arrow coating that increasesthe attack power of arrows.Capacity: 50
176	Poison Coating	Ammo or Coating	2	An arrow coating that appliespoison effects to arrows.Capacity: 20
177	Paralysis Coating	Ammo or Coating	2	An arrow coating that appliesparalysis effects to arrows.Capacity: 20
178	Sleep Coating	Ammo or Coating	2	An arrow coating that inducessleep.Capacity: 20
179	Exhaust Coating	Material	3	An arrow coating that causesarrows to drain monsters' stamina.Capacity: 20
180	Blast Coating	Ammo or Coating	2	An arrow coating that appliesexplosive powder to arrows.Capacity: 20
181	First-aid Med	Item	0	Restores a small amount of health.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
182	First-aid Med+	Item	1	Restores a moderate amount of health.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
183	EZ Ration	Item	0	Restores a small amount of stamina.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
184	EZ Lifepowder	Item	1	Produces a healing cloud around thearea that heals anyone that comes incontact with it. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
185	EZ Max Potion	Item	1	Fully restores health andmaximizes your Health Gauge.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
186	EZ Large Barrel Bomb	Item	2	A powered-up large barrel bomb.Just as powerful as a mega barrelbomb. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
187	EZ Shock Trap	Item	2	Immobilizes a target foreasy capture.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
188	EZ Pitfall Trap	Item	2	Activates a pitfall tocatch monsters with.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
189	EZ Herbal Powder	Item	3	Cures poison and restores a bitof health for everyone nearby.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
190	EZ Demon Powder	Item	3	Temporarily strengthensattacks for everyone nearby.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
191	EZ Hardshell Powder	Item	3	Temporarily increases defensestrength for everyone nearby.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
192	EZ Dung Pod	Item	1	Releases a strong odor on impact.Causes certain monsters to flee.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
193	EZ Flash Pod	Item	1	Slinger ammo that flashes brightlyon impact.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
194	EZ Screamer Pod	Item	1	Slinger ammo that emits anearsplitting sonic blast.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
195	Throwing Knife	Item	0	A knife that can be shot from your slinger.Can be coated with a range of chemicals.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
196	Poison Knife	Item	1	A knife coated with poison thatcan be shot from your slinger.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
197	Sleep Knife	Item	1	A knife coated with a sedativethat can be shot from your slinger.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
198	Paralysis Knife	Item	1	A knife coated with a paralyzing toxinthat can be shot from your slinger.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
199	Tranq Knife	Item	2	A knife coated with a tranquilizerthat can be shot from your slinger.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
200	EZ Farcaster	Item	2	Call for a wingdrake to transportyou to the nearest camp.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
201	EZ Tranq Bomb	Item	2	A hand grenade used to capturemonsters ensnared in traps.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
202	Ballista Ammo	Ammo or Coating	3	Ammunition for the largeBallista.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
203	One-shot Binder	Ammo or Coating	3	Ballista ammo that restrainstargets. Disposable ammo, nocooldown. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
204	Cannon Ammo	Item	3	Steel ammo made for hunting giantdragons. A real pain to lug around.<STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
205	Iron Ore	Material	3	Ore that can be smeltedinto metal and used formany different purposes.
206	Machalite Ore	Material	3	Ore that's more difficult toprocure than Iron Ore.Produces fine metal.
207	Dragonite Ore	Material	3	An ore that yields metalsuperior to that of Machalite.Invaluable for making durable armor.
208	Carbalite Ore	Material	5	Ore obtained from mining outcrops.Still under research, but known toyield highly pure metal.
209	Fucium Ore	Material	5	Ore obtained from the Elder's Recess.A mysterious metal, capable of fusingnearly any two materials together.
210	Earth Crystal	Material	3	Crystallized microbes prized asan abrasive when forging weapons.Mainly found in the Wildspire Waste.
211	Coral Crystal	Material	3	Crystal prized at the Smithy for usein high-grade abrasives.Mainly found in the Coral Highlands.
212	Dragonvein Crystal	Material	5	Mined from high rank areas. Manyexpect this newly-discovered crystalto usher in a new era of metalwork.
213	Lightcrystal	Material	4	A precious and extremely hardsubstance with a faint glow.Sometimes used for crafting tools.
214	Novacrystal	Material	6	High quality Lightcrystal. Highlycoveted for its rarity, it's used foronly the finest of metalworking.
215	Firecell Stone	Material	6	A magma-like deposit that onlytrained hands can work with.Armor made from it is first-class.
216	Aquacore Ore	Material	3	A valuable mineral used to createcharms. Gives off a vibrant glowthat mirrors the ocean.
217	Spiritcore Ore	Material	5	A valuable mineral used to createcharms. Gives off a warm, sunnyglow.
218	Dreamcore Ore	Material	6	A valuable mineral used to createcharms. Gives off a blazing glowreminiscent of a bonfire.
219	Dragoncore Ore	Material	7	A valuable mineral used to createcharms. Gives off a mysterious glowthat grants the holder sagely wisdom.
220	Armor Sphere	Material	3	Reacts uniquely to heat.Fuse this to armor toimprove it by a tiny amount.
221	Armor Sphere+	Material	4	Reacts uniquely to heat.Fuse this to armor toimprove it by a small amount.
222	Advanced Armor Sphere	Material	5	Reacts uniquely to heat.Fuse this to armor toimprove it.
223	Hard Armor Sphere	Material	6	Reacts uniquely to heat.Fuse this to armor tosignificantly improve it.
224	Heavy Armor Sphere	Material	7	Reacts uniquely to heat.Fuse this to armor togreatly improve it.
225	Sturdy Bone	Material	3	A bone used as crafting material.Can be found in bonepiles in theCoral Highlands and Rotten Vale.
226	Quality Bone	Material	5	A bone used as crafting material.Its ease of use and hardness allowit to be shaped into better gear.
227	Ancient Bone	Material	3	A bone used as crafting material. Can befound in bonepiles in the Ancient Forest.Its size evokes a certain primal quality.
228	Boulder Bone	Material	3	A bone used as crafting material. Can befound in bonepiles in the Wildspire Waste.Its size evokes a certain primal quality.
229	Coral Bone	Material	3	A bone used as crafting material. Can befound in bonepiles in the Coral Highlands.Its size evokes a certain primal quality.
230	Warped Bone	Material	3	A bone used as crafting material. Can befound in bonepiles in the Rotten Vale.Its size evokes a certain primal quality.
231	Brutal Bone	Material	5	A bone used as crafting material. Can befound in bonepiles in the Elder's Recess.Its size evokes a certain primal quality.
232	Dragonbone Relic	Material	6	A high quality material found in bonepiles. The only remains left of aspecies of dragon now lost to time.
233	Unknown Skull	Material	6	A rare material found in bonepilesin the Elder's Recess. It appearsto be some kind of animal skull.
234	Great Hornfly	Material	4	Discovered by Botanical Research.An insect with a giant horn, massiveshell, and butterfly-like wings.
235	Sinister Cloth	Material	4	Suspect cloth the Tailraider Safaridug up from who-knows-where. Dripswith an aura of pure evil.
236	Monster Bone S	Material	3	A material found in bonepiles.Indispensable for both huntingand daily life.
237	Monster Bone M	Material	3	Bone obtained from large monsters.Strong yet flexible, it's as reliable assteel or wood.
238	Monster Bone L	Material	3	Bone obtained from large monsters.Hard to work with due to its size, butvital when crafting larger items.
239	Monster Bone+	Material	3	Bone obtained from large monsters.Hard to obtain, but vital for craftingpowerful equipment.
240	Monster Keenbone	Material	5	Bone obtained from high rank largemonsters. It has a razor-sharp tip thatretains its strength after forging.
241	Monster Hardbone	Material	5	Precious bone obtained from highrank large monsters. Their raritymakes them highly sought after.
242	Elder Dragon Bone	Material	6	A bone from an elder dragon.It exudes the great majestyof the beast that bore it.
243	Sharp Claw	Material	3	Obtained from small fangedwyverns. Unlike wyvern claws,this is shaped to grip objects.
244	Piercing Claw	Material	5	Material from high rank small fangedwyverns. Sharp enough that it mightserve as a makeshift knife.
245	Monster Fluid	Material	3	Material obtained from smallinsects. Mixes with insectgastric fluids to form adhesive.
246	Monster Broth	Material	5	Material from high rank insects.A rich broth made from only thethickest of monster juices.
247	Poison Sac	Material	3	A monster organ thatcontains a lethal toxin.Handle with extreme care.
248	Toxin Sac	Material	5	A monster organ filled withan extremely potent toxin.Just touching it is dangerous.
249	Paralysis Sac	Material	3	A monster organ that containsparalyzing neurotoxins.
250	Omniplegia Sac	Material	5	A monster organ filled withpotent neurotoxins. A singletouch can cause paralysis.
251	Sleep Sac	Material	3	A monster organ thatcontains a knockout powdercapable of inducing sleep.
252	Coma Sac	Material	5	A monster organ thatcontains dangerous powder.One whiff can induce a coma.
253	Flame Sac	Material	3	A monster organ filled withflammable powder. Handlewith extreme care.
254	Inferno Sac	Material	5	A monster organ filled withpowder that ignites if it somuch as touches air. Danger!
255	Aqua Sac	Material	3	A monster organ designed tohold and preserve water.
256	Torrent Sac	Material	5	A monster organ designed tohold and preserve copiousamounts of water.
257	Frost Sac	Material	3	A monster internal organ, filledwith extremely low temperaturefluid. Handle with care.
258	Freezer Sac	Material	5	A monster organ withtremendous freezing power.Turns its surroundings to ice.
259	Electro Sac	Material	3	A monster organ that canstore up electricity, whichis released on impact.
260	Thunder Sac	Material	5	A monster organ that canstore up large amounts ofhigh voltage electricity.
261	Bird Wyvern Gem	Material	6	A valuable gem that can be harvestedfrom bird wyverns. Said to fetch ahigh price on the market.
262	Wyvern Gem	Material	6	Throughout a wyvern's life,impurities gather and formthis peculiar gem.
263	Elder Dragon Blood	Material	6	Contains an unknown compound.The object of much scholarlyresearch.
264	Mosswine Hide	Material	3	A musty hide coveredin moss.
265	Warm Pelt	Material	3	A pelt from a small animal.Used for many things, butmostly just regular clothes.
266	High-quality Pelt	Material	5	Rare pelt from a small animal.Feels wonderful to the touch andvalued highly by the Commission.
267	Vespoid Shell	Material	3	Vespoid material.Obtained by carving.Used for many purposes.
268	Vespoid Carapace	Material	5	Rare Vespoid material.Obtained by carving.Used for many purposes.
269	Vespoid Wing	Material	3	Vespoid material.Obtained by carving. Light andsharp, used in many weapons.
270	Vespoid Innerwing	Material	5	Rare Vespoid material.Obtained by carving. Light andsharp, used in many weapons.
271	Hornetaur Shell	Material	3	Hornetaur material.Obtained by carving.Used for many purposes.
272	Hornetaur Wing	Material	3	Hornetaur material.Obtained by carving.Used for many purposes.
273	Hornetaur Head	Material	3	Hornetaur material.Obtained by carving.Unusual, used in select gear.
274	Hornetaur Carapace	Material	5	Rare Hornetaur material.Obtained by carving.Used for many purposes.
275	Hornetaur Innerwing	Material	5	Rare Hornetaur material.Obtained by carving. Light andsharp, used in many weapons.
276	Gajau Skin	Material	3	Gajau material.Obtained by carving. Water-resistant, used to craft gear.
277	Gajau Whisker	Material	3	Gajau material.Obtained by carving.Hardy, used to craft gear.
278	Gajau Scale	Material	5	Rare Gajau material.Obtained by carving. Water-resistant, used to craft gear.
279	Grand Gajau Whisker	Material	5	Rare Gajau material.Obtained by carving.Hardy, used to craft gear.
280	Wingdrake Hide	Material	3	A material carved from wingdrakes.Lightweight and often used whencrafting armor.
281	Wingdrake Hide+	Material	5	A rare material carved fromwingdrakes. Lightweight and oftenused when crafting armor.
282	Barnos Hide+	Material	5	Rare Barnos material.Obtained by carving.Supple, used to craft gear.
283	Barnos Talon	Material	5	Rare Barnos material.Obtained by carving.Unusual, used in select gear.
284	Kestodon Shell	Material	3	Kestodon material.Obtained by carving.Sturdy, used to craft gear.
285	Kestodon Scalp	Material	3	Kestodon material.Obtained by carving. Unusual,used in select gear.
