Item ID	Item Name	Item Type	Rare	Item Desc
41	Baya antidragón	Item	3	Baya misteriosa que, según cuentala leyenda, detestan los dragones.Parte esencial de la munición draco.
42	Seta azul	Item	1	Una seta imbuida de efectospotenciadores. Se usa paracrear objetos curativos.
43	Mandrágora	Item	2	Peligroso hongo que al parecer drenala energía vital. Ten mucho cuidado.Parte esencial de una poción máxima.
44	Nitroseta	Item	1	Seta poco frecuente con la capacidadde generar un calor abrasador.Parte esencial de la pólvora.
45	Mancha del diablo	Item	1	Hongo rarísimo que late con grancalor. Con las bombas de barril,crea explosiones tremendas.
46	Paraliseta	Item	2	Seta con un efecto paralizante.Parte esencial de una bolatranquilizante.
47	Hongo	Item	1	Un hongo venenoso que puedeutilizarse como veneno en cuchillas.
48	Seta excitante	Item	2	Seta con un aroma muy extraño.¿Qué pasará si te la comes...?Parte esencial de bolas transportadoras.
49	Bicho amargo	Item	0	Insecto de fuerte sabor con un podercurativo natural. Se usa comoingrediente en muchas medicinas.
50	Luminsecto	Item	1	Insecto que emite un potente destellojusto antes de morir. Parte esencial deuna cápsula flash.
51	Bicho divino	Item	3	Dicen que este insecto vive mil años.Combínalo con otros objetos paraañadir sus propiedades al polvo.
52	Electrobicho	Item	3	Insecto que desprende electricidadal golpearlo. Parte esencial de lastrampas eléctricas y munición rayo.
53	Insecto goloso	Item	2	Insecto utilizado como cebo de pesca.A los peces les encanta. Casi no llegani a tocar la superficie del agua.
54	Cuerno de Kelbi	Item	3	Si bien no es útil para crear equipo,el cuerno de Kelbi es una parte esencialpara crear muchos objetos.
55	Extracto de poder	Item	3	Sustancia misteriosa sacada de ciertosmonstruos que aumenta la resistencia.
56	Extracto nutritivo	Item	3	Obtenido a partir de ciertos monstruosgrandes. Es capaz de aumentar el efectode ciertas medicinas.
57	Vesícula lanzagritos	Item	1	Órgano interno de un monstruo.Al romperlo emite un sonido agudo.Con él se fabrican cápsulas chillonas.
58	Catalizador	Item	1	Se mezcla con materiales para mejorarel efecto. No se puede usar solo.
59	Bola tranquilizante	Item	2	Para dominar y capturar a monstruosque han caído en trampas. Lánzalacontra el suelo.
60	Cápsula flash	Item	1	Munición de eslinga que brillacon fuerza al impactar. Si da enla nariz de un monstruo, lo cegarás.
61	Cápsula chillona	Item	1	Munición de eslinga que emiteun áspero sonido de alta frecuenciay detiene a monstruos sensibles.
62	Bola de humo	Item	1	Crea una gran nube de humoen la zona donde cae.
63	Bola de humo venenoso	Item	1	Libera una nube tóxica.Se usa a menudo como insecticida.
64	Bola transportadora	Item	2	Llama a un dracoalado con el que viajaral campamento más cercano. Se puedeutilizar en mitad de un combate.
65	Carne cruda	Item	0	Carne obtenida al despiezar a unmonstruo. Tiene diversos usos.
66	Carne envenenada	Item	1	Carne cruda que envenena a quiense la come. Es un buen cebo paralas trampas.
67	Carne tóxica	Item	1	Carne cruda que paraliza a quiense la come. Es un buen cebo paralas trampas.
68	Carne somnífera	Item	1	Carne cruda somnífera.Se usa como cebo en trampas.
69	Pólvora	Item	1	Peligrosa sustancia que explotaal golpearla o calentarla.
70	Barril pequeño	Item	0	Barril pequeño vacío.
71	Bomba de barril	Item	1	Una bomba de relojería pequeña.
72	Bomba de rebote	Item	1	Se eleva al activarse.Para usar esta bomba modificadahay que ser un poco hábil.
73	Mega bomba de rebote	Item	3	Versión mejorada de la bomba derebote. Requiere cierta habilidad.
74	Barril grande	Item	1	Barril grande vacío.Puedes hacer una bomba con élcombinándolo con pólvora.
75	Bomba de barril grande	Item	2	Potente bomba que se activacon un impacto físico externo.
76	Megabomba de barril	Item	3	Bomba de barril grande mejorada.Eficaz contra monstruos grandes.
77	Telaraña	Item	0	Una tela de araña muy pegajosa.Se usa para hacer trampas de escollo.
78	Red	Item	1	Potente red capaz de soportarun peso considerable. Perfectapara trampas de escollo.
79	Herramientas para trampas	Item	2	Herramienta necesaria para colocarla trampa de escollo u otras trampas.
80	Trampa de escollo	Item	2	Trampa para cazar ciertos monstruosgrandes. Se acciona con un gran peso.
81	Trampa eléctrica	Item	2	Trampa que inmoviliza al objetivo.Úsala para capturar monstruos.
82	Boñiga enrollada	Item	0	Boñiga de monstruo prensada.Sirve para crear cápsulas boñigapara la eslinga.
83	Boñiga	Item	0	Exhala un olor espantoso.Sirve para crear cápsulas boñigapara la eslinga.
84	Cápsula boñiga	Item	1	Munición de eslinga que al impactaremite un olor penetrante. Repele aciertos tipos de monstruos.
85	Cebo de arrowana	Item	1	Un trozo de cebo muy del agradode los peces del tipo arrowana.
86	Cebo de pez pólvora	Item	1	Un trozo de cebo muy del agradode los peces del tipo pez pólvora.
87	Cebo de pez dorado	Item	1	Un trozo de cebo muy del agradode los peces del tipo pez dorado.
88	Bumerán	Item	3	Arma increíblemente afilada traídadel extranjero, que vuelve al portadortras ser lanzada.
89	Prismáticos	Item	0	Te permite observar desde lejos.
90	Amuleto de poder	Item	4	Amuleto que mejora el poder de ataque.Otorga la fuerza de un demonio.
91	Garra de poder	Item	4	Amuleto que refuerza los ataques.Su efecto se amplía por las partesde dragón que lleva.
92	Amuleto armadura	Item	4	Amuleto que aumenta la defensa.Solo con llevarlo contigo, tu pielse endurece como una piedra.
93	Garra armadura	Item	4	Amuleto que refuerza la defensa.Su efecto se amplía por las partesde dragón que lleva.
94	Baya aguja	Item	0	Fruto con espinas como agujas.Sirve para hacer munición de abanico.
95	Nuez pegajosa	Item	0	Nuez que crea munición explosiva.
96	Nuez dragoniana	Item	1	Nuez que estalla al impactar. Con ellase hace la munición disparo de wyvern.
97	Rajabaya	Item	0	Sirve para hacer munición cortante.
98	Baya adherente	Item	0	Fruto con un surco en espiral.Sirve para hacer munición perforante.
99	Baya bomba	Item	1	Nuez que se rompe al impactar.Se usa para bombas de racimo.
100	Flamanuez	Item	1	Sirve para hacer pólvora que aumentala potencia de la munición.
101	Ardenuez	Item	1	Sirve para hacer pólvora que aumentamucho la potencia de la munición.
102	Pólvora nivel 2	Item	1	Polvo inflamable.Combínala con munición denivel 1 para aumentar su nivel.
103	Pólvora nivel 3	Item	1	Polvo muy inflamable.Combínala con munición denivel 1 para aumentar su nivel.
104	Aleta de caballa cuchillo	Item	1	Aleta de pescado útil para afilar armas.Restaura bien el afilado, pero tienemenos usos que una piedra de afilar.
105	Aleta de caballa cuchillo+	Item	3	Aleta de pescado útil para afilar armas.Funciona mejor que una piedra de afilar,y si tienes suerte puedes reutilizarla.
106	Escama de pez sushi	Item	1	Una escama de pez sushi.Cómetela para recuperar un pocode salud o para tratar sangrados.
107	Escama de pez sushi real	Item	3	Escama de un pez sushi real.Cómelo para recuperar salud, curartemás rápido y tratar sangrados.
108	Escama de pez pólvora	Item	2	Escamas de un pez pólvora.Combinadas con una bomba de barrilgrande mejorarás mucho su potencia.
109	Escama de pez pólvora real	Item	3	Escamas de un pez pólvora real.Combinadas con una bomba de barrilgrande crean una megabomba de barril.
110	Escama de arrowana reventona	Item	1	Escamas de una arrowana reventona.Combínalas con hierba de fuego paracrear pólvora de nivel 2.
111	Escama arrowana reventona real	Item	3	Escamas de arrowana reventona real.Combínalas con hierba de fuego paracrear un montón de pólvora de nivel 2.
112	Escama de arrowana bomba	Item	1	Escamas de una arrowana bomba.Combínalas con hierba de fuego paracrear pólvora de nv. 3.
113	Escama de arrowana bomba real	Item	3	Escamas de una arrowana bomba real.Combínalas con hierba de fuego paracrear un montón de pólvora de nv. 3.
114	Piedra de afilar	Item	3	Piedra de afilar estándar.Puliendo armas con ella podrásrestablecer su afilado.
115	Red de caza	Item	3	Red que puedes lanzar con la eslingapara capturar criaturas pequeñas.
116	Caña de pescar	Item	3	Herramienta para la pesca.
117	Asador barbacoa	Item	3	Objeto imprescindible para todo cazador.Sirve para cocinar la carne.
118	Manto de camuflaje	Item	3	Te permite ocultarte temporalmente.El efecto termina si realizas un ataqueo recibes algún daño.
119	Manto temporal	Item	3	Anula el daño de los ataques máspoderosos al hacerte esquivarautomáticamente.
120	Potenciador de salud	Item	3	Al ponerlo en el suelo emite una nubecurativa que restaura la salud dequien permanezca dentro de ella.
121	Manto de firmeza	Item	3	Te mantiene firme ante ciertos ataques,y protege de ráfagas de viento, rugidosy temblores. Además, reduce el daño.
122	Manto de desafíos	Item	3	Atrae los monstruos hacia ti,lo que hace más fácil conducirlosal lugar que te interese.
123	Manto de vitalidad	Item	3	Anula una cantidad fija de daño.Su efecto termina al recibir unacantidad mayor que esa.
124	Manto ignífugo	Item	3	Reduce el daño por elemento fuegoy anula las plagas de fuego, de nitroy los daños de calor por el entorno.
125	Manto impermeable	Item	3	Reduce el daño por elemento aguay anula la plaga de agua y el fango.Cruzas agua profunda más fácilmente.
126	Manto anticongelante	Item	3	Reduce el daño por elemento hieloy anula la plaga de hielo.
127	Manto repelerrayos	Item	3	Reduce el daño por elemento rayo,y anula la plaga de rayo y la parálisis.
128	Manto antidraco	Item	3	Reduce el daño por elemento draco,anula la plaga de draco y aumentael ataque de dicho elemento.
129	Potenciador de pureza	Item	3	Al ponerlo en el suelo emite una nubecurativa que elimina los estadosalterados de quienes entren en ella.
130	Manto planeador	Item	3	Prolonga el tiempo pasado en el aireal saltar, permite planear con vientofuerte y facilita montar a monstruos.
131	Manto de evasión	Item	3	Alarga el instante de invulnerabilidadal esquivar. Esquiva en el últimomomento para un bonus de ataque.
132	Manto de impacto	Item	3	Añade poder aturdidor a la mayoríade ataques, y mejora el efecto de losataques que ya aturden por sí solos.
133	Manto de boticario	Item	3	Aumenta la probabilidad de que lasarmas que provocan estados alteradoscontribuyan a aumentar su efecto.
134	Manto de inmunidad	Item	3	Elimina todos los estados alterados yconcede inmunidad contra ellos duranteun periodo de tiempo limitado.
135	Potenciador de afinidad	Item	3	Al ponerlo en el suelo emite una nubeque mejora tu afinidad y también la detus aliados cercanos.
136	Manto de bandido	Item	3	Hace que los monstruos grandesdejen objetos vendibles valiososy escasos al atacarlos.
137	D normal nv1	Ammo or Coating	3	Munición para novatos.Funciona correctamente,pero no tiene mucha pegada.
138	D normal nv2	Ammo or Coating	1	Munición normal más potenteque la de nv1.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 99</STYL>
139	D normal nv3	Ammo or Coating	2	Munición hecha con pólvora de calidad.Cada disparo tiene una gran potencia.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 99</STYL>
140	D perforante nv1	Ammo or Coating	0	Disparo perforante con impactomúltiple en ciertos monstruos.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
141	D perforante nv2	Ammo or Coating	1	Disparo perforante de alto calibre,con más impactos que el de nv1.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
142	D perforante nv3	Ammo or Coating	2	Disparo perforante de grancalibre. Causa muchos impactos.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
143	D abanico nv1	Ammo or Coating	0	Munición de gran cobertura. Causamuchos impactos de corto alcance.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 80</STYL>
144	D abanico nv2	Ammo or Coating	1	Munición de alto calibre de grancobertura. Más impactos que lade nv1. <STYL MOJI_YELLOW_DEFAULT>Capacidad: 70</STYL>
145	D abanico nv3	Ammo or Coating	2	Gran calibre. Abarca una gran zonay causa muchos impactos.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
146	D explosivo nv1	Ammo or Coating	0	Munición potente que se adhiereal objetivo y explota, aturdiéndolo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 9</STYL>
147	D explosivo nv2	Ammo or Coating	1	Munición muy potente que se adhiereal objetivo y explota, aturdiéndolo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 9</STYL>
148	D explosivo nv3	Ammo or Coating	2	Munición potentísima que se adhiereal objetivo y explota. Aturdidora.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 9</STYL>
149	D racimo nv1	Ammo or Coating	1	Munición que se parte en tresal impactar. ¡Ojo con el fuego amigo!<STYL MOJI_YELLOW_DEFAULT>Capacidad: 3</STYL>
150	D racimo nv2	Ammo or Coating	2	Munición que se parte en cuatroal impactar. ¡Ojo con el fuego amigo!<STYL MOJI_YELLOW_DEFAULT>Capacidad: 3</STYL>
151	D racimo nv3	Ammo or Coating	3	Munición que se parte en cincoal impactar. ¡Ojo con el fuego amigo!<STYL MOJI_YELLOW_DEFAULT>Capacidad: 3</STYL>
152	D fuego	Ammo or Coating	1	Munición con efecto extra enmonstruos vulnerables al fuego.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
153	D agua	Ammo or Coating	1	Munición con efecto extra enmonstruos vulnerables al agua.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
154	D rayo	Ammo or Coating	1	Munición con efecto extra enmonstruos vulnerables al rayo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
155	D hielo	Ammo or Coating	1	Munición con efecto extra enmonstruos vulnerables al hielo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 60</STYL>
156	D draco	Ammo or Coating	2	Munición imbuida del sello de ancianos,útil contra monstruos débiles al draco.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 3</STYL>
157	D veneno nv1	Ammo or Coating	1	Munición envenenada. Algunosobjetivos necesitan varios disparos.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
158	D veneno nv2	Ammo or Coating	2	Munición envenenada mejorada.Algunos objetivos necesitanvarios disparos. <STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
159	D paralizante nv1	Ammo or Coating	1	Munición paralizante.Algunos objetivos necesitanvarios disparos. <STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
160	D paralizante nv2	Ammo or Coating	2	Munición paralizante mejorada.Algunos objetivos necesitanvarios disparos. <STYL MOJI_YELLOW_DEFAULT>Capacidad: 8</STYL>
161	D sueño nv1	Ammo or Coating	1	Munición somnífera.Algunos objetivos necesitanvarios disparos. <STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
162	D sueño nv2	Ammo or Coating	2	Munición somnífera mejorada.Algunos objetivos necesitanvarios disparos. <STYL MOJI_YELLOW_DEFAULT>Capacidad: 8</STYL>
163	D fatiga nv1	Ammo or Coating	1	Munición que debilitala resistencia del objetivo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
164	D fatiga nv2	Ammo or Coating	2	Munición mejorada que debilitala resistencia del objetivo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 8</STYL>
165	D recuperación nv1	Ammo or Coating	1	Munición que restablece un pocola salud de un aliado al impactar.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
166	D recuperación nv2	Ammo or Coating	2	Munición que restablece bastantela salud de un aliado al impactar.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 12</STYL>
167	D wyvern	Ammo or Coating	2	Munición creada tras años deestudio del fuego de wyvern.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 5</STYL>
168	D cortante	Ammo or Coating	1	Munición que saca hojas afiladasal impactar. Puede cortar colas.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 30</STYL>
169	D tranquilizante	Ammo or Coating	2	Munición de ballesta para capturara monstruos que han caído en trampas.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 8</STYL>
170	D demonio	Ammo or Coating	3	Munición que concede al objetivouna fuerza increíble.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 5</STYL>
171	D armadura	Ammo or Coating	3	Munición que endurece la pieldel objetivo como una piedra.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 5</STYL>
172	(Ninguno)	Ammo or Coating	0	Unavailable
173	Vial quemarropa	Ammo or Coating	3	Flechas diseñadas para dañar mása objetivos cercanos, a costa dereducir su alcance máximo.
174	Frasco vacío	Item	0	Un viejo frasco vacío normal.Nada más y nada menos.
175	Vial de potencia	Ammo or Coating	1	Revestimiento para flechas queaumenta el ataque al disparar.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 50</STYL>
176	Vial de veneno	Ammo or Coating	2	Revestimiento que aplicaveneno a las flechas disparadas.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 20</STYL>
177	Vial paralizante	Ammo or Coating	2	Revestimiento que aplicaefecto paralizante a las flechas.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 20</STYL>
178	Vial de sueño	Ammo or Coating	2	Revestimiento que aplicaefecto somnífero a las flechas.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 20</STYL>
179	Vial de fatiga	Material	3	Revestimiento para flechas quedebilita la resistencia del objetivo.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 20</STYL>
180	Vial de nitro	Ammo or Coating	2	Revestimiento que aplica nitroexplosivo a las flechas disparadas.<STYL MOJI_YELLOW_DEFAULT>Capacidad: 20</STYL>
181	Medicamento	Item	0	Restablece una pequeña cantidadde salud. <STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
182	Medicamento+	Item	1	Restablece un poco de salud.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
183	Ración (apoyo)	Item	0	Restablece un poco de resistencia.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
184	Polvo de vida (apoyo)	Item	1	Crea una neblina curativa en la zonaque cura a quien entre en contactocon ella. <STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
185	Poción máxima (apoyo)	Item	1	Aumenta el indicador de saludal máximo y la recupera toda.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
186	Bomba barril grande (apoyo)	Item	2	Bomba de barril grande mejorada(del poder de la megabomba barril).<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
187	Trampa eléctrica (apoyo)	Item	2	Inmoviliza el objetivo paracapturarlo fácilmente.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
188	Trampa de escollo (apoyo)	Item	2	Activa una trampa paraatrapar a monstruos.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
189	Polvo de hierbas (apoyo)	Item	3	Cura el veneno y restablece algode salud a los que están cerca.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
190	Polvo de demonio (apoyo)	Item	3	Refuerza temporalmente el ataquede los que están cerca.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
191	Polvo de cáscara (apoyo)	Item	3	Refuerza temporalmente la defensade los que están cerca.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
192	Cápsula boñiga (apoyo)	Item	1	Exuda un fuerte hedor al impactar.Repele a ciertos tipos de monstruos.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
193	Cápsula flash (apoyo)	Item	1	Munición para eslinga que emiteun destello al impactar.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
194	Cápsula chillona (apoyo)	Item	1	Munición de eslinga que produceun estruendo ensordecedor.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
195	Navaja aérea	Item	0	Puedes dispararla con la eslingarevestida de diversas sustancias.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
196	Navaja tóxica	Item	1	Navaja cubierta de veneno quepuedes disparar con la eslinga.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
197	Cuchillo sedante	Item	1	Navaja cubierta de sedante quepuedes disparar con eslinga.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
198	Navaja paralizante	Item	1	Navaja con paralizante quepuedes disparar con la eslinga.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
199	Cuchillo tranquilizante	Item	2	Navaja con tranquilizante quepuedes disparar con la eslinga.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
200	Bola transportadora (apoyo)	Item	2	Llama a un dracoalado para llevartede vuelta al campamento base.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
201	Bola tranquilizante (apoyo)	Item	2	Granada de mano utilizada para capturara monstruos que han caído en trampas.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
202	Munición para balista	Ammo or Coating	3	Munición para balista grande.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
203	Ciñebalista único	Ammo or Coating	3	Munición de balista inmovilizadora.De un solo uso, sin enfriamiento.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
204	Munición para cañón	Item	3	Munición de acero para cazar dragonesgigantes. Cargarla no es cosa fácil.<STYL MOJI_YELLOW_DEFAULT>(Objeto de apoyo)</STYL>
205	Hierro	Material	3	Un fragmento de mineral que puedesfundir y usar para distintos fines.
206	Machalita	Material	3	Un mineral más escaso que el hierro,y del que se produce un metalmuy superior.
207	Dragonita	Material	3	Una roca de metal de mejorespropiedades que la machalita.Valiosa en armaduras duraderas.
208	Carbalita	Material	5	Mineral obtenido de afloramientos.Aún se halla bajo investigación,pero parece ser un metal purísimo.
209	Fucium	Material	5	Mineral del Lecho de los Ancianos.Un metal misterioso capaz de soldarcasi cualquier tipo de material.
210	Cristal de tierra	Material	3	Microbios cristalizados que se usancomo abrasivo en la forja de armas.Se encuentran en el Yermo de Agujas.
211	Cristal coralino	Material	3	Valioso cristal usado en la forjapara crear potentes abrasivos.Hallado en los Altiplanos Coralinos.
212	Cristal de dracovena	Material	5	Extraído de zonas de rango alto.Muchos creen que este nuevo cristalmarcará una nueva era de forja.
213	Cristal reluciente	Material	4	Un material precioso, extremadamenteduro y con un fulgor tenue. A vecesse utiliza para crear herramientas.
214	Novacristal	Material	6	Cristal reluciente de alta calidad.Su rareza lo hace muy cotizado, ysólo se usa en artesanías refinadas.
215	Piedra de lava	Material	6	Sedimento de aspecto similar almagma. Solo los más expertos sabencómo usarlo en armaduras de primera.
216	Oceanita	Material	3	Mineral valioso con el que se creanciguas. Emite un brillo parpadeantesimilar al de la superficie del mar.
217	Solitrabita	Material	5	Mineral valioso con el que se creanciguas. Emite un brillo cálido.
218	Sanguinita	Material	6	Mineral valioso con el que se creanciguas. Emite un brillo encendidoque recuerda al de una hoguera.
219	Lazurita	Material	7	Mineral valioso con el que se creanciguas. Emite un brillo misteriosoque da al portador sabiduría milenaria.
220	Esfera armadura	Material	3	Reacciona al calor de forma única.Si se funde con una pieza de armadurapuedes mejorarla ligeramente.
221	Esfera armadura+	Material	4	Reacciona al calor de forma única.Funde esta esfera con una piezade armadura para mejorarla un poco.
222	Esfera armadura avanz.	Material	5	Reacciona al calor de forma única.Si se funde con una pieza de armadurapuedes mejorarla.
223	Esfera armadura dura	Material	6	Reacciona al calor de forma única.Si se funde con una pieza de armadurapuedes mejorarla mucho.
224	Esfera armadura pesada	Material	7	Reacciona al calor de forma única.Si se funde con una pieza de equipopuedes mejorarla mucho.
225	Hueso recio	Material	3	Hueso usado para elaborar equipo.Hallado en pilas de huesos del VallePutrefacto y los Altiplanos Coralinos.
226	Hueso escogido	Material	5	Hueso usado para elaborar equipo.De fácil uso, su dureza anima aconvertirlo en equipo de calidad.
227	Hueso antiguo	Material	3	Hueso útil como material.Se halla en el Bosque Primigenio.Su tamaño evoca algo primitivo.
228	Hueso fósil	Material	3	Hueso útil como material.Se halla en el Yermo de Agujas.Su tamaño evoca algo primitivo.
229	Hueso de coral	Material	3	Hueso útil como material.Se halla en los Altiplanos Coralinos.Su tamaño evoca algo primitivo.
230	Hueso deforme	Material	3	Hueso útil como material.Se halla en el Valle Putrefacto.Su tamaño evoca algo primitivo.
231	Hueso brutal	Material	5	Hueso útil como material.Se halla en el Lecho de los Ancianos.Su tamaño evoca algo primitivo.
232	Reliquia de dracohueso	Material	6	Material de alta calidad encontradoen pilas de huesos. Los únicos restosde una especie de dragón ya extinta.
233	Cráneo desconocido	Material	6	Raro material encontrado en las pilasde huesos del Lecho de los Ancianos.Parece algún tipo de cráneo animal.
234	Gran mosca cornuda	Material	4	Descubierta en el laboratorio botánico.Un insecto con un gran cuerno, gruesocaparazón y alas como una mariposa.
