Mission ID	Mission Name	Mission Desc
165	Investigando: Valle Putrefacto	Completa 2 misiones de rango maestroen el Valle Putrefacto.
166	Investigando: Lecho de los Ancianos	Completa 2 misiones de rango maestroen el Lecho de los Ancianos.
167	Investigando: ciencia	Completa 2 investigaciones de rango maestro.
168	Investigando: Arroyo de Escarcha	Completa 2 misiones de rango maestroen el Arroyo de Escarcha.
169	Ecoestudio: caza wyverns voladores	Caza 2 wyverns voladores grandesde rango maestro.
170	Ecoestudio: captura wyverns voladores	Captura 2 wyverns voladores grandes de rango maestro.
171	Ecoestudio: caza monstruos grandes	Caza 6 monstruos grandesde rango maestro.
172	Ecoestudio: caza wyverns de colmillos	Caza 4 grandes wyverns de colmillosde rango maestro.
173	Ecoestudio: caza wyverns pájaro	Caza 4 wyverns pájaro grandesde rango maestro.
174	Ecoestudio: caza wyverns brutales	Caza 4 wyverns brutales grandesde rango maestro.
175	Ecoestudio: caza wyverns voladores	Caza 4 wyverns voladores grandesde rango maestro.
176	Ecoestudio: caza wyverns nadadores	Caza 4 wyverns nadadores grandesde rango maestro.
177	Ecoestudio: abate dragones ancianos	Abate a 2 dragones ancianos de rango maestro.
178	Ecoestudio: abate dragones ancianos	Abate a 4 dragones ancianos de rango maestro.
179	Ecoestudio: caza monstruos curtidos	Caza a 2 monstruos curtidos grandesde rango maestro.
180	Ecoestudio: caza monstruos curtidos	Caza a 4 monstruos curtidos grandesde rango maestro.
181	Intercambio cultural: Arroyo de Escarcha	Sal de expedición en el Arroyo de Escarchay caza un monstruo grande.
182	Intercambio cultural: Arroyo de Escarcha II	Ve a la guarida de los Boaboa y asistea la reunión del consejo.
183	Intercambio cultural: Arroyo de Escarcha III	Completa la misión M2<ICON STAR_1>Con nuestro poder combinado.
