Weapon Type ID	Weapon Type	Weapon ID	Weapon Name	Rare	Model Type	Main Model Path	Sub Model Path
0	GreatSword	174	Filo Glavenus II	9	Combined Model	wp/two/two001	wp/two/parts/op_two018
0	GreatSword	175	Púa infernal Datura I	8	Combined Model	wp/two/two010	wp/two/parts/op_two002
0	GreatSword	176	Púa infernal Datura II	9	Combined Model	wp/two/two010	wp/two/parts/op_two002
0	GreatSword	177	Gólem Coralino I	8	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	178	Gólem Coralino II	9	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	179	Glinespada Rathalos+	9	Unique Model	wp/two/two008	
0	GreatSword	180	Glinespada fuegorath	9	Unique Model	wp/two/two008	
0	GreatSword	181	Brillaspada Rathalos	11	Unique Model	wp/two/two019	
0	GreatSword	182	Mandíbula de ogro I	8	Combined Model	wp/two/two011	
0	GreatSword	183	Mandíbula de ogro II	9	Combined Model	wp/two/two011	
0	GreatSword	184	Mandíbula de ogro III	10	Combined Model	wp/two/two011	
0	GreatSword	185	Ala de hielo	10	Combined Model	wp/two/two012	
0	GreatSword	186	Serasilfo alado	11	Combined Model	wp/two/two012	
0	GreatSword	187	Dentellada de tigre	9	Unique Model	wp/two/two015	
0	GreatSword	188	Dentellada de tigre+	9	Unique Model	wp/two/two015	
0	GreatSword	189	Gran espada Tigrex	10	Unique Model	wp/two/two015	
0	GreatSword	190	Locura monstruosa	10	Unique Model	wp/two/two013	
0	GreatSword	191	Don Monstruo	11	Unique Model	wp/two/two013	
0	GreatSword	192	Flammenzahn Mordiente+	8	Unique Model	wp/two/two005	
0	GreatSword	193	Lohenzahn	9	Unique Model	wp/two/two005	
0	GreatSword	194	Donnerzahn	9	Unique Model	wp/two/two012	
0	GreatSword	195	Donnerzahn+	9	Unique Model	wp/two/two012	
0	GreatSword	196	Filo de fulguración	10	Unique Model	wp/two/two012	
0	GreatSword	197	Gólem Acuático IV	8	Combined Model	wp/two/two004	
0	GreatSword	198	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	199	Cuchilla Nyx I	8	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	200	Cuchilla Nyx II	9	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	201	Granfilo Barroth I	8	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	202	Granfilo Barroth II	9	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	203	Trituracídico I	9	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	204	Trituracídico II	10	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	205	Hoja picadora Baan I	8	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	206	Hoja picadora Baan II	9	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	207	Hoja de Brachydios	9	Unique Model	wp/two/two016	
0	GreatSword	208	Ataque de Brach	10	Unique Model	wp/two/two016	
0	GreatSword	209	Filo parteluz	11	Unique Model	wp/two/two022	
0	GreatSword	210	Espada sello dragón I	9	Combined Model	wp/two/two004	
0	GreatSword	211	Espada sello dragón II	10	Combined Model	wp/two/two004	
0	GreatSword	212	Dharma inamovible	11	Unique Model	wp/two/two017	
0	GreatSword	213	Vulcatajo Magdaros	10	Combined Model	wp/two/two011	wp/two/parts/op_two012
0	GreatSword	214	Espada Trueno Imperial	10	Unique Model	wp/two/two002	
0	GreatSword	215	Tughril Beg Daora	10	Unique Model	wp/two/two001	
0	GreatSword	216	Xeno Maliq+	11	Combined Model	wp/two/two002	wp/two/parts/op_two010
0	GreatSword	217	Ultrafilo Muerdedragón	10	Unique Model	wp/two/two007	
0	GreatSword	218	Espada consumada	11	Unique Model	wp/two/two018	
0	GreatSword	219	"Impacto wyvern ""Plata"""	11	Unique Model	wp/two/two010	
0	GreatSword	220	Vara demoníaca	10	Unique Model	wp/two/two020	
0	GreatSword	221	Vara endemoniada	11	Unique Model	wp/two/two021	
0	GreatSword	222	Gran espada Alatreon	10	Unique Model	wp/two/two024	
0	GreatSword	223	Revolución Alatreon	11	Unique Model	wp/two/two024	
0	GreatSword	224	Filo alma ígnea (Luna)	11	Combined Model	wp/two/two009	
0	GreatSword	225	Filo alma ígnea (Nerg)	11	Combined Model	wp/two/two009	wp/two/parts/op_two005
0	GreatSword	226	Filo alma ígnea (Xeno)	11	Combined Model	wp/two/two009	wp/two/parts/op_two010
0	GreatSword	227	Espada maldita	10	Unique Model	wp/two/two027	
0	GreatSword	228	Mordisco salvaje	11	Unique Model	wp/two/two027	
0	GreatSword	229	Decapitadora Beo I	8	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	230	Decapitadora Beo II	9	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	231	Pez arpón helado	8	Unique Model	wp/two/two025	
0	GreatSword	232	Pez arpón congelante	9	Unique Model	wp/two/two025	
0	GreatSword	233	Hoja palacio gremial	9	Unique Model	wp/two/two026	
0	GreatSword	234	Gran vara demoníaca	11	Unique Model	wp/two/two020	
0	GreatSword	235	Xiphias Gladius	10	Unique Model	wp/two/two025	
0	GreatSword	236	Verdugo infernal+	11	Combined Model	wp/two/two003	wp/two/parts/op_two023
0	GreatSword	237	Demonio glacial	10	Unique Model	wp/two/two028	
0	GreatSword	238	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	239	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	240	Hoja Venus Real	11	Unique Model	wp/two/two026	
0	GreatSword	241	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	242	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	243	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	244	Piroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	245	Hidroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	246	Crioespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	247	Electroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	248	Dracoespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	249	Venoespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	250	Paraliespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	251	Somnoespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	252	Nitroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	253	Piroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	254	Hidroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	255	Crioespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	256	Electroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	257	Dracoespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	258	Venoespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	259	Paraliespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	260	Somnoespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	261	Nitroespada Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	262	Mandoble Áureo (agua)	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	263	Mandoble Áureo (hielo)	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	264	Mandoble Áureo (sueño)	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	265	Mandoble Áureo (Jagras)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	266	Mandoble Áureo (Pukei)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	267	Mandoble Áureo (Barroth)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	268	Mandoble Áureo (Girros)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	269	Mandoble Áureo (Radob.)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	270	Mandoble Áureo (Vaal)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	271	Mandoble Áureo (Rathal.)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	272	Mandoble Áureo (Lavasth.)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	273	Mandoble Áureo (Zorah)	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	274	Espadón Taroth (Jagras)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	275	Espadón Taroth (Pukei)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	276	Espadón Taroth (Barroth)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	277	Espadón Taroth (Girros)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	278	Espadón Taroth (Radob.)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	279	Espadón Taroth (Vaal)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	280	Espadón Taroth (Rathal.)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	281	Espadón Taroth (Lavasth.)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	282	Espadón Taroth (Zorah)	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	283	Espadón Taroth (agua)	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	284	Espadón Taroth (hielo)	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	285	Espadón Taroth (sueño)	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	286	Espadón Taroth (rayo)	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	287	Mandoble Kjárr (Girros)	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	288	Mandoble Kjárr (Vaal)	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	289	Mandoble Kjárr (Rathal.)	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	290	Mandoble Kjárr (Zorah)	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	291	Mandoble Kjárr (agua)	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	292	Mandoble Kjárr (hielo)	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	293	Mandoble Kjárr (rayo)	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	294	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	295	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	296	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	297	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	298	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	299	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	300	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	301	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	302	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	303	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	304	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	305	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	306	Unavailable	0	Combined Model	wp/two/two002	
