Pendant ID	Pendant Code	Pendant Name	Model
98	CHARM_098_NAME	HARDUMMY	charm044
99	CHARM_099_NAME	HARDUMMY	charm045
100	CHARM_100_NAME	HARDUMMY	charm043
101	CHARM_101_NAME	Ramo de flores (rosa)	charm006
102	CHARM_102_NAME	Ramo de flores (naranja)	charm006
103	CHARM_103_NAME	Ramo de flores (rojo)	charm006
104	CHARM_104_NAME	Ramo de flores (azul)	charm006
105	CHARM_105_NAME	Sol sabroso (hielo)	charm007
106	CHARM_106_NAME	Sol sabroso (uva)	charm007
107	CHARM_107_NAME	Sol sabroso (dragón)	charm007
108	CHARM_108_NAME	Sol sabroso (lichi)	charm007
109	CHARM_109_NAME	Luz murciélago (farol)	charm008
110	CHARM_110_NAME	Luz murciélago (silfo)	charm008
111	CHARM_111_NAME	Luz murciélago (escarcha)	charm008
112	CHARM_112_NAME	Luz murciélago (hada)	charm008
113	CHARM_113_NAME	Tigre rosado de la suerte	charm009
114	CHARM_114_NAME	Tigre lima de la suerte	charm009
115	CHARM_115_NAME	Tigre morado de la suerte	charm009
116	CHARM_116_NAME	Tigre celeste de la suerte	charm009
117	CHARM_117_NAME	Cadenilla rosada	charm010
118	CHARM_118_NAME	Cadenilla roja	charm010
119	CHARM_119_NAME	Cadenilla azul	charm010
120	CHARM_120_NAME	Cadenilla verde	charm010
121	CHARM_121_NAME	Garras de Barioth Cynodon	charm046
122	CHARM_122_NAME	Ramo de flores (verde)	charm006
123	CHARM_123_NAME	Ramo de flores (morado)	charm006
124	CHARM_124_NAME	Sol sabroso (guava)	charm007
125	CHARM_125_NAME	Sol sabroso (limón)	charm007
126	CHARM_126_NAME	Luz murciélago (voltio)	charm008
127	CHARM_127_NAME	Luz murciélago (fatuo)	charm008
128	CHARM_128_NAME	Tigre verde de la suerte	charm009
129	CHARM_129_NAME	Tigre naranja de la suerte	charm009
130	CHARM_130_NAME	Cadenilla morada	charm010
131	CHARM_131_NAME	Cadenilla ónix	charm010
132	CHARM_132_NAME	Tofu	charm047
133	CHARM_133_NAME	Paño sagrado rojo	charm048
134	CHARM_134_NAME	Paño abisal rojo	charm049
135	CHARM_135_NAME	Peluche Felyne blanco	charm042
136	CHARM_136_NAME	Peluche de Melynx	charm053
137	CHARM_137_NAME	Peluche Felyne rosa	charm042
138	CHARM_138_NAME	Peluche Felyne uva	charm042
139	CHARM_139_NAME	Peluche Felyne menta	charm042
140	CHARM_140_NAME	Peluche Felyne naranja	charm042
141	CHARM_141_NAME	Paño sagrado verde	charm048
142	CHARM_142_NAME	Paño sagrado celeste	charm048
143	CHARM_143_NAME	Paño sagrado turquesa	charm048
144	CHARM_144_NAME	Paño sagrado morado	charm048
145	CHARM_145_NAME	Paño sagrado naranja	charm048
146	CHARM_146_NAME	Paño sagrado rosa	charm048
147	CHARM_147_NAME	Paño abisal verde	charm049
148	CHARM_148_NAME	Paño abisal celeste	charm049
149	CHARM_149_NAME	Paño abisal turquesa	charm049
150	CHARM_150_NAME	Paño abisal morado	charm049
151	CHARM_151_NAME	Paño abisal naranja	charm049
152	CHARM_152_NAME	Paño abisal rosa	charm049
153	CHARM_153_NAME	Colgante Pukei	charm052
154	CHARM_154_NAME	Colgante Pukei Coralino	charm056
155	CHARM_155_NAME	Paolumu flotante	charm050
156	CHARM_156_NAME	Somnus flotante	charm054
157	CHARM_157_NAME	Rajang en columpio	charm055
158	CHARM_158_NAME	Rajang Rabioso en columpio	charm051
159	CHARM_159_NAME	Kurage volante	charm057
160	CHARM_160_NAME	Globo rojo	charm058
161	CHARM_161_NAME	Globos rojo y blanco	charm058
162	CHARM_162_NAME	Globos arco iris	charm058
163	CHARM_163_NAME	Colonia de kurage volantes	charm057
164	CHARM_164_NAME	Enseña estrella solitaria	charm069
165	CHARM_165_NAME	Colgante dorado Kulve	charm059
166	CHARM_166_NAME	Colgante dorado Kjárr	charm060
167	CHARM_167_NAME	Corazón esmeralda Kulve	charm061
168	CHARM_168_NAME	Corazón rubí Kulve	charm061
169	CHARM_169_NAME	Corazón cristal Kulve	charm061
170	CHARM_170_NAME	Corazón topacio Kulve	charm062
171	CHARM_171_NAME	Corazón safiro Kulve	charm062
172	CHARM_172_NAME	Corazón gemarrosa Kulve	charm062
173	CHARM_173_NAME	Gorrino celestial	charm065
174	CHARM_174_NAME	Jabalcebú	charm066
175	CHARM_175_NAME	Dragón celestial de oro	charm067
176	CHARM_176_NAME	Dragón celestial de plata	charm068
177	CHARM_177_NAME	Ristra de proteínas	charm070
178	CHARM_178_NAME	Mariposas espectrales celeste	charm071
179	CHARM_179_NAME	Mariposas espectrales jade	charm071
180	CHARM_180_NAME	Mariposas espectrales magenta	charm071
181	CHARM_181_NAME	Reloj de oro mecánico	charm075
182	CHARM_182_NAME	Reloj de plata mecánico	charm076
183	CHARM_183_NAME	Mini super-8 (jugador 1)	charm064
184	CHARM_184_NAME	Mini super-8 (jugador 2)	charm063
185	CHARM_185_NAME	Cuchillo cristal rubí	charm078
186	CHARM_186_NAME	Cuchillo cristal ámbar	charm078
187	CHARM_187_NAME	Cuchillo cristal celeste	charm078
188	CHARM_188_NAME	Lumiarañas	charm073
189	CHARM_189_NAME	Dracófagos	charm074
190	CHARM_190_NAME	Talismán de nieve Velkhana	charm080
191	CHARM_191_NAME	Vela de Glavenus llameante	charm077
192	CHARM_192_NAME	Kulu-Ya-Ku sorprendido	charm079
193	DUMMY000009	Unavailable	charm001
194	CHARM_194_NAME	Cristal gremio salvador	charm081
195	CHARM_195_NAME	Cristal Destino vínculo	charm082
196	CHARM_196_NAME	HARDUMMY	charm083
