Pendant ID	Pendant Code	Pendant Name	Model
48	CHARM_048_NAME	Amber Master Symbol	charm005
49	CHARM_049_NAME	Sapphire Master Symbol	charm005
50	CHARM_050_NAME	Topaz Master Symbol	charm005
51	CHARM_051_NAME	Amethyst Master Symbol	charm005
52	CHARM_052_NAME	Gold Red Master Symbol	charm005
53	CHARM_053_NAME	Gold Blue Master Symbol	charm005
54	CHARM_054_NAME	Bronze Master Symbol	charm005
55	CHARM_055_NAME	Ice Blue Master Symbol	charm005
56	CHARM_056_NAME	Violet Master Symbol	charm005
57	CHARM_057_NAME	Obsidian Master Symbol	charm005
58	CHARM_058_NAME	Rathalos Red Master Symbol	charm005
59	CHARM_059_NAME	Rathian Green Master Symbol	charm005
60	CHARM_060_NAME	Rathian Pink Master Symbol	charm005
61	CHARM_061_NAME	Blooming Bouquet	charm006
62	CHARM_062_NAME	Sizzling Sun	charm007
63	DUMMY000000	Unavailable	charm001
64	CHARM_064_NAME	Lucky Crimson Tiger	charm009
65	CHARM_065_NAME	Sky Blue Silverwisp	charm010
66	CHARM_066_NAME	Rajang Claws	charm011
67	CHARM_067_NAME	Furious Rajang Horn	charm012
68	CHARM_068_NAME	Stygian Zinogre Claws	charm013
69	CHARM_069_NAME	Heroic Red Horn	charm014
70	CHARM_070_NAME	Raging Brachydios Shard	charm015
71	CHARM_071_NAME	Alatreon Shard	charm016
72	CHARM_072_NAME	Gold Rathian Claws	charm017
73	CHARM_073_NAME	Silver Rathalos Claws	charm018
74	DUMMY000001	Unavailable	charm001
75	DUMMY000002	Unavailable	charm001
76	DUMMY000003	Unavailable	charm001
77	DUMMY000004	Unavailable	charm001
78	DUMMY000005	Unavailable	charm001
79	DUMMY000006	Unavailable	charm001
80	DUMMY000007	Unavailable	charm001
81	DUMMY000008	Unavailable	charm001
82	CHARM_082_NAME	Arch-tempered Namielle Shard	charm027
83	DUMMY000009	Unavailable	charm001
84	DUMMY000010	Unavailable	charm001
85	DUMMY000011	Unavailable	charm001
86	CHARM_086_NAME	HARDUMMY	charm031
87	CHARM_087_NAME	HARDUMMY	charm032
88	CHARM_088_NAME	R.P.D.	charm033
89	CHARM_089_NAME	Umbrella	charm034
90	CHARM_090_NAME	Moly Pendant - Luck	charm035
91	CHARM_091_NAME	Moly Pendant - Health	charm036
92	CHARM_092_NAME	Moly Pendant - Safety	charm037
93	CHARM_093_NAME	Moly Pendant - Love	charm038
94	CHARM_094_NAME	Moly Pendant - Protection	charm039
95	CHARM_095_NAME	Moly Pendant - Passion	charm040
96	CHARM_096_NAME	Moly Pendant - Peace	charm041
97	CHARM_097_NAME	Stuffed Felyne Teddy	charm042
98	CHARM_098_NAME	HARDUMMY	charm044
99	CHARM_099_NAME	HARDUMMY	charm045
100	CHARM_100_NAME	HARDUMMY	charm043
101	CHARM_101_NAME	Blooming Bouquet (Pink)	charm006
102	CHARM_102_NAME	Blooming Bouquet (Orange)	charm006
103	CHARM_103_NAME	Blooming Bouquet (Red)	charm006
104	CHARM_104_NAME	Blooming Bouquet (Blue)	charm006
105	CHARM_105_NAME	Sizzling Sun (Ice)	charm007
106	CHARM_106_NAME	Sizzling Sun (Grape)	charm007
107	CHARM_107_NAME	Sizzling Sun (Dragon)	charm007
108	CHARM_108_NAME	Sizzling Sun (Litchi)	charm007
109	DUMMY000012	Unavailable	charm001
110	DUMMY000013	Unavailable	charm001
111	DUMMY000014	Unavailable	charm001
112	DUMMY000015	Unavailable	charm001
113	CHARM_113_NAME	Lucky Peach Tiger	charm009
114	CHARM_114_NAME	Lucky Green Tiger	charm009
115	CHARM_115_NAME	Lucky Violet Tiger	charm009
116	CHARM_116_NAME	Lucky Sky Blue Tiger	charm009
117	CHARM_117_NAME	Peach Silverwisp	charm010
118	CHARM_118_NAME	Red Silverwisp	charm010
119	CHARM_119_NAME	Blue Silverwisp	charm010
120	CHARM_120_NAME	Green Silverwisp	charm010
121	CHARM_121_NAME	Frostfang Barioth Claws	charm046
122	CHARM_122_NAME	Blooming Bouquet (Green)	charm006
123	CHARM_123_NAME	Blooming Bouquet (Purple)	charm006
124	CHARM_124_NAME	Sizzling Sun (Guava)	charm007
125	CHARM_125_NAME	Sizzling Sun (Lemon)	charm007
126	DUMMY000016	Unavailable	charm001
127	DUMMY000017	Unavailable	charm001
128	CHARM_128_NAME	Lucky Dark Green Tiger	charm009
129	CHARM_129_NAME	Lucky Orange Tiger	charm009
130	CHARM_130_NAME	Purple Silverwisp	charm010
131	CHARM_131_NAME	Onyx Silverwisp	charm010
132	CHARM_132_NAME	The Tofu Survivor	charm047
133	CHARM_133_NAME	Red Sacred Veil	charm048
134	CHARM_134_NAME	Red Abyssal Veil	charm049
135	CHARM_135_NAME	White Felyne Teddy	charm042
136	CHARM_136_NAME	Stuffed Melynx Teddy	charm053
137	CHARM_137_NAME	Pink Felyne Teddy	charm042
138	CHARM_138_NAME	Grape Felyne Teddy	charm042
139	CHARM_139_NAME	Mint Felyne Teddy	charm042
140	CHARM_140_NAME	Orange Felyne Teddy	charm042
141	CHARM_141_NAME	Green Sacred Veil	charm048
142	CHARM_142_NAME	Azure Sacred Veil	charm048
143	CHARM_143_NAME	Sky Blue Sacred Veil	charm048
144	CHARM_144_NAME	Purple Sacred Veil	charm048
145	CHARM_145_NAME	Orange Sacred Veil	charm048
146	CHARM_146_NAME	Pink Sacred Veil	charm048
147	CHARM_147_NAME	Green Abyssal Veil	charm049
148	CHARM_148_NAME	Azure Abyssal Veil	charm049
149	CHARM_149_NAME	Sky Blue Abyssal Veil	charm049
150	CHARM_150_NAME	Purple Abyssal Veil	charm049
151	CHARM_151_NAME	Orange Abyssal Veil	charm049
152	CHARM_152_NAME	Pink Abyssal Veil	charm049
153	CHARM_153_NAME	Pukei Strap	charm052
154	CHARM_154_NAME	Coral Pukei Strap	charm056
155	CHARM_155_NAME	Strollin' Paolumu	charm050
156	CHARM_156_NAME	Strollin' Nightshade	charm054
157	CHARM_157_NAME	Swinging Rajang	charm055
158	CHARM_158_NAME	Swinging Furious Rajang	charm051
159	CHARM_159_NAME	Flying Meduso	charm057
160	CHARM_160_NAME	Red Balloon	charm058
161	CHARM_161_NAME	Red & White Balloons	charm058
162	CHARM_162_NAME	Rainbow Balloons	charm058
163	CHARM_163_NAME	Flying Meduso Colony	charm057
164	CHARM_164_NAME	Lone Star Amulet	charm069
165	CHARM_165_NAME	Golden Kulve Pendant	charm059
166	CHARM_166_NAME	Golden Kjárr Pendant	charm060
167	CHARM_167_NAME	Emerald Kulve Heart	charm061
168	CHARM_168_NAME	Ruby Kulve Heart	charm061
169	CHARM_169_NAME	Crystal Kulve Heart	charm061
170	CHARM_170_NAME	Topaz Kulve Heart	charm062
171	CHARM_171_NAME	Sapphire Kulve Heart	charm062
172	CHARM_172_NAME	Rosegem Kulve Heart	charm062
173	DUMMY000018	Unavailable	charm001
174	DUMMY000019	Unavailable	charm001
175	CHARM_175_NAME	Gold Heavenly Dragon	charm067
176	CHARM_176_NAME	Silver Heavenly Dragon	charm068
177	DUMMY000020	Unavailable	charm001
178	CHARM_178_NAME	Phantom Azure Butterflies	charm071
179	CHARM_179_NAME	Phantom Jade Butterflies	charm071
180	CHARM_180_NAME	Phantom Magenta Butterflies	charm071
181	DUMMY000021	Unavailable	charm001
182	DUMMY000022	Unavailable	charm001
183	DUMMY000023	Unavailable	charm001
184	DUMMY000024	Unavailable	charm001
185	CHARM_185_NAME	Ruby Crystal Knife	charm078
186	CHARM_186_NAME	Amber Crystal Knife	charm078
187	CHARM_187_NAME	Azure Crystal Knife	charm078
188	CHARM_188_NAME	Fulgurbugs	charm073
189	CHARM_189_NAME	Dracophage Bugs	charm074
190	CHARM_190_NAME	Velkhana Snow Talisman	charm080
191	DUMMY000025	Unavailable	charm001
192	DUMMY000026	Unavailable	charm001
193	DUMMY000027	Unavailable	charm001
194	DUMMY000028	Unavailable	charm001
195	DUMMY000029	Unavailable	charm001
