Item ID	Item Name	Item Type	Rare	Item Desc
38	Zioło nasenne	Item	0	Roślina zawierająca substancjeusypiające. Służy do tworzeniaśrodków uspokajających.
39	Bluszcz	Item	0	Lekka i niezwykle mocna roślina.Służy do wyrobu siatekdo dołów-pułapek.
40	Orzech dymny	Item	0	Orzech dający wielkie ilości dymu.Łączony z innymi składnikami dajedym o różnych właściwościach.
41	Smokobójcza jagoda	Item	3	Tajemnicza jagoda, o której od dawnamówi się, że nie znoszą jej smoki.Wymagana do wyrobu am. smoczej.
42	Niebieski grzyb	Item	1	Grzyb o działaniu zwiększającymmoce. Używany do wyrobuśrodków regeneracyjnych.
43	Mandragora	Item	2	Niebezpieczny grzyb, który podobnowysysa z ludzi życie. Uważaj.Wymagany do wyrobu maksmikstur.
44	Nitrogrzyb	Item	1	Rzadko spotykany grzyb mogącywytwarzać ogromną temperaturę.Wymagany do wyrobu prochu.
45	Diabelska plaga	Item	1	Bardzo rzadki grzyb pulsującyod gorąca. Dodaj go do bombybeczkowej, by wzmocnić wybuch. 
46	Paragrzyb	Item	2	Grzyb wywołujący paraliż.Wymagany do wyrobu bombusypiających.
47	Muchomor	Item	1	Grzyb trujący. Może służyćdo zatruwania noży.
48	Euforygrzyb	Item	2	Bardzo dziwnie pachnie... Ale czyjest jadalny? Przekonaj się.Wymagany do wyrobu przerzutników.
49	Goryczek	Item	0	Owad o ostrym smaku i właściwościachleczniczych. Składnik wielu leków.
50	Błyskowad	Item	1	Owad emitujący w chwili śmiercipotężny blask. Wymagany do wyrobustrąków błyskowych.
51	Boski owad	Item	3	Podobno owad ten żyje tysiąc lat.Łącz go z innymi przedmiotami, bynadać proszkowi ich właściwości.
52	Gromuszek	Item	3	Owad emitujący elektrycznośćpo uderzeniu. Wymagany do wyrobupułapek rażących i am. piorunowej.
53	Przynętnica	Item	2	Owad dobry na zanętę wędkarską.Przysmak wprost pochłanianyprzez ryby.
54	Róg Kelbi	Item	3	Róg Kelbi niezbyt się przydaje dowyrobu wyposażenia, ale jest ważnymskładnikiem wielu przedmiotów.
55	Zrywny ekstrakt	Item	3	Tajemnicza substancja zbieranaz niektórych potworów.Zwiększa wytrzymałość.
56	Pożywny ekstrakt	Item	3	Można go uzyskać z pewnych dużychpotworów. Wzmacnia działanieniektórych lekarstw.
57	Krzyczący worek	Item	1	Narząd potwora, który po rozerwaniuemituje przeraźliwy dźwięk. Używanydo produkcji krzyczących strąków.
58	Katalizator	Item	1	W połączeniu z innymi materiałamiwzmacnia ich działanie.Sam jest bezużyteczny.
59	Bomba uspokajająca	Item	2	Granat ręczny służący do chwytaniapotworów w pułapce.Można nim cisnąć o ziemię.
60	Błyskowy strąk	Item	1	Amunicja do procy wyzwalająca silnybłysk po uderzeniu. Strzel potworowipod nos, by go oślepić.
61	Krzyczący strąk	Item	1	Amunicja do procy. Wydajeostry, wysoki dźwięk, któryprzeszkadza czulszym potworom.
62	Bomba dymna	Item	1	W  miejscu wybuchu wytwarzadużą chmurę dymu.
63	Trująca bomba dymna	Item	1	Po użyciu wytwarza toksyczną mgłę.Służy również do dezynsekcji.
64	Przerzutnik	Item	2	Wezwij skrzydłosmoka, na którymdotrzesz do najbliższego obozu.Działa również podczas bitwy.
65	Surowe mięso	Item	0	Mięso wycięte z potwora. Możnaje przyrządzić, połączyć lubużyć go do zastawienia pułapki.
66	Zatrute mięso	Item	1	Surowe mięso zatruwającetego, kto je zje. Świetnaprzynęta do pułapek.
67	Mięso paraliżujące	Item	1	Surowe mięso paraliżującetego, kto je zje. Świetnaprzynęta do pułapek.
68	Mięso usypiające	Item	1	Surowe mięso usypiającetego, kto je zje. Świetnaprzynęta do pułapek.
69	Proch	Item	1	Niebezpieczna substancja, którawybucha po uderzeniu lub rozgrzaniu.
70	Mała beczka	Item	0	Niewielka, pusta beczka.
71	Bomba beczkowa	Item	1	Niewielka bomba zegarowa.
72	Bomba sprężysta	Item	1	Po podłożeniu wyskakuje dogóry. Użycie tej zmodyfikowanejbomby wymaga wprawy.
73	Megabomba sprężysta	Item	3	Ulepszona wersja bombysprężystej. Użycie wymagapewnej wprawy.
74	Duża beczka	Item	1	Duża, pusta beczka.W połączeniu z prochem daje bombę.
75	Duża bomba beczkowa	Item	2	Potężna bomba uruchamianauderzeniem z zewnątrz.
76	Megabomba beczkowa	Item	3	Ulepszona duża bomba beczkowa.Skuteczna na duże potwory.
77	Pajęczyna	Item	0	Bardzo lepka sieć.Służy do tworzenia dołów-pułapek.
78	Siatka	Item	1	Mocna siatka wytrzymującapewne obciążenie. Świetnado dołów-pułapek.
79	Narzędzie do pułapek	Item	2	Niezbędne do tworzenia dołów-pułapekoraz pułapek innego rodzaju.
80	Dół-pułapka	Item	2	Pułapka do łapania pewnychdużych potworów. Uruchamia jąznaczny ciężar.
81	Pułapka rażąca	Item	2	Pułapka unieruchamiająca cel.Łap nią potwory.
82	Zawinięty gnój	Item	0	Kula zagęszczonego gnoju potworów.Służy do tworzenia gnojowychstrąków do procy.
83	Gnój	Item	0	Wydziela intensywny zapach. Służydo tworzenia amunicji do procyzwanej gnojowymi strąkami.
84	Gnojowy strąk	Item	1	Amunicja do procy wydzielającapo uderzeniu intensywny smród.Odpędza niektóre potwory.
85	Przynęta na arowany	Item	1	Kulka przynęty lubianej przez rybyz rodziny arowan.
86	Przynęta na ryby prochowe	Item	1	Kulka przynęty lubianej przez rybyz rodziny ryb prochowych.
87	Przynęta na złote rybki	Item	1	Kulka przynęty lubianej przez rybyz rodziny złotych rybek.
88	Bumerang	Item	3	Pochodząca z odległych krain brońo dziwnym kształcie, wracającapo rzucie do użytkownika.
89	Lornetka	Item	0	Umożliwia widzenie na większąodległość i obserwację z oddali.
90	Amulet mocy	Item	4	Amulet wzmacniający ataki.Noszenie go daje ci siłę demona.
91	Szpon mocy	Item	4	Amulet wzmacniający ataki.Umieszczone w nim części smokanasilają jego działanie.
92	Amulet pancerza	Item	4	Amulet wzmacniający obronę.Noszenie go nadaje skórzetwardość kamienia.
93	Szpon pancerza	Item	4	Amulet wzmacniający obronę.Umieszczone w nim części smokanasilają jego działanie.
94	Igłówka	Item	0	Orzech pokryty kolcami w kształcieigieł. Służy do produkcji amunicjirozrzutowej.
95	Wybuchorzech	Item	0	Orzech służący do produkcjilepkiej amunicji.
96	Orzech smoczego ciosu	Item	1	Orzech wybuchający po uderzeniu.Służy do produkcjiamunicji wiwerniej.
97	Cięciówka	Item	0	Służy do produkcji amunicji tnącej.
98	Wkrętówka	Item	0	Orzech ze spiralnym rowkiem.Służy do produkcjiamunicji przebijającej.
99	Bombówka	Item	1	Orzech pękający po uderzeniu.Służy do produkcjibomb kasetowych.
100	Orzech płomienny	Item	1	Służy do produkcji prochu, któryzwiększa siłę uderzeniową amunicji.
101	Orzech ogniowy	Item	1	Służy do produkcji prochu, któryznacznie zwiększa siłęuderzeniową amunicji.
102	Proch poziomu 2	Item	1	Palny proszek. Połącz go z amunicjąpoziomu 1, by podnieść jej poziom.
103	Proch poziomu 3	Item	1	Bardzo palny proszek. Połącz goz amunicją poziomu 1,by podnieść jej poziom.
104	Płetwa ostrzalnika	Item	1	Rybia płetwa służąca do ostrzeniabroni. Bardzo dobrze ostrzy, alezużywa się szybciej niż osełka.
105	Płetwa ostrzalnika+	Item	3	Rybia płetwa służąca do ostrzeniabroni. Lepsza niż osełka, możenawet da się użyć ponownie.
106	Łuska ryby sushi	Item	1	Łuska pochodząca z ryby sushi.Zjedz ją, by odzyskać odrobinęzdrowia. Pomaga też na krwawienie.
107	Łuska wielkiej ryby sushi	Item	3	Łuska wielkiej ryby sushi.Zjedzona wzmacnia zdrowie, wspomagazdrowienie i tamuje krwawienie.
108	Łuska ryby prochowej	Item	2	Łuski ryby prochowej. Połączonez dużą bombą beczkową znaczniezwiększają jej moc.
109	Łuska wielkiej ryby prochowej	Item	3	Łuski wielkiej ryby prochowej.Połączone z dużą bombą beczkowądają megabombę beczkową.
110	Łuska wybucharowany	Item	1	Łuski wybucharowany.Połączone z ziołem ognistym dajądużą ilość prochu poziomu 2.
111	Łuska wielkiej wybucharowany	Item	3	Łuski wielkiej wybucharowany.Połączone z ziołem ognistym dająogromną ilość prochu poziomu 2.
112	Łuska bombarowany	Item	1	Łuski bombarowany.Połączone z ziołem ognistym dajądużą ilość prochu poziomu 3.
113	Łuska wielkiej bombarowany	Item	3	Łuski wielkiej bombarowany.Połączone z ziołem ognistym dająogromną ilość prochu poziomu 3.
114	Osełka	Item	3	Osełka zwykłych rozmiarów.Służy do ostrzenia broni.
115	Siatka chwytająca	Item	3	Siatka, którą można wystrzelićz procy. Służy do łapaniamałych stworzeń.
116	Wędka	Item	3	Przyrząd do łowienia ryb.
117	Rożen	Item	3	Służy do przyrządzania mięsa.Musi go mieć każdy głodny łowca.
118	Opończa maskująca	Item	3	Daje tymczasową niewidzialność.Efekt ustaje, kiedy zaatakujeszlub otrzymasz obrażenia.
119	Opończa czasowa	Item	3	Wykonuj automatyczne uniki,by nie otrzymywać obrażeńprzy potężnych atakach.
120	Wzmocnienie zdrowia	Item	3	Po wbiciu w ziemię wytwarza chmuręleczniczą, która stopniowo przywracazdrowie temu, kto w niej stoi.
121	Opończa stabilności	Item	3	Umożliwia przetrzymanie pewnychataków, chroni przed wiatrem, rykamii wstrząsami. Zmniejsza obrażenia.
122	Opończa prowokatora	Item	3	Przyciąga do ciebie potwory,przez co łatwiej zwabić jew odpowiednie miejsce.
123	Opończa żywotności	Item	3	Niweluje stałą ilość obrażeń.Efekt ustaje w chwili otrzymaniawiększych obrażeń.
124	Opończa ognioodporna	Item	3	Zmniejsza obrażenia od ognia,zdejmuje plagi ognia i wybuchuoraz zapobiega obrażeniom od gorąca.
125	Opończa wodoodporna	Item	3	Zmniejsza obrażenia od wody,usuwa plagę wody i błoto.Ułatwia brodzenie w głębszej wodzie.
126	Opończa lodoodporna	Item	3	Zmniejsza obrażenia od lodui zdejmuje plagę lodu.
127	Opończa piorunoodporna	Item	3	Zmniejsza obrażenia od piorunów orazzdejmuje plagę pioruna i paraliż.
128	Opończa smokoodporna	Item	3	Zmniejsza obrażenia od smoków.Zdejmuje plagę smoka, wzmacniasmoczy atak.
129	Wzmocnienie czyszczące	Item	3	Po wbiciu w ziemię wytwarza chmuręleczniczą, która zdejmuje szkodliweefekty z tego, kto w niej stoi.
130	Opończa lotu	Item	3	Wydłuża zawis w powietrzu po skoku,pozwala unosić się na silnym wietrzei ułatwia dosiadanie potworów.
131	Opończa uników	Item	3	Wydłuża okres nietykalności podczasuniku. Unikaj ataków w ostatniejchwili, by otrzymać premię do ataku.
132	Opończa uderzenia	Item	3	Dodaje ogłuszenie do większościataków i zwiększa siłę atakówpowodujących ogłuszenie.
133	Opończa aptekarza	Item	3	Zwiększa prawdopodobieństwo, żeatak bronią nakładającą szkodliweefekty wywoła akumulację efektu.
134	Opończa niewrażliwości	Item	3	Zdejmuje wszystkie szkodliwe efektyi na pewien czas dajena nie niewrażliwość.
135	Wzmocnienie zgodności	Item	3	Po wbiciu w ziemię wytwarza chmurę,która zwiększa zgodnośću gracza i pobliskich sojuszników.
136	Opończa bandyty	Item	3	Sprawia, że duże potwory zostawiająrzadkie i cenne przedmiotyna sprzedaż.
137	Amunicja normalna 1	Ammo or Coating	3	Amunicja dla początkujących.Robi swoje, ale nie mazbyt dużej siły.
138	Amunicja normalna 2	Ammo or Coating	1	Amunicja niewyspecjalizowana.Silniejsza niż amunicja normalna 1.Pojemność: 99
139	Amunicja normalna 3	Ammo or Coating	2	Amunicja wykonana z prochu o wysokiej jakości.Każdy strzał daje niezłego kopa.Pojemność: 99
140	Amunicja przebijająca 1	Ammo or Coating	0	Amunicja przeciwpancerna zadającaniektórym potworom kilka trafień.Pojemność: 60
141	Amunicja przebijająca 2	Ammo or Coating	1	Dobra amunicja przeciwpancerna. Dajewięcej trafień niż przebijająca 1.Pojemność: 60
142	Amunicja przebijająca 3	Ammo or Coating	2	Najlepsza amunicja przeciwpancerna.Daje wiele trafień.Pojemność: 60
143	Amunicja rozrzutowa 1	Ammo or Coating	0	Amunicja pokrywająca duży obszar.Z bliska daje wiele trafień.Pojemność: 80
144	Amunicja rozrzutowa 2	Ammo or Coating	1	Dobra amunicja pokrywająca dużyobszar. Daje jeszcze więcej trafień.Pojemność: 70.
145	Amunicja rozrzutowa 3	Ammo or Coating	2	Najlepsza amunicja pokrywającaduży obszar i dająca wiele trafień.Pojemność: 60
146	Amunicja przylepna 1	Ammo or Coating	0	Potężna amunicja, która przylegado celu i wybucha. Także ogłusza.Pojemność: 9
147	Amunicja przylepna 2	Ammo or Coating	1	Bardzo potężna amunicja. Przylegado celu i wybucha. Także ogłusza.Pojemność: 9
148	Amunicja przylepna 3	Ammo or Coating	2	Ogromnie potężna amunicja. Przylegado celu i wybucha. Także ogłusza.Pojemność: 9
149	Bomba kasetowa 1	Ammo or Coating	1	Amunicja, która po uderzeniu rozpadasię na trzy. Nie traf sojusznika!Pojemność: 3
150	Bomba kasetowa 2	Ammo or Coating	2	Amunicja, która po uderzeniu rozpadasię na cztery. Nie traf sojusznika!Pojemność: 3
151	Bomba kasetowa 3	Ammo or Coating	3	Amunicja, która po uderzeniu rozpadasię na pięć. Nie traf sojusznika!Pojemność: 3
152	Amunicja zapalna	Ammo or Coating	1	Amunicja zadająca duże obrażeniapotworom wrażliwym na ogień.Pojemność: 60
153	Amunicja wodna	Ammo or Coating	1	Amunicja zadająca duże obrażeniapotworom wrażliwym na wodę.Pojemność: 60
154	Amunicja piorunowa	Ammo or Coating	1	Amunicja zadająca duże obrażeniapotworom wrażliwym na pioruny.Pojemność: 60
155	Amunicja mrożąca	Ammo or Coating	1	Amunicja zadająca duże obrażeniapotworom wrażliwym na lód.Pojemność: 60
156	Amunicja smocza	Ammo or Coating	2	Amunicja ze smoczą pieczęcią silnierażąca potwory wrażliwe na smoki.Pojemność: 3
157	Amunicja trująca 1	Ammo or Coating	1	Zatruwa cel, ale może byćpotrzebnych kilka strzałów.Pojemność: 12
158	Amunicja trująca 2	Ammo or Coating	2	Ulepszona amunicja z trucizną. Pewnecele wymagają kilku strzałów.Pojemność: 12
159	Amunicja paraliżująca 1	Ammo or Coating	1	Amunicja wywołująca paraliż. Pewnecele wymagają kilku strzałów.Pojemność: 12
160	Amunicja paraliżująca 2	Ammo or Coating	2	Ulepszona am. paraliżująca. Pewnecele wymagają kilku strzałów.Pojemność: 8
161	Amunicja usypiająca 1	Ammo or Coating	1	Amunicja wywołująca sen. Pewnecele wymagają kilku strzałów.Pojemność: 12
162	Amunicja usypiająca 2	Ammo or Coating	2	Ulepszona am. wywołująca sen. Pewnecele wymagają kilku strzałów.Pojemność: 8
163	Amunicja wyczerpująca 1	Ammo or Coating	1	Amunicja pozbawiająca potworywytrzymałości.Pojemność: 12
164	Amunicja wyczerpująca 2	Ammo or Coating	2	Amunicja pozbawiająca potworywytrzymałości.Pojemność: 8
165	Amunicja regenerująca 1	Ammo or Coating	1	Amunicja przywracająca sojusznikowitrochę zdrowia po uderzeniu.Pojemność: 12
166	Amunicja regenerująca 2	Ammo or Coating	2	Amunicja przywracająca sojusznikowitrochę więcej zdrowia po uderzeniu.Pojemność: 12
167	Amunicja wiwernia	Ammo or Coating	2	Amunicja stworzona w wyniku długichbadań nad ogniem wiwerny.Pojemność: 5
168	Amunicja tnąca	Ammo or Coating	1	Amunicja wyrzucająca ostrza pouderzeniu. Przecina ogony.Pojemność: 30
169	Amunicja uspokajająca	Ammo or Coating	2	Amunicja do łukodziałka służącado chwytania potworów w pułapce.Pojemność: 8
170	Amunicja demona	Ammo or Coating	3	Amunicja dająca celowi ogromną siłę.Pojemność: 5
171	Amunicja pancerna	Ammo or Coating	3	Amunicja dająca celowi skórętwardą jak kamień.Pojemność: 5
172	(brak)	Ammo or Coating	0	Unavailable
173	Powłoka krótkodystansowa	Ammo or Coating	3	Strzały zadające większe obrażeniabliskim celom kosztemmniejszego zasięgu.
174	Pusta fiolka	Item	0	Zwykła stara pusta fiolka.Nic więcej, nic mniej.
175	Powłoka mocy	Ammo or Coating	1	Powłoka do strzał zwiększającaich siłę ataku.Pojemność: 50
176	Powłoka trująca	Ammo or Coating	2	Powłoka do strzał nakładającana nie efekt trucizny.Pojemność: 20
177	Powłoka paraliżująca	Ammo or Coating	2	Powłoka do strzał nakładającana nie efekt paraliżu.Pojemność: 20
178	Powłoka usypiająca	Ammo or Coating	2	Powłoka do strzał powodującauśpienie celu.Pojemność: 20
179	Powłoka wyczerpująca	Material	3	Powłoka do strzał powodującaspadek wytrzymałości potworów.Pojemność: 20
180	Powłoka wybuchowa	Ammo or Coating	2	Powłoka do strzał nakładającana nie wybuchowy proszek.Pojemność: 20
181	Apteczka	Item	0	Przywraca niewielką ilość zdrowia.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
182	Apteczka+	Item	1	Przywraca średnią ilość zdrowia.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
183	Prowiant (przydział)	Item	0	Przywraca niewielkąilość wytrzymałości.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
184	Proszek życia (przydział)	Item	1	Wytwarza w danym miejscu chmurę,która uzdrawia każdego, kto sięz nią zetknie. <STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
185	Maksmikstura (przydział)	Item	1	W pełni przywraca zdrowiei zwiększa do maksimum długośćpaska zdrowia. <STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
186	D. bomba beczkowa (przydział)	Item	2	Wzmocniona duża bomba beczkowa.Dorównuje mocą megabombie beczkowej.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
187	Pułapka rażąca (przydział)	Item	2	Unieruchamia cel, przez co łatwiejgo schwytać.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
188	Dół-pułapka (przydział)	Item	2	Tworzy dół, do któregowpadają potwory.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
189	Proszek ziołowy (przydział)	Item	3	Leczy zatrucia i przywraca wszystkimw pobliżu trochę zdrowia.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
190	Proszek demona (przydział)	Item	3	Chwilowo wzmacnia ataki wszystkichw pobliżu.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
191	Proszek skorupowy (przydział)	Item	3	Chwilowo wzmacnia obronę wszystkichw pobliżu.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
192	Gnojowy strąk (przydział)	Item	1	Wydziela po uderzeniu intensywnysmród. Odpędza niektóre potwory.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
193	Błyskowy strąk (przydział)	Item	1	Amunicja do procy, którawyzwala błysk po uderzeniu.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
194	Krzyczący strąk (przydział)	Item	1	Amunicja do procy wytwarzającaogłuszający dźwięk.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
195	Nóż do rzucania	Item	0	Nóż wystrzeliwany z procy. Możnago pokryć rozmaitymi chemikaliami.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
196	Zatruty nóż	Item	1	Pokryty trucizną nóżwystrzeliwany z procy.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
197	Nóż nasenny	Item	1	Pokryty środkiem usypiającym nóżwystrzeliwany z procy.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
198	Nóż paraliżujący	Item	1	Pokryty toksyną paraliżującą nóżwystrzeliwany z procy.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
199	Nóż uspokajający	Item	2	Pokryty środkiem uspokajającym nóżwystrzeliwany z procy.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
200	Przerzutnik (przydział)	Item	2	Wezwij skrzydłosmoka, na którymdotrzesz do najbliższego obozu.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
201	Bomba uspokajająca (przydział)	Item	2	Granat ręczny służący do chwytaniapotworów w pułapce.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
202	Amunicja do balisty	Ammo or Coating	3	Amunicja do wielkiej balisty.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
203	Jednostrzałowe więzy	Ammo or Coating	3	Amunicja do balisty krępująca cele.Jednorazowa, brak oczekiwaniana strzał. <STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
204	Amunicja do działa	Item	3	Stalowe kule do polowania na wielkiesmoki. Niewygodne w transporcie.<STYL MOJI_YELLOW_DEFAULT>(zaopatrzenie)</STYL>
205	Ruda żelaza	Material	3	Ruda, którą można przetopić na metali wykorzystać do wielu celów.
206	Ruda machalitu	Material	3	Trudniejsza do zdobycia niż rudażelaza. Powstaje z niejdoskonały metal.
207	Ruda dragonitu	Material	3	Ruda metalu lepszego od machalitu.Nieoceniona przy produkcjiwytrzymałych pancerzy.
208	Ruda karbalitu	Material	5	Ruda ze złoża górniczego. Jeszczenie została zbadana, ale materiałna pewno będzie wyjątkowo czysty.
209	Ruda fuzjum	Material	5	Ruda dostępna w Zaciszu Starszych.Tajemniczy metal, zdolny połączyćniemal każde dwa materiały.
210	Kryształ ziemny	Material	3	Skrystalizowane mikroby, materiałścierny do wyrobu broni. Główniewystępują na Pustkowiu Dzikowieży.
211	Kryształ koralowy	Material	3	Kryształ służący do wyrobu dobrychmateriałów ściernych. Występujegłównie na Pogórzu Koralowym.
212	Kryształ smoczej żyły	Material	5	Pozyskiwany z obszarów wys. poziomu.Ten kryształ może zapoczątkowaćnową epokę w obróbce metalu.
213	Kryształ świetlny	Material	4	Cenna i niezwykle twarda substancja,dająca słabe światło. Czasemużywana do produkcji narzędzi.
214	Nowakryształ	Material	6	Kryształ świetlny dobrej jakości.Bardzo rzadki, używany tylko przezmistrzów rzemiosła kowalskiego.
215	Kamień ognisty	Material	6	Magmowate złoże, którego obróbkawymaga wprawy. Wykonany z niegopancerz jest świetnej jakości.
216	Akwalit	Material	3	Cenny minerał do wyrobu amuletów.Lśni intensywnym blaskiemkojarzącym się z oceanem.
217	Spirolit	Material	5	Cenny minerał do wyrobu amuletów.Lśni ciepłym, słonecznym blaskiem.
218	Somnolit	Material	6	Cenny minerał do wyrobu amuletów.Lśni jasnym blaskiemkojarzącym się z ogniskiem.
219	Drakolit	Material	7	Cenny minerał do wyrobu amuletów.Lśni tajemniczym blaskiem,który daje noszącemu mądrość.
220	Kula pancerza	Material	3	Reaguje w wyjątkowy sposóbna ciepło. Połącz ją z pancerzem,by odrobinę go ulepszyć.
221	Kula pancerza+	Material	4	Reaguje w wyjątkowy sposóbna ciepło. Połącz ją z pancerzem,by nieco go ulepszyć.
222	Zaawansowana kula pancerza	Material	5	Reaguje w wyjątkowy sposóbna ciepło. Połącz ją z pancerzem,by go ulepszyć.
223	Twarda kula pancerza	Material	6	Reaguje w wyjątkowy sposóbna ciepło. Połącz ją z pancerzem,by znacznie go ulepszyć.
224	Ciężka kula pancerza	Material	7	Reaguje w wyjątkowy sposóbna ciepło. Połącz ją z pancerzem,by ogromnie go ulepszyć.
225	Solidna kość	Material	3	Kość do wyrobu przedmiotów. Można jąznaleźć w stertach kości na PogórzuKoralowym i w Gnijącej Dolinie.
226	Kość dobrej jakości	Material	5	Kość służąca do wyrobu przedmiotów.Twarda i łatwa w obróbce, przez coumożliwia wyrób dobrych przedmiotów.
227	Pradawna kość	Material	3	Kość do wyrobu przedmiotów. Możnają znaleźć w Starodrzewie.Kojarzy się z czymś pierwotnym.
228	Kość głazowa	Material	3	Kość do wyrobu przedmiotów. Możnają znaleźć na Pustkowiu Dzikowieży.Kojarzy się z czymś pierwotnym.
229	Kość koralowa	Material	3	Kość do wyrobu przedmiotów. Możnają znaleźć na Pogórzu Koralowym.Kojarzy się z czymś pierwotnym.
