Weapon Type ID	Weapon Type	Weapon ID	Weapon Name	Rare	Model Type	Main Model Path	Sub Model Path
0	GreatSword	54	Kościany rozpruwacz III	4	Combined Model	wp/two/bs_two005	
0	GreatSword	55	Szczękowe gigaostrze I	5	Combined Model	wp/two/bs_two006	
0	GreatSword	56	Szczękowe gigaostrze II	5	Combined Model	wp/two/bs_two006	
0	GreatSword	57	Hazak Kys	6	Combined Model	wp/two/bs_two006	wp/two/parts/op_two008
0	GreatSword	58	Furia Lewiatana	7	Unique Model	wp/two/two006	
0	GreatSword	59	Flammenzahn	2	Unique Model	wp/two/two005	
0	GreatSword	60	Flammenzahn+	4	Unique Model	wp/two/two005	
0	GreatSword	61	Gryzący Flammenzahm	6	Unique Model	wp/two/two005	
0	GreatSword	62	Wodny rozpruwacz I	1	Combined Model	wp/two/bs_two005	
0	GreatSword	63	Wodny rozpruwacz II	2	Combined Model	wp/two/bs_two005	
0	GreatSword	64	Wodny rozpruwacz III	3	Combined Model	wp/two/bs_two005	
0	GreatSword	65	Wodny golem I	4	Combined Model	wp/two/bs_two004	
0	GreatSword	66	Wodny golem II	5	Combined Model	wp/two/bs_two004	
0	GreatSword	67	Wodny golem III	5	Combined Model	wp/two/bs_two004	
0	GreatSword	68	Skorupiasty pogromca I	1	Combined Model	wp/two/bs_two005	wp/two/parts/op_two004
0	GreatSword	69	Skorupiasty pogromca II	2	Combined Model	wp/two/bs_two005	wp/two/parts/op_two004
0	GreatSword	70	Skorupiasty pogromca III	3	Combined Model	wp/two/bs_two005	wp/two/parts/op_two004
0	GreatSword	71	Szatkownica Barrotha I	4	Combined Model	wp/two/bs_two006	wp/two/parts/op_two004
0	GreatSword	72	Szatkownica Barrotha II	5	Combined Model	wp/two/bs_two006	wp/two/parts/op_two004
0	GreatSword	73	Szatkownica Barrotha III	5	Combined Model	wp/two/bs_two006	wp/two/parts/op_two004
0	GreatSword	74	Kolczaste ostrze I	2	Combined Model	wp/two/bs_two005	wp/two/parts/op_two007
0	GreatSword	75	Kolczaste ostrze II	3	Combined Model	wp/two/bs_two005	wp/two/parts/op_two007
0	GreatSword	76	Sztaba Radobaana I	4	Combined Model	wp/two/bs_two004	wp/two/parts/op_two007
0	GreatSword	77	Sztaba Radobaana II	5	Combined Model	wp/two/bs_two004	wp/two/parts/op_two007
0	GreatSword	78	Sztaba Radobaana III	5	Combined Model	wp/two/bs_two004	wp/two/parts/op_two007
0	GreatSword	79	Tasak smoczej kości I	2	Combined Model	wp/two/bs_two005	
0	GreatSword	80	Tasak smoczej kości II	3	Combined Model	wp/two/bs_two005	
0	GreatSword	81	Tasak smoczej kości III	5	Combined Model	wp/two/bs_two005	
0	GreatSword	98	Magda Potestas I	4	Combined Model	wp/two/bs_two005	wp/two/parts/op_two012
0	GreatSword	82	Magda Potestas II	6	Combined Model	wp/two/bs_two005	wp/two/parts/op_two012
0	GreatSword	83	Gromomiecz	3	Unique Model	wp/two/two002	
0	GreatSword	84	Gromomiecz Kirina	6	Unique Model	wp/two/two002	
0	GreatSword	85	Gromomiecz króla	7	Unique Model	wp/two/two002	
0	GreatSword	86	Rzezak z cz. stali I	4	Combined Model	wp/two/bs_two002	
0	GreatSword	87	Rzezak z cz. stali II	5	Combined Model	wp/two/bs_two002	
0	GreatSword	88	Klinga lodowej stali	6	Unique Model	wp/two/two001	
0	GreatSword	89	Decymator Daory	7	Unique Model	wp/two/two001	
0	GreatSword	90	Xeno Maliq	7	Combined Model	wp/two/bs_two002	wp/two/parts/op_two010
0	GreatSword	91	Szczękowe wiwernostrze	5	Unique Model	wp/two/two007	
0	GreatSword	92	Wielkie sz. wiwernostrze	7	Unique Model	wp/two/two007	
0	GreatSword	7	Miecz berserkera	5	Unique Model	wp/two/two009	
0	GreatSword	8	Cierpienie	6	Unique Model	wp/two/two009	
0	GreatSword	9	Wiwerni zapłon „Stal”	3	Unique Model	wp/two/two010	
0	GreatSword	99	Wiwerni zapłon „Impakt”	6	Unique Model	wp/two/two010	
0	GreatSword	100	Miecz Złotej Wody	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	101	Miecz Złotego Lodu	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	102	Miecz Złotego Snu	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	103	Złoty Miecz z Jagrasa	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	104	Złoty Miecz z Pukei	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	105	Złoty Miecz z Barrotha	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	106	Złoty Miecz z Girrosa	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	107	Złoty Miecz z Radobaana	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	108	Złoty Miecz z Vaala	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	109	Złoty Miecz Króla	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	110	Złoty Miecz z Lavasiotha	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	111	Złoty Miecz z Zoraha	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	112	Pożoga Taroth „Jagras”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	113	Pożoga Taroth „Pukei”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	114	Pożoga Taroth „Barroth”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	115	Pożoga Taroth „Girros”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	116	Pożoga Taroth „Radobaan”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	117	Pożoga Taroth „Vaal”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	118	Pożoga Taroth „Król”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	119	Pożoga Taroth „Lavasioth”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	120	Pożoga Taroth „Zorah”	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	121	Pożoga Taroth „Woda”	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	122	Pożoga Taroth „Lód”	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	123	Pożoga Taroth „Sen”	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	124	Galea Luny	6	Combined Model	wp/two/bs_two009	
0	GreatSword	125	Galea Luny „Żar”	7	Combined Model	wp/two/bs_two009	
0	GreatSword	126	Galea Luny „Ruina”	7	Combined Model	wp/two/bs_two009	wp/two/parts/op_two005
0	GreatSword	127	Galea Luny „Styks”	7	Combined Model	wp/two/bs_two009	wp/two/parts/op_two010
0	GreatSword	128	Pożoga Taroth „Piorun”	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	129	Ścinacz kjárra „Girros”	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	130	Ścinacz kjárra „Vaal”	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	131	Ścinacz kjárra „Król”	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	132	Ścinacz kjárra „Zorah”	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	133	Ścinacz kjárra „Woda”	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	134	Ścinacz kjárra „Lód”	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	135	Ścinacz kjárra „Piorun”	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	136	Miecz dwur. Obrońcy I	0	Combined Model	wp/two/bs_two001	
0	GreatSword	137	Miecz dwur. Obrońcy II	2	Combined Model	wp/two/bs_two001	
0	GreatSword	138	Miecz dwur. Obrońcy III	4	Combined Model	wp/two/bs_two001	
0	GreatSword	139	Miecz dwur. Obrońcy IV	5	Combined Model	wp/two/bs_two001	
0	GreatSword	140	Miecz dwur. Obrońcy V	6	Combined Model	wp/two/bs_two001	
0	GreatSword	141	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	142	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	143	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	144	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	145	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	146	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	147	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	148	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	149	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	150	Chromowa kosa śmierci I	8	Combined Model	wp/two/bs_two010	
0	GreatSword	151	Chromowa kosa śmierci II	9	Combined Model	wp/two/bs_two010	
0	GreatSword	152	Chrom. kosa śmierci III	10	Combined Model	wp/two/bs_two010	
0	GreatSword	153	Niszczycielska zbrodnia	11	Unique Model	wp/two/two014	
0	GreatSword	154	Ostrze błyskawic IV	8	Combined Model	wp/two/bs_two003	
0	GreatSword	155	Tnący grom I	9	Combined Model	wp/two/bs_two003	wp/two/parts/op_two022
0	GreatSword	156	Tnący grom II	10	Combined Model	wp/two/bs_two003	wp/two/parts/op_two022
0	GreatSword	157	Piekielny kat	10	Combined Model	wp/two/bs_two003	wp/two/parts/op_two023
0	GreatSword	158	Pożoga mrozu III	8	Combined Model	wp/two/bs_two001	
0	GreatSword	159	Soplowy kieł	9	Unique Model	wp/two/two011	
0	GreatSword	160	Soplowy kieł+	9	Unique Model	wp/two/two011	
0	GreatSword	161	Paladyr	10	Unique Model	wp/two/two011	
0	GreatSword	162	Szpon śmierci Jagrasa I	8	Combined Model	wp/two/bs_two010	wp/two/parts/op_two003
0	GreatSword	163	Szpon śmierci Jagrasa II	9	Combined Model	wp/two/bs_two010	wp/two/parts/op_two003
0	GreatSword	164	Wielki topór mamuci I	8	Combined Model	wp/two/bs_two003	wp/two/parts/op_two020
0	GreatSword	165	Wielki topór mamuci II	9	Combined Model	wp/two/bs_two003	wp/two/parts/op_two020
0	GreatSword	166	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	167	Gilotyna Naaga I	8	Combined Model	wp/two/bs_two003	wp/two/parts/op_two006
0	GreatSword	168	Gilotyna Naaga II	9	Combined Model	wp/two/bs_two003	wp/two/parts/op_two006
0	GreatSword	169	Ukryte ostrze I	9	Combined Model	wp/two/bs_two001	wp/two/parts/op_two017
0	GreatSword	170	Ukryte ostrze II	9	Combined Model	wp/two/bs_two001	wp/two/parts/op_two017
0	GreatSword	171	Tasak stosu I	9	Combined Model	wp/two/bs_two002	wp/two/parts/op_two009
0	GreatSword	172	Tasak stosu II	9	Combined Model	wp/two/bs_two002	wp/two/parts/op_two009
0	GreatSword	173	Pożoga Glavenusa I	9	Combined Model	wp/two/bs_two001	wp/two/parts/op_two018
0	GreatSword	174	Pożoga Glavenusa II	9	Combined Model	wp/two/bs_two001	wp/two/parts/op_two018
0	GreatSword	175	Piekielny kolec datury I	8	Combined Model	wp/two/bs_two010	wp/two/parts/op_two002
0	GreatSword	176	Piek. kolec datury II	9	Combined Model	wp/two/bs_two010	wp/two/parts/op_two002
0	GreatSword	177	Golem laguny I	8	Combined Model	wp/two/bs_two004	wp/two/parts/op_two013
0	GreatSword	178	Golem laguny II	9	Combined Model	wp/two/bs_two004	wp/two/parts/op_two013
0	GreatSword	179	Alumiecz Rathalosa+	9	Unique Model	wp/two/two008	
0	GreatSword	180	Alumiecz ognia Ratha	9	Unique Model	wp/two/two008	
0	GreatSword	181	Błyskomiecz Rathalosa	11	Unique Model	wp/two/two019	
0	GreatSword	182	Szczęka ogra I	8	Combined Model	wp/two/bs_two011	
0	GreatSword	183	Szczęka ogra II	9	Combined Model	wp/two/bs_two011	
0	GreatSword	184	Szczęka ogra III	10	Combined Model	wp/two/bs_two011	
0	GreatSword	185	Lodoskrzydło	10	Combined Model	wp/two/bs_two012	
0	GreatSword	186	Skrzydlaty serafid	11	Combined Model	wp/two/bs_two012	
0	GreatSword	187	Szczękowe ostrze tygrysa	9	Unique Model	wp/two/two015	
0	GreatSword	188	Szczęk. ostrze tygrysa+	9	Unique Model	wp/two/two015	
0	GreatSword	189	Miecz dwuręczny Tigrexa	10	Unique Model	wp/two/two015	
0	GreatSword	190	Potworny obłęd	10	Unique Model	wp/two/two013	
0	GreatSword	191	Don Monstro	11	Unique Model	wp/two/two013	
0	GreatSword	192	Gryzący Flammenzahn+	8	Unique Model	wp/two/two005	
0	GreatSword	193	Lohenzahn	9	Unique Model	wp/two/two005	
0	GreatSword	194	Donnerzahn	9	Unique Model	wp/two/two012	
0	GreatSword	195	Donnerzahn+	9	Unique Model	wp/two/two012	
0	GreatSword	196	Wypalająca klinga	10	Unique Model	wp/two/two012	
0	GreatSword	197	Wodny golem IV	8	Combined Model	wp/two/bs_two004	
0	GreatSword	198	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	199	Brzytwa Nyx I	8	Combined Model	wp/two/bs_two002	wp/two/parts/op_two015
0	GreatSword	200	Brzytwa Nyx II	9	Combined Model	wp/two/bs_two002	wp/two/parts/op_two015
0	GreatSword	201	Wielka klinga Barrotha I	8	Combined Model	wp/two/bs_two004	wp/two/parts/op_two004
0	GreatSword	202	Wlk. klinga Barrotha II	9	Combined Model	wp/two/bs_two004	wp/two/parts/op_two004
0	GreatSword	203	Kwasowa szatkownica I	9	Combined Model	wp/two/bs_two006	wp/two/parts/op_two019
0	GreatSword	204	Kwasowa szatkownica II	10	Combined Model	wp/two/bs_two006	wp/two/parts/op_two019
0	GreatSword	205	Mielące ostrze Baana I	8	Combined Model	wp/two/bs_two011	wp/two/parts/op_two007
0	GreatSword	206	Mielące ostrze Baana II	9	Combined Model	wp/two/bs_two011	wp/two/parts/op_two007
0	GreatSword	207	Ostrze Diosa	9	Unique Model	wp/two/two016	
0	GreatSword	208	Atak Bracha	10	Unique Model	wp/two/two016	
0	GreatSword	209	Ostrze światłości	11	Unique Model	wp/two/two022	
0	GreatSword	210	Miecz smoczej pieczęci I	9	Combined Model	wp/two/bs_two004	
0	GreatSword	211	Miecz smoczej piecz. II	10	Combined Model	wp/two/bs_two004	
0	GreatSword	212	Niewzruszona Dharma	11	Unique Model	wp/two/two017	
0	GreatSword	213	Wulk. ostrze Magdarosa	10	Combined Model	wp/two/bs_two011	wp/two/parts/op_two012
0	GreatSword	214	Gromomiecz cesarza	10	Unique Model	wp/two/two002	
0	GreatSword	215	Tughril Beg Daory	10	Unique Model	wp/two/two001	
0	GreatSword	216	Xeno Maliq+	11	Combined Model	wp/two/bs_two002	wp/two/parts/op_two010
0	GreatSword	217	Szcz. ultrawiwernostrze	10	Unique Model	wp/two/two007	
0	GreatSword	218	Doskonałe ostrze	11	Unique Model	wp/two/two018	
0	GreatSword	219	Srebrne uderzenie wiwerny	11	Unique Model	wp/two/two010	
0	GreatSword	220	Różdżka demona	10	Unique Model	wp/two/two020	
0	GreatSword	221	Złota różdżka wł. demon.	11	Unique Model	wp/two/two021	
0	GreatSword	222	Miecz dwur. Alatreona	10	Unique Model	wp/two/two024	
0	GreatSword	223	Rewolucja Alatreona	11	Unique Model	wp/two/two024	
0	GreatSword	224	"Klinga ognia duszy ""Żar"""	11	Combined Model	wp/two/bs_two009	
0	GreatSword	225	"Klinga ognia duszy ""Ruina"""	11	Combined Model	wp/two/bs_two009	wp/two/parts/op_two005
0	GreatSword	226	"Klinga ognia duszy ""Styks"""	11	Combined Model	wp/two/bs_two009	wp/two/parts/op_two010
0	GreatSword	227	Przeklęte ostrze	10	Unique Model	wp/two/two027	
0	GreatSword	228	Dzikogryz	11	Unique Model	wp/two/two027	
0	GreatSword	229	Rozpruwacz z Beo I	8	Combined Model	wp/two/bs_two005	wp/two/parts/op_two014
0	GreatSword	230	Rozpruwacz z Beo II	9	Combined Model	wp/two/bs_two005	wp/two/parts/op_two014
0	GreatSword	231	Zamrożony dziduńczyk	8	Unique Model	wp/two/two025	
0	GreatSword	232	Mrożący dziduńczyk	9	Unique Model	wp/two/two025	
0	GreatSword	233	Ostrze pałacu Gildii	9	Unique Model	wp/two/two026	
0	GreatSword	234	Wielka różdżka demona	11	Unique Model	wp/two/two020	
0	GreatSword	235	Ryba-miecz	10	Unique Model	wp/two/two025	
0	GreatSword	236	Piekielny kat+	11	Combined Model	wp/two/bs_two003	wp/two/parts/op_two023
0	GreatSword	237	Lodowcowy demon	10	Unique Model	wp/two/two028	
0	GreatSword	238	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	239	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	240	Królewskie ostrze Wenus	11	Unique Model	wp/two/two026	
0	GreatSword	241	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	242	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	243	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	244	Piekielny Rozdzier. Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	245	Rozdzieracz Wody Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	246	Rozdzieracz Mrozu Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	247	Rozdzieracz Gromu Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	248	Drakorozdzieracz Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	249	Rozdzieracz Jadu Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	250	Rozdzieracz Więzów Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	251	Rozdzieracz Snów Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	252	Kruszący Rozdzier. Safi	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	253	Piekielny Rozdzier. Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	254	Rozdzieracz Wody Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	255	Rozdzieracz Mrozu Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	256	Rozdzieracz Gromu Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	257	Drakorozdzieracz Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	258	Rozdzieracz Jadu Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	259	Rozdzieracz Więzów Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	260	Rozdzieracz Snów Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	261	Kruszący Rozdzier. Safi	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	262	Miecz Złotej Wody	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	263	Miecz Złotego Lodu	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	264	Miecz Złotego Snu	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	265	Złoty Miecz z Jagrasa	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	266	Złoty Miecz z Pukei	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	267	Złoty Miecz z Barrotha	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	268	Złoty Miecz z Girrosa	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	269	Złoty Miecz z Radobaana	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	270	Złoty Miecz z Vaala	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	271	Złoty Miecz Króla	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	272	Złoty Miecz z Lavasiotha	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	273	Złoty Miecz z Zoraha	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	274	Pożoga Taroth „Jagras”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	275	Pożoga Taroth „Pukei”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	276	Pożoga Taroth „Barroth”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	277	Pożoga Taroth „Girros”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	278	Pożoga Taroth „Radobaan”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	279	Pożoga Taroth „Vaal”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	280	Pożoga Taroth „Król”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	281	Pożoga Taroth „Lavasioth”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	282	Pożoga Taroth „Zorah”	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	283	Pożoga Taroth „Woda”	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	284	Pożoga Taroth „Lód”	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	285	Pożoga Taroth „Sen”	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	286	Pożoga Taroth „Piorun”	11	Combined Model (KT Weapon)	wp/two/bs_two008	
