Equip Type ID	Equip Type	Equip ID	Equip Name	File Path
0	Helmet	24	Velo di Xeno F <ICON ALPHA>	otomo/equip/ot024/helm
0	Helmet	25	Testa di Nekker <ICON ALPHA>	otomo/equip/ot073/helm
0	Helmet	100	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	101	Copricapo di farfalla F	otomo/equip/ot040/helm
0	Helmet	102	Cappello aloha F	otomo/equip/ot041/helm
0	Helmet	103	Maschera di Miaolloween F	otomo/equip/ot042/helm
0	Helmet	104	Testa gatto di neve F	otomo/equip/ot043/helm
0	Helmet	105	Testa star F	otomo/equip/ot044/helm
0	Helmet	55	Cappuccio Kulve F <ICON ALPHA>	otomo/equip/ot025/helm
0	Helmet	56	Elmo Vangis F <ICON ALPHA>	otomo/equip/ot033/helm
0	Helmet	57	Parrucca Eliza F <ICON ALPHA>	otomo/equip/ot034/helm
0	Helmet	58	Testa di Mega Man	otomo/equip/ot035/helm
0	Helmet	59	HARDUMMY	otomo/equip/ot036/helm
0	Helmet	60	Corona astro celeste F	otomo/equip/ot037/helm
0	Helmet	61	Testa di Moguri <ICON ALPHA>	otomo/equip/ot038/helm
0	Helmet	62	Elmo Samurai F <ICON ALPHA>	otomo/equip/ot039/helm
0	Helmet	63	Copricapo di farfalla F <ICON ALPHA>	otomo/equip/ot040/helm
0	Helmet	64	Cappello aloha F <ICON ALPHA>	otomo/equip/ot041/helm
0	Helmet	65	Maschera di Miaolloween F <ICON ALPHA>	otomo/equip/ot042/helm
0	Helmet	66	Testa gatto di neve F <ICON ALPHA>	otomo/equip/ot043/helm
0	Helmet	67	Testa star F <ICON ALPHA>	otomo/equip/ot044/helm
0	Helmet	110	Cappuccio di cuoio F <ICON ALPHA>+	otomo/equip/ot060/helm
0	Helmet	111	Elmo d'osso F <ICON ALPHA>+	otomo/equip/ot028/helm
0	Helmet	112	Elmo in lega F <ICON ALPHA>+	otomo/equip/ot029/helm
0	Helmet	113	Elmo di Jagras F <ICON ALPHA>+	otomo/equip/ot002/helm
0	Helmet	114	Turbante di Kulu F <ICON ALPHA>+	otomo/equip/ot003/helm
0	Helmet	115	Cappuccio di Pukei F <ICON ALPHA>+	otomo/equip/ot004/helm
0	Helmet	116	Elmo di Barroth F <ICON ALPHA>+	otomo/equip/ot005/helm
0	Helmet	117	Elmo di Jyura F <ICON ALPHA>+	otomo/equip/ot006/helm
0	Helmet	118	Occhiali di Beo F <ICON ALPHA>+	otomo/equip/ot051/helm
0	Helmet	119	Cappuccio di Kadachi F <ICON ALPHA>+	otomo/equip/ot007/helm
0	Helmet	120	Cappuccio di Banbaro F <ICON ALPHA>+	otomo/equip/ot052/helm
0	Helmet	121	Elmo di Anja F <ICON ALPHA>+	otomo/equip/ot008/helm
0	Helmet	122	Elmo di Rathian F <ICON ALPHA>+	otomo/equip/ot009/helm
0	Helmet	123	Copricapo di Lumu F <ICON ALPHA>+	otomo/equip/ot011/helm
0	Helmet	124	Elmo di Baan F <ICON ALPHA>+	otomo/equip/ot013/helm
0	Helmet	125	Cappello coccinella F <ICON ALPHA>+	otomo/equip/ot030/helm
0	Helmet	126	Cappuccio letale F <ICON ALPHA>+	otomo/equip/ot027/helm
0	Helmet	127	Elmo di Barioth F <ICON ALPHA>+	otomo/equip/ot046/helm
0	Helmet	128	Elmo di Rathalos F <ICON ALPHA>+	otomo/equip/ot016/helm
0	Helmet	129	Elmo di Diablos F <ICON ALPHA>+	otomo/equip/ot017/helm
0	Helmet	130	Elmo di Legiana F <ICON ALPHA>+	otomo/equip/ot012/helm
0	Helmet	131	Elmo di Odogaron F <ICON ALPHA>+	otomo/equip/ot014/helm
0	Helmet	132	Elmo di Lavasioth F <ICON ALPHA>+	otomo/equip/ot020/helm
0	Helmet	133	Elmo di Uragaan F <ICON ALPHA>+	otomo/equip/ot021/helm
0	Helmet	134	Elmo di Narga F <ICON ALPHA>+	otomo/equip/ot047/helm
0	Helmet	135	Elmo di Glavenus F <ICON ALPHA>+	otomo/equip/ot048/helm
0	Helmet	136	Copricapo di Dios F <ICON ALPHA>+	otomo/equip/ot049/helm
0	Helmet	137	Elmo di Tigrex F <ICON ALPHA>+	otomo/equip/ot050/helm
0	Helmet	138	Elmo glaciale F <ICON ALPHA>+	otomo/equip/ot056/helm
0	Helmet	139	Nucleo Artian F <ICON ALPHA>+	otomo/equip/ot061/helm
0	Helmet	140	Maschera Gajalaka F <ICON ALPHA>+	otomo/equip/ot031/helm
0	Helmet	141	Maschera Boaboa F <ICON ALPHA>+	otomo/equip/ot062/helm
0	Helmet	142	Elmo di Velkhana F <ICON ALPHA>+	otomo/equip/ot053/helm
0	Helmet	143	Elmo vulcanico F <ICON ALPHA>+	otomo/equip/ot059/helm
0	Helmet	144	Teschio funereo F <ICON ALPHA>+	otomo/equip/ot057/helm
0	Helmet	145	Cappuccio di Nami F <ICON ALPHA>+	otomo/equip/ot054/helm
0	Helmet	146	Corona del Kaiser F <ICON ALPHA>+	otomo/equip/ot022/helm
0	Helmet	147	Ringhio di Daora F <ICON ALPHA>+	otomo/equip/ot023/helm
0	Helmet	148	Corno di Kirin F <ICON ALPHA>+	otomo/equip/ot018/helm
0	Helmet	149	Corona di Shara F <ICON ALPHA>+	otomo/equip/ot055/helm
0	Helmet	150	Elmo razziante F <ICON ALPHA>+	otomo/equip/ot058/helm
0	Helmet	151	Maschera selvaggia F <ICON ALPHA>+	otomo/equip/ot069/helm
0	Helmet	152	Elmo mastro cacciatore F <ICON ALPHA>+	otomo/equip/ot072/helm
0	Helmet	153	Cappuccio di Garuga F <ICON ALPHA>+	otomo/equip/ot064/helm
0	Helmet	154	Elmo di Zinogre F <ICON ALPHA>+	otomo/equip/ot065/helm
0	Helmet	155	Corona di Zorah F <ICON ALPHA>+	otomo/equip/ot019/helm
0	Helmet	156	Maschera burattinaio F <ICON ALPHA>+	otomo/equip/ot066/helm
0	Helmet	157	Felyne brutale <ICON ALPHA>+	otomo/equip/ot071/helm
0	Helmet	158	Elmo del distruttore F <ICON ALPHA>+	otomo/equip/ot070/helm
0	Helmet	159	Corona Safi F <ICON ALPHA>+	otomo/equip/ot067/helm
0	Helmet	160	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	161	Corona Eliza F <ICON ALPHA>+	otomo/equip/ot034/helm
0	Helmet	162	Cappuccio Kulve F <ICON ALPHA>+	otomo/equip/ot025/helm
0	Helmet	163	Testa di Mega Man <ICON ALPHA>+	otomo/equip/ot035/helm
0	Helmet	164	Testa di Moguri <ICON ALPHA>+	otomo/equip/ot038/helm
0	Helmet	165	HARDUMMY	otomo/equip/ot037/helm
0	Helmet	166	HARDUMMY	otomo/equip/ot036/helm
0	Helmet	167	Elmo Samurai F <ICON ALPHA>+	otomo/equip/ot039/helm
0	Helmet	168	Copricapo di farfalla F <ICON ALPHA>+	otomo/equip/ot040/helm
0	Helmet	169	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	170	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	171	Testa gatto di neve F <ICON ALPHA>+	otomo/equip/ot043/helm
0	Helmet	172	Testa star F <ICON ALPHA>+	otomo/equip/ot044/helm
0	Helmet	173	Copricapo di cuoio F <ICON ALPHA>+	otomo/equip/ot001/helm
0	Helmet	174	Elmo di Bazel F <ICON ALPHA>+	otomo/equip/ot026/helm
0	Helmet	175	Elmo Vangis F <ICON ALPHA>+	otomo/equip/ot033/helm
0	Helmet	176	Elmo di Nergigante F <ICON ALPHA>+	otomo/equip/ot010/helm
0	Helmet	177	Teschio Vaal F <ICON ALPHA>+	otomo/equip/ot015/helm
0	Helmet	178	Velo di Xeno F <ICON ALPHA>+	otomo/equip/ot024/helm
0	Helmet	179	Cappello gilda F <ICON ALPHA>+	otomo/equip/ot063/helm
0	Helmet	180	Copricapo della rosa Felyne <ICON ALPHA>+	otomo/equip/ot075/helm
0	Helmet	181	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	182	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	183	Testa Shishi-mai F <ICON ALPHA>+	otomo/equip/ot078/helm
0	Helmet	184	Casco astrale F <ICON ALPHA>+	otomo/equip/ot079/helm
0	Helmet	185	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	186	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	187	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	188	HARDUMMY	otomo/equip/ot080/helm
0	Helmet	189	HARDUMMY	otomo/equip/ot081/helm
0	Helmet	190	Testa di tremogliola F <ICON ALPHA>+	otomo/equip/ot082/helm
0	Helmet	191	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	192	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	193	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	194	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	195	Capelli orchestra F <ICON ALPHA>+	otomo/equip/ot085/helm
0	Helmet	196	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	197	Testa di Nekker <ICON ALPHA>+	otomo/equip/ot073/helm
0	Helmet	198	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	199	Copricapo di cuoio F	otomo/equip/ot000/helm
0	Helmet	200	Copricapo di cuoio F	otomo/equip/ot000/helm
1	Armor	1	Pettorina di cuoio F	otomo/equip/ot001/body
1	Armor	28	Cotta d'osso F	otomo/equip/ot028/body
1	Armor	29	Cotta in lega F	otomo/equip/ot029/body
1	Armor	2	Cotta di Jagras F	otomo/equip/ot002/body
1	Armor	3	Pettorina di Kulu F	otomo/equip/ot003/body
1	Armor	4	Manto di Pukei F	otomo/equip/ot004/body
1	Armor	5	Cotta di Barroth F	otomo/equip/ot005/body
1	Armor	6	Cotta di Jyura F	otomo/equip/ot006/body
1	Armor	7	Abito di Kadachi F	otomo/equip/ot007/body
1	Armor	8	Cotta di Anja F	otomo/equip/ot008/body
1	Armor	11	Cappa di Lumu F	otomo/equip/ot011/body
1	Armor	9	Cotta di Rathian F	otomo/equip/ot009/body
1	Armor	13	Abito di Baan F	otomo/equip/ot013/body
1	Armor	30	Ali coccinella F	otomo/equip/ot030/body
1	Armor	12	Cotta di Legiana F	otomo/equip/ot012/body
1	Armor	14	Cotta di Odogaron F	otomo/equip/ot014/body
1	Armor	16	Cotta di Rathalos F	otomo/equip/ot016/body
1	Armor	17	Cotta di Diablos F	otomo/equip/ot017/body
1	Armor	18	Pettorina di Kirin F	otomo/equip/ot018/body
1	Armor	27	Cappa letale F	otomo/equip/ot027/body
1	Armor	32	Pettorina di cuoio F <ICON ALPHA>	otomo/equip/ot001/body
1	Armor	33	Cotta d'osso F <ICON ALPHA>	otomo/equip/ot028/body
1	Armor	34	Cotta in lega F <ICON ALPHA>	otomo/equip/ot029/body
1	Armor	35	Cotta di Jagras F <ICON ALPHA>	otomo/equip/ot002/body
1	Armor	36	Pettorina di Kulu F <ICON ALPHA>	otomo/equip/ot003/body
1	Armor	37	Manto di Pukei F <ICON ALPHA>	otomo/equip/ot004/body
1	Armor	38	Cotta di Barroth F <ICON ALPHA>	otomo/equip/ot005/body
1	Armor	39	Cotta di Jyura F <ICON ALPHA>	otomo/equip/ot006/body
1	Armor	40	Abito di Kadachi F <ICON ALPHA>	otomo/equip/ot007/body
1	Armor	19	Abito di Zorah F <ICON ALPHA>	otomo/equip/ot019/body
1	Armor	41	Cotta di Anja F <ICON ALPHA>	otomo/equip/ot008/body
1	Armor	42	Cappa di Lumu F <ICON ALPHA>	otomo/equip/ot011/body
1	Armor	43	Cotta di Rathian F <ICON ALPHA>	otomo/equip/ot009/body
1	Armor	44	Abito di Baan F <ICON ALPHA>	otomo/equip/ot013/body
1	Armor	45	Ali coccinella F <ICON ALPHA>	otomo/equip/ot030/body
1	Armor	46	Cotta di Legiana F <ICON ALPHA>	otomo/equip/ot012/body
1	Armor	47	Cotta di Odogaron F <ICON ALPHA>	otomo/equip/ot014/body
1	Armor	48	Cotta di Rathalos F <ICON ALPHA>	otomo/equip/ot016/body
1	Armor	49	Cotta di Diablos F <ICON ALPHA>	otomo/equip/ot017/body
1	Armor	50	Pettorina di Kirin F <ICON ALPHA>	otomo/equip/ot018/body
1	Armor	20	Cappa Lava F <ICON ALPHA>	otomo/equip/ot020/body
1	Armor	21	Cotta di Uragaan F <ICON ALPHA>	otomo/equip/ot021/body
1	Armor	26	Cotta di Bazel F <ICON ALPHA>	otomo/equip/ot026/body
1	Armor	51	Cappa letale F <ICON ALPHA>	otomo/equip/ot027/body
1	Armor	52	Mantello Gajalaka F <ICON ALPHA>	otomo/equip/ot031/body
1	Armor	10	Cotta di Nergigante F <ICON ALPHA>	otomo/equip/ot010/body
1	Armor	15	Ossa di Vaal F <ICON ALPHA>	otomo/equip/ot015/body
1	Armor	22	Tunica del Kaiser F <ICON ALPHA>	otomo/equip/ot022/body
1	Armor	23	Morso di Daora F <ICON ALPHA>	otomo/equip/ot023/body
1	Armor	24	Abito di Xeno F <ICON ALPHA>	otomo/equip/ot024/body
1	Armor	25	Corpo di Nekker <ICON ALPHA>	otomo/equip/ot073/body
1	Armor	53	Unavailable	otomo/equip/ot032/body
1	Armor	100	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	101	Pettorina di farfalla F	otomo/equip/ot040/body
1	Armor	102	Maglietta aloha F	otomo/equip/ot041/body
1	Armor	103	Abito di Miaolloween F	otomo/equip/ot042/body
1	Armor	104	Abito gatto di neve F	otomo/equip/ot043/body
1	Armor	105	Abito star F	otomo/equip/ot044/body
1	Armor	55	Pelliccia Kulve F <ICON ALPHA>	otomo/equip/ot025/body
1	Armor	56	Cotta Vangis F <ICON ALPHA>	otomo/equip/ot033/body
1	Armor	57	Abito Eliza F <ICON ALPHA>	otomo/equip/ot034/body
1	Armor	58	Costume di Mega Man	otomo/equip/ot035/body
1	Armor	59	HARDUMMY	otomo/equip/ot036/body
1	Armor	60	Armatura astro celeste F	otomo/equip/ot037/body
1	Armor	61	Corpo di Moguri <ICON ALPHA>	otomo/equip/ot038/body
1	Armor	62	Armatura Samurai F <ICON ALPHA>	otomo/equip/ot039/body
1	Armor	63	Pettorina di farfalla F <ICON ALPHA>	otomo/equip/ot040/body
1	Armor	64	Maglietta aloha F <ICON ALPHA>	otomo/equip/ot041/body
1	Armor	65	Abito di Miaolloween F <ICON ALPHA>	otomo/equip/ot042/body
1	Armor	66	Abito gatto di neve F <ICON ALPHA>	otomo/equip/ot043/body
1	Armor	67	Abito star F <ICON ALPHA>	otomo/equip/ot044/body
1	Armor	110	Fiancale di cuoio F <ICON ALPHA>+	otomo/equip/ot060/body
1	Armor	111	Cotta d'osso F <ICON ALPHA>+	otomo/equip/ot028/body
1	Armor	112	Cotta in lega F <ICON ALPHA>+	otomo/equip/ot029/body
1	Armor	113	Cotta di Jagras F <ICON ALPHA>+	otomo/equip/ot002/body
1	Armor	114	Pettorina di Kulu F <ICON ALPHA>+	otomo/equip/ot003/body
1	Armor	115	Manto di Pukei F <ICON ALPHA>+	otomo/equip/ot004/body
1	Armor	116	Cotta di Barroth F <ICON ALPHA>+	otomo/equip/ot005/body
1	Armor	117	Cotta di Jyura F <ICON ALPHA>+	otomo/equip/ot006/body
1	Armor	118	Corredo di Beo F <ICON ALPHA>+	otomo/equip/ot051/body
1	Armor	119	Abito di Kadachi F <ICON ALPHA>+	otomo/equip/ot007/body
1	Armor	120	Abito di Banbaro F <ICON ALPHA>+	otomo/equip/ot052/body
1	Armor	121	Cotta di Anja F <ICON ALPHA>+	otomo/equip/ot008/body
1	Armor	122	Cotta di Rathian F <ICON ALPHA>+	otomo/equip/ot009/body
1	Armor	123	Cappa di Lumu F <ICON ALPHA>+	otomo/equip/ot011/body
1	Armor	124	Abito di Baan F <ICON ALPHA>+	otomo/equip/ot013/body
1	Armor	125	Ali coccinella F <ICON ALPHA>+	otomo/equip/ot030/body
1	Armor	126	Bautta letale F <ICON ALPHA>+	otomo/equip/ot027/body
1	Armor	127	Cotta di Barioth F <ICON ALPHA>+	otomo/equip/ot046/body
1	Armor	128	Cotta di Rathalos F <ICON ALPHA>+	otomo/equip/ot016/body
1	Armor	129	Cotta di Diablos F <ICON ALPHA>+	otomo/equip/ot017/body
1	Armor	130	Cotta di Legiana F <ICON ALPHA>+	otomo/equip/ot012/body
1	Armor	131	Cotta di Odogaron F <ICON ALPHA>+	otomo/equip/ot014/body
1	Armor	132	Bautta di Lavasioth F <ICON ALPHA>+	otomo/equip/ot020/body
1	Armor	133	Cotta di Uragaan F <ICON ALPHA>+	otomo/equip/ot021/body
1	Armor	134	Cotta di Narga F <ICON ALPHA>+	otomo/equip/ot047/body
1	Armor	135	Cotta di Glavenus F <ICON ALPHA>+	otomo/equip/ot048/body
1	Armor	136	Guanti di Dios F <ICON ALPHA>+	otomo/equip/ot049/body
1	Armor	137	Cotta di Tigrex F <ICON ALPHA>+	otomo/equip/ot050/body
1	Armor	138	Cotta glaciale F <ICON ALPHA>+	otomo/equip/ot056/body
1	Armor	139	Cotta Artian F <ICON ALPHA>+	otomo/equip/ot061/body
1	Armor	140	Mantello Gajalaka F <ICON ALPHA>+	otomo/equip/ot031/body
1	Armor	141	Pelliccia Boaboa F <ICON ALPHA>+	otomo/equip/ot062/body
1	Armor	142	Cotta di Velkhana F <ICON ALPHA>+	otomo/equip/ot053/body
1	Armor	143	Cotta vulcanica F <ICON ALPHA>+	otomo/equip/ot059/body
1	Armor	144	Cappotto funereo F <ICON ALPHA>+	otomo/equip/ot057/body
1	Armor	145	Abito di Nami F <ICON ALPHA>+	otomo/equip/ot054/body
1	Armor	146	Tunica del Kaiser F <ICON ALPHA>+	otomo/equip/ot022/body
1	Armor	147	Morso di Daora F <ICON ALPHA>+	otomo/equip/ot023/body
1	Armor	148	Pettorina di Kirin F <ICON ALPHA>+	otomo/equip/ot018/body
1	Armor	149	Tenuta di Shara F <ICON ALPHA>+	otomo/equip/ot055/body
1	Armor	150	Cotta razziante F <ICON ALPHA>+	otomo/equip/ot058/body
1	Armor	151	Corazza selvaggia F <ICON ALPHA>+	otomo/equip/ot069/body
1	Armor	152	Cotta mastro cacciatore F <ICON ALPHA>+	otomo/equip/ot072/body
1	Armor	153	Tunica di Garuga F <ICON ALPHA>+	otomo/equip/ot064/body
1	Armor	154	Cotta di Zinogre F <ICON ALPHA>+	otomo/equip/ot065/body
1	Armor	155	Abito di Zorah F <ICON ALPHA>+	otomo/equip/ot019/body
1	Armor	156	Veste burattinaio F <ICON ALPHA>+	otomo/equip/ot066/body
1	Armor	157	Corazza sublime F <ICON ALPHA>+	otomo/equip/ot071/body
1	Armor	158	Guanti del distruttore F <ICON ALPHA>+	otomo/equip/ot070/body
1	Armor	159	Armatura Safi F <ICON ALPHA>+	otomo/equip/ot067/body
1	Armor	160	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	161	Corpetto Eliza F <ICON ALPHA>+	otomo/equip/ot034/body
1	Armor	162	Pelliccia Kulve F <ICON ALPHA>+	otomo/equip/ot025/body
1	Armor	163	Costume di Mega Man <ICON ALPHA>+	otomo/equip/ot035/body
1	Armor	164	Corpo di Moguri <ICON ALPHA>+	otomo/equip/ot038/body
1	Armor	165	HARDUMMY	otomo/equip/ot037/body
1	Armor	166	HARDUMMY	otomo/equip/ot036/body
1	Armor	167	Armatura Samurai F <ICON ALPHA>+	otomo/equip/ot039/body
1	Armor	168	Pettorina di farfalla F <ICON ALPHA>+	otomo/equip/ot040/body
1	Armor	169	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	170	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	171	Abito gatto di neve F <ICON ALPHA>+	otomo/equip/ot043/body
1	Armor	172	Abito star F <ICON ALPHA>+	otomo/equip/ot044/body
1	Armor	173	Pettorina di cuoio F <ICON ALPHA>+	otomo/equip/ot001/body
1	Armor	174	Cotta di Bazel F <ICON ALPHA>+	otomo/equip/ot026/body
1	Armor	175	Cotta Vangis F <ICON ALPHA>+	otomo/equip/ot033/body
1	Armor	176	Cotta di Nergigante F <ICON ALPHA>+	otomo/equip/ot010/body
1	Armor	177	Ossa di Vaal F <ICON ALPHA>+	otomo/equip/ot015/body
1	Armor	178	Abito di Xeno F <ICON ALPHA>+	otomo/equip/ot024/body
1	Armor	179	Fiancale gilda F <ICON ALPHA>+	otomo/equip/ot063/body
1	Armor	180	Abito della rosa Felyne <ICON ALPHA>+	otomo/equip/ot075/body
1	Armor	181	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	182	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	183	Corpo Shishi-mai F <ICON ALPHA>+	otomo/equip/ot078/body
1	Armor	184	Tuta astrale F <ICON ALPHA>+	otomo/equip/ot079/body
1	Armor	185	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	186	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	187	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	188	HARDUMMY	otomo/equip/ot080/body
1	Armor	189	HARDUMMY	otomo/equip/ot081/body
1	Armor	190	Vaso tremogliola F <ICON ALPHA>+	otomo/equip/ot082/body
1	Armor	191	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	192	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	193	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	194	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	195	Abito orchestra F <ICON ALPHA>+	otomo/equip/ot085/body
1	Armor	196	Cotta ghianda F <ICON ALPHA>+	otomo/equip/ot086/body
1	Armor	197	Corpo di Nekker <ICON ALPHA>+	otomo/equip/ot073/body
1	Armor	198	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	199	Copricapo di cuoio F	otomo/equip/ot000/body
1	Armor	200	Copricapo di cuoio F	otomo/equip/ot000/body
