Item ID	Item Name	Item Type	Rare	Item Desc
125	Mantello impermeabile	Item	3	Riduce i danni elementali acqua.Annulla i malus da acqua e da fango.Permette di guadare più facilmente.
126	Mantello antighiaccio	Item	3	Riduce i danni elementali ghiaccio.Annulla i malus da ghiaccio.
127	Mantello isolante	Item	3	Riduce i danni elementali tuono.Annulla i malus da tuono e da paralisi.
128	Mantello antidrago	Item	3	Riduce i danni elementali drago.Annulla i malus da drago mentreaumenta l'attacco elementale drago.
129	Bengala detergente	Item	3	Una volta nel terreno, emette una nubeche cura le alterazioni di stato dichiunque si trovi al suo interno.
130	Mantello aliante	Item	3	Aumenta il tempo in cui sei in aria dopoun salto, permette di cavalcare i ventie rende più facile salire sui mostri.
131	Mantello evasione	Item	3	Prolunga l'intervallo delle azioni evasive.Schiva gli attacchi all'ultimo secondo perottenere un bonus di attacco.
132	Mantello impatto	Item	3	Aggiunge stordimento alla maggior partedegli attacchi e aumenta l'efficaciadegli attacchi che provocano stordimento.
133	Mantello chimico	Item	3	Aumenta la probabilità diinfliggere stati alterati conle armi che possono farlo.
134	Mantello immunità	Item	3	Rimuove tutte le alterazioni di statoe dona immunità da questi ultimiper un periodo di tempo limitato.
135	Bengala affinità	Item	3	Una volta piantato nel terreno, emetteuna nube che permette di aumentarel'affinità tua e degli alleati.
136	Mantello furfante	Item	3	Gli attacchi contro i mostri grandiinducono questi ultimi a lasciarerari oggetti punti.
137	Proiettili normali I	Ammo or Coating	3	Proiettili per novizi.Affidabili, ma senza proprietàparticolari.
138	Proiettili normali II	Ammo or Coating	1	Proiettili comuni e piùpotenti di quelli di livello I.Utilizzo: 99 colpi.
139	Proiettili normali III	Ammo or Coating	2	Proiettili non specializzati,efficaci anche di rimbalzo.Utilizzo: 99 colpi.
140	Proiettili perforanti I	Ammo or Coating	0	Proiettili perforanti che provocanoferite multiple.Utilizzo: 60 colpi.
141	Proiettili perforanti II	Ammo or Coating	1	Proiettili perforanti pregiati. Causanopiù ferite di quelli di livello I.Utilizzo: 60 colpi.
142	Proiettili perforanti III	Ammo or Coating	2	Proiettili perforanti di prima qualità.Causano molte ferite.Utilizzo: 60 colpi.
143	Proiettili ventaglio I	Ammo or Coating	0	Efficaci ad ampio raggio, infliggonopiù colpi a distanza ravvicinata. Utilizzo: 80 colpi.
144	Proiettili ventaglio II	Ammo or Coating	1	Pregiati proiettili ad ampio raggio.Causano più ferite di quelli di livello I.Utilizzo: 70 colpi.
145	Proiettili ventaglio III	Ammo or Coating	2	Proiettili ad ampio raggio che causanoil maggior numero di ferite.Utilizzo: 60 colpi.
146	Proiettili esplosivi I	Ammo or Coating	0	Potenti colpi stordenti che penetranoil bersaglio ed esplodono.Utilizzo: 9 colpi.
147	Proiettili esplosivi II	Ammo or Coating	1	Colpi stordenti molto potenti chepenetrano il bersaglio ed esplodono.Utilizzo: 9 colpi.
148	Proiettili esplosivi III	Ammo or Coating	2	Colpi stordenti estremamente potentiche penetrano il bersaglio ed esplodono.Utilizzo: 9 colpi.
149	Proiettili grappolo I	Ammo or Coating	1	All'impatto si dividono in 3 frammenti.Fai attenzione al fuoco amico!Utilizzo: 3 colpi.
150	Proiettili grappolo II	Ammo or Coating	2	All'impatto si dividono in 4 frammenti.Fai attenzione al fuoco amico!Utilizzo: 3 colpi.
151	Proiettili grappolo III	Ammo or Coating	3	All'impatto si dividono in 5 frammenti.Fai attenzione al fuoco amico!Utilizzo: 3 colpi.
152	Proiettili fuoco	Ammo or Coating	1	Efficaci contro i mostrivulnerabili all'elemento fuoco. Utilizzo: 60 colpi.
153	Proiettili acqua	Ammo or Coating	1	Efficaci contro i mostrivulnerabili all'elemento acqua.Utilizzo: 60 colpi.
154	Proiettili tuono	Ammo or Coating	1	Efficaci contro i mostrivulnerabili all'elemento tuono.Utilizzo: 60 colpi.
155	Proiettili ghiaccio	Ammo or Coating	1	Efficaci contro i mostrivulnerabili all'elemento ghiaccio.Utilizzo: 60 colpi.
156	Proiettili drago	Ammo or Coating	2	Carichi della forza del sigillo dell'anziano.Efficaci contro i mostri deboli al drago.Utilizzo: 3 colpi.
157	Proiettili veleno I	Ammo or Coating	1	Proiettili avvelenati. Alcuni bersaglinecessitano di essere colpiti più volte. Utilizzo: 12 colpi.
158	Proiettili veleno II	Ammo or Coating	2	Proiettili avvelenati. Alcuni bersaglinecessitano di essere colpiti più volte. Utilizzo: 12 colpi.
159	Proiettili paralisi I	Ammo or Coating	1	Proiettili paralizzanti. Alcuni bersaglinecessitano di essere colpiti più volte. Utilizzo: 12 colpi.
160	Proiettili paralisi II	Ammo or Coating	2	Proiettili paralizzanti. Alcuni bersaglinecessitano di essere colpiti più volte. Utilizzo: 8 colpi.
161	Proiettili sonno I	Ammo or Coating	1	Proiettili soporiferi. Alcuni bersaglinecessitano di essere colpiti più volte. Utilizzo: 12 colpi.
162	Proiettili sonno II	Ammo or Coating	2	Proiettili soporiferi. Alcuni bersaglinecessitano di essere colpiti più volte. Utilizzo: 8 colpi.
163	Proiettili fatica I	Ammo or Coating	1	Proiettili che abbassanola resistenza dei mostri.Utilizzo: 12 colpi.
164	Proiettili fatica II	Ammo or Coating	2	Proiettili che abbassanola resistenza dei mostri.Utilizzo: 8 colpi.
165	Proiettili recupero I	Ammo or Coating	1	All'impatto, ripristinano una piccolaporzione di salute a un alleato.Utilizzo: 12 colpi.
166	Proiettili recupero II	Ammo or Coating	2	All'impatto, ripristinano una discretaporzione di salute a un alleato.Utilizzo: 12 colpi.
167	Proiettili wyvern	Ammo or Coating	2	Proiettili creati dopo annidi ricerche sul fuoco wyvern.Utilizzo: 5 colpi.
168	Proiettili laceranti	Ammo or Coating	1	Proiettili che lanciano lame all'impatto.Possono tagliare le code.Utilizzo: 30 colpi.
169	Proiettili soporiferi	Ammo or Coating	2	Proiettili da balestra utili percatturare mostri in trappola.Utilizzo: 8 colpi.
170	Proiettili demoniaci	Ammo or Coating	3	Donano una forza travolgenteal bersaglio.Utilizzo: 5 colpi.
171	Proiettili armatura	Ammo or Coating	3	Proiettili che rendonola pelle dura come pietra.Utilizzo: 5 colpi.
172	(Niente)	Ammo or Coating	0	Unavailable
173	Rivestimento corto raggio	Ammo or Coating	3	Rivestimento per frecce che infliggepiù danni ai bersagli vicini, al costodi un raggio d'azione ridotto.
174	Fiala vuota	Item	0	Nient'altro che una normalefiala di vetro vuota.
175	Rivestimento potenza	Ammo or Coating	1	Rivestimento per frecce che ne aumenta il potere di attacco.Utilizzo: 50 frecce.
176	Rivestimento veleno	Ammo or Coating	2	Rivestimento per frecce che ne dona l'effetto veleno.Utilizzo: 20 frecce.
177	Rivestimento paralisi	Ammo or Coating	2	Rivestimento per frecce chene dona l'effetto paralisi.Utilizzo: 20 frecce.
178	Rivestimento sonno	Ammo or Coating	2	Rivestimento per frecce chene dona l'effetto sonno.Utilizzo: 20 frecce.
179	Rivestimento fatica	Material	3	Rivestimento per frecce cheriduce la resistenza dei mostri.Utilizzo: 20 frecce.
180	Rivestimento scoppio	Ammo or Coating	2	Rivestimento per frecce chedona un effetto esplosivo.Utilizzo: 20 frecce.
181	Pronto soccorso (scorta)	Item	0	Ripristina una piccola quantitàdi salute.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
182	Pronto soccorso+ (scorta)	Item	1	Ripristina una moderataquantità di salute.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
183	Razione (scorta)	Item	0	Aumenta di poco la barradella resistenza.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
184	Polvere di vita (scorta)	Item	1	Polvere che genera una nubein grado di ripristinare la salute.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
185	Pillola della salute (scorta)	Item	1	Cura completamente e portaal massimo la barra salute.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
186	Bomba-botte grande (scorta)	Item	2	Una bomba-botte grande potenziata.Potente come una mega bomba-botte<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
187	Trappola scossa (scorta)	Item	2	Immobilizza un bersaglio peragevolarne la cattura.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
188	Trappola coperta (scorta)	Item	2	Attiva una trappola copertache imprigiona i mostri.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
189	Polvere d'erbe (scorta)	Item	3	Ripristina una ridotta quantitàdi salute e cura il veleno in zona.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
190	Polvere demoniaca (scorta)	Item	3	Aumenta temporaneamentel'attacco in zona.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
191	Polvere guscioduro (scorta)	Item	3	Aumenta temporaneamentela difesa in zona.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
192	Baccello letame (scorta)	Item	1	Il loro odore pungente è in gradodi mettere in fuga alcuni mostri.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
193	Baccello lampo (scorta)	Item	1	Munizioni per fionda che rilascianouna luce abbagliante all'impatto.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
194	Baccello urlante (scorta)	Item	1	Munizioni per fionda che emettonoun'onda sonica spaccatimpani.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
195	Coltello da lancio (scorta)	Item	0	Può essere scagliato con lafionda e rivestito di sostanze.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
196	Coltello veleno (scorta)	Item	1	Coltello avvelenato che puòessere scagliato con la fionda.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
197	Coltello sonno (scorta)	Item	1	Coltello soporifero che può esserescagliato con la fionda.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
198	Coltello paralisi	Item	1	Coltello paralizzante che puòessere scagliato con la fionda.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
199	Coltello soporifero (scorta)	Item	2	Può essere scagliato con la fiondaper catturare i mostri intrappolati.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
200	Sfera del ritorno (scorta)	Item	2	Chiama uno Pterowyvern e spostatirapidamente all'accampamento più vicino.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
201	Sfera soporifera (scorta)	Item	2	Sfera fumogena usata percatturare i mostri intrappolati.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
202	Proiettili balista	Ammo or Coating	3	Proiettili per la balista grande.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
203	Arpione bloccante	Ammo or Coating	3	Proiettile bloccante per balista.Monouso, senza recupero.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
204	Palla di cannone	Item	3	Proiettili d'acciaio realizzati per cacciarei draghi giganti. Difficili da trasportare.<STYL MOJI_YELLOW_DEFAULT>(Oggetto scorte)</STYL>
205	Minerale ferroso	Material	3	Minerale utilizzato perla produzione di metallidi uso comune.
206	Minerale machalite	Material	3	Minerale che produce metallimigliori rispetto al ferro.
207	Minerale dragonite	Material	3	Minerale che produce metalli miglioririspetto alla machalite. Utile perrealizzare armature resistenti.
208	Minerale carbalite	Material	5	Minerale ottenuto dai depositi minerari.Ancora in fase di studio. Permette direalizzare metalli purissimi.
209	Minerale fucium	Material	5	Minerale metallico della Landadei cristalli. Può legare coppiedi materiali di ogni tipo.
210	Cristallo terra	Material	3	Cristallo utilizzato come abrasivonella forgiatura delle armi.Si trova di solito nelle Guglie selvagge.
211	Cristallo corallino	Material	3	Cristallo pregiato utilizzato allaForgia per produrre abrasivi. Sitrova di solito negli Altipiani corallini.
212	Cristallo venadrago	Material	5	Estraibile dalle aree di alto grado.Di recente scoperta, si ipotizzapossa rivoluzionare la fucina.
213	Cristallo luce	Material	4	Un materiale durissimo e dalleggero bagliore. A volte losi usa per le lavorazioni.
214	Novacristallo	Material	6	Cristallo brillante.Estremamente raro e usato per crearesolo le migliori lavorazioni in metallo.
215	Minerale lavico	Material	6	Minerale simile a del magma.Le armature realizzate con essosono di prima qualità.
216	Minerale aqualux	Material	3	Prezioso minerale usato per creareamuleti. Emette un intenso bagliore,come la luce del sole riflessa sull'oceano.
217	Minerale lucedisol	Material	5	Prezioso minerale usato per creareamuleti. Emette un acceso bagliore cheriscalda il cuore di chi la osserva.
218	Minerale miraggite	Material	6	Prezioso minerale usato per creareamuleti. Emette un ardente bagliore,come una fiamma viva.
219	Minerale nucleodrago	Material	7	Prezioso minerale usato per creareamuleti. Emette un misterioso baglioreche conferisce saggezza al suo portatore. 
220	Sfera-armatura	Material	3	Reagisce in modo unico al calore.Fondila in un'armatura permigliorarla leggermente.
221	Sfera-armatura+	Material	4	Reagisce in modo unico al calore.Fondila in un'armatura permigliorarla.
222	Sfera-armatura avanzata	Material	5	Reagisce in modo unico al calore.Fondila in un'armatura permigliorarla sensibilmente.
223	Sfera-armatura dura	Material	6	Reagisce in modo unico al calore.Fondila in un'armatura permigliorarla notevolmente.
224	Sfera-armatura pesante	Material	7	Reagisce in modo unico al calore.Fondila in un'armatura permigliorarla incredibilmente.
225	Osso resistente	Material	3	Osso utilizzato come materia prima.Ottenibile dai resti di ossa negliAltipiani corallini e nella Valle putrefatta.
226	Osso di qualità	Material	5	Osso utilizzato come materia prima.La sua malleabilità lo rende adattoalla creazione di equipaggiamenti.
227	Osso antico	Material	3	Usato per creare materiali, si può trovarenei resti di ossa nella Foresta antica.Le dimensioni indicano origini primitive.
228	Osso roccioso	Material	3	Usato per creare materiali, si può trovarenei resti di ossa nelle Guglie selvagge.Le dimensioni indicano origini primitive.
229	Osso corallino	Material	3	Usato per creare materiali, si può trovarenei resti di ossa negli Altipiani corallini.Le dimensioni indicano origini primitive.
230	Osso deforme	Material	3	Usato per creare materiali, si può trovarenei resti di ossa nella Valle putrefatta.Le dimensioni indicano origini primitive.
231	Osso brutale	Material	5	Usato per creare materiali, si può trovarenei resti di ossa nella Landa dei cristalli.Le dimensioni indicano origini primitive.
232	Reliquia osso di drago	Material	6	Osso pregiato usato come materiaprima. Ultime vestigia di una speciedi draghi ormai estinta.
233	Teschio ignoto	Material	6	Materiale raro trovato nei resti di ossanella Landa dei cristalli. Sembra essereil teschio di un animale.
234	Mosca-corno	Material	4	Scoperto nel laboratorio botanico.Insetto con un corno gigante, grandecarapace e ali da farfalla.
235	Tessuto malevolo	Material	4	Strano tessuto che un cacciapredeha trovato chissadove. Emana un'auradi pura malvagità.
236	Osso di mostro piccolo	Material	3	Trovato tra i resti di ossa.Indispensabile per la cacciae per la vita quotidiana.
237	Osso di mostro medio	Material	3	Osso ottenuto dai mostri grandi.Robusto e flessibile, affidabilecome il legno o l'acciaio.
238	Osso di mostro grande	Material	3	Osso ottenuto dai mostri grandi.Difficile da lavorare ma utileper creare grandi oggetti.
239	Osso di mostro+	Material	3	Osso ottenuto da mostri grandi.È difficile da ottenere, ma permettedi forgiare potenti oggetti.
240	Osso di mostro affilato	Material	5	Osso ottenuto da mostri grandi.Ha una punta affilata che mantienela sua forza anche se lavorato.
241	Osso di mostro granitico	Material	5	Osso raro e prezioso lasciatoda mostri grandi e di alto grado.Raro e molto ricercato.
242	Osso di drago anziano	Material	6	Osso di un drago anziano.Trasmette l'imponenza dellabestia a cui apparteneva.
243	Artiglio affilato	Material	3	Artiglio di un wyvern zannuto.Afferra gli oggetti, a differenzadei comuni artigli di wyvern.
244	Artiglio perforante	Material	5	Artiglio affilato al punto da doveressere maneggiato con i guanti.Sarebbe un pugnale perfetto.
245	Fluido di mostro	Material	3	Materiale ottenuto da piccoli insetti.Diventa adesivo mescolandosiai loro fluidi digerenti.
246	Brodo di mostro	Material	5	Un brodo fatto solo con i più densisucchi di un mostro. Molto nutriente.
