Equip Type ID	Equip Type	Equip ID	Equip Name	Transmog ID	Defense	Rare	File Path
0	Head	46	Elmo de Liga Leve<ICON BETA>	46	36	4	pl004_0000
0	Head	51	Elmo de Vespoidea<ICON ALPHA>	51	38	4	pl007_0000
0	Head	52	Elmo de Vespoidea<ICON BETA>	52	38	4	pl007_0000
0	Head	57	Elmo de Chifrotauro<ICON ALPHA>	57	38	4	pl017_0000
0	Head	58	Elmo de Chifrotauro<ICON BETA>	58	38	4	pl017_0000
0	Head	174	Óculos de Shamos<ICON ALPHA>	162	40	4	pl058_0000
0	Head	175	Óculos de Shamos<ICON BETA>	163	40	4	pl058_0000
0	Head	61	Elmo de Jagras<ICON ALPHA>	61	40	4	pl008_0000
0	Head	62	Elmo de Jagras<ICON BETA>	62	40	4	pl008_0000
0	Head	63	Adorno de Kulu<ICON ALPHA>	63	40	4	pl009_0000
0	Head	64	Adorno de Kulu<ICON BETA>	64	40	4	pl009_0000
0	Head	65	Capuz de Pukei<ICON ALPHA>	65	42	4	pl010_0000
0	Head	66	Capuz de Pukei<ICON BETA>	66	42	4	pl010_0010
0	Head	69	Elmo de Barroth<ICON ALPHA>	69	42	4	pl012_0000
0	Head	70	Elmo de Barroth<ICON BETA>	70	42	4	pl012_0000
0	Head	67	Elmo de Jyura<ICON ALPHA>	67	44	4	pl011_0000
0	Head	68	Elmo de Jyura<ICON BETA>	68	44	4	pl011_0000
0	Head	71	Elmo de Kadachi<ICON ALPHA>	71	44	4	pl013_0000
0	Head	72	Elmo de Kadachi<ICON BETA>	72	44	4	pl013_0000
0	Head	93	Elmo de Anja<ICON ALPHA>	93	44	4	pl020_0000
0	Head	94	Elmo de Anja<ICON BETA>	94	44	4	pl020_0010
0	Head	73	Elmo de Rathian<ICON ALPHA>	73	46	4	pl021_0000
0	Head	74	Elmo de Rathian<ICON BETA>	74	46	4	pl021_0010
0	Head	77	Máscara de Tzitzi<ICON ALPHA>	77	40	4	pl023_0000
0	Head	78	Máscara de Tzitzi<ICON BETA>	78	40	4	pl023_0000
0	Head	79	Chapéu de Lumu<ICON ALPHA>	79	44	4	pl024_0000
0	Head	80	Chapéu de Lumu<ICON BETA>	80	44	4	pl024_0000
0	Head	75	Máscara de Girros<ICON ALPHA>	75	40	4	pl022_0000
0	Head	76	Máscara de Girros<ICON BETA>	76	40	4	pl022_0000
0	Head	97	Elmo de Baan<ICON ALPHA>	97	46	5	pl028_0000
0	Head	98	Elmo de Baan<ICON BETA>	98	46	5	pl028_0010
0	Head	89	Elmo de Metal Denso<ICON ALPHA>	89	50	5	pl025_0000
0	Head	90	Elmo de Metal Denso<ICON BETA>	90	50	5	pl025_0000
0	Head	91	Elmo de Lingote<ICON ALPHA>	91	50	5	pl031_0000
0	Head	92	Elmo de Lingote<ICON BETA>	92	50	5	pl031_0000
0	Head	166	Chifre de Gastodonte<ICON ALPHA>	53	48	4	pl015_0000
0	Head	167	Chifre de Gastodonte<ICON BETA>	54	48	4	pl015_0000
0	Head	87	Elmo Coração Rath<ICON ALPHA>	87	52	5	pl021_0100
0	Head	88	Elmo Coração Rath<ICON BETA>	88	52	5	pl021_0110
0	Head	95	Elmo de Legiana<ICON ALPHA>	95	54	5	pl027_0000
0	Head	96	Elmo de Legiana<ICON BETA>	96	54	5	pl027_0010
0	Head	81	Elmo de Odogaron<ICON ALPHA>	81	54	5	pl029_0000
0	Head	82	Elmo de Odogaron<ICON BETA>	82	54	5	pl029_0010
0	Head	101	Elmo de Rathalos<ICON ALPHA>	101	54	5	pl033_0000
0	Head	102	Elmo de Rathalos<ICON BETA>	102	54	5	pl033_0010
0	Head	111	Elmo Alma de Rath<ICON ALPHA>	111	56	6	pl033_0100
0	Head	112	Elmo Alma de Rath<ICON BETA>	112	56	6	pl033_0110
0	Head	103	Elmo de Diablos<ICON ALPHA>	103	54	5	pl034_0000
0	Head	104	Elmo de Diablos<ICON BETA>	104	54	5	pl034_0010
0	Head	113	Elmo de Diablos Negra<ICON ALPHA>	113	56	6	pl034_0100
0	Head	114	Elmo de Diablos Negra<ICON BETA>	114	56	6	pl034_0110
0	Head	83	Elmo de Dodogama<ICON ALPHA>	83	48	4	pl039_0000
0	Head	84	Elmo de Dodogama<ICON BETA>	84	48	4	pl039_0000
0	Head	85	Elmo de Lavasioth<ICON ALPHA>	85	56	5	pl040_0000
0	Head	86	Elmo de Lavasioth<ICON BETA>	86	56	5	pl040_0010
0	Head	109	Elmo de Uragaan<ICON ALPHA>	109	60	6	pl041_0000
0	Head	110	Elmo de Uragaan<ICON BETA>	110	60	6	pl041_0010
0	Head	107	Elmo de Nergigante<ICON ALPHA>	107	64	7	pl030_0000
0	Head	108	Elmo de Nergigante<ICON BETA>	108	64	7	pl030_0010
0	Head	117	Vértice de Besouro-rei<ICON ALPHA>	117	42	4	pl019_0000 (Male Only)
0	Head	118	Vértice de Besouro-rei<ICON BETA>	118	42	4	pl019_0000 (Male Only)
0	Head	170	Vértice de Borboleta<ICON ALPHA>	165	42	4	pl019_0000 (Female Only)
0	Head	171	Vértice de Borboleta<ICON BETA>	166	42	4	pl019_0000 (Female Only)
0	Head	119	Chapéu de Brigada<ICON ALPHA>	119	52	5	pl036_0000
0	Head	120	Chapéu de Brigada<ICON BETA>	120	52	5	pl036_0000
0	Head	121	Elmo de Damascus<ICON ALPHA>	121	60	6	pl043_0000
0	Head	122	Elmo de Damascus<ICON BETA>	122	60	6	pl043_0010
0	Head	123	Elmo de Dober<ICON ALPHA>	123	60	6	pl044_0000
0	Head	124	Elmo de Dober<ICON BETA>	124	60	6	pl044_0000
0	Head	129	Fulgor de Kushala<ICON ALPHA>	129	64	7	pl047_0000
0	Head	130	Fulgor de Kushala<ICON BETA>	130	64	7	pl047_0010
0	Head	127	Coroa de Kaiser<ICON ALPHA>	127	64	7	pl046_0000
0	Head	128	Coroa de Kaiser<ICON BETA>	128	64	7	pl046_0010
0	Head	105	Chifre de Kirin<ICON ALPHA>	105	64	7	pl035_0000
0	Head	106	Chifre de Kirin<ICON BETA>	106	64	7	pl035_0010
0	Head	99	Elmo de Vaal Hazak<ICON ALPHA>	99	64	7	pl032_0000
0	Head	100	Elmo de Vaal Hazak<ICON BETA>	100	64	7	pl032_0010
0	Head	115	Elmo de Bazel<ICON ALPHA>	115	58	6	pl042_0000
0	Head	116	Elmo de Bazel<ICON BETA>	116	58	6	pl042_0010
0	Head	131	Cérebro Putrefato<ICON ALPHA>	133	62	6	pl026_0000
0	Head	132	Cérebro Putrefato<ICON BETA>	134	62	6	pl026_0000
0	Head	133	Diadema Cruz de Guilda<ICON ALPHA>	135	62	7	pl048_0000
0	Head	134	Diadema Cruz de Guilda<ICON BETA>	136	62	7	pl048_0000
0	Head	149	Máscara Craniana<ICON ALPHA>	131	64	6	pl054_0000
0	Head	150	Unavailable	132	2	0	pl001_0000
0	Head	153	Felyno Falso<ICON ALPHA>	151	56	5	pl055_0000
0	Head	187	Unavailable	180	2	0	pl001_0000
0	Head	154	Máscara Musgoíno<ICON ALPHA>	152	40	4	pl056_0000
0	Head	188	Unavailable	181	2	0	pl001_0000
0	Head	179	Unavailable	172	2	0	pl001_0000
0	Head	180	Unavailable	173	2	0	pl001_0000
0	Head	181	Brincos Selo do Dragão<ICON ALPHA>	174	60	6	pl059_0000
0	Head	182	Unavailable	175	2	0	pl001_0000
0	Head	183	Óculos de Estrategista<ICON ALPHA>	176	56	5	pl060_0000
0	Head	184	Unavailable	177	2	0	pl001_0000
0	Head	185	Tapa-olho Dragão-rei<ICON ALPHA>	178	70	7	pl061_0000
0	Head	186	Unavailable	179	2	0	pl001_0000
0	Head	125	Elmo de Xeno'jiiva<ICON ALPHA>	125	72	7	pl045_0000
0	Head	126	Elmo de Xeno'jiiva<ICON BETA>	126	72	7	pl045_0010
0	Head	135	Unavailable	137	2	0	pl001_0000
0	Head	136	Unavailable	138	2	0	pl001_0000
0	Head	137	Elmo de Zorah<ICON ALPHA>	139	44	5	pl038_0000
0	Head	138	Elmo de Zorah<ICON BETA>	140	44	5	pl038_0010
0	Head	151	Gorjal da Comissão<ICON ALPHA>	141	70	7	pl053_0000
0	Head	152	Gorjal da Comissão<ICON BETA>	142	70	7	pl053_0000
0	Head	172	Unavailable	143	2	0	pl001_0000
0	Head	173	Unavailable	144	2	0	pl001_0000
0	Head	155	Cab. Cam. Brigada	145	0	6	pl036_0000
0	Head	156	Cab. Cam. Cruz Guil.	146	0	6	pl048_0000
0	Head	145	Cab. Cam. Florescer	147	0	3	pl074_0000
0	Head	146	Cab. Cam. Mergulh.	148	0	3	pl075_0000
0	Head	157	Cab. Cam. Safra	149	0	3	pl076_0000
0	Head	158	Elmo em Camadas Órion	150	0	3	pl077_0000
0	Head	159	Cab. Cam. Traje de Gala	153	0	3	pl078_0000
0	Head	160	Unavailable	158	2	0	pl001_0000
0	Head	299	HARDUMMY	154	0	7	pl068_0000
0	Head	291	Cabeça em Camadas Ryu	155	0	7	pl069_0000
0	Head	292	Cabeça em Camadas Sakura	156	0	7	pl070_0000
0	Head	144	Unavailable	157	2	0	pl001_0000
0	Head	297	Cabeça em Camadas Bayek	159	0	7	pl120_0000
0	Head	162	Unavailable	160	2	0	pl001_0000
0	Head	177	Unavailable	170	2	0	pl001_0000
0	Head	178	Unavailable	171	2	0	pl001_0000
0	Head	176	Elmo Origem	169	6	0	pl018_0000
0	Head	190	Unavailable	182	2	0	pl001_0000
0	Head	191	Fúria Kulve Taroth<ICON ALPHA>	183	72	7	pl049_0000
0	Head	192	Fúria Kulve Taroth<ICON BETA>	184	72	7	pl049_0010
0	Head	193	Elmo Florescer	185	18	2	pl074_0000
0	Head	194	Máscara Mergulhador	186	22	2	pl075_0000
0	Head	195	Flor de Safra	187	26	2	pl076_0000
0	Head	196	Chapéu de Órion	188	30	3	pl077_0000
0	Head	197	Cartola Traje de Gala	189	34	3	pl078_0000
0	Head	200	Cabeça de Samurai	190	0	3	pl067_0000
0	Head	201	Elmo de Vangis<ICON ALPHA>	191	58	6	pl050_0000
0	Head	202	Elmo de Vangis<ICON BETA>	192	58	6	pl050_0010
0	Head	203	Unavailable	193	2	0	pl001_0000
0	Head	204	Bushi Kabuto Sabi	194	0	6	pl066_0000
0	Head	205	Bushi Kabuto Homare	195	0	6	pl066_0010
0	Head	206	Elmo Drachen<ICON ALPHA>	196	72	7	pl073_0000
0	Head	207	Elmo Florescer<ICON ALPHA>	197	40	4	pl074_0000
0	Head	208	Máscara Mergulhador<ICON ALPHA>	198	46	4	pl075_0000
0	Head	209	Flor de Safra<ICON ALPHA>	199	52	5	pl076_0000
0	Head	210	Chapéu de Órion<ICON ALPHA>	200	58	5	pl077_0000
0	Head	211	Cartola Traje de Gala<ICON ALPHA>	201	64	6	pl078_0000
0	Head	212	Vértice de Borboleta	202	22	2	pl057_0000 (Male Only)
0	Head	213	Vértice Borboleta<ICON ALPHA>	203	42	4	pl057_0000 (Male Only)
0	Head	214	Vértice Borboleta<ICON BETA>	204	42	4	pl057_0010 (Male Only)
0	Head	215	Vértice Besouro-rainha	205	22	2	pl057_0000 (Female Only)
0	Head	216	Vértice Besouro-rainha<ICON ALPHA>	206	42	4	pl057_0000 (Female Only)
0	Head	217	Vértice Besouro-rainha<ICON BETA>	207	42	4	pl057_0000 (Female Only)
0	Head	218	Elmo de Vaal Hazak<ICON GAMMA>	208	72	7	pl032_0020
0	Head	219	Chifre de Kirin<ICON GAMMA>	209	72	7	pl035_0020
0	Head	220	Coroa de Kaiser<ICON GAMMA>	210	72	7	pl046_0020
0	Head	221	Fulgor de Kushala<ICON GAMMA>	211	72	7	pl047_0020
0	Head	222	Elmo de Nergigante<ICON GAMMA>	212	72	7	pl030_0020
0	Head	223	Elmo de Zorah<ICON GAMMA>	213	72	7	pl038_0020
0	Head	224	Elmo de Xeno'jiiva<ICON GAMMA>	214	72	7	pl045_0020
0	Head	225	HARDUMMY	215	46	4	pl068_0000
0	Head	226	Cabeça do Ryu	216	12	1	pl069_0000
0	Head	227	Cabeça do Ryu<ICON ALPHA>	217	60	6	pl069_0000
0	Head	228	Cabeça da Sakura<ICON ALPHA>	218	50	5	pl070_0000
0	Head	229	Coroa Sr. Est. Laz.<ICON ALPHA>	219	56	6	pl072_0000
0	Head	230	Cabelo do Dante<ICON ALPHA>	220	64	7	pl071_0000
0	Head	231	Coroa de Imperatriz<ICON ALPHA>	221	70	7	pl051_0000
0	Head	232	Coroa de Imperatriz<ICON BETA>	222	70	7	pl051_0010
0	Head	233	Tapa-olho Selado<ICON ALPHA>	223	46	4	pl063_0000
0	Head	234	Óculos Escuros Sombrios<ICON ALPHA>	224	46	4	pl062_0000
0	Head	235	Elmo Kulu-Ya-Ku<ICON ALPHA>	225	46	4	pl065_0000
0	Head	236	Cabeça Treme-treme<ICON ALPHA>	226	46	4	pl064_0000
0	Head	237	Cab. Cam. Borboleta	227	0	6	pl117_0000
0	Head	238	Cab. Cam. Putrefato	228	0	6	pl026_0000
0	Head	239	Cab. Cam. Dante	230	0	7	pl071_0000
0	Head	240	Elmo Cam. Drachen	231	0	7	pl073_0000
0	Head	241	Cabeça em Camadas Comissão	234	0	6	pl053_0000
0	Head	242	Cabeça em Camadas Origem	237	0	6	pl018_0000
0	Head	243	Cab. Camadas Besouro	238	0	6	pl116_0000
0	Head	244	dummy013	239	2	0	pl001_0000
0	Head	245	Cab. Cam. Ócul. Esc.	229	0	3	pl062_0000
0	Head	246	Cab. Cam. Más. Musg.	232	0	3	pl056_0000
0	Head	247	Cab. Cam. Fel. Falso	233	0	3	pl055_0000
0	Head	248	Cab. Camadas Tapa-olho Selado	235	0	3	pl063_0000
0	Head	249	Cab. Camadas Treme-treme	236	0	3	pl064_0000
0	Head	250	Cab. Cam. Máscara Craniana	240	0	3	pl054_0000
0	Head	251	Cab. Camadas Kulu-Ya-Ku	241	0	3	pl065_0000
0	Head	298	HARDUMMY	242	64	7	pl068_0000
0	Head	253	Coroa de Imperatriz<ICON GAMMA>	243	70	7	pl051_0020
0	Head	293	Cabeça de Geralt<ICON ALPHA>	244	70	7	pl118_0000
0	Head	294	Cabeça de Ciri<ICON ALPHA>	245	70	7	pl119_0000
0	Head	295	Cabeça Camadas Geralt	246	0	7	pl118_0000
0	Head	296	Cabeça Camadas Ciri	247	0	7	pl119_0000
0	Head	258	Fúria Kulve Taroth<ICON GAMMA>	248	72	7	pl049_0020
0	Head	259	Elmo Defensor<ICON ALPHA>	249	50	5	pl121_0000
0	Head	300	Elmo em Camadas Loborrendo+	250	0	8	pl105_0000
0	Head	301	Elmo em Camadas Guardião	545	0	5	pl121_0000
0	Head	302	Elmo Ósseo<ICON ALPHA>+	252	114	8	pl003_0000
0	Head	303	Elmo Ósseo<ICON BETA>+	253	114	8	pl003_0000
0	Head	304	Elmo de Liga Leve<ICON ALPHA>+	254	114	8	pl004_0000
0	Head	305	Elmo de Liga Leve<ICON BETA>+	255	114	8	pl004_0000
0	Head	306	Elmo de Vespoidea<ICON ALPHA>+	256	116	8	pl007_0001
0	Head	307	Elmo de Vespoidea<ICON BETA>+	257	116	8	pl007_0001
0	Head	308	Elmo de Chifrotauro<ICON ALPHA>+	258	116	8	pl017_0001
0	Head	309	Elmo de Chifrotauro<ICON BETA>+	259	116	8	pl017_0001
0	Head	314	Óculos de Shamos<ICON ALPHA>+	264	116	8	pl058_0000
0	Head	315	Óculos de Shamos<ICON BETA>+	265	116	8	pl058_0000
0	Head	316	Chifre de Gastodonte<ICON ALPHA>+	266	116	8	pl015_0000
0	Head	317	Chifre de Gastodonte<ICON BETA>+	267	116	8	pl015_0000
0	Head	320	Echarpe de Wulg<ICON ALPHA>+	270	116	8	pl102_0000
0	Head	321	Echarpe de Wulg<ICON BETA>+	271	116	8	pl102_0000
0	Head	324	Elmo de Jagras<ICON ALPHA>+	274	116	8	pl008_0001
0	Head	325	Elmo de Jagras<ICON BETA>+	275	116	8	pl008_0001
0	Head	326	Máscara de Tzitzi<ICON ALPHA>+	276	116	8	pl023_0001
0	Head	327	Máscara de Tzitzi<ICON BETA>+	277	116	8	pl023_0001
0	Head	328	Elmo de Girros<ICON ALPHA>+	278	116	8	pl022_0001
0	Head	329	Elmo de Girros<ICON BETA>+	279	116	8	pl022_0001
0	Head	330	Elmo de Dodogama<ICON ALPHA>+	280	120	8	pl039_0001
0	Head	331	Elmo de Dodogama<ICON BETA>+	281	120	8	pl039_0001
0	Head	332	Adorno de Kulu<ICON ALPHA>+	282	116	8	pl009_0001
0	Head	333	Adorno de Kulu<ICON BETA>+	283	116	8	pl009_0001
0	Head	334	Chapéu de Pukei<ICON ALPHA>+	284	118	8	pl010_0001
0	Head	335	Chapéu de Pukei<ICON BETA>+	285	118	8	pl010_0001
0	Head	336	Elmo de Barroth<ICON ALPHA>+	286	118	8	pl012_0001
0	Head	337	Elmo de Barroth<ICON BETA>+	287	118	8	pl012_0001
0	Head	338	Elmo de Jyura<ICON ALPHA>+	288	118	8	pl011_0001
0	Head	339	Elmo de Jyura<ICON BETA>+	289	118	8	pl011_0001
0	Head	340	Elmo de Beo<ICON ALPHA>+	290	118	8	pl110_0000
0	Head	341	Elmo de Beo<ICON BETA>+	291	118	8	pl110_0000
0	Head	342	Chapéu de Kadachi<ICON ALPHA>+	292	120	8	pl013_0001
0	Head	343	Chapéu de Kadachi<ICON BETA>+	293	120	8	pl013_0001
0	Head	344	Elmo de Metal Denso<ICON ALPHA>+	294	128	8	pl025_0000
0	Head	345	Elmo de Metal Denso<ICON BETA>+	295	128	8	pl025_0000
0	Head	346	Elmo de Banbaro<ICON ALPHA>+	296	130	8	pl084_0000
0	Head	347	Elmo de Banbaro<ICON BETA>+	297	130	8	pl084_0010
0	Head	348	Elmo de Anja<ICON ALPHA>+	298	132	8	pl020_0001
0	Head	349	Elmo de Anja<ICON BETA>+	299	132	8	pl020_0011
0	Head	350	Elmo de Rathian<ICON ALPHA>+	300	130	8	pl021_0001
0	Head	351	Elmo de Rathian<ICON BETA>+	301	130	8	pl021_0011
0	Head	352	Elmo Coração Rath<ICON ALPHA>+	302	132	8	pl021_0101
0	Head	353	Elmo Coração Rath<ICON BETA>+	303	132	8	pl021_0111
0	Head	354	Chapéu de Lumu<ICON ALPHA>+	304	130	8	pl024_0001
0	Head	355	Chapéu de Lumu<ICON BETA>+	305	130	8	pl024_0001
0	Head	356	Capuz Ilusão Lumu<ICON ALPHA>+	306	132	8	pl024_0101
0	Head	357	Capuz Ilusão Lumu<ICON BETA>+	307	132	8	pl024_0101
0	Head	358	Chapéu Laguna Pukei<ICON ALPHA>+	308	132	8	pl010_0101
0	Head	359	Chapéu Laguna Pukei<ICON BETA>+	309	132	8	pl010_0101
0	Head	360	Chapéu Kadachi Vípero<ICON ALPHA>+	310	132	8	pl013_0101
0	Head	361	Chapéu Kadachi Vípero<ICON BETA>+	311	132	8	pl013_0101
0	Head	362	Elmo de Baan<ICON ALPHA>+	312	134	8	pl028_0001
0	Head	363	Elmo de Baan<ICON BETA>+	313	134	8	pl028_0001
0	Head	364	Elmo em Camadas de Couro	314	0	4	pl001_0000
0	Head	365	Elmo em Camadas de Malha	315	0	4	pl014_0000
0	Head	366	Elmo em Camadas de Caçador<ICON ALPHA>	316	0	4	pl002_0000
0	Head	367	Elmo em Camadas de Caçador<ICON BETA>	317	0	4	pl002_0010
0	Head	368	Elmo em Camadas Ósseo	318	0	4	pl003_0000
0	Head	369	Elmo em Camadas de Liga Leve	319	0	4	pl004_0000
0	Head	370	Elmo em Camadas de Vespoidea	320	0	4	pl007_0000
0	Head	371	Elmo em Camadas de Chifrotauro	321	0	4	pl017_0000
0	Head	374	Brincos de Acrobata<ICON ALPHA>+	324	154	10	pl095_0000
0	Head	375	Cabeça Camadas Macaco-dourado	325	0	11	pl113_0001
0	Head	376	Cabeça em Camadas de Shamos	326	0	4	pl058_0000
0	Head	377	Cabeça em Camadas Kelbi Falso	327	0	8	pl096_0000
0	Head	378	Elmo de Lingote<ICON ALPHA>+	328	136	9	pl031_0000
0	Head	379	Elmo de Lingote<ICON BETA>+	329	136	9	pl031_0000
0	Head	380	Elmo de Barioth<ICON ALPHA>+	330	138	9	pl089_0000
0	Head	381	Elmo de Barioth<ICON BETA>+	331	138	9	pl089_0010
0	Head	382	Elmo de Rathalos<ICON ALPHA>+	332	140	9	pl033_0001
0	Head	383	Elmo de Rathalos<ICON BETA>+	333	140	9	pl033_0011
0	Head	384	Elmo de Diablos<ICON ALPHA>+	334	140	9	pl034_0001
0	Head	385	Elmo de Diablos<ICON BETA>+	335	140	9	pl034_0011
0	Head	386	Elmo de Legiana<ICON ALPHA>+	336	140	9	pl027_0001
0	Head	387	Elmo de Legiana<ICON BETA>+	337	140	9	pl027_0011
0	Head	388	Elmo de Odogaron<ICON ALPHA>+	338	140	9	pl029_0001
0	Head	389	Elmo de Odogaron<ICON BETA>+	339	140	9	pl029_0011
0	Head	390	Elmo de Lavasioth<ICON ALPHA>+	340	140	9	pl040_0001
0	Head	391	Elmo de Lavasioth<ICON BETA>+	341	140	9	pl040_0001
0	Head	392	Elmo de Uragaan<ICON ALPHA>+	342	144	9	pl041_0001
0	Head	393	Elmo de Uragaan<ICON BETA>+	343	144	9	pl041_0001
0	Head	394	Elmo de Nargacuga<ICON ALPHA>+	344	140	9	pl080_0000
0	Head	395	Elmo de Nargacuga<ICON BETA>+	345	140	9	pl080_0010
0	Head	396	Elmo de Glavenus<ICON ALPHA>+	346	142	9	pl081_0000
0	Head	397	Elmo de Glavenus<ICON BETA>+	347	142	9	pl081_0010
0	Head	398	Elmo de Brachydios<ICON ALPHA>+	348	142	9	pl082_0000
0	Head	399	Elmo de Brachydios<ICON BETA>+	349	142	9	pl082_0010
0	Head	400	Elmo de Tigrex<ICON ALPHA>+	350	142	9	pl083_0000
0	Head	401	Elmo de Tigrex<ICON BETA>+	351	142	9	pl083_0010
0	Head	402	Elmo Fulgurante<ICON ALPHA>+	352	146	10	pl020_0101
0	Head	403	Elmo Fulgurante<ICON BETA>+	353	146	10	pl020_0111
0	Head	404	Elmo em Camadas de Jagras	354	0	4	pl008_0000
0	Head	405	Elmo em Camadas de Kulu	355	0	4	pl009_0000
0	Head	406	Elmo Faixa Preta<ICON ALPHA>+	356	150	10	pl093_0000
0	Head	407	Elmo Faixa Preta<ICON BETA>+	357	150	10	pl093_0000
0	Head	408	Arm. Cam. Tapa-olho Dragão	358	0	8	pl061_0000
0	Head	409	Arm. Cam. Óculos Estrateg.	359	0	8	pl060_0000
0	Head	410	Arm. Cam. Pena Pulverizad.	360	0	8	pl037_0000
0	Head	411	Elmo em Camadas de Tzitzi	361	0	4	pl023_0000
0	Head	412	Elmo em Camadas de Girros	362	0	4	pl022_0000
0	Head	413	Elmo Brado Glacial<ICON ALPHA>+	363	146	10	pl027_0500
0	Head	414	Elmo Brado Glacial<ICON BETA>+	364	146	10	pl027_0510
0	Head	415	Elmo Alma de Rath<ICON ALPHA>+	365	148	10	pl033_0101
0	Head	416	Elmo Alma de Rath<ICON BETA>+	366	148	10	pl033_0111
0	Head	417	Elmo de Diablos Negra<ICON ALPHA>+	367	148	10	pl034_0101
0	Head	418	Elmo de Diablos Negra<ICON BETA>+	368	148	10	pl034_0111
0	Head	419	Elmo Garon Mortal<ICON ALPHA>+	369	148	10	pl029_0101
0	Head	420	Elmo Garon Mortal<ICON BETA>+	370	148	10	pl029_0111
0	Head	421	Elmo Glavenus Ácido<ICON ALPHA>+	371	150	10	pl081_0100
0	Head	422	Elmo Glavenus Ácido<ICON BETA>+	372	150	10	pl081_0110
0	Head	423	Elmo Artian<ICON ALPHA>+	373	142	9	pl091_0000
0	Head	424	Elmo Artian<ICON BETA>+	374	142	9	pl091_0000
0	Head	425	Cabeça Camadas Echarpe Caveira	375	0	10	pl099_0000
0	Head	426	Elmo em Camadas de Pukei<ICON ALPHA>	376	0	4	pl010_0000
0	Head	427	Elmo em Camadas de Pukei<ICON BETA>	377	0	4	pl010_0010
0	Head	428	Elmo de Dober<ICON ALPHA>+	378	152	10	pl044_0000
0	Head	429	Elmo de Dober<ICON BETA>+	379	152	10	pl044_0000
0	Head	430	Elmo de Damascus<ICON ALPHA>+	380	152	10	pl043_0000
0	Head	431	Elmo de Damascus<ICON BETA>+	381	152	10	pl043_0010
0	Head	432	Elmo Geadefesa<ICON ALPHA>+	382	154	11	pl085_0000
0	Head	433	Elmo Geadefesa<ICON BETA>+	383	154	11	pl085_0010
0	Head	434	Elmo do Orgulho<ICON ALPHA>+	384	154	10	pl042_0500
0	Head	435	Elmo do Orgulho<ICON BETA>+	385	154	10	pl042_0510
0	Head	436	Elmo de Mortalha<ICON ALPHA>+	386	156	11	pl032_0500
0	Head	437	Elmo de Mortalha<ICON BETA>+	387	156	11	pl032_0510
0	Head	438	Coroa de Kaiser<ICON ALPHA>+	388	156	11	pl046_0001
0	Head	439	Coroa de Kaiser<ICON BETA>+	389	156	11	pl046_0011
0	Head	440	Fulgor de Kushala<ICON ALPHA>+	390	156	11	pl047_0001
