Item ID	Item Name	Item Type	Rare	Item Desc
97	Noz Cortante	Item	0	Usada na fabricaçãode munição cortante.
98	Noz Pontuda	Item	0	Noz com uma ranhura em espiral.Usada na fabricação demunição perfurante.
99	Noz Bomba	Item	1	Noz que se rompe no impacto.Usada na fabricação debombas fragmentadas.
100	Noz Inflamável	Item	1	Usada na fabricação de pólvora,que aumenta o poder de fogo dasmunições.
101	Noz Comburente	Item	1	Usada na fabricação de pólvora,que aumenta o poder de fogo dasmunições.
102	Pólvora Nível 2	Item	1	Pó combustível. Combine com umamunição de nível 1 para aumentaro nível dela.
103	Pólvora Nível 3	Item	1	Pó altamente combustível. Combinecom uma munição de nível 1 paraaumentar o nível dela.
104	Barbatana de Peixe-amola	Item	1	Usada para afiar armas. Deixa a armabastante afiada, mas pode ser usadamenos vezes que uma pedra de amolar.
105	Barbatana de Peixe-amola+	Item	3	Usada para afiar armas. Funcionamelhor que uma pedra de amolar.Pode ser reutilizada se tiver sorte.
106	Escama de Peixushi	Item	1	Escama de Peixushi. Coma pararecuperar uma pequena quantidade devida. Também estanca sangramentos.
107	Escama de Grande Peixushi	Item	3	Escama de Grande Peixushi. Coma paraganhar muita vida e reforço naturalde cura e estancar sangramentos.
108	Escama de Peixe-pólvora	Item	2	Escamas de Peixe-pólvora. Combine comuma Bomba de Barril grande para aumentarbastante o poder de fogo.
109	Escama de Grande Peixe-pólvora	Item	3	Escamas de um Grande Peixe-pólvora.Combine a com Bomba de Barril grandepara fazer uma Mega Bomba de Barril.
110	Escama de Aruanã Explosivo	Item	1	Escamas de Aruanã Explosivo. Combinecom erva de fogo para obter uma grandequantidade de pólvora nível 2.
111	Escama de Grande Aruanã Expl.	Item	3	Escamas de Grande Aruanã Explosivo.Combine com erva de fogo para umavasta quantidade de pólvora nível 2.
112	Escama de Aruanã-bomba	Item	1	Escamas de Aruanã-bomba. Combinecom erva de fogo para fazer umagrande quantid. de pólvora nível 3.
113	Escama de Grande Aruanã-bomba	Item	3	Escamas de Grande Aruanã-bomba.Combine com erva de fogo para fazeruma imensa quant. de pólvora nív 3.
114	Pedra de Amolar	Item	3	Pedra de amolar tamanho padrão.Use-a para afiar uma arma.
115	Rede de Captura	Item	3	Rede que pode ser disparada por umaatiradeira. Use-a para capturarcriaturas pequenas.
116	Vara de Pesca	Item	3	Ferramenta utilizada para pescar.
117	Espeto de Churrasco	Item	3	Exatamente o que você precisa paraassar uma carne. Item essencial nacozinha de todo caçador.
118	Manto de Camuflagem	Item	3	Oculte-se temporariamente.O efeito acaba se você realizarum ataque ou sofrer dano.
119	Manto Temporal	Item	3	Anule dano de ataques poderososesquivando automaticamente.
120	Reforço de Vida	Item	3	Libera uma nuvem regenerativa,recuperando gradativamente a vidade todos que estiverem dentro dela.
121	Manto Rochafirme	Item	3	Concede proteção contra pressão devento, rugidos, tremores e certosataques. Reduz o dano sofrido.
122	Manto do Desafiante	Item	3	Atrai os monstros para você,tornando mais fácil levá-los auma posição favorável.
123	Manto da Vitalidade	Item	3	Anula uma quantidade fixa de dano.O efeito cessa se o dano recebidoexceder esse valor.
124	Manto Antifogo	Item	3	Reduz dano por fogo, anula flagelosde fogo e explosão, e danode calor.
125	Manto Antiágua	Item	3	Reduz dano por água, anula flagelode água e dano de lama. Facilitaa passagem por águas profundas.
126	Manto Antigelo	Item	3	Reduz dano por gelo e anulaflagelo de gelo.
127	Manto Antirraio	Item	3	Reduz dano por raio e anula flagelode raio e paralisia.
128	Manto Antidragão	Item	3	Reduz dano do elemento dragão.Anula flagelo de dragão enquantoaumenta ataques deste elemento.
129	Reforço de Limpeza	Item	3	Libera uma nuvem regenerativa,curando status anormais de todosque estiverem dentro dela.
130	Manto Planador	Item	3	Prolonga o tempo no ar ao pular,permite planar em ventos fortese facilita montar em monstros.
131	Manto de Evasão	Item	3	Aumenta o tempo de invulnerabilidadeapós esquivar. Esquivar no últimomomento reforça o ataque.
132	Manto de Impacto	Item	3	Adiciona um valor de atordoamentoà maioria dos ataques. Potencializao efeito de ataques atordoantes.
133	Manto de Boticário	Item	3	Aumenta a chance de armas comstatus anormais contribuírem parao acúmulo de status.
134	Manto de Imunidade	Item	3	Concede imunidade a status anormaispor tempo limitado e também removetodos os status anormais.
135	Reforço de Afinidade	Item	3	Ao cravar no solo, libera uma nuvemque aumenta a afinidade paravocê e os companheiros ao redor.
136	Manto de Gatuno	Item	3	Faz com que ataques contra monstrosgrandes derrubem itens de trocararos e valiosos.
137	Munição Normal 1	Ammo or Coating	3	Munição para novatos. Não tem muitopoder de fogo, mas dá pro gasto.
138	Munição Normal 2	Ammo or Coating	1	Munição não especializada. Maispotente que a Munição Normal 1.Capacidade: 99
139	Munição Normal 3	Ammo or Coating	2	Munição feita de pólvora de elevadaqualidade. Cada tiro será bem forte.Capacidade: 99
140	Munição Perfurante 1	Ammo or Coating	0	Poder de penetração médio. Causaacertos múltiplos a alguns monstros.Capacidade: 60
141	Munição Perfurante 2	Ammo or Coating	1	Alto poder de penetração. Causa maisacertos que a Munição Perfurante 1.Capacidade: 60
142	Munição Perfurante 3	Ammo or Coating	2	Poder de penetração máximo.Causa inúmeros acertos.Capacidade: 60
143	Munição Dispersa 1	Ammo or Coating	0	Tem grande área de acerto. Causaacertos múltiplos a curta distância.Capacidade: 80
144	Munição Dispersa 2	Ammo or Coating	1	Tem maior qualidade e causa maisacertos que a Munição Dispersa 1.Capacidade: 70
145	Munição Dispersa 3	Ammo or Coating	2	Alta qualidade. Capaz de cobrir umaárea vasta e causar vários acertos.Capacidade: 60
146	Munição Pegajosa 1	Ammo or Coating	0	Munição poderosa que se gruda aoalvo e depois explode, atordoando-o.Capacidade: 9
147	Munição Pegajosa 2	Ammo or Coating	1	Bastante poderosa. Se gruda aoalvo e depois explode, atordoando-o.Capacidade: 9
148	Munição Pegajosa 3	Ammo or Coating	2	Extremamente poderosa. Se gruda aoalvo e depois explode, atordoando-o.Capacidade: 9
149	Bomba Fragmentada 1	Ammo or Coating	1	Divide-se em três fragmentos noimpacto. Cuidado com o fogo amigo!Capacidade: 3
150	Bomba Fragmentada 2	Ammo or Coating	2	Divide-se em quatro fragmentos noimpacto. Cuidado com o fogo amigo!Capacidade: 3
151	Bomba Fragmentada 3	Ammo or Coating	3	Divide-se em cinco fragmentos noimpacto. Cuidado com o fogo amigo!Capacidade: 3
152	Munição de Fogo	Ammo or Coating	1	Munição boa contra monstrosmais suscetíveis a fogo.Capacidade: 60
153	Munição d'Água	Ammo or Coating	1	Munição boa contra monstrosmais suscetíveis a água.Capacidade: 60
154	Munição de Raio	Ammo or Coating	1	Munição boa contra monstrosmais suscetíveis a raio.Capacidade: 60
155	Munição de Gelo	Ammo or Coating	1	Munição boa contra monstrosmais suscetíveis a gelo.Capacidade: 60
156	Munição de Dragão	Ammo or Coating	2	Imbuída com selo ancião. Boa contramonstros suscetíveis a dragão.Capacidade: 3
157	Munição Venenosa 1	Ammo or Coating	1	Envenena o alvo. Mais de um tiropode ser necessário.Capacidade: 12
158	Munição Venenosa 2	Ammo or Coating	2	Munição venenosa melhorada. PodeSer necessário vários tiros.Capacidade: 12
159	Munição Paralisante 1	Ammo or Coating	1	Munição que paralisa o alvo. Algunsalvos precisam de vários tiros.Capacidade: 12
160	Munição Paralisante 2	Ammo or Coating	2	Munição paralisante melhorada. Podeser necessário vários tiros.Capacidade: 8
161	Munição Sonífera 1	Ammo or Coating	1	Faz o alvo dormir. Alguns alvosprecisam de vários tiros.Capacidade: 12
162	Munição Sonífera 2	Ammo or Coating	2	Munição sonífera melhorada. Podeser necessário vários tiros.Capacidade: 8
163	Munição Exaustiva 1	Ammo or Coating	1	Munição que drenao vigor de um monstro.Capacidade: 12
164	Munição Exaustiva 2	Ammo or Coating	2	Munição melhorada que drenao vigor de um monstro.Capacidade: 8
165	Munição Curativa 1	Ammo or Coating	1	Munição que cura uma pequena porçãode vida de um aliado no impacto.Capacidade: 12
166	Munição Curativa 2	Ammo or Coating	2	Munição que cura uma porção razoávelde vida de um aliado no impacto.Capacidade: 12
167	Munição Serpe	Ammo or Coating	2	Munição criada após anos de pesquisasobre Fogo de Serpe.Capacidade: 5
168	Munição Cortante	Ammo or Coating	1	Munição que libera lâminasno impacto. Pode cortar caudas.Capacidade: 30
169	Munição Sedativa	Ammo or Coating	2	Munição de fuzilarco. Capturamonstros presos em armadilhas.Capacidade: 8
170	Munição Demoníaca	Ammo or Coating	3	Munição que concede ao alvouma força selvagem.Capacidade: 5
171	Munição Armadura	Ammo or Coating	3	Munição que deixa a peledo alvo dura feito pedra.Capacidade: 5
172	(Nada)	Ammo or Coating	0	Unavailable
173	Revestimento de Imediação	Ammo or Coating	3	Flechas que causam mais dano a alvosmais próximos, às custas de ummenor alcance máximo.
174	Frasco Vazio	Item	0	Um frasco... vazio.O que mais você esperava?
175	Revestimento de Poder	Ammo or Coating	1	Um revestimento para flechas queaumenta o poder de ataque.Capacidade: 50
176	Revestimento Venenoso	Ammo or Coating	2	Um revestimento para flechas queaplica o efeito de veneno.Capacidade: 20
177	Revestimento Paralisante	Ammo or Coating	2	Um revestimento para flechas queaplica o efeito de paralisia.Capacidade: 20
178	Revestimento Sonífero	Ammo or Coating	2	Um revestimento para flechas queinduz o sono.Capacidade: 20
179	Revestimento de Exaustão	Material	3	Um revestimento para flechas quedrena o vigor dos monstros.Capacidade: 20
180	Revestimento Explosivo	Ammo or Coating	2	Um revestimento para flechas queas cobre com um pó explosivo.Capacidade: 20
181	Kit de Primeiros Socorros	Item	0	Recupera uma pequena quantidadede vida.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
182	Kit de Primeiros Socorros+	Item	1	Recupera uma quantidade razoávelde vida.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
183	Ração (apoio)	Item	0	Recupera uma pequena quantidadede vigor. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
184	Pó da Vida (apoio)	Item	1	Produz uma nuvem em área que curaqualquer um que entrar em contato.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
185	Poção Máxima (apoio)	Item	1	Recupera a vida inteirae maximiza o tamanho daBarra de Vida. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
186	Superbomba de Barril (apoio)	Item	2	Uma superbomba de barrilpotencializada. Tão potente quantouma megabomba de barril. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
187	Armadilha de Choque (apoio)	Item	2	Imobiliza o alvo, facilitandoa captura. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
188	Armadilha de Poço (Apoio)	Item	2	Ativa um poço paracapturar monstros. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
189	Pó de Ervas (Apoio)	Item	3	Cura envenenamentos e recupera umpouco de vida de todos que estiverempor perto. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
190	Pó Demoníaco (Apoio)	Item	3	Aumenta temporariamente o ataquede todos que estiverem por perto.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
191	Pó de Conchas (Apoio)	Item	3	Aumenta temporariamente a defesade todos que estiverem por perto.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
192	Cápsula de Esterco (Apoio)	Item	1	Libera um forte odor no impacto.Afugenta alguns monstros.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
193	Cápsula de Lampejo (Apoio)	Item	1	Munição de atiradeira que produzum clarão no impacto. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
194	Cápsula de Grito (Apoio)	Item	1	Munição, de atiradeira que emiteum som de alta frequência.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
195	Faca de Arremesso	Item	0	Uma faca que pode ser disparada pela atiradeira. Pode ser revestida com químicos diversos. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
196	Faca Envenenada	Item	1	Uma faca revestida com veneno quepode ser disparada pela atiradeira.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
197	Faca Sonífera	Item	1	Uma faca revestida com sonífero quepode ser disparada pela atiradeira.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
198	Faca Paralisante	Item	1	Uma faca revestida com uma toxinaparalisante que pode ser disparadapela atiradeira. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
199	Faca Sedativa	Item	2	Uma faca revestida com sedativo quepode ser disparada pela atiradeira.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
200	Transportador (Apoio)	Item	2	Chame um dracoalado para transportarvocê ao acampamento mais próximo.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
201	Bomba Sedativa (Apoio)	Item	2	Bomba utilizada para capturarmonstros presos em armadilhas.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
202	Munição de Balista	Ammo or Coating	3	Munição da Balista grande.<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
203	Prendedor de Disparo Único	Ammo or Coating	3	Munição de balista que prende oalvo. Munição descartável, sem tempode recarga. <STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
204	Munição de Canhão	Item	3	Munição de aço feita para caçardragões gigantes. Muito pesadas!<STYL MOJI_YELLOW_DEFAULT>(Provisão)</STYL>
205	Minério de Ferro	Material	3	Minério que pode ser derretidopara formar metal. Usado emaplicações diversas.
206	Minério de Malaquita	Material	3	Mais raro que o Minério de Ferro.Produz um ótimo metal.
207	Minério de Dragonita	Material	3	Um minério que rende um metalsuperior ao da Malaquita. Ótimopara fazer armaduras duráveis.
208	Minério de Carbalita	Material	5	Minério de afloramentos rochosos.Ainda sendo pesquisado, mas se sabeque produz metal de alta pureza.
209	Minério de Fundium	Material	5	Minério obtido na Fenda do Ancião.Metal misterioso quase sempre capazde fundir dois materiais quaisquer.
210	Cristal da Terra	Material	3	Micróbios cristalizados apreciadoscomo abrasivo para forjar armas.Encontrados no Ermo Selvagulha.
211	Cristal de Coral	Material	3	Cristal apreciado pelo Ferreiro pelouso em abrasivos de alta qualidade.Encontrado nos Planaltos Coralinos.
212	Cristal de Dragoveio	Material	5	Extraído em áreas de ranque elevado.Cristal recém-descoberto. Espera-seque ele revolucione a metalurgia.
213	Cristal de Luz	Material	4	Um material raro e extremamenteduro que emite uma luz fraca. Usadona criação de algumas ferramentas.
214	Novacristal	Material	6	Cristal de Luz de alta qualidade,muito apreciado pela sua raridade.Usado em metalurgia de excelência.
215	Pedra de Chamacel	Material	6	Acúmulo de magma que só pode sertrabalhado por mãos habilidosas.Produz armaduras de primeira classe.
216	Minério de Oceanita	Material	3	Mineral valioso usado para criaramuletos. Emite uma luz inconstanteque lembra o oceano.
217	Minério Espirituoso	Material	5	Mineral valioso usado para criaramuletos. Emite uma luz quenteque lembra o sol.
218	Minério de Sonhos	Material	6	Mineral valioso usado para criaramuletos. Emite uma luz ardenteque lembra uma fogueira.
219	Minério de Dragocerne	Material	7	Mineral valioso usado para criaramuletos. Emite uma luz misteriosaque deixa seu portador mais sábio.
220	Esfera de Armadura	Material	3	Reage de maneira única ao calor.Funda com uma armadura para obteruma melhoria minúscula.
221	Esfera de Armadura+	Material	4	Reage de maneira única ao calor.Funda com uma armadura para obteruma melhoria pequena.
222	Esfera de Armadura Avançada	Material	5	Reage de maneira única ao calor.Funda com uma armadurapara melhorá-la.
223	Esfera de Armadura Rígida	Material	6	Reage de maneira única ao calor.Funda com uma armadura paramelhorá-la significativamente.
224	Esfera de Armadura Pesada	Material	7	Reage de maneira única ao calor.Funda com uma armadura para obteruma grande melhoria.
225	Osso Robusto	Material	3	Osso usado na criação de itens.Encontrado em pilhas de ossos emPlanaltos Coralinos e V. Putrefato.
226	Osso de Qualidade	Material	5	Material usado na criação deitens. Suas características permitema criação de equipamentos melhores.
227	Osso Ancião	Material	3	Osso para criar itens. Encontrado empilhas na Floresta Ancestral.Seu tamanho tem algo de primitivo.
228	Osso Pedregulho	Material	3	Osso para criar itens. Encontrado empilhas no Ermo Selvagulha.Seu tamanho tem algo de primitivo.
229	Osso Coralino	Material	3	Osso para criar itens. Encontrado empilhas nos Planaltos Coralinos.Seu tamanho tem algo de primitivo.
230	Osso Deformado	Material	3	Osso para criar itens. Encontrado empilhas no Vale Putrefato.Seu tamanho tem algo de primitivo.
231	Osso Brutal	Material	5	Osso para criar itens. Encontradoem pilhas na Fenda do Ancião.Seu tamanho tem algo de primitivo.
232	Relíquia Dragosso	Material	6	Material de alta qualidadeachado em pilhas de ossos. Restos deuma extinta espécie de dragões.
233	Crânio Desconhecido	Material	6	Material raro encontrado em pilhasde ossos na Fenda do Ancião.Parece ser o crânio de algum animal.
234	Grande Mosca de Chifre	Material	4	Descoberta pela Botanologia. Insetocom chifre gigante, casca maciçae asas de borboleta.
235	Sudário Sinistro	Material	4	Ninguém sabe onde oSafari Atacaudas achou esse panoestranho. Irradia uma aura maligna.
236	Osso de Monstro P	Material	3	Material encontrado em pilhas deossos. Indispensável tanto paracaçadas quanto para o dia a dia.
237	Osso de Monstro M	Material	3	Obtido de monstros grandes.Forte e flexível, tão útilquanto aço ou madeira.
238	Osso de Monstro G	Material	3	Obtido de monstros grandes. Difícilde modificar por seu tamanho,mas vital para equipamentos maiores.
239	Osso de Monstro+	Material	3	Obtido de monstros grandes. Difícilde obter, mas vital na criação deequipamentos poderosos.
240	Incisivo de Monstro	Material	5	Osso obtido de monstros grandes deranque elevado. Mantém uma ponta bemafiada mesmo após a forja.
241	Osso Duro de Monstro	Material	5	Osso precioso obtido de monstrosgrandes de ranque elevado. Muitoprocurado por sua raridade.
242	Osso de Dragão Ancião	Material	6	Osso de um dragão ancião. Transpiratoda a majestade da fera queo ostentava.
243	Garra Afiada	Material	3	Obtida de pequenas serpes de presas.Diferente das garras de serpes,é moldada para segurar objetos.
244	Garra Perfurante	Material	5	Material de serpes de presaspequenas de ranque elevado. Afiadapara servir de faca improvisada.
245	Fluido de Monstro	Material	3	Material obtido de pequenos insetos.Misturado com fluidos gástricosde insetos para fazer adesivo.
246	Caldo de Monstro	Material	5	Material de insetos de ranqueelevado. Caldo suculento feito comos sumos mais espessos de monstros.
247	Glândula de Veneno	Material	3	Um órgão de monstro que contémuma toxina letal. Manuseie como máximo de cuidado.
248	Glândula de Toxina	Material	5	Um órgão de monstro repleto de umatoxina extremamente potente.Até mesmo tocá-lo já é perigoso.
249	Glândula de Paralisia	Material	3	Um órgão de monstro que contémneurotoxinas paralisantes.
250	Glândula Omniplégica	Material	5	Um órgão de monstro repleto deneurotoxinas potentes. Um únicotoque pode causar paralisia.
251	Glândula de Sono	Material	3	Um órgão de monstro que contém umpó narcótico capaz de induzir sono.
