Weapon Type ID	Weapon Type	Weapon ID	Weapon Name	Rare	Model Type	Main Model Path	Sub Model Path
0	GreatSword	110	Esp. Ouro Lavasioth	3	Combined Model	wp/two/two005	wp/two/parts/op_two007
0	GreatSword	111	Espada Ouro Zorah	4	Combined Model	wp/two/two004	wp/two/parts/op_two007
0	GreatSword	113	Flama Taroth Pukei	5	Combined Model	wp/two/two004	wp/two/parts/op_two007
0	GreatSword	114	Flama Taroth Barroth	5	Combined Model	wp/two/two004	wp/two/parts/op_two007
0	GreatSword	115	Flama Taroth Girros	2	Combined Model	wp/two/two005	
0	GreatSword	117	Flama Taroth Vaal	3	Combined Model	wp/two/two005	
0	GreatSword	118	Flama Taroth Rei	5	Combined Model	wp/two/two005	
0	GreatSword	119	Flama Taroth Lavas.	4	Combined Model	wp/two/two005	wp/two/parts/op_two012
0	GreatSword	120	Flama Taroth Zorah	6	Combined Model	wp/two/two005	wp/two/parts/op_two012
0	GreatSword	122	Flama Taroth Gelo	3	Unique Model	wp/two/two002	
0	GreatSword	124	Galea da Luna	6	Unique Model	wp/two/two002	
0	GreatSword	125	Galea da Luna Chama	7	Unique Model	wp/two/two002	
0	GreatSword	126	Galea da Luna Ruína	4	Combined Model	wp/two/two002	
0	GreatSword	128	Flama Taroth Raio	5	Combined Model	wp/two/two002	
0	GreatSword	129	Espadão Kjárr Girros	6	Unique Model	wp/two/two001	
0	GreatSword	131	Espadão Kjárr do Rei	7	Unique Model	wp/two/two001	
0	GreatSword	132	Espadão Kjárr Zorah	7	Combined Model	wp/two/two002	wp/two/parts/op_two010
0	GreatSword	134	Espadão Kjárr Gelo	5	Unique Model	wp/two/two007	
0	GreatSword	136	Espadão Defensor I	7	Unique Model	wp/two/two007	
0	GreatSword	137	Espadão Defensor II	5	Unique Model	wp/two/two009	
0	GreatSword	139	Espadão Defensor IV	6	Unique Model	wp/two/two009	
0	GreatSword	140	Espadão Defensor V	3	Unique Model	wp/two/two010	
0	GreatSword	142	Unavailable	6	Unique Model	wp/two/two010	
0	GreatSword	143	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	145	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	146	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	147	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	149	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	150	Ceifador Cromado I	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	151	Ceifador Cromado II	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	152	Ceifador Cromado III	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	153	Atrocidade Ferrenha	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	154	Punição Fulgural IV	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	155	Raio Cortante I	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	156	Raio Cortante II	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	157	Algoz Infernal	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	159	Presa Frígida	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	160	Presa Frígida+	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	161	Paladinatroz	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	162	Garróbito de Jagras I	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	163	Garróbito de Jagras II	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	164	Machadão Mamute I	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	165	Machadão Mamute II	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	166	Unavailable	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	167	Guilhotina de Naaga I	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	169	Lâmina Oculta I	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	170	Lâmina Oculta II	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	171	Cutelo Pírico I	6	Combined Model	wp/two/two009	
0	GreatSword	173	Chama de Glavenus I	7	Combined Model	wp/two/two009	
0	GreatSword	175	Espinfernal de Datura I	7	Combined Model	wp/two/two009	wp/two/parts/op_two005
0	GreatSword	177	Golem Laguna I	7	Combined Model	wp/two/two009	wp/two/parts/op_two010
0	GreatSword	179	Nebulâmina de Rathalos+	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	180	Nebulâmina Rathfogo	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	182	Mandíbula de Ogro I	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	183	Mandíbula de Ogro II	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	184	Mandíbula de Ogro III	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	185	Friasa	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	186	Seráfide Alado	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	187	Maxilâmina de Tigre	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	188	Maxilâmina de Tigre+	0	Combined Model	wp/two/two001	
0	GreatSword	190	Loucura Monstruosa	2	Combined Model	wp/two/two001	
0	GreatSword	191	Don Monstro	4	Combined Model	wp/two/two001	
0	GreatSword	192	Presardente Rangedora+	5	Combined Model	wp/two/two001	
0	GreatSword	193	Presabrasante	6	Combined Model	wp/two/two001	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	212	Dharma Inabalável	8	Combined Model	wp/two/two010	
0	GreatSword	214	Espadarraio Imperial	9	Combined Model	wp/two/two010	
0	GreatSword	215	Tughril Beg de Daora	10	Combined Model	wp/two/two010	
0	GreatSword	216	Maliq de Xeno+	11	Unique Model	wp/two/two014	
0	GreatSword	218	Lâmina Consumada	8	Combined Model	wp/two/two003	
0	GreatSword	219	Impacto Serpe Prata	9	Combined Model	wp/two/two003	wp/two/parts/op_two022
0	GreatSword	221	Bastáureo do Demolorde	10	Combined Model	wp/two/two003	wp/two/parts/op_two022
0	GreatSword	222	Unavailable	10	Combined Model	wp/two/two003	wp/two/parts/op_two023
0	GreatSword	224	Gume Fogalma Chama	8	Combined Model	wp/two/two001	
0	GreatSword	225	Gume Fogalma Ruína	9	Unique Model	wp/two/two011	
0	GreatSword	227	Lâmina Amaldiçoada	9	Unique Model	wp/two/two011	
0	GreatSword	228	Mordida Selvagem	10	Unique Model	wp/two/two011	
0	GreatSword	229	Beoterror I	8	Combined Model	wp/two/two010	wp/two/parts/op_two003
0	GreatSword	231	Lançatum Congelada	9	Combined Model	wp/two/two010	wp/two/parts/op_two003
0	GreatSword	232	Lançatum Gélida	8	Combined Model	wp/two/two003	wp/two/parts/op_two020
0	GreatSword	234	Bastão Demoníaco Grande	9	Combined Model	wp/two/two003	wp/two/parts/op_two020
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	237	Unavailable	8	Combined Model	wp/two/two003	wp/two/parts/op_two006
0	GreatSword	239	Unavailable	9	Combined Model	wp/two/two003	wp/two/parts/op_two006
0	GreatSword	240	Espadão Vênus Real	9	Combined Model	wp/two/two001	wp/two/parts/op_two017
0	GreatSword	242	Unavailable	9	Combined Model	wp/two/two001	wp/two/parts/op_two017
0	GreatSword	243	Unavailable	9	Combined Model	wp/two/two002	wp/two/parts/op_two009
0	GreatSword	245	Hidrofenda Safi	9	Combined Model	wp/two/two002	wp/two/parts/op_two009
0	GreatSword	246	Fendagélida Safi	9	Combined Model	wp/two/two001	wp/two/parts/op_two018
0	GreatSword	248	Fendragão Safi	9	Combined Model	wp/two/two001	wp/two/parts/op_two018
0	GreatSword	249	Venofenda Safi	8	Combined Model	wp/two/two010	wp/two/parts/op_two002
0	GreatSword	251	Fendonírica Safi	9	Combined Model	wp/two/two010	wp/two/parts/op_two002
0	GreatSword	252	Fendexplosão Safi	8	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	254	Hidrofenda Safi	9	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	255	Fendagélida Safi	9	Unique Model	wp/two/two008	
0	GreatSword	256	Fendelétrica Safi	9	Unique Model	wp/two/two008	
0	GreatSword	257	Fendragão Safi	11	Unique Model	wp/two/two019	
0	GreatSword	259	Parafenda Safi	8	Combined Model	wp/two/two011	
0	GreatSword	261	Fendexplosão Safi	9	Combined Model	wp/two/two011	
0	GreatSword	262	Espada Água de Ouro	10	Combined Model	wp/two/two011	
0	GreatSword	263	Espada Gelo de Ouro	10	Combined Model	wp/two/two012	
0	GreatSword	265	Espada Ouro Jagras	11	Combined Model	wp/two/two012	
0	GreatSword	266	Espada Ouro Pukei	9	Unique Model	wp/two/two015	
0	GreatSword	268	Espada Ouro Girros	9	Unique Model	wp/two/two015	
0	GreatSword	269	Espada Ouro Radobaan	10	Unique Model	wp/two/two015	
0	GreatSword	270	Espada Ouro Vaal	10	Unique Model	wp/two/two013	
0	GreatSword	272	Esp. Ouro Lavasioth	11	Unique Model	wp/two/two013	
0	GreatSword	273	Espada Ouro Zorah	8	Unique Model	wp/two/two005	
0	GreatSword	274	Flama Taroth Jagras	9	Unique Model	wp/two/two005	
0	GreatSword	275	Flama Taroth Pukei	9	Unique Model	wp/two/two012	
0	GreatSword	277	Flama Taroth Girros	9	Unique Model	wp/two/two012	
0	GreatSword	278	Flama Taroth Radob.	10	Unique Model	wp/two/two012	
0	GreatSword	279	Flama Taroth Vaal	8	Combined Model	wp/two/two004	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	282	Flama Taroth Zorah	8	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	284	Flama Taroth Gelo	9	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	285	Flama Taroth Sono	8	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	287	Espadão Kjárr Girros	9	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	288	Espadão Kjárr Vaal	9	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	290	Espadão Kjárr Zorah	10	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	291	Espadão Kjárr Água	8	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	293	Espadão Kjárr Raio	9	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	294	Unavailable	9	Unique Model	wp/two/two016	
0	GreatSword	296	Unavailable	10	Unique Model	wp/two/two016	
0	GreatSword	297	Unavailable	11	Unique Model	wp/two/two022	
0	GreatSword	299	Unavailable	9	Combined Model	wp/two/two004	
0	GreatSword	301	Unavailable	10	Combined Model	wp/two/two004	
0	GreatSword	302	Unavailable	11	Unique Model	wp/two/two017	
0	GreatSword	304	Unavailable	10	Combined Model	wp/two/two011	wp/two/parts/op_two012
0	GreatSword	306	Unavailable	10	Unique Model	wp/two/two002	
0	GreatSword	307	Unavailable	10	Unique Model	wp/two/two001	
0	GreatSword	308	Unavailable	11	Combined Model	wp/two/two002	wp/two/parts/op_two010
0	GreatSword	309	Unavailable	10	Unique Model	wp/two/two007	
0	GreatSword	310	Unavailable	11	Unique Model	wp/two/two018	
0	GreatSword	312	Unavailable	11	Unique Model	wp/two/two010	
0	GreatSword	314	Unavailable	10	Unique Model	wp/two/two020	
0	GreatSword	316	Unavailable	11	Unique Model	wp/two/two021	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	321	Unavailable	11	Combined Model	wp/two/two009	
0	GreatSword	322	Unavailable	11	Combined Model	wp/two/two009	wp/two/parts/op_two005
0	GreatSword	323	Unavailable	11	Combined Model	wp/two/two009	wp/two/parts/op_two010
0	GreatSword	324	Unavailable	10	Unique Model	wp/two/two027	
0	GreatSword	326	Unavailable	11	Unique Model	wp/two/two027	
0	GreatSword	327	Unavailable	8	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	329	Unavailable	9	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	330	Unavailable	8	Unique Model	wp/two/two025	
0	GreatSword	332	Unavailable	9	Unique Model	wp/two/two025	
0	GreatSword	333	Unavailable	9	Unique Model	wp/two/two026	
0	GreatSword	335	Unavailable	11	Unique Model	wp/two/two020	
0	GreatSword	336	Unavailable	10	Unique Model	wp/two/two025	
0	GreatSword	337	Unavailable	11	Combined Model	wp/two/two003	wp/two/parts/op_two023
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	343	Unavailable	11	Unique Model	wp/two/two026	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	350	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	352	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	353	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	354	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	355	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	356	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	357	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	358	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	359	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	350	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	352	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	353	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	354	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	355	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	356	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	357	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	358	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	359	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	143	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	145	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	146	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	147	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	149	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	150	Ceifador Cromado I	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	151	Ceifador Cromado II	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	152	Ceifador Cromado III	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	153	Atrocidade Ferrenha	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	154	Punição Fulgural IV	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	155	Raio Cortante I	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	156	Raio Cortante II	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	157	Algoz Infernal	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	159	Presa Frígida	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	160	Presa Frígida+	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	161	Paladinatroz	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	162	Garróbito de Jagras I	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	163	Garróbito de Jagras II	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	164	Machadão Mamute I	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	165	Machadão Mamute II	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	166	Unavailable	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	167	Guilhotina de Naaga I	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	169	Lâmina Oculta I	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	170	Lâmina Oculta II	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	179	Nebulâmina de Rathalos+	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	180	Nebulâmina Rathfogo	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	182	Mandíbula de Ogro I	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	183	Mandíbula de Ogro II	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	184	Mandíbula de Ogro III	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	185	Friasa	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	186	Seráfide Alado	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	187	Maxilâmina de Tigre	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
1	Sword&Shield	0	Unavailable	0	Combined Model	wp/one/one001	
