Quest ID	Quest Name	Quest Target	Fail Condition
00401	Para Entrar para a História	Conclua o serviço	Tempo expirarDesmaiar 3 vezes
00405	Problemas com Balões	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
00407	Obstáculo Radobaan	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
00408	Legiana: Elegância Encarnada	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
00431	Arena Especial: Anjanath	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
00432	Arena Especial: Rathian	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
00433	Arena Especial: Paolumu	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
00434	Arena Especial: Radobaan	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
00451	Uma Infecção Infernal	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
00452	Marombando na Floresta	Entregue 2 Ovos de Serpe	Tempo expirarDesmaiar 3 vezes
00461	Reassentamento Régio	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
00471	É uma Pena, Shamos	Mate 11 Shamos	Tempo expirarDesmaiar 3 vezes
00472	Um Tzitzi pela Ciência	Cace um Tzitzi-Ya-Ku	Tempo expirarDesmaiar 3 vezes
00473	Você Não Está Na Lista	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
00474	Que Bando de Haliotes	Entregue 10 Super Haliotes	Tempo expirarDesmaiar 3 vezes
00475	Monstro Branco, Jaqueta Idem	Capture um Paolumu	Tempo expirarDesmaiar 3 vezesPaolumu ser abatido
00481	Pestes Persistentes	Mate 14 Chifrotauros	Tempo expirarDesmaiar 3 vezes
00482	Algo de Podre para Fazer	Cace um Grande Girros	Tempo expirarDesmaiar 3 vezes
00483	Ossos no Armário	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
00484	Nas Asas do Pesadelo	Mate 5 Raphinos	Tempo expirarDesmaiar 3 vezes
00501	Dentro das Vísceras do Vale	Conclua o serviço	Tempo expirarDesmaiar 3 vezes
00502	Um Trono Ardente na Floresta	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
00503	Chifres Tiranos sob a Areia	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
00504	Uma Tarefa Colossal	Conclua o serviço	Tempo expirarDesmaiar 3 vezesNão guiar Zorah Magdaros
00531	Arena Especial: Legiana	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
00532	Arena Especial: Odogaron	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
00533	Arena Especial: Rathalos	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
00534	Arena Especial: Diablos	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
00551	Quando Vontade Vira Obsessão	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
00552	Redefinindo o Casal Poderoso	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00561	Agulhas Gêmeas nas Areias	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
00571	Dor de Cabeça Úmida	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
00572	E se foi com um Lampejo	Mate um Kirin	Tempo expirarDesmaiar 3 vezes
00581	Matando a Vontade	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
00582	O Melhor Demônio do Homem	Capture um Odogaron	Tempo expirarDesmaiar 3 vezesOdogaron ser abatido
00583	A Carne da Questão	Entregue 2 Pedaços de Carne	Tempo expirarDesmaiar 3 vezes
00601	Invasor nos Ermos	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
00605	Rosa-Cócegas	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
00607	Monstro Velho no Novo Mundo	Conclua o serviço	Tempo expirarDesmaiar 3 vezes
00631	Arena Especial: Pukei-Pukei RE	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
00632	Arena Especial: Barroth RE	Cace um Barroth	Tempo expirarDesmaiar 3 vezes
00633	Arena Especial: Tobi-Kadachi RE	Cace um Tobi-Kadachi	Tempo expirarDesmaiar 3 vezes
00634	Arena Especial: Anjanath RE	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
00635	Arena Especial: Rathian RE	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
00636	Arena Especial: Paolumu RE	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
00637	Arena Especial: Radobaan RE	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
00641	Deixou uma Bela Impressão	Guie Zorah Magdaros	Tempo expirarDesmaiar 3 vezesNão guiar Zorah Magdaros
00651	Difícil de Engolir	Cace um Grande Jagras	Tempo expirarDesmaiar 3 vezes
00652	Monstro Verde Vesgo	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
00653	Uma Experiência de Arrepiar	Cace um Tobi-Kadachi	Tempo expirarDesmaiar 3 vezes
00654	Não se Mexa e Ele Não te Vê	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
00655	A Rainha Rural Adormecida	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
00656	Preso aos Hábitos	Capture um Tobi-Kadachi	Tempo expirarDesmaiar 3 vezesCaçar um Tobi-Kadashi
00661	Nada de Mão-boba!	Cace um Kulu-Ya-Ku	Tempo expirarDesmaiar 3 vezes
00662	Coroa de Lama e Fúria	Cace um Barroth	Tempo expirarDesmaiar 3 vezes
00663	Emboscada de Pukei-Pukei	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
00665	Até a Cintura nos Ermos	Cace um Jyuratodus	Tempo expirarDesmaiar 3 vezes
00666	Deserto Marrom, Rainha Verde	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
00667	Encrenqueiro Desordeiro	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
00671	"Diga ""Xis""!"	Cace um Tzitzi-Ya-Ku	Tempo expirarDesmaiar 3 vezes
00672	Lace o Paolumu	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
00681	Um Gosto Formigante	Cace um Grande Girros	Tempo expirarDesmaiar 3 vezes
00682	Rotina Depressiva	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
00683	Missão Chef! É pra já	Entregue 4 Fósseis Esquecidos	Tempo expirarDesmaiar 3 vezes
00684	Missão Chef! Pedido Podre	Mate 10 Girros	Tempo expirarDesmaiar 3 vezes
00691	Um Miado de Ajuda	Mate 13 Gastodontes	Tempo expirarDesmaiar 3 vezes
00692	Concha Escaldante	Mate 5 Barnos	Tempo expirarDesmaiar 3 vezes
00693	Drama Dodogama	Cace um Dodogama	Tempo expirarDesmaiar 3 vezes
00694	Missão Chef! Cerco Gajalaka	Derrote 10 Gajalaka	Tempo expirarDesmaiar 3 vezes
00701	A Ferida e a Sede	Mate o Nergigante	Tempo expirarDesmaiar 3 vezes
00731	Arena Especial: Rathian Rosa RE	Cace uma Rathian Rosa	Tempo expirarDesmaiar 3 vezes
00732	Arena Especial: Legiana RE	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
00733	Arena Especial: Odogaron RE	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
00734	Arena Especial: Uragaan RE	Cace um Uragaan	Tempo expirarDesmaiar 3 vezes
00735	Arena Especial: Rathalos RE	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
00736	Arena Especial: R. Lazúli RE	Cace um Rathalos Lazúli	Tempo expirarDesmaiar 3 vezes
00737	Arena Especial: Diablos RE	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
00738	Arena Especial: D. Negra RE	Cace uma Diablos Negra	Tempo expirarDesmaiar 3 vezes
00751	Revanche de Rathalos	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
00752	Rathalos em Azul	Cace um Rathalos Lazúli	Tempo expirarDesmaiar 3 vezes
00753	O Bando Vermelho e Azul	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00761	Rosa Choque	Cace uma Rathian Rosa	Tempo expirarDesmaiar 3 vezes
00762	Ora, que Diablos!	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
00763	Dois Chifres Hostis	Cace uma Diablos Negra	Tempo expirarDesmaiar 3 vezes
00764	Brrrriga nos Ermos!	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00771	Vento Cereja nas Velas	Cace uma Rathian Rosa	Tempo expirarDesmaiar 3 vezes
00772	Legiana: Realeza Planaltina	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
00773	Um Local Dolorido	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
00774	Garras de Ira e Gelo	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00781	Odogaron à Solta	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
00791	Lavasioth, Monstro de Magma	Cace um Lavasioth	Tempo expirarDesmaiar 3 vezes
00792	Posseiro Papa-minério	Cace um Uragaan	Tempo expirarDesmaiar 3 vezes
00793	Soberano dos Céus Lazúli	Cace um Rathalos Lazúli	Tempo expirarDesmaiar 3 vezes
00794	Bazelgeuse no Campo de Fogo	Cace um Bazelgeuse	Tempo expirarDesmaiar 3 vezes
00795	Convergência Ardente	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00801	Kushala Daora, Dragão de Aço	Mate o Kushala Daora	Tempo expirarDesmaiar 3 vezes
00802	Teostra, o Infernal	Mate o Teostra	Tempo expirarDesmaiar 3 vezes
00803	Vaal Hazak, Demônio Infernal	Mate o Vaal Hazak	Tempo expirarDesmaiar 3 vezes
00804	Terra da Convergência	Conclua o serviço	Tempo expirarDesmaiar 3 vezes
00805	Além das Escamas Explosivas	Cace dois Bazelgeuses	Tempo expirarDesmaiar 3 vezes
00806	Briga Trovejante no Planalto	Mate um Kirin	Tempo expirarDesmaiar 3 vezes
00851	Prenúncio de Desastre	Mate um Kushala Daora	Tempo expirarDesmaiar 3 vezes
00861	Chamas na Areia	Mate um Teostra	Tempo expirarDesmaiar 3 vezes
00871	Raio Cai Duas Vezes	Mate um Kirin	Tempo expirarDesmaiar 3 vezes
00881	Distúrbios da Sepultura	Mate um Vaal Hazak	Tempo expirarDesmaiar 3 vezes
00891	O Devorador de Anciões	Mate o Nergigante	Tempo expirarDesmaiar 3 vezes
00892	Mestre da Ventania	Mate um Kushala Daora	Tempo expirarDesmaiar 3 vezes
00893	Fortaleza do Fogo Infernal	Mate um Teostra	Tempo expirarDesmaiar 3 vezes
00894	O Devorador de Anciões	Mate o Nergigante	Tempo expirarDesmaiar 3 vezes
00895	A Mordida dos Ventos da Ira	Mate um Kushala Daora	Tempo expirarDesmaiar 3 vezes
00896	A Mordida do Fogo do Inferno	Mate um Teostra	Tempo expirarDesmaiar 3 vezes
00961	Além das Escamas Explosivas	Cace 2 Bazelgeuses	Tempo expirarDesmaiar 3 vezes
00971	Briga Trovejante no Planalto	Mate um Kirin	Tempo expirarDesmaiar 3 vezes
00991	Uma Luz nas Trevas do Rio	Mate o Xeno'jiiva	Tempo expirarDesmaiar 3 vezes
00992	Ventos Brancos do Novo Mundo	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00995	Orientação da Estrela Safira	Mate todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00996	Confronto: o Lodo e o Malho	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00997	Céu e Flor do Novo Mundo	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
00998	Convocação do Submundo	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01101	Batismo de Gelo	Cace um Beotodus	Tempo expirarDesmaiar 3 vezes
01102	Bloqueio de Banbaro	Cace um Banbaro	Tempo expirarDesmaiar 3 vezes
01121	Mergulhador de Neve Profunda	Cace um Beotodus	Tempo expirarDesmaiar 3 vezes
01122	Avançando com Tudo	Cace um Banbaro	Tempo expirarDesmaiar 3 vezes
01123	Fria Fisgada!	Capture um Beotodus	Tempo expirarDesmaiar 3 vezesBeotodus ser abatido
01124	Chamado da Natureza	Mate 10 Wulgs	Tempo expirarDesmaiar 3 vezes
01125	Saudações da Tundra	Entregue 20 Petasites Jovens	Tempo expirarDesmaiar 3 vezes
01131	Arena Especial: Pukei-Pukei RM	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
01132	Arena Especial: Barroth RM	Cace um Barroth	Tempo expirarDesmaiar 3 vezes
01133	Arena Especial: Tobi-Kadachi RM	Cace um Tobi-Kadachi	Tempo expirarDesmaiar 3 vezes
01134	Arena Especial: Banbaro RM	Cace um Banbaro	Tempo expirarDesmaiar 3 vezes
01151	A Volta do Grande Jagras!	Cace um Grande Jagras	Tempo expirarDesmaiar 3 vezes
01152	Problemas do Novo Mundo	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
01153	Ficando na Moita	Cace um Tobi-Kadachi	Tempo expirarDesmaiar 3 vezes
01154	Ladrão Literário	Cace um Kulu-Ya-Ku	Tempo expirarDesmaiar 3 vezes
01155	Prendendo o Destruidor de Árvores	Capture um Banbaro	Tempo expirarDesmaiar 3 vezesBanbaro ser abatido
01161	Caça ao Tesouro na Selvagulha	Cace um Kulu-Ya-Ku	Tempo expirarDesmaiar 3 vezes
01162	Arrastado na Lama	Cace um Barroth	Tempo expirarDesmaiar 3 vezes
01163	Um Jyura em Meu Caminho	Cace um Jyuratodus	Tempo expirarDesmaiar 3 vezes
01164	Excursão de Degustação	Cace um Pukei-Pukei	Tempo expirarDesmaiar 3 vezes
01171	Todos os Sinais Errados	Cace um Tzitzi-Ya-Ku	Tempo expirarDesmaiar 3 vezes
01181	Um Girros Incomoda Muita Gente	Cace um Grande Girros	Tempo expirarDesmaiar 3 vezes
01191	Não Dá para Caçar	Cace um Dodogama	Tempo expirarDesmaiar 3 vezes
01192	Aqui é o País do Chifre Grande!	Cace um Banbaro	Tempo expirarDesmaiar 3 vezes
01201	Preparado para Atacar	Cace um Tobi-Kadachi Vípero	Tempo expirarDesmaiar 3 vezes
01202	Sem Tempo de Cochilar	Cace um Paolumu Beladona	Tempo expirarDesmaiar 3 vezes
01203	Dos Dois Lados	Cace um Pukei-Pukei Coralino	Tempo expirarDesmaiar 3 vezes
01221	Paralisia Analítica	Cace um Tobi-Kadachi Vípero	Tempo expirarDesmaiar 3 vezes
01222	Pitada de Veneno e Paralisia	Capture um Tobi-Kadachi Vípero	Tempo expirarDesmaiar 3 vezesTobi-Kadachi Vípero ser abatido
01223	Boaboa Constritora	Derrote 14 Boaboas	Tempo expirarDesmaiar 3 vezes
01224	Pelos Nossos Poderes Combinados	Cace um Beotodus	Tempo expirarDesmaiar 3 vezes
01225	Uma Mão Lava a...	Cace um Beotodus	Tempo expirarDesmaiar 3 vezes
01231	Arena Especial: Anjanath RM	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
01232	Arena Especial: Radobaan RM	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
01233	Arena Especial: Pukei-Pukei Coralino RM	Cace um Pukei-Pukei Coralino	Tempo expirarDesmaiar 3 vezes
01234	Arena Especial: Tobi-Kadachi Vípero RM	Cace um Tobi-Kadachi Vípero	Tempo expirarDesmaiar 3 vezes
01235	Arena Especial: Rathian RM	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
01236	Arena Especial: Rathian Rosa RM	Cace uma Rathian Rosa	Tempo expirarDesmaiar 3 vezes
01237	Arena Especial: Paolumu RM	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
01238	Arena Especial: Paolumu Beladona RM	Cace um Paolumu Beladona	Tempo expirarDesmaiar 3 vezes
01251	Anjanath Atarantado	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
01252	Paixão Errada	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
01253	Beladona Boa Noite	Capture um Paolumu Beladona	Tempo expirarDesmaiar 3 vezesPaolumu Beladona ser abatido
01261	Rainha por Natureza	Cace uma Rathian	Tempo expirarDesmaiar 3 vezes
01262	Um Rosto de Causar Pesadelos	Cace um Paolumu Beladona	Tempo expirarDesmaiar 3 vezes
01263	Meta Seu Nariz em Outro Lugar	Cace um Anjanath	Tempo expirarDesmaiar 3 vezes
01264	Papo de Garotas Agitadas	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01271	O Problema do Paolumu	Cace um Paolumu	Tempo expirarDesmaiar 3 vezes
01272	Realeza Rosa	Cace uma Rathian Rosa	Tempo expirarDesmaiar 3 vezes
01273	Dica: Beba Água	Cace um Pukei-Pukei Coralino	Tempo expirarDesmaiar 3 vezes
01274	Beba com Moderação!	Cace um Pukei-Pukei Coralino	Tempo expirarDesmaiar 3 vezes
01281	Coisa Séria	Cace um Radobaan	Tempo expirarDesmaiar 3 vezes
01282	Sumam, Insetos!	Mate todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01291	Procurando Aquele Brilho	Entregue 20 Âmbares Gaia	Tempo expirarDesmaiar 3 vezes
01301	Guerra Gelada	Cace um Barioth	Tempo expirarDesmaiar 3 vezes
01302	Sombra Onipresente	Cace um Nargacuga	Tempo expirarDesmaiar 3 vezes
01303	A Lâmina Escaldante	Cace um Glavenus	Tempo expirarDesmaiar 3 vezes
01304	Poder Absoluto	Cace um Tigrex	Tempo expirarDesmaiar 3 vezes
01305	Um Contragolpe Esmagador	Cace um Brachydios	Tempo expirarDesmaiar 3 vezes
01306	Um Conto de Fogo e Gelo	Afugente Velkhana	Tempo expirarDesmaiar 3 vezes
01321	Lembra Daquela Vez?	Cace um Barioth	Tempo expirarDesmaiar 3 vezes
01322	O Quarto Perrrfeito: Pedra	Capture um Tigrex	Tempo expirarDesmaiar 3 vezesTigrex ser abatido
01323	Orgulhoso Cavaleiro Branco	Cace um Barioth	Tempo expirarDesmaiar 3 vezes
01331	Arena Especial: Legiana RM	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
01332	Arena Especial: Odogaron RM	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
01333	Arena Especial: Uragaan RM	Cace um Uragaan	Tempo expirarDesmaiar 3 vezes
01334	Arena Especial: Rathalos RM	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
01335	Arena Especial: Diablos RM	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
01336	Arena Especial: Barioth RM	Cace um Barioth	Tempo expirarDesmaiar 3 vezes
01337	Arena Especial: Nargacuga RM	Cace um Nargacuga	Tempo expirarDesmaiar 3 vezes
01338	Arena Especial: Glavenus RM	Cace um Glavenus	Tempo expirarDesmaiar 3 vezes
01339	Arena Especial: Brachydios RM	Cace um Brachydios	Tempo expirarDesmaiar 3 vezes
01340	Arena Especial: Tigrex RM	Cace um Tigrex	Tempo expirarDesmaiar 3 vezes
01351	Rasante Irritante	Cace um Rathalos	Tempo expirarDesmaiar 3 vezes
01352	Narga Muda os Erros Passados	Cace um Nargacuga	Tempo expirarDesmaiar 3 vezes
01353	O Segredo do Corte Perfeito	Cace um Glavenus	Tempo expirarDesmaiar 3 vezes
01354	Ases Vermelho e Negro	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01361	Areia Traiçoeira	Cace um Diablos	Tempo expirarDesmaiar 3 vezes
01362	O Brilho da Lâmina	Cace um Glavenus	Tempo expirarDesmaiar 3 vezes
01363	Ferver e Fatiar!	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01371	O Último dos Legianas	Cace um Legiana	Tempo expirarDesmaiar 3 vezes
01372	O Vento Negro	Cace um Nargacuga	Tempo expirarDesmaiar 3 vezes
01373	Uma Ferida Repugnante	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
01381	Por Baixo da Carne Seca	Cace um Odogaron	Tempo expirarDesmaiar 3 vezes
01382	Um Rugido que Abalou o Vale	Cace um Tigrex	Tempo expirarDesmaiar 3 vezes
01383	Correr, Rolar e Chorar	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01391	Olha a Explosão!	Cace um Brachydios	Tempo expirarDesmaiar 3 vezes
01392	Todos Sabem Criticar	Cace um Lavasioth	Tempo expirarDesmaiar 3 vezes
01393	Fora, Uragaan	Cace um Uragaan	Tempo expirarDesmaiar 3 vezes
01394	Segredo da Gosma	Capture um Brachydios	Tempo expirarDesmaiar 3 vezesBrachydios ser abatido
01395	Festival de Explosões!	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01401	Quando a Névoa Levar-te	Cace um Legiana Estridente	Tempo expirarDesmaiar 3 vezes
01402	A Lâmina Desintegradora	Cace um Glavenus Ácido	Tempo expirarDesmaiar 3 vezes
01403	Maus Amigos, Ótimos Inimigos	Cace um Odogaron Negro	Tempo expirarDesmaiar 3 vezes
01404	A Defesa de Seliana	Conclua o serviço	Tempo expirarDesmaiar 3 vezesNão defender Seliana
01405	O Encrenqueiro Trovejante!	Cace um Anjanath Fulgurante	Tempo expirarDesmaiar 3 vezes
01421	Caçador do Gelo Nobre	Cace um Legiana Estridente	Tempo expirarDesmaiar 3 vezes
01422	Encrenqueiro da Tundra	Cace um Anjanath Fulgurante	Tempo expirarDesmaiar 3 vezes
01423	Dueto da Geada	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01424	Tesouro no Vapor	Entregue 2 Pedras da Fonte Termal	Tempo expirarDesmaiar 3 vezes
01431	Arena Especial: Rathalos Lazúli RM	Cace um Rathalos Lazúli	Tempo expirarDesmaiar 3 vezes
01432	Arena Especial: Diablos Negra RM	Cace uma Diablos Negra	Tempo expirarDesmaiar 3 vezes
01433	Arena Especial: Glavenus Ácido RM	Cace um Glavenus Ácido	Tempo expirarDesmaiar 3 vezes
01434	Arena Especial: Odogaron Negro RM	Cace um Odogaron Negro	Tempo expirarDesmaiar 3 vezes
01435	Arena Especial: Anjanath Fulgurante RM	Cace um Anjanath Fulgurante	Tempo expirarDesmaiar 3 vezes
01451	Olhos Lazúli que Tudo Veem	Cace um Rathalos Lazúli	Tempo expirarDesmaiar 3 vezes
01452	Infortúnio na Floresta	Cace um Odogaron Negro	Tempo expirarDesmaiar 3 vezes
01461	No Calor do Momento	Cace uma Diablos Negra	Tempo expirarDesmaiar 3 vezes
01462	Negro Perfurante	Cace uma Diablos Negra	Tempo expirarDesmaiar 3 vezes
01471	Um Transgressor Sombrio	Cace um Odogaron Negro	Tempo expirarDesmaiar 3 vezes
01481	Essa Lâmina Corroída	Cace um Glavenus Ácido	Tempo expirarDesmaiar 3 vezes
01482	O Quarto Perrrfeito: Ferro Claro	Capture um Glavenus Ácido	Tempo expirarDesmaiar 3 vezesGlavenus Ácido ser abatido
01483	O Quarto Perrrfeito: Ferro Escuro	Cace todos os monstros-alvo	Tempo expirarDesmaiar 3 vezes
01491	Blues do Rathalos Azul	Cace um Rathalos Lazúli	Tempo expirarDesmaiar 3 vezes
01492	Prenda o Mandíbula de Trovão	Capture um Anjanath Fulgurante	Tempo expirarDesmaiar 3 vezesAnjanath Fulgurante ser abatido
01501	A Serpe Nascida do Gelo	Mate um Velkhana	Tempo expirarDesmaiar 3 vezes
01502	A Segunda Vinda	Cace um Bazelgeuse Vulcânico	Tempo expirarDesmaiar 3 vezes
01503	Sob o Véu da Morte	Mate um Vaal Hazak Velado	Tempo expirarDesmaiar 3 vezes
01504	Uma Luz do Abismo	Mate um Namielle	Tempo expirarDesmaiar 3 vezes
01521	Duelo de Lâminas na Geada	Mate um Velkhana	Tempo expirarDesmaiar 3 vezes
01551	O Arauto do Céu Limpo	Mate um Kushala Daora	Tempo expirarDesmaiar 3 vezes
01552	Lá Vem a Morte	Mate um Vaal Hazak Velado	Tempo expirarDesmaiar 3 vezes
01561	Audiência Real na Areia	Mate um Teostra	Tempo expirarDesmaiar 3 vezes
01562	O Banquete do Tirano	Cace um Deviljho Selvagem	Tempo expirarDesmaiar 3 vezes
01571	O Cair do Raio	Mate um Kirin	Tempo expirarDesmaiar 3 vezes
01572	Memórias do Deus do Mar	Mate um Namielle	Tempo expirarDesmaiar 3 vezes
01581	Uma Vida Após a Morte pra Mim!	Mate um Vaal Hazak Velado	Tempo expirarDesmaiar 3 vezes
01591	Asas do Vento	Mate um Kushala Daora	Tempo expirarDesmaiar 3 vezes
01592	Marca do Sol	Mate um Teostra	Tempo expirarDesmaiar 3 vezes
01593	Fervendo de Raiva	Cace um Bazelgeuse Vulcânico	Tempo expirarDesmaiar 3 vezes
01594	O Quarto Perrrfeito: Prata	Capture um Bazelgeuse Vulcânico	Tempo expirarDesmaiar 3 vezesBazelgeuse Vulcânico ser abatido
01601	Uma Fanfarra aos Guiados	Conclua o serviço	Tempo expirarDesmaiar 3 vezes
