Item ID	Item Name	Item Type	Rare	Item Desc
137	Normal I	Ammo or Coating	3	Munition für Anfänger. Sie erfülltihren Zweck, ist aber nichtbesonders durchschlagskräftig.
138	Normal II	Ammo or Coating	1	Nicht spezialisierte Munition,die mehr Schaden als Normal Ianrichtet. Kapazität: 99.
139	Normal III	Ammo or Coating	2	Munition aus hochwertigem Schieß-pulver. Jeder Schuss hat ordentlichDurchschlagskraft. Kapazität: 99.
140	Perforation I	Ammo or Coating	0	Durchschussmunition fürMehrfachtreffer auf einigeMonster. Kapazität: 60.
141	Perforation II	Ammo or Coating	1	Hochwertige Panzerdurchschuss-munition, die öfter trifft alsPerforation I. Kapazität: 60.
142	Perforation III	Ammo or Coating	2	Beste Durchschussmunitionfür zahlreiche Treffer.Kapazität: 60.
143	Schrot I	Ammo or Coating	0	Munition mit Streuwirkung,bringt Mehrfachtreffer imNahbereich. Kapazität: 80.
144	Schrot II	Ammo or Coating	1	Hochwertige Munition mit Streu-wirkung, die öfter trifft alsSchrot I. Kapazität: 70.
145	Schrot III	Ammo or Coating	2	Hohe Streuwirkung. HöchsteTrefferzahl dieser Munitionsart.Kapazität: 60.
146	Detonation I	Ammo or Coating	0	Starke Munition. Explodiertim Ziel und betäubt es.Kapazität: 9.
147	Detonation II	Ammo or Coating	1	Sehr starke Munition.Explodiert im Ziel undbetäubt es. Kapazität: 9.
148	Detonation III	Ammo or Coating	2	Extrem starke Munition, die insZiel eindringt und dort explodiert.Betäubt zudem. Kapazität: 9.
149	Streuung I	Ammo or Coating	1	Zerspringt beim Aufprall indrei Teile. Erwisch keineFreunde! Kapazität: 3.
150	Streuung II	Ammo or Coating	2	Zerspringt beim Aufprall invier Teile. Erwisch keineFreunde! Kapazität: 3.
151	Streuung III	Ammo or Coating	3	Zerspringt beim Aufprall infünf Teile. Erwisch keineFreunde! Kapazität: 3.
152	Flamme	Ammo or Coating	1	Diese Munition wirkt besonders gutgegen feuerempfindliche Monster. Kapazität: 60.
153	Wasser	Ammo or Coating	1	Diese Munition wirkt besonders gutgegen wasserempfindliche Monster. Kapazität: 60.
154	Donner	Ammo or Coating	1	Diese Munition wirkt besonders gutgegen donnerempfindliche Monster. Kapazität: 60.
155	Frost	Ammo or Coating	1	Diese Munition wirkt besonders gutgegen eisempfindliche Monster. Kapazität: 60.
156	Drachen	Ammo or Coating	2	Ältestensiegel-verstärkte Munitionfür Monster schwach gegen Drachen.Kapazität: 3.
157	Gift I	Ammo or Coating	1	Vergiftet das Ziel, aber brauchtmanchmal mehrere Treffer.Kapazität: 12.
158	Gift II	Ammo or Coating	2	Verbesserte Gift-Munition.Manche Ziele erfordern Mehr-fachtreffer. Kapazität: 12.
159	Lähmung I	Ammo or Coating	1	Lähmende Munition. MancheZiele erfordern mehrere Treffer. Kapazität: 12.
160	Lähmung II	Ammo or Coating	2	Verbesserte Lähm-Munition.Manche Ziele erfordern Mehr-fachtreffer. Kapazität: 8.
161	Schlaf I	Ammo or Coating	1	Einschläfernde Munition. MancheZiele erfordern Mehrfachtreffer.Kapazität: 12.
162	Schlaf II	Ammo or Coating	2	Verbesserte Schlaf-Munition.Manche Ziele erfordern Mehr-fachtreffer. Kapazität: 8.
163	Ermüdung I	Ammo or Coating	1	Munition, die die Ausdauereines Monsters schwächt.Kapazität: 12.
164	Ermüdung II	Ammo or Coating	2	Verbesserte Munition, die dieAusdauer eines Monstersschwächt. Kapazität: 8.
165	Genesung I	Ammo or Coating	1	Stellt bei Treffern ein wenigGesundheit eines Verbündetenwieder her. Kapazität: 12.
166	Genesung II	Ammo or Coating	2	Stellt einen mäßigen Teil Gesundheiteines Verbündeten wieder her.Kapazität: 12.
167	Wyvern	Ammo or Coating	2	Munition, die das Resultat langerErforschung von Wyvernfeuer ist.Kapazität: 5.
168	Schnitt	Ammo or Coating	1	Munition, die beim Aufprall Klingenfreisetzt, die Schwänze abtrennenkönnen. Kapazität: 30.
169	Beruhigung	Ammo or Coating	2	Bogengewehr-Munition, umin Fallen gefangene Monsterzu fangen. Kapazität: 8. 
170	Dämon	Ammo or Coating	3	Munition, die dem Ziel enormeKraft verleiht.Kapazität: 5.
171	Rüstung	Ammo or Coating	3	Munition, die die Haut desZiels hart wie Stein macht.Kapazität: 5.
172	(–)	Ammo or Coating	0	Unavailable
173	Nahkampfbeschichtung	Ammo or Coating	3	Pfeile, die nahen Zielen höherenSchaden zufügen; im Gegenzug be-sitzen sie eine geringere Reichweite.
174	Leere Phiole	Item	0	Eine ganz normale, alte, leerePhiole. Nicht mehr und nichtweniger.
175	Kraftbeschichtung	Ammo or Coating	1	Eine Pfeilbeschichtung, die dieAngriffskraft von Pfeilen erhöht.Kapazität: 50.
176	Giftbeschichtung	Ammo or Coating	2	Eine Pfeilbeschichtung,die Pfeilen Giftwirkungverleiht. Kapazität: 20.
177	Lähmungsbeschichtung	Ammo or Coating	2	Eine Pfeilbeschichtung,die Pfeilen Lähmungswirkungverleiht. Kapazität: 20.
178	Schlafbeschichtung	Ammo or Coating	2	Eine Pfeilbeschichtung, die dasOpfer in Schlaf versetzt.Kapazität: 20.
179	Ermüdungsbeschichtung	Material	3	Eine Pfeilbeschichtung,die Monstern Ausdauerentzieht. Kapazität: 20.
180	Explosionsbeschichtung	Ammo or Coating	2	Eine Pfeilbeschichtung mitexplosiver Wirkung.Kapazität: 20.
181	Erste Hilfe	Item	0	Stelle eine geringe Menge Gesundheitwieder her.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
182	Erste Hilfe+	Item	1	Stelle eine mittlere Menge Gesundheitwieder her.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
183	Simple Ration	Item	0	Stellt eine kleine Menge Ausdauerwieder her.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
184	Simples Lebenspulver	Item	1	Erzeugt eine heilende Wolke inder Umgebung des Benutzers.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
185	Simpler Maxi-Trank	Item	1	Stellt die volle Gesundheit wieder herund maximiert die Gesundheitsanzeige.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
186	Simple Große Fassbombe	Item	2	Eine verstärkte Große Fassbombe,so stark wie eine Mega-Fassbombe.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
187	Simple Schockfalle	Item	2	Setzt Ziele zum leichtenFangen außer Gefecht.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
188	Simple Fallgrube	Item	2	Aktiviert eine Fallgrube zum Fangenvon Monstern.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
189	Simples Kräuterpulver	Item	3	Heilt Gift und etwas Gesundheit beiallen in der Umgebung.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
190	Simples Dämonenpulver	Item	3	Verbessert kurzzeitig Angriffe beiallen in der Umgebung.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
191	Simples Harthülsenpulver	Item	3	Erhöht kurzzeitig die Verteidigung beiallen in der Umgebung.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
192	Simple Dungkapsel	Item	1	Verströmt beim Aufschlag einen starkenGeruch – manche Monster fliehen davor.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
193	Simple Blitzkapsel	Item	1	Schleudermunition, die beimAufschlag hell leuchtet.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
194	Simple Schreikapsel	Item	1	Schleudermunition, die einohrenbetäubendes Geräusch ausstößt.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
195	Wurfmesser	Item	0	Ein Messer, das mit der Schleuderverschossen und mit Chemikalienbeschichtet werden kann. <STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
196	Giftmesser	Item	1	Ein vergiftetes Messer, das mit derSchleuder verschossen werden kann.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
197	Schlafmesser	Item	1	Ein mit einem Beruhigungsmittel überzo-genes Messer, das mit der Schleuderverschossen werden kann. <STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
198	Lähmungsmesser	Item	1	Ein mit Lähmungsgift überzogenesMesser, das mit der Schleuderverschossen werden kann. <STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
199	Beruhigungsmesser	Item	2	Ein Messer mit Beruhigungs-beschichtung, das mit der Schleuderverschossen werden kann. <STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
200	Simpler Teleporter	Item	2	Rufe einen Flugdrachen und reiseins nächstgelegene Lager.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
201	Simple Beruhigungsbombe	Item	2	Eine Handgranate, um in Fallensteckende Monster zu fangen.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
202	Ballistenmunition	Ammo or Coating	3	Munition für diegroße Balliste.<STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
203	Ein-Schuss-Binder	Ammo or Coating	3	Ballistenmunition. FesseltZiele. Einwegmunition, keineAbklingzeit. <STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
204	Kanonenmunition	Item	3	Stahlmunition für die Jagd aufriesige Drachen. Schwer zuschleppen. <STYL MOJI_YELLOW_DEFAULT>(Vorratsobjekt)</STYL>
205	Eisenerz	Material	3	Dieses Erz kann zu Metallgeschmolzen und vielseitigverwendet werden.
206	Machalit-Erz	Material	3	Dieses Erz ist schwieriger als Eisen-erz zu beschaffen und wird zur Her-stellung von feinem Metall verwendet.
207	Drachenit-Erz	Material	3	Erz, das noch hochwertigeresMetall als Machalit liefert. Für dieHerstellung von haltbaren Rüstungen.
208	Karbalit-Erz	Material	5	Ein von Förderplätzen erhaltenesErz. Es wird noch untersucht, sollaber sehr reines Metall enthalten.
209	Fusium-Erz	Material	5	In der Heimat der Ältesten gefundenesErz; ein mysteriöses Metall, das fastalle Materialien verbinden kann.
210	Erdkristall	Material	3	Kristallisierte Mikroben aus der Wild-turm Ödnis, die beim Schmieden alsSchleifmittel wertgeschätzt werden.
211	Korallenkristall	Material	3	Ein Kristall, aus dem in der SchmiedeSchleifmittel hergestellt werdenkönnen; aus dem Korallenhochland.
212	Drachenader-Kristall	Material	5	Neuentdecktes Material aus hoch-rangigen Gebieten. Viele denken, esläute eine neue Metallarbeit-Ära ein.
213	Lichtkristall	Material	4	Eine wertvolle leicht leuchtende undextrem harte Substanz, die sich auchzur Werkzeugherstellung eignet.
214	Novakristall	Material	6	Ein hochrangiger Lichtkristall, dessenSeltenheit ihn sehr begehrt macht;nur für feinste Metallarbeiten.
215	Feuerzellenstein	Material	6	Eine magmaartige Ablagerung, dienur von Experten bearbeitet werdenkann; für erstklassige Rüstungen.
216	Wasserkern-Erz	Material	3	Ein wertvolles Mineral zur Herstellungvon Talismanen. Der kräftige Glanzspiegelt den Ozean.
217	Seelenkern-Erz	Material	5	Ein wertvolles Mineral zurHerstellung von Talismanen. Gibtein warmes, sonniges Leuchten ab.
218	Traumkern-Erz	Material	6	Ein wertvolles Mineral zur Herstellungvon Talismanen. Der lodernde Glanzerinnert an ein Freudenfeuer.
219	Drachenkern-Erz	Material	7	Ein wertvolles Mineral zur Herstellungvon Talismanen. Der mysteriöse Glanzgewährt dem Träger sagenhafte Weisheit.
