Food Code	Food Name	Food Desc
MEAT_28_ID	Magma-Hammel	Dieses Fleisch hilft dabei, die Artilllerie-Nahrungsfähigkeiten auszulösen – wirdgeschmackvoller, je länger es gekocht wird.
MEAT_29_ID	Kaisertruthahn	Dieses Fleisch hilft dabei, die Artilllerie-Nahrungs-fähigkeiten auszulösen – so kaiserlich fleischig,dass dagegen selbst Königstruthahn bürgerlich wirkt.
FISH_00_ID	Mähnenthunfisch	Dieser Fisch hilft dabei, die Courage-Nahrungs-fähigkeiten auszulösen – sein Fleisch schmecktso gut wie seine Mähne verwegen ist.
FISH_01_ID	Verschlungener Lachs	Dieser Fisch hilft dabei, die Courage-Nahrungs-fähigkeiten auszulösen – dank seines verdrehtenKörpers sieht er eher wie eine Schlange aus...
FISH_02_ID	Couragierter Aal	Dieser Fisch hilft dabei, die Courage-Nahrungsfähigkeiten auszulösen – ein Bissund du wirst vor Courage übersprudeln!
FISH_03_ID	Sushifisch	Dieser Fisch hilft dabei, die Courage-Nahrungsfähigkeiten auszulösen – ein Lecker-bissen mit genau dem richtigen Fettgehalt.
FISH_04_ID	Urzeitbrachse	Dieser Fisch hilft dabei, die Courage-Nahrungs-fähigkeiten auszulösen – unter Gourmets wirder seit Urzeiten als Delikatesse geschätzt.
FISH_05_ID	Derber Thunfisch	Dieser Fisch hilft, die Courage-Nahrungsfähig-keiten auszulösen – er wird oft für sein ordinäresAussehen kritisiert, dabei ist er Mut pur.
FISH_06_ID	Große Wellhornschnecke	Diese Meeresschnecke hilft, die Widerstand-Nahrungsfähigkeiten auszulösen – je größerdas Haus, desto höher der Preis.
FISH_07_ID	Jakobsmuschel-Chips	Diese Muschel hilft dabei, die Widerstand-Nahrungs-fähigkeiten auszulösen – wird zur Lagerung getrock-net, kann aber auch für Suppen verwendet werden.
FISH_08_ID	Qualitätsabalone	Diese Meeresschnecke hilft dabei, die Widerstand-Nahrungsfähigkeiten auszulösen – erstklassig inGröße und Geschmack.
FISH_09_ID	Violette Abalone	Diese Meeresschnecke hilft dabei, die Widerstand-Nahrungsfähigkeiten auszulösen – ihr Aroma undihr Geschmack haben sich wie ihre Farbe verändert.
FISH_10_ID	Kostbare Abalone	Diese Meeresschnecke hilft dabei, die Widerstand-Nahrungsfähigkeiten auszulösen – und wird oft alsDelikatesse unter den Delikatessen gepriesen.
FISH_11_ID	Großhornige Turbanschnecke	Diese Meeresschnecke hilft dabei, die Widerstand-Nahrungsfähigkeiten auszulösen – der Zweck ihrergrößen Hörner ist jedoch immer noch unbekannt.
FISH_12_ID	Kadersardine	Dieser Fisch hilft dabei, die Tatkraft-Nahrungs-fähigkeiten auszulösen – er schließt sich mitanderen zu regimentartigen Schulen zusammen.
FISH_13_ID	Samurai-Bonito	Dieser Fisch hilft dabei, die Tatkraft-Nahrungs-fähigkeiten auszulösen – er hat ein Muster aufseinem Kopf, das an einen Samuraihelm erinnert.
FISH_14_ID	Gajau-Kieme	Diese Fischkieme hilft dabei, die Tatkraft-Nahrungs-fähigkeiten auszulösen – sie muss sehr, sehr langegekocht werden, aber die Wartezeit ist es wert.
FISH_15_ID	Gajau-Leber	Diese Fischleber hilft dabei, die Tatkraft-Nahrungs-fähigkeiten auszulösen – vollgepackt mit gutenFetten, ist sie sowohl lecker als auch nahrhaft.
FISH_16_ID	Shogun-Bonito	Dieser Fisch hilft dabei, die Tatkraft-Nahrungs-fähigkeiten auszulösen – Körperabzeichen lassenes aussehen, als trage er eine Samurairüstung.
FISH_17_ID	Feurige Seebrachse	Dieser Fisch hilft dabei, die Tatkraft-Nahrungs-fähigkeiten auszulösen – und ist dabei so glühendrot, als hätte ihn jemand in Flammen gesetzt.
FISH_18_ID	Rückwärtsgebogene Garnele	Diese Garnele hilft dabei, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – der einzigartig verbogeneKörper erschwert jedoch den Verzehr.
FISH_19_ID	Panzerkrabbe	Dieser Krebs hilft dabei, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – sein Panzer sieht wie einRüstungsteil aus und ist ebenso schwer zu knacken.
FISH_20_ID	Korallengarnele	Diese Garnele hilft dabei, die Scharfsinn-Nahrungsfähigkeiten auszulösen – klein, hataber einen bezaubernden rosé-farbenen Panzer.
FISH_21_ID	Festungskrabbe	Dieser Krebs hilft dabei, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – dank der Symbiontenauf seinem Panzer sieht er größer aus als er ist.
FISH_22_ID	Königinnengarnele	Diese Garnele hilft dabei, die Scharfsinn-Nahrungsfähigkeiten auszulösen – undherrscht als Königin über andere Shrimps.
FISH_23_ID	Millenniumskrabbe	Dieser Krebs hilft dabei, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – er lebt Gerüchten zufolgefür 1000 Jahre.
FISH_24_ID	Osseoktopus	Dieser Oktopus hilft dabei, die Artillerie-Nahrungsfähigkeiten auszulösen – seine brüchigeBeschaffenheit erinnert ein wenig an Knochen.
FISH_25_ID	Rosa Kaviar	Dieser Kaviar hilft dabei, die Artillerie-Nahrungsfähigkeiten auszulösen – brillanterosa Fischeier, leicht in Salz eingelegt.
FISH_26_ID	Lilientintenfisch	Dieser Kalmar hilft dabei, die Artillerie-Nahrungsfähigkeiten auszulösen –verursacht angeblich blitzhafte Einblicke.
FISH_27_ID	Ballerina-Oktopus	Dieser Oktopus hilft dabei, die Artillerie-Nahrungsfähigkeiten auszulösen – in kochendemWasser fangen seine Beine an zu tanzen...
FISH_28_ID	Beseelter Kaviar	Dieser Kaviar hilft dabei, die Artillerie-Nahrungs-fähigkeiten auszulösen – Fischeier so lecker,dass sie die Seele bewegen.
FISH_29_ID	Hoheitlicher Tintenfisch	Dieser Kalmar hilft dabei, die Artillerie-Nahrungs-fähigkeiten auszulösen – seiner Größe zufolgemuss er einfach der Herrscher über irgendwas sein.
VEGE_00_ID	Magnisellerie	Dieses Gemüse hilft, die Courage-Nahrungsfähig-keiten auszulösen – und wenn man sich erst malan den Geschmack gewöhnt hat, liebt man ihn.
VEGE_01_ID	Scharflotte	Dieses Gemüse hilft, die Courage-Nahrungsfähig-keiten auszulösen – und ist roh so scharf, dassselbst dem Dämonjho die Tränen kommen.
VEGE_02_ID	Juwelenkaktus	Dieser Kaktus hilft, die Courage-Nahrungs-fähigkeiten auszulösen. Sein Fruchtfleischgilt als besonders zart und saftig.
VEGE_03_ID	Drachenblüte	Diese Blüte hilft, die Courage-Nahrungs-fähigkeiten auszulösen. Die Früchte dieserBlume sind so zäh wie Wyvernschuppen.
VEGE_04_ID	Königlicher Kaktus	Dieser Kaktus hilft, die Courage-Nahrungs-fähigkeiten auszulösen – von majestätischer,ja geradezu königlicher Qualität.
VEGE_05_ID	Fette Tomate	Dieses Gemüse hilft, die Courage-Nahrungs-fähigkeiten auszulösen – dabei platzt dieseTomate fast vor süßen Säften.
VEGE_06_ID	Steinmais	Dieses Gemüse hilft, die Widerstand-Nahrungs-fähigkeiten auszulösen – um die Kerne zu ent-fernen, braucht es fast übermenschliche Kräfte.
VEGE_07_ID	Standhafte Kartoffel	Dieses Gemüse hilft, die Widerstand-Nahrungs-fähigkeiten auszulösen. Die nervigen Wurzelnmachen die Ernte zu wahrer Knochenarbeit.
VEGE_08_ID	Exquisiter Pilzhut	Dieser Pilz hilft, die Widerstand-Nahrungsfähig-keiten auszulösen – ein großer Teil verschwindetwährend der Zubereitung im Bauch des Kochs.
VEGE_09_ID	Mondscheinpilz	Dieser Pilz hilft, die Widerstand-Nahrungs-fähigkeiten auszulösen – das schwache Leuchtenerinnert an den Mondschein in einer Sommernacht.
VEGE_10_ID	Perfekter Pilzhut	Dieser Pilz hilft, die Widerstand-Nahrungs-fähigkeiten auszulösen – sein Leuchten kannnur als jenseitig beschrieben werden.
VEGE_11_ID	Bambussprossen	Dieses Gemüse hilft, die Widerstand-Nahrungs-fähigkeiten auszulösen – so schwer zu finden,dass sie einst als ausgestorben galten.
VEGE_12_ID	Kolossalkürbis	Dieses Gemüse hilft, die Tatkraft-Nahrungs-fähigkeiten auszulösen – und ist so schöngeformt, dass der Geschmack unwichtig wurde.
VEGE_13_ID	Knüppelzwiebel	Dieses Gemüse hilft dabei, die Tatkraft-Nahrungsfähigkeiten auszulösen – scharf imGeschmack und als Einstiegswaffe beliebt.
VEGE_14_ID	Leuchtblüte	Diese Blüte hilft, die Tatkraft-Nahrungs-fähigkeiten auszulösen – ihr Aromaerinnert an weiches Sonnenlicht.
VEGE_15_ID	Sonnengeküsstes Gras	Dieses Gras hilft, die Tatkraft-Nahrungs-fähigkeiten auszulösen – und angeblichverfügt es über heilende Kräfte.
VEGE_16_ID	Goldblüte	Diese Blüte hilft, die Tatkraft-Nahrungs-fähigkeiten auszulösen – und dabeistrahlt sie eine güldene Schönheit aus.
VEGE_17_ID	Königstrüffel	Dieser Pilz hilft, die Tatkraft-Nahrungs-fähigkeiten auszulösen – eine Messerspitzegenügt, um jedes Gericht zu verbessern.
VEGE_18_ID	Aromatisellerie	Dieses Gemüse hilft, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – das Aroma hängtstark von der Zubereitung ab.
VEGE_19_ID	Prismatische Paprika	Dieses Gemüse hilft, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – die Farbe hängt starkvon der Zubereitung ab.
VEGE_20_ID	Verdorbene Frucht	Diese Frucht hilft, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – und ist trotz derBedingungen im Tal der Verwesung gereift.
VEGE_21_ID	Himmelsbeere	"Diese Frucht hilft, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – der Geschmack wirdgewöhnlich als ""himmlisch"" beschrieben."
VEGE_22_ID	Elysische Frucht	Diese Frucht hilft, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – das magische Aromascheint aus einer anderen Welt zu kommen.
VEGE_23_ID	Millionenfacher Kohl	Dieses Gemüse hilft, die Scharfsinn-Nahrungs-fähigkeiten auszulösen – dank unzähligerSchichten ist die Konsistenz einzigartig.
VEGE_24_ID	Kut-Ku-Bohne	Dieses Gemüse hilft, die Artillerie-Nahrungs-fähigkeiten auszulösen – verleiht das Gefühl,man könne Feuer speien wie ein Yian Kut-Ku.
VEGE_25_ID	Geschmolzene Mango	Diese Frucht hilft, die Artillerie-Nahrungs-fähigkeiten auszulösen – reift schnell nachdem Pflücken und brodelt lange vor Hitze.
VEGE_26_ID	Felsenfrucht	Diese Frucht hilft, die Artillerie-Nahrungs-fähigkeiten auszulösen – zeichnet sichdurch eine harte, steinähnliche Rinde aus.
VEGE_27_ID	Himmelsananas	Diese Frucht hilft, die Artillerie-Nahrungs-fähigkeiten auszulösen – der Anbau gestaltetsich jedoch leider schwierig.
VEGE_28_ID	Wildfrucht	Diese Frucht hilft, die Artillerie-Nahrungs-fähigkeiten auszulösen – dank des wildenGeschmacks bei Gourmets besonders beliebt.
VEGE_29_ID	Smaragddurian	Diese Frucht hilft, die Artillerie-Nahrungs-fähigkeiten auszulösen – glänzt wie einSmaragd und ist auch fast so wertvoll.
LIQUOR_00_ID	Kartoffelschlamm	Dieses Getränk hilft dabei, die Wahrnehmung-Nahrungsfähigkeiten auszulösen – es geht soeinfach runter, wie es der Name vermuten lässt.
LIQUOR_01_ID	Drachenbräu	Dieses Getränk hilft dabei, die Wahrnehmung-Nahrungsfähigkeiten auszulösen – angeblichstark genug, um einen Wyvern auszuschalten.
LIQUOR_02_ID	Dämonenkartoffelbräu	Dieses Getränk hilft dabei, die Wahrnehmung-Nahrungsfähigkeiten auszulösen – bitter genug,einem Dämonjho ein Loch in den Bauch zu brennen.
LIQUOR_03_ID	Wyvern-Bernsteinbier	Dieses Getränk hilft dabei, die Wahrnehmung-Nahrungsfähigkeiten auszulösen – einaromatisches Gebräu mit einem vollen Körper.
LIQUOR_04_ID	Goldenfischbräu	Dieses Getränk hilft dabei, die Wahrnehmung-Nahrungsfähigkeiten auszulösen – der HeiligeGral der Biere.
LIQUOR_05_ID	Drachentöter-Sake	Dieses Getränk hilft dabei, die Wahrnehmung-Nahrungsfähigkeiten auszulösen – Reiswein, nacheinem lange entwickelten Prozess hergestellt.
LIQUOR_06_ID	Jägerbräu	Dieses Getränk hilft dabei, die Schicksal-Nahrungs-fähigkeiten auszulösen – und ist die perfekteErfrischung nach einer langen Jagd.
LIQUOR_07_ID	Sternenbrandy	Dieses Getränk hilft dabei, die Schicksal-Nahrungs-fähigkeiten auszulösen – die Flasche ziert derberühmte Saphirstern der Forschungskommission.
LIQUOR_08_ID	Meisterbräu	Dieses Getränk hilft dabei, die Schicksal-Nahrungs-fähigkeiten auszulösen – es wird mit geröstetemMalz gebraut und gilt als Klassiker.
LIQUOR_09_ID	Ratha-Whiskey	Dieses Getränk hilft dabei, die Schicksal-Nahrungs-fähigkeiten auszulösen – es reift in Fässern, die voneinem Rathalos angesengt wurden.
LIQUOR_10_ID	Astera-Bier	Dieses Getränk hilft dabei, die Schicksal-Nahrungs-fähigkeiten auszulösen – das lokale Bräu derForschungskommission. Perfekt für Trinksprüche.
LIQUOR_11_ID	Gesegneter Wein	"Dieses Getränk hilft dabei, die Schicksal-Nahrungs-fähigkeiten auszulösen – war die längste Zeit ander Wertungsspitze von ""Jägerweine für Weinjäger""."
LIQUOR_12_ID	Großhorn-Schlückchen	Alkohol, der hilft, Vorbereitung-Nahrungsfähig-keiten zu aktivieren. Wird aus den gemahlenenHörnern von Tieren der Raureif-Weite hergestellt.
LIQUOR_13_ID	Glücksbier	Alkohol, der hilft, Vorbereitung-Nahrungsfähigkeitenzu aktivieren. Wird traditionell an Reisendeals Glücksbringer verschenkt.
LIQUOR_14_ID	Pestwurzbier	Alkohol, der hilft, Vorbereitung-Nahrungsfähigkeitenzu aktivieren. Ein Gebräu, das aus frischer Pestwurzaus der Weite hergestellt wird.
LIQUOR_15_ID	Honigwein mit Schuss	Alkohol, der hilft, Vorbereitung-Nahrungsfähigkeitenzu aktivieren. Die sorgfältig ausgewähltennatürlichen Zutaten wärmen den Körper von innen.
LIQUOR_16_ID	Zauberschnaps	Alkohol, der hilft, Vorbereitung-Nahrungsfähigkeitenzu aktivieren. Das fruchtige Aroma dieses Schnapsesverzaubert jeden, dem es in die Nase steigt.
LIQUOR_17_ID	Tequila de Locos	Alkohol, der hilft, Vorbereitung-Nahrungsfähigkeitenzu aktivieren. Ein unglaublich starker Schnaps, der vonJägern getrunken wird, die ihren Mut beweisen wollen.
LIQUOR_18_ID	Gletscher-Wodka	Alkohol, der hilft, Kampferprobter-Nahrungsfähigkeitenzu aktivieren. Der verbesserte Wodka aus der Kantine,jetzt mit Eiszapfen serviert.
LIQUOR_19_ID	Prosit-Tequila	Alkohol, der hilft, Kampferprobter-Nahrungsfähigkeitenzu aktivieren. Ein süffiger Schnaps, mit dem erfolgreicheJagden und andere Dinge gefeiert werden.
LIQUOR_20_ID	Schneeschmelzer	Alkohol, der hilft, Kampferprobter-Nahrungsfähigkeitenzu aktivieren. Der reine Geschmack frisch geschmolzenenSchnees macht dieses Getränk sehr beliebt bei derAussöhnung nach Streits.
LIQUOR_21_ID	Frostgipfel-Fizz	Alkohol, der hilft, Kampferprobter-Nahrungsfähigkeitenzu aktivieren. Ein edles Getränk, das auf silbrigenSplittern aus sehr dichtem Eis serviert wird.
LIQUOR_22_ID	Kristall-Klarer	Alkohol, der hilft, Kampferprobter-Nahrungsfähigkeitenzu aktivieren. Das Getränk ist so klar, dass es wirkt,als würden in der Luft eines leeren Glases Blasenaufsteigen.
LIQUOR_23_ID	Feuerwasser	Alkohol, der hilft, Kampferprobter-Nahrungsfähigkeitenzu aktivieren. Ein Schluck dieses Getränks reicht und esbreitet sich Feuer vom Magen in die Arme und Beine aus.
