Weapon Type ID	Weapon Type	Weapon ID	Weapon Name	Rare	Model Type	Main Model Path	Sub Model Path
0	GreatSword	108	"Gold-Fällschwert ""Vaal"""	2	Combined Model	wp/two/two005	wp/two/parts/op_two007
0	GreatSword	110	"Gold-Fällschwert ""Lavasioth"""	3	Combined Model	wp/two/two005	wp/two/parts/op_two007
0	GreatSword	111	"Gold-Fällschwert ""Zorah"""	4	Combined Model	wp/two/two004	wp/two/parts/op_two007
0	GreatSword	113	"Taroth-Lohe ""Pukei"""	5	Combined Model	wp/two/two004	wp/two/parts/op_two007
0	GreatSword	114	"Taroth-Lohe ""Barroth"""	5	Combined Model	wp/two/two004	wp/two/parts/op_two007
0	GreatSword	115	"Taroth-Lohe ""Girros"""	2	Combined Model	wp/two/two005	
0	GreatSword	117	"Taroth-Lohe ""Vaal"""	3	Combined Model	wp/two/two005	
0	GreatSword	118	"Taroth-Lohe ""Rathalos"""	5	Combined Model	wp/two/two005	
0	GreatSword	119	"Taroth-Lohe ""Lavasioth"""	4	Combined Model	wp/two/two005	wp/two/parts/op_two012
0	GreatSword	120	"Taroth-Lohe ""Zorah"""	6	Combined Model	wp/two/two005	wp/two/parts/op_two012
0	GreatSword	122	"Taroth-Lohe ""Eis"""	3	Unique Model	wp/two/two002	
0	GreatSword	124	Kaiserin-Bihänder	6	Unique Model	wp/two/two002	
0	GreatSword	125	"Kaiserin-Bihänder ""Lunastra"""	7	Unique Model	wp/two/two002	
0	GreatSword	126	"KaiserinBihänder""Nergigante"""	4	Combined Model	wp/two/two002	
0	GreatSword	128	"Taroth-Lohe ""Donner"""	5	Combined Model	wp/two/two002	
0	GreatSword	129	"Kjárr-Fällschwert ""Girros"""	6	Unique Model	wp/two/two001	
0	GreatSword	131	"Kjárr-Fällschwert ""Rathalos"""	7	Unique Model	wp/two/two001	
0	GreatSword	132	"Kjárr-Fällschwert ""Zorah"""	7	Combined Model	wp/two/two002	wp/two/parts/op_two010
0	GreatSword	134	"Kjárr-Fällschwert ""Eis"""	5	Unique Model	wp/two/two007	
0	GreatSword	136	Verteidiger-Großschwert I	7	Unique Model	wp/two/two007	
0	GreatSword	137	Verteidiger-Großschwert II	5	Unique Model	wp/two/two009	
0	GreatSword	139	Verteidiger-Großschwert IV	6	Unique Model	wp/two/two009	
0	GreatSword	140	Verteidiger-Großschwert V	3	Unique Model	wp/two/two010	
0	GreatSword	142	Unavailable	6	Unique Model	wp/two/two010	
0	GreatSword	143	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	145	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	146	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	147	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	149	Unavailable	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	150	Chrom-Todessense I	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	151	Chrom-Todessense II	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	152	Chrom-Todessense III	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	153	Ruinen-Atrozität	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	154	Blitz-Bestrafer IV	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	155	Abtrennender Bolzen I	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	156	Abtrennender Bolzen II	5	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	157	Höllenhenker	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	159	Eiszapfen-Reißzahn	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	160	Eiszapfen-Reißzahn+	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	161	Palafrost	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	162	Jagras-Todesklaue I	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	163	Jagras-Todesklaue II	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	164	Mammut-Großaxt I	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	165	Mammut-Großaxt II	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	166	Unavailable	6	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	167	Naaga-Guillotine I	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	169	Geheime Klinge I	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	170	Geheime Klinge II	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	171	Scheiterhaufenspalter I	6	Combined Model	wp/two/two009	
0	GreatSword	173	Glavenus-Lohe I	7	Combined Model	wp/two/two009	
0	GreatSword	175	Datura-Höllenstachel I	7	Combined Model	wp/two/two009	wp/two/parts/op_two005
0	GreatSword	177	Laguna-Golem I	7	Combined Model	wp/two/two009	wp/two/parts/op_two010
0	GreatSword	179	Rathalos-Glühschwert+	7	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	180	Rathflammen-Glühschwert	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	182	Ogernkiefer I	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	183	Ogernkiefer II	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	184	Ogernkiefer III	7	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	185	Eisschwinge	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	186	Geflügelter Seraphid	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	187	Tigrex-Kiefernklinge	7	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	188	Tigrex-Kiefernklinge+	0	Combined Model	wp/two/two001	
0	GreatSword	190	Monströser Wahn	2	Combined Model	wp/two/two001	
0	GreatSword	191	Don Monstro	4	Combined Model	wp/two/two001	
0	GreatSword	192	Knirschender Flammenzahn+	5	Combined Model	wp/two/two001	
0	GreatSword	193	Lohenzahn	6	Combined Model	wp/two/two001	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	212	Unbeweglicher Dharma	8	Combined Model	wp/two/two010	
0	GreatSword	214	Kaiserdonnerschwert	9	Combined Model	wp/two/two010	
0	GreatSword	215	Daoras Tughril Beg	10	Combined Model	wp/two/two010	
0	GreatSword	216	Xeno-Maliq+	11	Unique Model	wp/two/two014	
0	GreatSword	218	Vollkommene Klinge	8	Combined Model	wp/two/two003	
0	GreatSword	219	"Wyvern-Kracher ""Silber"""	9	Combined Model	wp/two/two003	wp/two/parts/op_two022
0	GreatSword	221	Dämonenfürst-Goldstab	10	Combined Model	wp/two/two003	wp/two/parts/op_two022
0	GreatSword	222	Unavailable	10	Combined Model	wp/two/two003	wp/two/parts/op_two023
0	GreatSword	224	"Seelenfeuerklinge ""Lunastra"""	8	Combined Model	wp/two/two001	
0	GreatSword	225	"Seelenfeuerklinge ""Nergigante"""	9	Unique Model	wp/two/two011	
0	GreatSword	227	Verfluchte Klinge	9	Unique Model	wp/two/two011	
0	GreatSword	228	Wildbiss	10	Unique Model	wp/two/two011	
0	GreatSword	229	Beo-Schlitzer I	8	Combined Model	wp/two/two010	wp/two/parts/op_two003
0	GreatSword	231	Gefrorener Speerthunfisch	9	Combined Model	wp/two/two010	wp/two/parts/op_two003
0	GreatSword	232	Gefrier-Speerthunfisch	8	Combined Model	wp/two/two003	wp/two/parts/op_two020
0	GreatSword	234	Großer Dämonenstab	9	Combined Model	wp/two/two003	wp/two/parts/op_two020
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	237	Unavailable	8	Combined Model	wp/two/two003	wp/two/parts/op_two006
0	GreatSword	239	Unavailable	9	Combined Model	wp/two/two003	wp/two/parts/op_two006
0	GreatSword	240	Königliche Venusklinge	9	Combined Model	wp/two/two001	wp/two/parts/op_two017
0	GreatSword	242	Unavailable	9	Combined Model	wp/two/two001	wp/two/parts/op_two017
0	GreatSword	243	Unavailable	9	Combined Model	wp/two/two002	wp/two/parts/op_two009
0	GreatSword	245	Safi-Wasserspalter	9	Combined Model	wp/two/two002	wp/two/parts/op_two009
0	GreatSword	246	Safi-Frostspalter	9	Combined Model	wp/two/two001	wp/two/parts/op_two018
0	GreatSword	248	Safi-Drakenspalter	9	Combined Model	wp/two/two001	wp/two/parts/op_two018
0	GreatSword	249	Safi-Giftspalter	8	Combined Model	wp/two/two010	wp/two/parts/op_two002
0	GreatSword	251	Safi-Traumspalter	9	Combined Model	wp/two/two010	wp/two/parts/op_two002
0	GreatSword	252	Safi-Schmetterspalter	8	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	254	Safi-Wasserspalter	9	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	255	Safi-Frostspalter	9	Unique Model	wp/two/two008	
0	GreatSword	256	Safi-Blitzspalter	9	Unique Model	wp/two/two008	
0	GreatSword	257	Safi-Drakenspalter	11	Unique Model	wp/two/two019	
0	GreatSword	259	Safi-Bindespalter	8	Combined Model	wp/two/two011	
0	GreatSword	261	Safi-Schmetterspalter	9	Combined Model	wp/two/two011	
0	GreatSword	262	"Gold-Fällschwert ""Wasser"""	10	Combined Model	wp/two/two011	
0	GreatSword	263	"Gold-Fällschwert ""Eis"""	10	Combined Model	wp/two/two012	
0	GreatSword	265	"Gold-Fällschwert ""Jagras"""	11	Combined Model	wp/two/two012	
0	GreatSword	266	"Gold-Fällschwert ""Pukei"""	9	Unique Model	wp/two/two015	
0	GreatSword	268	"Gold-Fällschwert ""Girros"""	9	Unique Model	wp/two/two015	
0	GreatSword	269	"Gold-Fällschwert ""Baan"""	10	Unique Model	wp/two/two015	
0	GreatSword	270	"Gold-Fällschwert ""Vaal"""	10	Unique Model	wp/two/two013	
0	GreatSword	272	"Gold-Fällschwert ""Lavasioth"""	11	Unique Model	wp/two/two013	
0	GreatSword	273	"Gold-Fällschwert ""Zorah"""	8	Unique Model	wp/two/two005	
0	GreatSword	274	"Taroth-Lohe ""Jagras"""	9	Unique Model	wp/two/two005	
0	GreatSword	275	"Taroth-Lohe ""Pukei"""	9	Unique Model	wp/two/two012	
0	GreatSword	277	"Taroth-Lohe ""Girros"""	9	Unique Model	wp/two/two012	
0	GreatSword	278	"Taroth-Lohe ""Baan"""	10	Unique Model	wp/two/two012	
0	GreatSword	279	"Taroth-Lohe ""Vaal"""	8	Combined Model	wp/two/two004	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	282	"Taroth-Lohe ""Zorah"""	8	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	284	"Taroth-Lohe ""Eis"""	9	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	285	"Taroth-Lohe ""Schlaf"""	8	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	287	"Kjárr-Fällschwert ""Girros"""	9	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	288	"Kjárr-Fällschwert ""Vaal"""	9	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	290	"Kjárr-Fällschwert ""Zorah"""	10	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	291	"Kjárr-Fällschwert ""Wasser"""	8	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	293	"Kjárr-Fällschwert ""Donner"""	9	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	294	Unavailable	9	Unique Model	wp/two/two016	
0	GreatSword	296	Unavailable	10	Unique Model	wp/two/two016	
0	GreatSword	297	Unavailable	11	Unique Model	wp/two/two022	
0	GreatSword	299	Unavailable	9	Combined Model	wp/two/two004	
0	GreatSword	301	Unavailable	10	Combined Model	wp/two/two004	
0	GreatSword	302	Unavailable	11	Unique Model	wp/two/two017	
0	GreatSword	304	Unavailable	10	Combined Model	wp/two/two011	wp/two/parts/op_two012
0	GreatSword	306	Unavailable	10	Unique Model	wp/two/two002	
0	GreatSword	307	Unavailable	10	Unique Model	wp/two/two001	
0	GreatSword	308	Unavailable	11	Combined Model	wp/two/two002	wp/two/parts/op_two010
0	GreatSword	309	Unavailable	10	Unique Model	wp/two/two007	
0	GreatSword	310	Unavailable	11	Unique Model	wp/two/two018	
0	GreatSword	312	Unavailable	11	Unique Model	wp/two/two010	
0	GreatSword	314	Unavailable	10	Unique Model	wp/two/two020	
0	GreatSword	316	Unavailable	11	Unique Model	wp/two/two021	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	321	Unavailable	11	Combined Model	wp/two/two009	
0	GreatSword	322	Unavailable	11	Combined Model	wp/two/two009	wp/two/parts/op_two005
0	GreatSword	323	Unavailable	11	Combined Model	wp/two/two009	wp/two/parts/op_two010
0	GreatSword	324	Unavailable	10	Unique Model	wp/two/two027	
0	GreatSword	326	Unavailable	11	Unique Model	wp/two/two027	
0	GreatSword	327	Unavailable	8	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	329	Unavailable	9	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	330	Unavailable	8	Unique Model	wp/two/two025	
0	GreatSword	332	Unavailable	9	Unique Model	wp/two/two025	
0	GreatSword	333	Unavailable	9	Unique Model	wp/two/two026	
0	GreatSword	335	Unavailable	11	Unique Model	wp/two/two020	
0	GreatSword	336	Unavailable	10	Unique Model	wp/two/two025	
0	GreatSword	337	Unavailable	11	Combined Model	wp/two/two003	wp/two/parts/op_two023
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	343	Unavailable	11	Unique Model	wp/two/two026	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	350	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	352	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	353	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	354	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	355	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	356	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	357	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	358	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	359	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	350	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	352	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	353	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	354	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	355	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	356	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	357	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	358	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	359	Unavailable	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	143	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	145	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	146	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	147	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	149	Unavailable	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	150	Chrom-Todessense I	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	151	Chrom-Todessense II	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	152	Chrom-Todessense III	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	153	Ruinen-Atrozität	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	154	Blitz-Bestrafer IV	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	155	Abtrennender Bolzen I	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	156	Abtrennender Bolzen II	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	157	Höllenhenker	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	159	Eiszapfen-Reißzahn	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	160	Eiszapfen-Reißzahn+	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	161	Palafrost	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	162	Jagras-Todesklaue I	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	163	Jagras-Todesklaue II	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	164	Mammut-Großaxt I	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	165	Mammut-Großaxt II	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	166	Unavailable	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	167	Naaga-Guillotine I	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	169	Geheime Klinge I	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	170	Geheime Klinge II	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	179	Rathalos-Glühschwert+	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	180	Rathflammen-Glühschwert	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	182	Ogernkiefer I	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	183	Ogernkiefer II	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	184	Ogernkiefer III	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	185	Eisschwinge	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	186	Geflügelter Seraphid	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	187	Tigrex-Kiefernklinge	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/two002	
