Deco ID	Item ID	Deco Name	Slot Size
243	2113	Kraft-/Freisetzung-Juwel 4	4
244	2114	Krisen-/Freisetzung-Juwel 4	4
245	2115	Eisenmauer-/Freisetzung-Juwel4	4
246	2116	Freundschaft-/Freisetzung-Juwel 4	4
247	2117	Sattes/Freisetzung-Juwel 4	4
248	2118	Steinwerfer/Freisetzung-Juwel 4	4
249	2119	Resistor-/Freisetzung-Juwel 4	4
250	2120	Flug-/Freisetzung-Juwel 4	4
251	2121	Sprinter-/Freisetzung-Juwel 4	4
252	2122	Erfrischungs-/Freisetzung-Juwel 4	4
253	2123	Sprung-/Freisetzung-Juwel 4	4
254	2124	Wegsteck-/Freisetzung-Juwel 4	4
255	2125	Verschling-/Freisetzung-Juwel 4	4
256	2126	Schleif-/Freisetzung-Juwel 4	4
257	2127	Bomber-/Freisetzung-Juwel 4	4
258	2128	Pilzform-/Freisetzung-Juwel 4	4
259	2129	Gleiter-/Freisetzung-Juwel 4	4
260	2130	Wächter-/Freisetzung-Juwel 4	4
261	2131	Entzug-/Handwerk-Juwel 4	4
262	2132	Kraft-/Handwerk-Juwel 4	4
263	2133	Krisen-/Handwerk-Juwel 4	4
264	2134	Eisenmauer-/Handwerk-Juwel 4	4
265	2135	Freundschaft-/Handwerk-Juwel 4	4
266	2136	Sattes/Handwerk-Juwel 4	4
267	2137	Steinwerfer-/Handwerk-Juwel 4	4
268	2138	Resistor-/Handwerk-Juwel 4	4
269	2139	Flug-/Handwerk-Juwel 4	4
270	2140	Sprinter-/Handwerk-Juwel 4	4
271	2141	Erfrischungs-/Handwerk-Juwel 4	4
272	2142	Sprung-/Handwerk-Juwel 4	4
273	2143	Wegsteck-/Handwerk-Juwel 4	4
274	2144	Verschling-/Handwerk-Juwel 4	4
275	2145	Schleif-/Handwerk-Juwel 4	4
276	2146	Bomber-/Handwerk-Juwel 4	4
277	2147	Pilzform-/Handwerk-Juwel 4	4
278	2148	Gleiter-/Handwerk-Juwel 4	4
279	2149	Wächter-/Handwerk-Juwel 4	4
280	2150	Halt-/Schutz-Juwel 4	4
281	2151	Ladungs-/Schutz-Juwel 4	4
282	2152	Verstärker-/Schutz-Juwel 4	4
283	2153	Zerstörer-/Schutz-Juwel 4	4
284	2154	Knock-out-/Schutz-Juwel 4	4
285	2155	Potenzial-/Schutz-Juwel 4	4
286	2156	Windresistenz-/Schutz-Juwel 4	4
287	2157	Ziehen-/Schutz-Juwel 4	4
288	2158	Vollgas-/Schutz-Juwel 4	4
289	2159	Herausforderer-/Schutz-Juwel 4	4
290	2160	Makellos-/Schutz-Juwel 4	4
291	2161	Furor-/Schutz-Juwel 4	4
292	2162	Mächtiges/Schutz-Juwel 4	4
293	2163	Wappnungs-/Schutz-Juwel 4	4
294	2164	Phönix-/Schutz-Juwel 4	4
295	2165	Ohrstöpsel-/Schutz-Juwel 4	4
296	2166	Kritisches/Schutz-Juwel 4	4
297	2167	Aufweich-/Schutz-Juwel 4	4
298	2168	Handwerk-/Schutz-Juwel 4	4
299	2169	Freisetzung-/Schutz-Juwel 4	4
300	2170	Halt-/Medizin-Juwel 4	4
301	2171	Ladungs-/Medizin-Juwel 4	4
302	2172	Verstärker-/Medizin-Juwel 4	4
303	2173	Zerstörer-/Medizin-Juwel 4	4
304	2174	Knock-out-/Medizin-Juwel 4	4
305	2175	Potenzial-/Medizin-Juwel 4	4
306	2176	Windresistenz-/Medizin-Juwel 4	4
307	2177	Ziehen-/Medizin-Juwel 4	4
308	2178	Vollgas-/Medizin-Juwel 4	4
309	2179	Herausforderer-/Medizin-Juwel4	4
310	2180	Makellos-/Medizin-Juwel 4	4
311	2181	Furor-/Medizin-Juwel 4	4
312	2182	Mächtiges/Medizin-Juwel 4	4
313	2183	Wappnungs-/Medizin-Juwel 4	4
314	2184	Phönix-/Medizin-Juwel 4	4
315	2185	Ohrstöpsel-/Medizin-Juwel 4	4
316	2186	Kritisches/Medizin-Juwel 4	4
317	2187	Aufweich-/Medizin-Juwel 4	4
318	2188	Handwerk-/Medizin-Juwel 4	4
319	2189	Freisetzung-/Medizin-Juwel 4	4
320	2190	Halt-/Lebenskraft-Juwel 4	4
321	2191	Ladungs-/Lebenskraft-Juwel 4	4
322	2192	Verstärker-/Lebenskraft-Juwel 4	4
323	2193	Zerstörer-/Lebenskraft-Juwel 4	4
324	2194	Knock-out-/Lebenskraft-Juwel 4	4
325	2195	Potenzial-/Lebenskraft-Juwel 4	4
326	2196	Windresistenz-/Lebenskraft-Juwel 4	4
327	2197	Ziehen-/Lebenskraft-Juwel 4	4
328	2198	Vollgas-/Lebenskraft-Juwel 4	4
329	2199	Herausforderer-/Lebenskraft-Juwel 4	4
330	2200	Makellos-/Lebenskraft-Juwel 4	4
331	2201	Furor-/Lebenskraft-Juwel 4	4
332	2202	Mächtiges/Lebenskraft-Juwel 4	4
333	2203	Wappnungs-/Lebenskraft-Juwel 4	4
334	2204	Phönix-/Lebenskraft-Juwel 4	4
335	2205	Ohrstöpsel-/Lebenskraft-Juwel 4	4
336	2206	Kritisches/Lebenskraft-Juwel 4	4
337	2207	Aufweich-/Lebenskraft-Juwel 4	4
338	2208	Handwerk-/Lebenskraft-Juwel 4	4
339	2209	Freisetzung-/Lebenskraft-Juwel 4	4
340	2210	Halt-/Wartungs-Juwel 4	4
341	2211	Ladungs-/Wartungs-Juwel 4	4
342	2212	Verstärker-/Wartungs-Juwel 4	4
343	2213	Zerstörer-/Wartungs-Juwel 4	4
344	2214	Knock-out-/Wartungs-Juwel 4	4
345	2215	Potenzial-/Wartungs-Juwel 4	4
346	2216	Windresistenz-/Wartungs-Juwel 4	4
347	2217	Ziehen-/Wartungs-Juwel 4	4
348	2218	Vollgas-/Wartungs-Juwel 4	4
349	2219	Herausforderer-/Wartungs-Juwel 4	4
350	2220	Makellos-/Wartungs-Juwel 4	4
351	2221	Furor-/Wartungs-Juwel 4	4
352	2222	Mächtiges/Wartungs-Juwel 4	4
353	2223	Wappnungs-/Wartungs-Juwel 4	4
354	2224	Phönix-/Wartungs-Juwel 4	4
355	2225	Ohrstöpsel-/Wartungs-Juwel 4	4
356	2226	Kritisches/Wartungs-Juwel 4	4
357	2227	Aufweich-/Wartungs-Juwel 4	4
358	2228	Handwerk-/Wartungs-Juwel 4	4
359	2229	Freisetzung-/Wartungs-Juwel 4	4
360	2230	Halt-/Figur-Juwel 4	4
361	2231	Ladungs-/Figur-Juwel 4	4
362	2232	Verstärker-/Figur-Juwel 4	4
363	2233	Zerstörer-/Figur-Juwel 4	4
364	2234	Knock-out-/Figur-Juwel 4	4
365	2235	Potenzial-/Figur-Juwel 4	4
366	2236	Windresistenz-/Figur-Juwel 4	4
367	2237	Ziehen-/Figur-Juwel 4	4
368	2238	Vollgas-/Figur-Juwel 4	4
369	2239	Herausforderer-/Figur-Juwel 4	4
370	2240	Makellos-/Figur-Juwel 4	4
371	2241	Furor-/Figur-Juwel 4	4
372	2242	Mächtiges/Figur-Juwel 4	4
373	2243	Wappnungs-/Figur-Juwel 4	4
374	2244	Phönix-/Figur-Juwel 4	4
375	2245	Ohrstöpsel-/Figur-Juwel 4	4
376	2246	Kritisches/Figur-Juwel 4	4
377	2247	Aufweich-/Figur-Juwel 4	4
378	2248	Handwerk-/Figur-Juwel 4	4
379	2249	Freisetzung-/Figur-Juwel 4	4
380	2250	Halt-/Ausweich-Juwel 4	4
381	2251	Ladungs-/Ausweich-Juwel 4	4
382	2252	Verstärker-/Ausweich-Juwel 4	4
383	2253	Zerstörer-/Ausweich-Juwel 4	4
384	2254	Knock-out-/Ausweich-Juwel 4	4
385	2255	Potenzial-/Ausweich-Juwel 4	4
386	2256	Windresistenz-/Ausweich-Juwel 4	4
387	2257	Ziehen-/Ausweich-Juwel 4	4
388	2258	Vollgas-/Ausweich-Juwel 4	4
389	2259	Herausforderer/Ausweich-Juwel 4	4
390	2260	Makellos-/Ausweich-Juwel 4	4
391	2261	Furor-/Ausweich-Juwel 4	4
392	2262	Mächtiges/Ausweich-Juwel 4	4
393	2263	Wappnungs-/Ausweich-Juwel 4	4
394	2264	Phönix-/Ausweich-Juwel 4	4
395	2265	Ohrstöpsel-/Ausweich-Juwel 4	4
396	2266	Kritisches/Ausweich-Juwel 4	4
397	2267	Aufweich-/Ausweich-Juwel 4	4
398	2268	Handwerk-/Ausweich-Juwel 4	4
399	2269	Freisetzung-/Ausweich-Juwel 4	4
400	2272	Wärme-Juwel 2	2
401	2273	Ablenkung-Juwel 3	3
402	2274	Akrobaten-Juwel 3	3
403	2275	Rasierer-Juwel 3	3
