Item ID	Item Name	Item Type	Rare	Item Desc
105	Nageoire de poissaiguiseur +	Item	3	Restaure grandement le tranchantdes armes. Peut être réutilisée sivous êtes chanceux.
106	Écaille de sushipoisson	Item	1	Écaille de sushipoisson quirestaure une petite quantité de vieet arrête les hémorragies.
107	Grande écaille de sushipoisson	Item	3	Restaure une grande quantité de vie,améliore la régénération naturelleet arrête les hémorragies.
108	Écaille de poisson-poudre	Item	2	À combiner avec une <STYL MOJI_YELLOW_DEFAULT>grande bombebaril</STYL> pour augmenter sa puissanceexplosive.
109	Écaille de grand poisson-poudre	Item	3	À combiner avec une <STYL MOJI_YELLOW_DEFAULT>grande bombebaril</STYL> pour fabriquer une <STYL MOJI_YELLOW_DEFAULT>méga bombebaril</STYL>.
110	Écaille d'arowana explosif	Item	1	À combiner avec des <STYL MOJI_YELLOW_DEFAULT>herbes de feu</STYL>pour fabriquer de la <STYL MOJI_YELLOW_DEFAULT>poudre à canon II</STYL>.
111	Écaille de grand arowana explosif	Item	3	À combiner avec des <STYL MOJI_YELLOW_DEFAULT>herbes de feu</STYL>pour fabriquer une grande quantitéde <STYL MOJI_YELLOW_DEFAULT>poudre à canon II</STYL>.
112	Écaille d'arowana bombe	Item	1	À combiner avec des <STYL MOJI_YELLOW_DEFAULT>herbes de feu</STYL>pour fabriquer de la <STYL MOJI_YELLOW_DEFAULT>poudre à canon III</STYL>.
113	Écaille de grand arowana bombe	Item	3	À combiner avec des <STYL MOJI_YELLOW_DEFAULT>herbes de feu</STYL>pour fabriquer une grande quantitéde <STYL MOJI_YELLOW_DEFAULT>poudre à canon III</STYL>.
114	Aiguisoir	Item	3	Une pierre à aiguiser standard.Restaure le tranchant des armes.
115	Filet de capture	Item	3	Un filet pouvant être lancé avecla fronde. Utilisez-le pourcapturer des petites créatures.
116	Canne à pêche	Item	3	L'outil principal pour la pêche.
117	Broche BBQ	Item	3	Tout ce qu'il faut pour cuire dela viande. C'est l'outil essentielde tout chasseur affamé.
118	Cape caméléon	Item	3	Rend temporairement invisible.L'effet prend fin si vous attaquezou subissez des dégâts.
119	Cape temporelle	Item	3	Annule les dégâts des attaquespuissantes en esquivantautomatiquement.
120	Amplificateur de vie	Item	3	Émet une brume régénérante quirestaure votre vie et cellede vos alliés.
121	Cape immuable	Item	3	Réduit les dégâts, annule les réactions auxdégâts et les bourrasques, protège l'ouïe,et augmente la résistance aux secousses.
122	Cape de provocation	Item	3	Attire les monstres à vous afin deles diriger vers une positionavantageuse.
123	Cape du gardien	Item	3	Annule une quantité de dégâts définie.L'effet s'arrête lorsque les dégâts subisdépassent cette limite.
124	Cape ignifuge	Item	3	Réduit les dégâts élémentaires de feu,annule les fléaux-feu, fléaux-explosionet la chaleur de l'environnement.
125	Cape anti-eau	Item	3	Réduit les dégâts d'eau, annuleles fléaux-eau et la boue, et rendplus mobile en eau profonde.
126	Cape anti-glace	Item	3	Réduit les dégâts de glace etannule les fléaux-glace.
127	Cape paratonnerre	Item	3	Réduit les dégâts de foudre etannule les fléaux-foudre etla paralysie.
128	Cape anti-dragon	Item	3	Réduit les dégâts draconiques et annuleles fléaux-dragon. Augmente l'attaqueélémentaire dragon des armes.
129	Purificateur	Item	3	Émet une brume régénérante quisoigne les afflictions pour vouset vos alliés.
130	Cape planeur	Item	3	Augmente le temps en l'air durantun saut. Permet de monter plusfacilement sur les monstres.
131	Cape d'évasion	Item	3	Augmente la fenêtre d'invincibilitédes esquives. Esquivez au derniermoment pour un bonus d'attaque.
132	Cape du champion	Item	3	Ajoute ou augmente les effetsd'étourdissement des attaques.
133	Cape du scélérat	Item	3	Augmente les chances d'infligerl'affliction de l'arme équipée aprèschaque attaque.
134	Cape angélique	Item	3	Annule et protège temporairementcontre toutes les afflictions.
135	Amplificateur d'affinité	Item	3	Émet une brume qui augmentel'affinité pour vous et vos alliésà proximité.
136	Cape du voleur	Item	3	Les grands monstres peuvent parfoislaisser tomber des objets rares ouprécieux après une attaque.
137	Normal	Ammo or Coating	3	Munition pour débutant.Efficace, mais manque de punch.
138	Normal II	Ammo or Coating	1	Munition de base.Un peu plus puissante.<STYL MOJI_YELLOW_DEFAULT>Capacité : 99</STYL>
139	Normal III	Ammo or Coating	2	Munition qui infligede grands dégâts.<STYL MOJI_YELLOW_DEFAULT>Capacité : 99</STYL>
140	Perforant	Ammo or Coating	0	Munition perforante.Cause plusieurs impacts.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
141	Perforant II	Ammo or Coating	1	Munition perforante.Cause plus d'impacts.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
142	Perforant III	Ammo or Coating	2	Munition perforante.Cause un très grand nombre d'impacts.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
143	Grenaille	Ammo or Coating	0	Munition à grande dispersion.Inflige plusieurs impacts à courte portée.<STYL MOJI_YELLOW_DEFAULT>Capacité : 80</STYL>
144	Grenaille II	Ammo or Coating	1	Munition à grande dispersion.Cause plus d'impacts.<STYL MOJI_YELLOW_DEFAULT>Capacité : 70</STYL>
145	Grenaille III	Ammo or Coating	2	Munition à grande dispersion.Inflige un grand nombre d'impacts.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
146	Antiblindage	Ammo or Coating	0	Munition puissante qui se loge dansla cible avant d'exploser. Peut étourdir.<STYL MOJI_YELLOW_DEFAULT>Capacité : 9</STYL>
147	Antiblindage II	Ammo or Coating	1	Munition très puissante qui se loge dansla cible avant d'exploser. Peut étourdir.<STYL MOJI_YELLOW_DEFAULT>Capacité : 9</STYL>
148	Antiblindage III	Ammo or Coating	2	Munition ultra puissante qui se loge dansla cible avant d'exploser. Peut étourdir.<STYL MOJI_YELLOW_DEFAULT>Capacité : 9</STYL>
149	Fragmentation	Ammo or Coating	1	Munition qui se divise en 3 bombes aumoment de l'impact. Attention à vos alliés !<STYL MOJI_YELLOW_DEFAULT>Capacité : 3</STYL>
150	Fragmentation II	Ammo or Coating	2	Munition qui se divise en 4 bombes aumoment de l'impact. Attention à vos alliés !<STYL MOJI_YELLOW_DEFAULT>Capacité : 3</STYL>
151	Fragmentation III	Ammo or Coating	3	Munition qui se divise en 5 bombes aumoment de l'impact. Attention à vos alliés !<STYL MOJI_YELLOW_DEFAULT>Capacité : 3</STYL>
152	Incendiaire	Ammo or Coating	1	Munition qui inflige plus de dégâtsaux monstres vulnérables au feu.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
153	Aquatique	Ammo or Coating	1	Munition qui inflige plus de dégâtsaux monstres vulnérables à l'eau.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
154	Foudre	Ammo or Coating	1	Munition qui inflige plus de dégâtsaux monstres vulnérables à la foudre.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
155	Cryogénique	Ammo or Coating	1	Munition qui inflige plus de dégâtsaux monstres vulnérables à la glace.<STYL MOJI_YELLOW_DEFAULT>Capacité : 60</STYL>
156	Dragon	Ammo or Coating	2	Munition qui inflige plus de dégâts auxmonstres vulnérables à l'élément dragon.<STYL MOJI_YELLOW_DEFAULT>Capacité : 3</STYL>
157	Toxique	Ammo or Coating	1	Munition empoisonnante. Certainsmonstres nécessitent plusieurs tirs.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
158	Toxique II	Ammo or Coating	2	Munition empoisonnante améliorée. Certainsmonstres nécessitent plusieurs tirs.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
159	Paralysant	Ammo or Coating	1	Munition paralysante. Certains monstresnécessitent plusieurs tirs.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
160	Paralysant II	Ammo or Coating	2	Munition paralysante améliorée. Certainsmonstres nécessitent plusieurs tirs.<STYL MOJI_YELLOW_DEFAULT>Capacité : 8</STYL>
161	Somnifère	Ammo or Coating	1	Munition endormante. Certains monstresnécessitent plusieurs tirs.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
162	Somnifère II	Ammo or Coating	2	Munition endormante améliorée. Certainsmonstres nécessitent plusieurs tirs.<STYL MOJI_YELLOW_DEFAULT>Capacité : 8</STYL>
163	Léthargique	Ammo or Coating	1	Munition spéciale qui drainel'endurance des monstres.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
164	Léthargique II	Ammo or Coating	2	Munition spéciale améliorée qui draineencore plus l'endurance des monstres.<STYL MOJI_YELLOW_DEFAULT>Capacité : 8</STYL>
165	Guérison	Ammo or Coating	1	Munition qui restaure légèrementla vie d'un allié.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
166	Guérison II	Ammo or Coating	2	Munition qui restaure modérémentla vie d'un allié.<STYL MOJI_YELLOW_DEFAULT>Capacité : 12</STYL>
167	Wyverne	Ammo or Coating	2	Munition basée sur le Feu de wyverne.Puissante, mais à courte portée.<STYL MOJI_YELLOW_DEFAULT>Capacité : 5</STYL>
168	Tranchant	Ammo or Coating	1	Munition spéciale qui éjecte des petiteslames à l'impact. Peut trancher les queues.<STYL MOJI_YELLOW_DEFAULT>Capacité : 30</STYL>
169	Tranquillisant	Ammo or Coating	2	Munition utilisée pour capturerles monstres piégés.<STYL MOJI_YELLOW_DEFAULT>Capacité : 8</STYL>
170	Démon	Ammo or Coating	3	Munition qui augmente l'attaqued'un allié.<STYL MOJI_YELLOW_DEFAULT>Capacité : 5</STYL>
171	Peau-de-pierre	Ammo or Coating	3	Munition qui augmente la défensed'un allié.<STYL MOJI_YELLOW_DEFAULT>Capacité : 5</STYL>
172	(Rien)	Ammo or Coating	0	Unavailable
173	Fiole de combat	Ammo or Coating	3	Enduit qui augmente la puissanced'attaque des flèches à courte portée,mais qui réduit leur portée maximum.
174	Fiole vide	Item	0	Une vieille bouteille vide.Ni plus, ni moins.
175	Fiole de force	Ammo or Coating	1	Enduit qui augmente la puissanced'attaque des flèches.<STYL MOJI_YELLOW_DEFAULT>Capacité : 50</STYL>
176	Fiole de poison	Ammo or Coating	2	Enduit qui confère un effettoxique aux flèches.<STYL MOJI_YELLOW_DEFAULT>Capacité : 20</STYL>
177	Fiole de paralysie	Ammo or Coating	2	Enduit qui confère un effetparalysant aux flèches.<STYL MOJI_YELLOW_DEFAULT>Capacité : 20</STYL>
178	Fiole de sommeil	Ammo or Coating	2	Enduit qui confère un effetsomnifère aux flèches.<STYL MOJI_YELLOW_DEFAULT>Capacité : 20</STYL>
179	Fiole de faiblesse	Material	3	Enduit qui permet de drainerl'endurance des monstres.<STYL MOJI_YELLOW_DEFAULT>Capacité : 20</STYL>
180	Fiole explosive	Ammo or Coating	2	Enduit qui confère un effetexplosif aux flèches.<STYL MOJI_YELLOW_DEFAULT>Capacité : 20</STYL>
181	Premiers soins	Item	0	Restaure une petite quantité de vie.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
182	Premiers soins +	Item	1	Restaure une quantité modérée de vie.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
183	Ration X	Item	0	Restaure une petite quantitéd'endurance.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
184	Poudre de vie X	Item	1	Produit un nuage qui guéritquiconque entre en son contact.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
185	Potion secrète X	Item	1	Restaure toute la vie et maximisela taille de la jauge de vie.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
186	Grande bombe baril X	Item	2	Une grande bombe baril améliorée, aussipuissante qu'une méga bombe baril.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
187	Piège électrochoc X	Item	2	Paralyse un monstre pourla capturer plus facilement.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
188	Piège à fosse X	Item	2	Active un trou géant pourcapturer les grands monstres.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
189	Poudre végétale X	Item	3	Neutralise les effets du poison etrestaure légèrement la vie.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
190	Poudre du démon X	Item	3	Une poudre mystérieuse qui augmentetemporairement l'attaque.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
191	Poudre de pierre X	Item	3	Une poudre mystérieuse qui renforcetemporairement la défense.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
192	Capsule de bouse X	Item	1	Munition pour fronde. Émet une forteodeur qui fait fuir certains monstres.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
193	Capsule aveuglante X	Item	1	Munition pour fronde. Déclencheun éclair aveuglant à l'impact.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
194	Capsule sonore X	Item	1	Munition pour fronde. Émet un sonstrident qui affecte les ouïes sensibles.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
195	Couteau de lancer	Item	0	Projectile pour fronde. Peut êtreenduit de différentes substances.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
196	Couteau poison	Item	1	Projectile pour fronde.Un couteau enduit de poison.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
197	Couteau somnifère	Item	1	Projectile pour fronde.Un couteau enduit de sédatif.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
198	Couteau paralysant	Item	1	Projectile pour fronde. Un couteauenduit d'une toxine paralysante.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
199	Couteau tranquillisant	Item	2	Projectile pour fronde.Un couteau enduit de tranquillisant.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
200	Téléportogène X	Item	2	Appelle un drake ailé qui vousramène au camp le plus proche.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
201	Bombe tranquillisante X	Item	2	Une grenade servant à capturerles monstres piégés.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
202	Munition pour baliste	Ammo or Coating	3	Munition pour la grande baliste.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
203	Harpon	Ammo or Coating	3	Munition de baliste qui immobiliseles cibles. À usage unique.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
204	Boulet de canon	Item	3	Un projectile en acier utilisé pourchasser les dragons géants.<STYL MOJI_YELLOW_DEFAULT>(Fourniture)</STYL>
205	Minerai de fer	Material	3	Ce minerai peut être fondu en métalet utilisé pour de nombreux usages.
206	Machalite	Material	3	Un minerai supérieur au fer.Produit du métal très fin.
207	Dragonite	Material	3	Un minerai rare et précieux, supérieurà la machalite. Indispensable pourfabriquer des armures résistantes.
208	Carbalite	Material	5	Un minerai très pur, qui fait l'objetde nombreuses recherches.
209	Fucium	Material	5	Un minerai trouvé dans la Terre desanciens. Ce métal mystérieux peutamalgamer tous les matériaux.
210	Cristal de terre	Material	3	Les restes cristallisés d'organismesmicrobiotiques. Abrasif pour arme.<STYL MOJI_YELLOW_DEFAULT>(Désert des termites)</STYL>
211	Cristal de corail	Material	3	Un cristal recherché par la Forgepour ses qualités abrasives.<STYL MOJI_YELLOW_DEFAULT>(Plateau de corail)</STYL>
212	Cristal de dragon ancien	Material	5	Un matériau mystérieux qui pourraitbien révolutionner la fabricationd'armes et armures.
213	Cristal de lumière	Material	4	Un cristal très dur doté d'un légeréclat. Utilisé pour fabriquer desoutils.
214	Cristal nova	Material	6	Un cristal extrêmement dur et trèsbrillant. Utilisé pour la métallurgiede grande qualité.
215	Pierre de lave	Material	6	Une roche semblable à du magma.Les experts l'utilisent pour forgerdes armures de première qualité.
216	Pierre marine	Material	3	Un minéral utilisé pour forger desaccessoires. Sa lueur évoqueun océan aux eaux cristallines.
217	Minerai solaire	Material	5	Un minéral utilisé pour forger desaccessoires. Sa douce lueuréblouit celui qui le regarde.
218	Onirite	Material	6	Un minéral utilisé pour forger desaccessoires. Sa lueur écarlaterappelle un feu de joie.
219	Quartz de wyrm	Material	7	Un minéral utilisé pour forger desaccessoires. Sa lueur mystérieuseconfère clairvoyance à son possesseur.
220	Sphère d'armure	Material	3	Libère de l'énergie au contact de lachaleur. À fusionner avec une armurepour l'améliorer très légèrement.
221	Sphère d'armure +	Material	4	Libère de l'énergie au contact de lachaleur. À fusionner avec une armurepour l'améliorer légèrement.
222	Sphère d'armure acérée	Material	5	Libère de l'énergie au contact de lachaleur. À fusionner avec une armurepour l'améliorer.
223	Sphère d'armure dense	Material	6	Libère de l'énergie au contact de lachaleur. À fusionner avec une armurepour l'améliorer considérablement.
224	Sphère d'armure lourde	Material	7	Sphère d'armure dense et épaisse.Très rare, crée des armuresétonnantes.
225	Os solide	Material	3	Matériau trouvé sur une carcasse.Peut être utilisé pour l'artisanat.<STYL MOJI_YELLOW_DEFAULT>(Plateau de corail et Val putride)</STYL>
226	Os de qualité	Material	5	Matériau trouvé au milieu d'un tas d'os.Peut être utilisé pour créer unéquipement de qualité.
227	Os ancien	Material	3	Matériau trouvé sur une carcasse.Sa taille reflète sa qualité primitive.<STYL MOJI_YELLOW_DEFAULT>(Forêt ancienne)</STYL>
228	Os fossilisé	Material	3	Matériau trouvé sur une carcasse.Sa taille reflète sa qualité primitive.<STYL MOJI_YELLOW_DEFAULT>(Désert des termites)</STYL>
229	Os de corail	Material	3	Matériau trouvé sur une carcasse.Sa taille reflète sa qualité primitive.<STYL MOJI_YELLOW_DEFAULT>(Plateau de corail)</STYL>
230	Os déformé	Material	3	Matériau trouvé sur une carcasse.Sa taille reflète sa qualité primitive.<STYL MOJI_YELLOW_DEFAULT>(Val putride)</STYL>
231	Os bestial	Material	5	Matériau trouvé sur une carcasse.Sa taille reflète sa qualité primitive.<STYL MOJI_YELLOW_DEFAULT>(Terre des anciens)</STYL>
