Weapon Type ID	Weapon Type	Weapon ID	Weapon Name	Rare	Model Type	Main Model Path	Sub Model Path
0	GreatSword	177	Golem Laguna I	8	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	178	Golem Laguna II	9	Combined Model	wp/two/two004	wp/two/parts/op_two013
0	GreatSword	179	Colère du Rathalos +	9	Unique Model	wp/two/two008	
0	GreatSword	180	Épée de feu Rathalos	9	Unique Model	wp/two/two008	
0	GreatSword	181	Flambeau Rathalos	11	Unique Model	wp/two/two019	
0	GreatSword	182	Mâchoire d'ogre I	8	Combined Model	wp/two/two011	
0	GreatSword	183	Mâchoire d'ogre II	9	Combined Model	wp/two/two011	
0	GreatSword	184	Mâchoire d'ogre III	10	Combined Model	wp/two/two011	
0	GreatSword	185	Aile de glace	10	Combined Model	wp/two/two012	
0	GreatSword	186	Séraphide ailé	11	Combined Model	wp/two/two012	
0	GreatSword	187	Agito du tigre	9	Unique Model	wp/two/two015	
0	GreatSword	188	Agito du tigre +	9	Unique Model	wp/two/two015	
0	GreatSword	189	Grande épée Tigrex	10	Unique Model	wp/two/two015	
0	GreatSword	190	Folie monstrueuse	10	Unique Model	wp/two/two013	
0	GreatSword	191	Don Monstro	11	Unique Model	wp/two/two013	
0	GreatSword	192	Flamberge croc-de-feu +	8	Unique Model	wp/two/two005	
0	GreatSword	193	Lohenzahn	9	Unique Model	wp/two/two005	
0	GreatSword	194	Donnerzahn	9	Unique Model	wp/two/two012	
0	GreatSword	195	Donnerzahn +	9	Unique Model	wp/two/two012	
0	GreatSword	196	Lame fulgurante	10	Unique Model	wp/two/two012	
0	GreatSword	197	Golem d'eau IV	8	Combined Model	wp/two/two004	
0	GreatSword	198	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	199	Rasoir Nyx I	8	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	200	Rasoir Nyx II	9	Combined Model	wp/two/two002	wp/two/parts/op_two015
0	GreatSword	201	Tranchoir Barroth I	8	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	202	Tranchoir Barroth II	9	Combined Model	wp/two/two004	wp/two/parts/op_two004
0	GreatSword	203	Broyeur acide I	9	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	204	Broyeur acide II	10	Combined Model	wp/two/two006	wp/two/parts/op_two019
0	GreatSword	205	Hachoir Radobaan I	8	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	206	Hachoir Radobaan II	9	Combined Model	wp/two/two011	wp/two/parts/op_two007
0	GreatSword	207	Fendoir Dios	9	Unique Model	wp/two/two016	
0	GreatSword	208	Brach-attaque	10	Unique Model	wp/two/two016	
0	GreatSword	209	Lame de lumière	11	Unique Model	wp/two/two022	
0	GreatSword	210	Épée Sceau-de-dragon	9	Combined Model	wp/two/two004	
0	GreatSword	211	Épée Sceau-de-dragon II	10	Combined Model	wp/two/two004	
0	GreatSword	212	Dharma immuable	11	Unique Model	wp/two/two017	
0	GreatSword	213	Volcalame Magdaros	10	Combined Model	wp/two/two011	wp/two/parts/op_two012
0	GreatSword	214	Épée foudre impériale	10	Unique Model	wp/two/two002	
0	GreatSword	215	Toghrul-Beg de Daora	10	Unique Model	wp/two/two001	
0	GreatSword	216	Xeno Maliq +	11	Combined Model	wp/two/two002	wp/two/parts/op_two010
0	GreatSword	217	Mâchoire wyverne ULT	10	Unique Model	wp/two/two007	
0	GreatSword	218	Épée souveraine	11	Unique Model	wp/two/two018	
0	GreatSword	219	"Impact de wyverne ""Argent"""	11	Unique Model	wp/two/two010	
0	GreatSword	220	Gourdin du démon	10	Unique Model	wp/two/two020	
0	GreatSword	221	Gourdin d'or du roi-démon	11	Unique Model	wp/two/two021	
0	GreatSword	222	Grande épée Alatreon	10	Unique Model	wp/two/two024	
0	GreatSword	223	Révolution Alatreon	11	Unique Model	wp/two/two024	
0	GreatSword	224	"Lame embrasée ""Lethe"""	11	Combined Model	wp/two/two009	
0	GreatSword	225	"Lame embrasée ""Hadès"""	11	Combined Model	wp/two/two009	wp/two/parts/op_two005
0	GreatSword	226	"Lame embrasée ""Styx"""	11	Combined Model	wp/two/two009	wp/two/parts/op_two010
0	GreatSword	227	Lame maudite	10	Unique Model	wp/two/two027	
0	GreatSword	228	Morsure sauvage	11	Unique Model	wp/two/two027	
0	GreatSword	229	Beo déchireur I	8	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	230	Beo déchireur II	9	Combined Model	wp/two/two005	wp/two/parts/op_two014
0	GreatSword	231	Makaire glacé	8	Unique Model	wp/two/two025	
0	GreatSword	232	Makaire royal glacé	9	Unique Model	wp/two/two025	
0	GreatSword	233	Lame palazzo	9	Unique Model	wp/two/two026	
0	GreatSword	234	Grand gourdin du démon	11	Unique Model	wp/two/two020	
0	GreatSword	235	Gladius Xiphias	10	Unique Model	wp/two/two025	
0	GreatSword	236	Bourreau de l'enfer +	11	Combined Model	wp/two/two003	wp/two/parts/op_two023
0	GreatSword	237	Démon de glace	10	Unique Model	wp/two/two028	
0	GreatSword	238	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	239	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	240	"Lame royale ""Venus"""	11	Unique Model	wp/two/two026	
0	GreatSword	241	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	242	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	243	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	244	Trancheur Safi - Feu	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	245	Trancheur Safi - Eau	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	246	Trancheur Safi - Glace	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	247	Trancheur Safi - Foudre	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	248	Trancheur Safi - Dragon	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	249	Trancheur Safi - Poison	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	250	Trancheur Safi - Paralysie	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	251	Trancheur Safi - Sommeil	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	252	Trancheur Safi - Explosion	11	Unique Model (Safi Weapon)	wp/two/two023	
0	GreatSword	253	Trancheur Safi - Feu	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	254	Trancheur Safi - Eau	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	255	Trancheur Safi - Glace	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	256	Trancheur Safi - Foudre	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	257	Trancheur Safi - Dragon	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	258	Trancheur Safi - Poison	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	259	Trancheur Safi - Paralysie	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	260	Trancheur Safi - Sommeil	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	261	Trancheur Safi - Explosion	11	Unique Model (Safi Weapon)	wp/two/two030	
0	GreatSword	262	Espadon d'or - Eau	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	263	Espadon d'or - Glace	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	264	Espadon d'or - Sommeil	9	Combined Model (KT Weapon)	wp/two/bs_two007	
0	GreatSword	265	Espadon d'or - Jag	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two003
0	GreatSword	266	Espadon d'or - Pukei	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two002
0	GreatSword	267	Espadon d'or - Barroth	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two004
0	GreatSword	268	Espadon d'or - Girros	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two006
0	GreatSword	269	Espadon d'or - Rado	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two007
0	GreatSword	270	Espadon d'or - Vaal	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two008
0	GreatSword	271	Espadon d'or - Roi	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two001
0	GreatSword	272	Espadon d'or - Lava	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two009
0	GreatSword	273	Espadon d'or - Zorah	9	Combined Model (KT Weapon)	wp/two/bs_two007	wp/two/parts/op_two012
0	GreatSword	274	Flamberge Taroth - Jag	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two003
0	GreatSword	275	Flamberge Taroth - Pukei	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two002
0	GreatSword	276	Flamberge Taroth - Barroth	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two004
0	GreatSword	277	Flamberge Taroth - Girros	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two006
0	GreatSword	278	Flamberge Taroth - Rado	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two007
0	GreatSword	279	Flamberge Taroth - Vaal	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two008
0	GreatSword	280	Flamberge Taroth - Roi	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two001
0	GreatSword	281	Flamberge Taroth - Lava	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two009
0	GreatSword	282	Flamberge Taroth - Zorah	10	Combined Model (KT Weapon)	wp/two/bs_two008	wp/two/parts/op_two012
0	GreatSword	283	Flamberge Taroth - Eau	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	284	Flamberge Taroth - Glace	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	285	Flamberge Taroth - Sommeil	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	286	Flamberge Taroth - Foudre	11	Combined Model (KT Weapon)	wp/two/bs_two008	
0	GreatSword	287	Espadon Kjárr - Girros	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two006
0	GreatSword	288	Espadon Kjárr - Vaal	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two008
0	GreatSword	289	Espadon Kjárr - Roi	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two001
0	GreatSword	290	Espadon Kjárr - Zorah	11	Combined Model (KT Weapon)	wp/two/bs_two013	wp/two/parts/op_two012
0	GreatSword	291	Espadon Kjárr - Eau	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	292	Espadon Kjárr - Glace	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	293	Espadon Kjárr - Foudre	11	Combined Model (KT Weapon)	wp/two/bs_two014	
0	GreatSword	294	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	295	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	296	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	297	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	298	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	299	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	300	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	301	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	302	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	303	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	304	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	305	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	306	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	307	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	308	Unavailable	0	Combined Model	wp/two/two002	
0	GreatSword	309	Unavailable	0	Combined Model	wp/two/two002	
