Skill ID	Skill Code	Skill Name	Skill Desc
101	G_PT_KONSHIN_SKILL_PT	Maximum Might	Increases affinity as long as staminais kept full for a period of time.
102	G_PT_SLING_B_PLUS_SKILL_PT	Slinger Capacity	Increases loading capacity for slinger ammoobtained in the field. Limits the amount ofammo used when firing certain shots.
103	PT_MIUSINAI_SKILL_PT	Stealth	Makes it easier for monstersto lose sight of you.
104	PT_NOKEZORI_SKILL_PT	Flinch Free	Prevents knockbacks and otherreactions to small damage.
105	PT_GUIDE_LONG_SKILL_PT	Scoutfly Range Up	Expands your scoutflies'detection range.
106	PT_SYAGAMI_SPEED_SKILL_PT	Speed Crawler	Increases movement speedwhile crouching.
107	PT_JUMP_DISTANCE_SKILL_PT	Jump Master	Prevents attacks from knockingyou back during a jump.
108	PT_HEEL_SMOKE_G_SKILL_PT	Survival Expert	Extra health is recovered fromenvironmental interactables likeSporepuffs or Wiggly Litchi.
109	PT_NAGAGUTU_G_SKILL_PT	Aquatic/Polar Mobility	Lets you move more freely in water.Also prevents you from being slowed downby terrain effects, such as deep snow.
110	DUMMY000027	Unavailable	Unavailable
111	PT_CLIMBER_G_SKILL_PT	Cliffhanger	Decreases stamina depletion when evadingwhile clinging to walls or ivy, or whenmoving while grappling onto an enemy.
112	PT_FLASH_UP_SKILL_PT	Blindsider	Improves the effectivenessof flash attacks and items.
113	DUMMY000030	Unavailable	Unavailable
114	PT_LAB_SKILL_PT	Scholar	Speeds up progress on research levelsand special investigations. (Effect isapplied at the quest results screen.)
115	PT_MUSIHAGI_SKILL_PT	Entomologist	Decreases the chances of destroyingthe bodies of small insect monsters,allowing them to be carved.
116	PT_MIST_RESIST_SKILL_PT	Effluvia Resistance	Gain a resistance to effluvialbuildup.
117	PT_SMELL_SKILL_PT	Scenthound	Increases your scoutflies' gaugefill rate when you find tracks andother traces left by monsters.
118	PT_RARE_POP_HIT_SKILL_PT	Forager's Luck	Increases the chance of findingrare gathering points.
119	PT_RARE_POP_LOCATE_SKILL_PT	Detector	Shows rare gathering points onthe Wildlife Map.
120	PT_MONOMOTI_SKILL_PT	Tool Specialist	Reduces the recharge timefor specialized tools.
121	DUMMY000033	Unavailable	Unavailable
122	PT_SLIDING_UP_SKILL_PT	Affinity Sliding	Sliding increases your affinityfor a short time.
123	PT_DRASEAL_UP_SKILL_PT	Elderseal Boost	Increases the Elderseal ofweapons and dragon ammo.
124	PT_4SOKU_SKILL_PT	Intimidator	Reduces the chances small monsterswill attack after spotting you.(No effect on certain monsters.)
125	PT_NEWZYUURYU_1_SKILL_PT	Anjanath Power	Unavailable
126	PT_NEWMAIN_SKILL_PT	Nergigante Hunger	Unavailable
127	PT_DRAGONZOMBIE_SKILL_PT	Vaal Hazak Vitality	Unavailable
128	PT_REUSU_SKILL_PT	Rathalos Power	Unavailable
129	PT_DIABROS_SKILL_PT	Diablos Power	Unavailable
130	PT_KIRIN_SKILL_PT	Kirin Blessing	Unavailable
131	PT_REIA_ASHU_SKILL_PT	Pink Rathian Mastery	Unavailable
132	PT_NEWZYUURYU_S_SKILL_PT	Anjanath Will	Unavailable
133	DUMMY000044	Unavailable	Unavailable
134	DUMMY000047	Unavailable	Unavailable
135	PT_REUSU_S_SKILL_PT	Rathalos Mastery	Unavailable
136	PT_DIABROS_S_SKILL_PT	Diablos Mastery	Unavailable
137	PT_KIRIN_S_SKILL_PT	Kirin Favor	Unavailable
138	PT_GANKIN_SKILL_PT	Uragaan Protection	Unavailable
139	DUMMY000054	Unavailable	Unavailable
140	DUMMY000057	Unavailable	Unavailable
141	DUMMY000060	Unavailable	Unavailable
142	PT_NEWARASHI_SKILL_PT	Bazelgeuse Protection	Unavailable
143	PT_TEO_SKILL_PT	Teostra Technique	Unavailable
144	PT_KUSHA_SKILL_PT	Kushala Daora Flight	Unavailable
145	PT_MUKURO_SKILL_PT	Xeno'jiiva Divinity	Unavailable
146	DUMMY000067	Unavailable	Unavailable
147	PT_KAZANRYU_SKILL_PT	Zorah Magdaros Mastery	Unavailable
148	DUMMY000071	Unavailable	Unavailable
149	PT_GUILDX_SKILL_PT	Guild Guidance	Unavailable
150	PT_SEEKER_SKILL_PT	Commission Guidance	Unavailable
151	PT_FUFYO_SKILL_PT	Legiana Blessing	Unavailable
152	PT_FUFYO_S_SKILL_PT	Legiana Favor	Unavailable
153	PT_ZANSO_SKILL_PT	Odogaron Power	Unavailable
154	PT_ZANSO_S_SKILL_PT	Odogaron Mastery	Unavailable
155	PT_ARROW_CHARGE2_SKILL_PT	Bow Charge Plus	Increases max bow chargelevel by one.
156	PT_SHINGAN2_SKILL_PT	Mind's Eye/Ballistics	Prevents attacks from being deflected.Also shortens the distance before ammoand arrows reach maximum power.
157	PT_EXGUARD2_SKILL_PT	Guard Up	Allows you to guard againstordinarily unblockable attacks.
158	PT_GOJIN2_SKILL_PT	Protective Polish	Weapon sharpness does notdecrease for a set time aftersharpening.
159	PT_BLANK_UP2_SKILL_PT	Non-elemental Boost	Powers up non-elementalweapons you have equipped.
160	PT_NANA_01_SKILL_PT	Guts	Above a certain health threshold,you withstand an attack that wouldnormally cart you (once only).
161	PT_NANA_02_SKILL_PT	Hasten Recovery	Regenerates your health as youcontinually attack a monster.Recovery varies by weapon.
162	PT_NANA_03_SKILL_PT	Razor Sharp/Spare Shot	Halves sharpness loss. For bowsand bowguns, shots have a chancenot to expend coatings or ammo.
163	PT_NANA_S_SKILL_PT	Lunastra Favor	Unavailable
164	PT_FF_S_SKILL_PT	Soul of the Dragoon	Unavailable
165	PT_MAMM1_SKILL_PT	Critical Element	Increases elemental damage(fire, water, thunder, ice, dragon)when landing critical hits.
166	PT_MAMM2_SKILL_PT	Critical Status	Increases abnormal status effectdamage (paralysis, poison, sleep,blast) when landing critical hits.
167	PT_WITCHER_SKILL_PT	Witcher's Knowledge	Unavailable
168	PT_ANNIVERSARY_SKILL_PT	Astera Blessing	Unavailable
169	PT_ZINOGRE_SKILL_PT	Zinogre Essence	Unavailable
170	PT_TIGREX_SKILL_PT	Tigrex Essence	Unavailable
171	PT_NARGACUGA_SKILL_PT	Nargacuga Essence	Unavailable
172	PT_BRACCHIDIOS_SKILL_PT	Brachydios Essence	Unavailable
173	PT_DINOVALDE_SKILL_PT	Glavenus Essence	Unavailable
174	PT_SILVER_SKILL_PT	Silver Rathalos Essence	Unavailable
175	PT_GOLD_SKILL_PT	Gold Rathian Essence	Unavailable
176	PT_EARTH_SKILL_PT	Shara Ishvalda Divinity	Unavailable
177	PT_NERO_SKILL_PT	Namielle Divinity	Unavailable
178	PT_HIVER_SKILL_PT	Velkhana Divinity	Unavailable
179	PT_UNDECIDED1_SKILL_PT	Ancient Divinity	Unavailable
180	PT_UNDECIDED2_SKILL_PT	Commission Alchemy	Unavailable
181	PT_UNDECIDED3_SKILL_PT	Instructor's Guidance	Unavailable
182	PT_UNDECIDED4_SKILL_PT	Anjanath Dominance	Unavailable
183	PT_UNDECIDED5_SKILL_PT	Rathian Essence	Unavailable
184	PT_GUST_SKILL_PT	Provoker	Increases the attention drawnwhen attacking a monster.
185	PT_KNIGHT_SKILL_PT	Offensive Guard	Temporarily increases attackpower after executinga perfectly-timed guard.
186	PT_DISASTER_SKILL_PT	Coalescence	Temporarily enhances attacksafter recovering from blightsor abnormal status.
187	PT_EXDODGE_SKILL_PT	Safe Landing	Allows you to quickly recover from heavyattacks that blow you back when youhave your weapon unsheathed.
188	PT_EX06_SKILL_PT	Barioth Hidden Art	Unavailable
189	PT_EX07_SKILL_PT	Rathalos Essence	Unavailable
190	PT_EX08_SKILL_PT	Diablos Ambition	Unavailable
191	PT_EX09_SKILL_PT	Legiana Ambition	Unavailable
192	PT_EX10_SKILL_PT	Odogaron Essence	Unavailable
193	PT_EX11_SKILL_PT	Uragaan Ambition	Unavailable
194	PT_EX12_SKILL_PT	Bazelgeuse Ambition	Unavailable
195	PT_EX13_SKILL_PT	Deviljho Essence	Unavailable
196	PT_EX14_SKILL_PT	Vaal Soulvein	Unavailable
197	DUMMY000108	Unavailable	Unavailable
198	DUMMY000111	Unavailable	Unavailable
199	PT_EX17_SKILL_PT	Kirin Divinity	Unavailable
200	PT_EX18_SKILL_PT	Guild Pride	Unavailable
201	PT_EX19_SKILL_PT	Zorah Magdaros Essence	Unavailable
202	PT_EX20_SKILL_PT	Lunastra Essence	Unavailable
203	PT_EX21_SKILL_PT	Nergigante Ambition	Unavailable
204	DUMMY000119	Unavailable	Unavailable
205	PT_DONKI_SKILL_PT	Bludgeoner	Raises attack as your weapon losessharpness. Also boosts ranged weaponmelee attacks and odds of stunning.
206	PT_STAMINA_PINCH_SKILL_PT	Adrenaline	Temporarily reduces staminadepletion when health is at 40%or lower.
207	PT_COLD_RES_SKILL_PT	Coldproof	Nullifies the effects ofcold weather.
208	PT_EX22_SKILL_PT	Rajang's Rage	Unavailable
209	PT_HORIZON_SKILL_PT	Power Cell	Unavailable
210	PT_RE_SKILL_PT	Survivor	Unavailable
211	PT_MUFET_SKILL_PT	Safi'jiiva Seal	Unavailable
212	PT_WINTER_SKILL_PT	Joyful Blessing	Unavailable
213	PT_ANNIVERSARY_S_SKILL_PT	Appreciation Blessing	Unavailable
214	PT_SPRING_SKILL_PT	Full Bloom Blessing	Unavailable
215	DUMMY000129	Unavailable	Unavailable
216	DUMMY000132	Unavailable	Unavailable
217	PT_EX23_SKILL_PT	Rajang Will	Unavailable
218	PT_EX24_SKILL_PT	Brachydios Will	Unavailable
219	PT_EX25_SKILL_PT	Kulve Taroth Essence	Unavailable
220	DUMMY000138	Unavailable	Unavailable
221	DUMMY000141	Unavailable	Unavailable
222	DUMMY000144	Unavailable	Unavailable
223	DUMMY000147	Unavailable	Unavailable
