Quest ID	Quest Name	Quest Target	Fail Condition
00408	華麗なるハンター・レイギエナ	レイギエナの狩猟	・制限時間終了・３回力尽きる
00431	特殊闘技場：蛮顎竜編	アンジャナフの狩猟	・制限時間終了・３回力尽きる
00432	特殊闘技場：雌火竜編	リオレイアの狩猟	・制限時間終了・３回力尽きる
00433	特殊闘技場：浮空竜編	パオウルムーの狩猟	・制限時間終了・３回力尽きる
00434	特殊闘技場：骨鎚竜編	ラドバルキンの狩猟	・制限時間終了・３回力尽きる
00451	蛮勇なる牙との対峙	アンジャナフの狩猟	・制限時間終了・３回力尽きる
00452	俺は森の運搬屋	飛竜の卵２個の納品	・制限時間終了・３回力尽きる
00461	女王は荒地にて燃ゆる	リオレイアの狩猟	・制限時間終了・３回力尽きる
00471	闇をまとう赤光	シャムオス１１頭の討伐	・制限時間終了・３回力尽きる
00472	薄暗闇からツィツィヤック	ツィツィヤックの狩猟	・制限時間終了・３回力尽きる
00473	ふわぷかパオウルムー	パオウルムーの狩猟	・制限時間終了・３回力尽きる
00474	陸の貝は深海の夢を見るか？	特産ツボアワビ１０個の納品	・制限時間終了・３回力尽きる
00475	捕獲：浮空竜の生態調査	パオウルムーの捕獲	・制限時間終了・３回力尽きる・パオウルムーの討伐
00481	怒涛のカンタロス祭り	カンタロス１４匹の討伐	・制限時間終了・３回力尽きる
00482	ドスギルオスは麻痺の香り	ドスギルオスの狩猟	・制限時間終了・３回力尽きる
00483	骨戦車、谷をゆく	ラドバルキンの狩猟	・制限時間終了・３回力尽きる
00484	羽ばたく悪夢	ラフィノス５頭の討伐	・制限時間終了・３回力尽きる
00501	谷の底にて待ち受けたるは	任務の達成	・制限時間終了・３回力尽きる
00502	火の竜は森の頂	リオレウスの狩猟	・制限時間終了・３回力尽きる
00503	角の竜は砂の底	ディアブロスの狩猟	・制限時間終了・３回力尽きる
00504	ゾラ・マグダラオス誘導作戦	任務の達成	・制限時間終了・３回力尽きる・誘導の失敗
00531	特殊闘技場：風漂竜編	レイギエナの狩猟	・制限時間終了・３回力尽きる
00532	特殊闘技場：惨爪竜編	オドガロンの狩猟	・制限時間終了・３回力尽きる
00533	特殊闘技場：火竜編	リオレウスの狩猟	・制限時間終了・３回力尽きる
00534	特殊闘技場：角竜編	ディアブロスの狩猟	・制限時間終了・３回力尽きる
00551	王は頂にて眠る	リオレウスの狩猟	・制限時間終了・３回力尽きる
00552	最強・最恐・最高夫妻！	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00561	砂上の双角	ディアブロスの狩猟	・制限時間終了・３回力尽きる
00571	氷結の奏鳴曲	レイギエナの狩猟	・制限時間終了・３回力尽きる
00572	蒼白き蹄の調べ	キリンの討伐	・制限時間終了・３回力尽きる
00581	無惨凶爪	オドガロンの狩猟	・制限時間終了・３回力尽きる
00582	捕獲：惨爪竜の生態調査	オドガロンの捕獲	・制限時間終了・３回力尽きる・オドガロンの討伐
00583	虎穴に入らずんば肉を得ず	肉の塊２個の納品	・制限時間終了・３回力尽きる
00601	驚愕の！　プケプケ！　調査！	プケプケの狩猟	・制限時間終了・３回力尽きる
00605	暴れん坊、さらに暴れる	アンジャナフの狩猟	・制限時間終了・３回力尽きる
00607	不思議の国の女王	任務の達成	・制限時間終了・３回力尽きる
00631	特殊闘技場：毒妖鳥上位編	プケプケの狩猟	・制限時間終了・３回力尽きる
00632	特殊闘技場：土砂竜上位編	ボルボロスの狩猟	・制限時間終了・３回力尽きる
00633	特殊闘技場：飛雷竜上位編	トビカガチの狩猟	・制限時間終了・３回力尽きる
00634	特殊闘技場：蛮顎竜上位編	アンジャナフの狩猟	・制限時間終了・３回力尽きる
00635	特殊闘技場：雌火竜上位編	リオレイアの狩猟	・制限時間終了・３回力尽きる
00636	特殊闘技場：浮空竜上位編	パオウルムーの狩猟	・制限時間終了・３回力尽きる
00637	特殊闘技場：骨鎚竜上位編	ラドバルキンの狩猟	・制限時間終了・３回力尽きる
00641	懐かしきアーベントロート	ゾラ・マグダラオスの誘導	・制限時間終了・３回力尽きる・誘導の失敗
00651	ドスジャグラスの狩猟	ドスジャグラスの狩猟	・制限時間終了・３回力尽きる
00652	プケプケの狩猟	プケプケの狩猟	・制限時間終了・３回力尽きる
00653	トビカガチの狩猟	トビカガチの狩猟	・制限時間終了・３回力尽きる
00654	アンジャナフの狩猟	アンジャナフの狩猟	・制限時間終了・３回力尽きる
00655	眠りの森の女王	リオレイアの狩猟	・制限時間終了・３回力尽きる
00656	捕獲：飛雷の如く効くアレ	トビカガチの捕獲	・制限時間終了・３回力尽きる・トビカガチの討伐
00661	クルルヤックの狩猟	クルルヤックの狩猟	・制限時間終了・３回力尽きる
00662	ボルボロスの狩猟	ボルボロスの狩猟	・制限時間終了・３回力尽きる
00663	毒妖鳥、荒地に潜む	プケプケの狩猟	・制限時間終了・３回力尽きる
00665	ジュラトドスの狩猟	ジュラトドスの狩猟	・制限時間終了・３回力尽きる
00666	リオレイアの狩猟	リオレイアの狩猟	・制限時間終了・３回力尽きる
00667	暴れん坊、荒地を訪れる	アンジャナフの狩猟	・制限時間終了・３回力尽きる
00671	ツィツィヤックの狩猟	ツィツィヤックの狩猟	・制限時間終了・３回力尽きる
00672	パオウルムーの狩猟	パオウルムーの狩猟	・制限時間終了・３回力尽きる
00681	痺れるアイツは隠し味	ドスギルオスの狩猟	・制限時間終了・３回力尽きる
00682	ラドバルキンの狩猟	ラドバルキンの狩猟	・制限時間終了・３回力尽きる
00683	料理長の！ワクワク納品依頼	いにしえの化石４個の納品	・制限時間終了・３回力尽きる
00684	料理長の！ドキドキ討伐依頼	ギルオス１０頭の討伐	・制限時間終了・３回力尽きる
00691	ガストドンは急に止まれない	ガストドン１３頭の討伐	・制限時間終了・３回力尽きる
00692	バルノスの討伐	バルノス５頭の討伐	・制限時間終了・３回力尽きる
00693	奴の名はドドガマル	ドドガマルの狩猟	・制限時間終了・３回力尽きる
00694	料理長の！ハラハラ撃退依頼	ガジャブー１０匹の討伐	・制限時間終了・３回力尽きる
00701	渇望の黒創	ネルギガンテの討伐	・制限時間終了・３回力尽きる
00731	特殊闘技場：桜火竜上位編	リオレイア亜種の狩猟	・制限時間終了・３回力尽きる
00732	特殊闘技場：風漂竜上位編	レイギエナの狩猟	・制限時間終了・３回力尽きる
00733	特殊闘技場：惨爪竜上位編	オドガロンの狩猟	・制限時間終了・３回力尽きる
00734	特殊闘技場：爆鎚竜上位編	ウラガンキンの狩猟	・制限時間終了・３回力尽きる
00735	特殊闘技場：火竜上位編	リオレウスの狩猟	・制限時間終了・３回力尽きる
00736	特殊闘技場：蒼火竜上位編	リオレウス亜種の狩猟	・制限時間終了・３回力尽きる
00737	特殊闘技場：角竜上位編	ディアブロスの狩猟	・制限時間終了・３回力尽きる
00738	特殊闘技場：黒角竜上位編	ディアブロス亜種の狩猟	・制限時間終了・３回力尽きる
00751	リオレウスの狩猟	リオレウスの狩猟	・制限時間終了・３回力尽きる
00752	リオレウス亜種の狩猟	リオレウス亜種の狩猟	・制限時間終了・３回力尽きる
00753	蒼紅乱麻	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00761	リオレイア亜種の狩猟	リオレイア亜種の狩猟	・制限時間終了・３回力尽きる
00762	ディアブロスの狩猟	ディアブロスの狩猟	・制限時間終了・３回力尽きる
00763	黒角竜は砂地がお好き	ディアブロス亜種の狩猟	・制限時間終了・３回力尽きる
00764	荒野の大大大暴動！	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00771	台地の吹雪は桜色	リオレイア亜種の狩猟	・制限時間終了・３回力尽きる
00772	レイギエナの狩猟	レイギエナの狩猟	・制限時間終了・３回力尽きる
00773	お楽しみはオドガロンの後で	オドガロンの狩猟	・制限時間終了・３回力尽きる
00774	涼爪と惨爪が交わる場所	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00781	オドガロンの狩猟	オドガロンの狩猟	・制限時間終了・３回力尽きる
00791	溶岩竜ヴォルガノス	ヴォルガノスの狩猟	・制限時間終了・３回力尽きる
00792	ウラガンキンが転がります！	ウラガンキンの狩猟	・制限時間終了・３回力尽きる
00793	それは蒼き空の王者	リオレウス亜種の狩猟	・制限時間終了・３回力尽きる
00794	奇襲燎原バゼルギウス	バゼルギウスの狩猟	・制限時間終了・３回力尽きる
00795	火と火に交わる者達	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00801	鋼鉄のクシャルダオラ	クシャルダオラの討伐	・制限時間終了・３回力尽きる
00802	爆炎のテオ・テスカトル	テオ・テスカトルの討伐	・制限時間終了・３回力尽きる
00803	冥底のヴァルハザク	ヴァルハザクの討伐	・制限時間終了・３回力尽きる
00804	収束の地	任務の達成	・制限時間終了・３回力尽きる
00805	爆ぜる鱗を超えた道	バゼルギウス２頭の狩猟	・制限時間終了・３回力尽きる
00806	その雷鳴は天罰か、祝福か	キリンの討伐	・制限時間終了・３回力尽きる
00851	胸をよぎる荒天の予感	クシャルダオラの討伐	・制限時間終了・３回力尽きる
00861	熱砂の陽炎	テオ・テスカトルの討伐	・制限時間終了・３回力尽きる
00871	幻獣は斯く麗しき	キリンの討伐	・制限時間終了・３回力尽きる
00881	墓標の底にて目覚むる	ヴァルハザクの討伐	・制限時間終了・３回力尽きる
00891	古を喰らうもの	ネルギガンテの討伐	・制限時間終了・３回力尽きる
00892	暴風の主	クシャルダオラの討伐	・制限時間終了・３回力尽きる
00893	獄炎の牙城	テオ・テスカトルの討伐	・制限時間終了・３回力尽きる
00894	古を喰らうもの	ネルギガンテの討伐	・制限時間終了・３回力尽きる
00895	颶風の疵は浅からぬ	クシャルダオラの討伐	・制限時間終了・３回力尽きる
00896	業火の疵は浅からぬ	テオ・テスカトルの討伐	・制限時間終了・３回力尽きる
00961	爆ぜる鱗を超えた道	バゼルギウス２頭の狩猟	・制限時間終了・３回力尽きる
00971	その雷鳴は天罰か、祝福か	キリンの討伐	・制限時間終了・３回力尽きる
00991	冥き河にて灯火掲げん	ゼノ・ジーヴァの討伐	・制限時間終了・３回力尽きる
00992	新大陸の白き風	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00995	導きの青い星	全てのターゲットの討伐	・制限時間終了・３回力尽きる
00996	泥土と骨鎚の激突合戦！	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00997	新大陸の空と花	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
00998	奈落にて君を喚ぶ	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01101	はじまりの洗礼！？	ブラントドスの狩猟	・制限時間終了・３回力尽きる
01102	力仕事はバフバロにお任せ	バフバロの狩猟	・制限時間終了・３回力尽きる
01121	深雪のダイバー	ブラントドスの狩猟	・制限時間終了・３回力尽きる
01122	猛り牛もハンター次第！？	バフバロの狩猟	・制限時間終了・３回力尽きる
01123	捕獲：雪の下にも三年	ブラントドスの捕獲	・制限時間終了・３回力尽きる・ブラントドスの討伐
01124	氷樹の陰から輝く目	ウルグ１０頭の討伐	・制限時間終了・３回力尽きる
01125	冷たい場所からこんにちは	特産ふきのとう２０個の納品	・制限時間終了・３回力尽きる
01131	特殊闘技場：毒妖鳥マスター編	プケプケの狩猟	・制限時間終了・３回力尽きる
01132	特殊闘技場：土砂竜マスター編	ボルボロスの狩猟	・制限時間終了・３回力尽きる
01133	特殊闘技場：飛雷竜マスター編	トビカガチの狩猟	・制限時間終了・３回力尽きる
01134	特殊闘技場：猛牛竜マスター編	バフバロの狩猟	・制限時間終了・３回力尽きる
01151	帰ってきたドスジャグラス	ドスジャグラスの狩猟	・制限時間終了・３回力尽きる
01152	長い舌のファニーフェイス	プケプケの狩猟	・制限時間終了・３回力尽きる
01153	飛電、矢の如し	トビカガチの狩猟	・制限時間終了・３回力尽きる
01154	さすらいのコレクター、参上	クルルヤックの狩猟	・制限時間終了・３回力尽きる
01155	捕獲：猛角は木々を払う玉箒	バフバロの捕獲	・制限時間終了・３回力尽きる・バフバロの討伐
01161	荒地のトレジャーハンター	クルルヤックの狩猟	・制限時間終了・３回力尽きる
01162	座右の銘は猪突猛進です	ボルボロスの狩猟	・制限時間終了・３回力尽きる
01163	君と僕とのぬかるみマーチ	ジュラトドスの狩猟	・制限時間終了・３回力尽きる
01164	毒妖鳥の食べ歩きツアー？	プケプケの狩猟	・制限時間終了・３回力尽きる
01171	ツィツィヤック☆フラッシュ！	ツィツィヤックの狩猟	・制限時間終了・３回力尽きる
01181	俺たちのゴッドファーザー	ドスギルオスの狩猟	・制限時間終了・３回力尽きる
01191	今日のディナーは龍結晶	ドドガマルの狩猟	・制限時間終了・３回力尽きる
01192	ビッグホーン・クラッシャー	バフバロの狩猟	・制限時間終了・３回力尽きる
01201	氷土の番人・トビカガチ亜種	トビカガチ亜種の狩猟	・制限時間終了・３回力尽きる
01202	ねむりの飛竜とよっつの目玉	パオウルムー亜種の狩猟	・制限時間終了・３回力尽きる
01203	水飲ミ場ヲ占拠セヨ！	プケプケ亜種の狩猟	・制限時間終了・３回力尽きる
01221	トビカガチ亜種の狩猟	トビカガチ亜種の狩猟	・制限時間終了・３回力尽きる
01222	捕獲：毒と麻痺の番	トビカガチ亜種の捕獲	・制限時間終了・３回力尽きる・トビカガチ亜種の討伐
01223	ボワ！　ボワボワボワ！	ボワボワ１４匹の討伐	・制限時間終了・３回力尽きる
01224	ワレラとキミラの共同戦線	ブラントドスの狩猟	・制限時間終了・３回力尽きる
01225	魚心あれば氷心	ブラントドスの狩猟	・制限時間終了・３回力尽きる
01231	特殊闘技場：蛮顎竜マスター編	アンジャナフの狩猟	・制限時間終了・３回力尽きる
01232	特殊闘技場：骨鎚竜マスター編	ラドバルキンの狩猟	・制限時間終了・３回力尽きる
01233	特殊闘技場：水妖鳥マスター編	プケプケ亜種の狩猟	・制限時間終了・３回力尽きる
01234	特殊闘技場：飛毒竜マスター編	トビカガチ亜種の狩猟	・制限時間終了・３回力尽きる
01235	特殊闘技場：雌火竜マスター編	リオレイアの狩猟	・制限時間終了・３回力尽きる
01236	特殊闘技場：桜火竜マスター編	リオレイア亜種の狩猟	・制限時間終了・３回力尽きる
01237	特殊闘技場：浮空竜マスター編	パオウルムーの狩猟	・制限時間終了・３回力尽きる
01238	特殊闘技場：浮眠竜マスター編	パオウルムー亜種の狩猟	・制限時間終了・３回力尽きる
01251	森の暴れん坊、再来	アンジャナフの狩猟	・制限時間終了・３回力尽きる
01252	陸の女王・リオレイアの溜息	リオレイアの狩猟	・制限時間終了・３回力尽きる
01253	捕獲：おやすみパオウルムー	パオウルムー亜種の捕獲	・制限時間終了・３回力尽きる・パオウルムー亜種の討伐
01261	女王様の優雅な一日	リオレイアの狩猟	・制限時間終了・３回力尽きる
01262	パオウルムー亜種の狩猟	パオウルムー亜種の狩猟	・制限時間終了・３回力尽きる
01263	暴れん坊、荒地ですごく暴れる	アンジャナフの狩猟	・制限時間終了・３回力尽きる
01264	華やかなりしクイーンズ	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01271	はばたけ、パオウルムー！	パオウルムーの狩猟	・制限時間終了・３回力尽きる
01272	珊瑚の陸に春来たる	リオレイア亜種の狩猟	・制限時間終了・３回力尽きる
01273	水分補給は大事です！	プケプケ亜種の狩猟	・制限時間終了・３回力尽きる
01274	飲みすぎ注意報！	プケプケ亜種の狩猟	・制限時間終了・３回力尽きる
01281	ラドバルキンの狩猟	ラドバルキンの狩猟	・制限時間終了・３回力尽きる
01282	虫？　虫！？　虫！！！	全てのターゲットの討伐	・制限時間終了・３回力尽きる
01291	太古の輝きを求めて	大地のコハク２０個の納品	・制限時間終了・３回力尽きる
01301	凍てつく国の白い騎士	ベリオロスの狩猟	・制限時間終了・３回力尽きる
01302	絶影	ナルガクルガの狩猟	・制限時間終了・３回力尽きる
01303	灼熱の刃、ディノバルド！	ディノバルドの狩猟	・制限時間終了・３回力尽きる
01304	絶対強者	ティガレックスの狩猟	・制限時間終了・３回力尽きる
01305	粉砕のクロスカウンター	ブラキディオスの狩猟	・制限時間終了・３回力尽きる
01306	氷と炎のはざまより	イヴェルカーナの撃退	・制限時間終了・３回力尽きる
01321	氷牙竜・ベリオロス！	ベリオロスの狩猟	・制限時間終了・３回力尽きる
01322	捕獲：ニャイスルーム！石編	ティガレックスの捕獲	・制限時間終了・３回力尽きる・ティガレックスの討伐
01323	孤高の白騎士	ベリオロスの狩猟	・制限時間終了・３回力尽きる
01331	特殊闘技場：風漂竜マスター編	レイギエナの狩猟	・制限時間終了・３回力尽きる
01332	特殊闘技場：惨爪竜マスター編	オドガロンの狩猟	・制限時間終了・３回力尽きる
01333	特殊闘技場：爆鎚竜マスター編	ウラガンキンの狩猟	・制限時間終了・３回力尽きる
01334	特殊闘技場：火竜マスター編	リオレウスの狩猟	・制限時間終了・３回力尽きる
01335	特殊闘技場：角竜マスター編	ディアブロスの狩猟	・制限時間終了・３回力尽きる
01336	特殊闘技場：氷牙竜マスター編	ベリオロスの狩猟	・制限時間終了・３回力尽きる
01337	特殊闘技場：迅竜マスター編	ナルガクルガの狩猟	・制限時間終了・３回力尽きる
01338	特殊闘技場：斬竜マスター編	ディノバルドの狩猟	・制限時間終了・３回力尽きる
01339	特殊闘技場：砕竜マスター編	ブラキディオスの狩猟	・制限時間終了・３回力尽きる
01340	特殊闘技場：轟竜マスター編	ティガレックスの狩猟	・制限時間終了・３回力尽きる
01351	空の王は君臨すれども…	リオレウスの狩猟	・制限時間終了・３回力尽きる
01352	疾風の迅竜	ナルガクルガの狩猟	・制限時間終了・３回力尽きる
01353	一刀両断の極意	ディノバルドの狩猟	・制限時間終了・３回力尽きる
01354	切り札は赤と黒	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01361	死闘！　角竜ディアブロス	ディアブロスの狩猟	・制限時間終了・３回力尽きる
01362	赫灼の一閃	ディノバルドの狩猟	・制限時間終了・３回力尽きる
01363	料理の決め手は刃物と火加減	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01371	天空舞踏会へようこそ	レイギエナの狩猟	・制限時間終了・３回力尽きる
01372	闇風	ナルガクルガの狩猟	・制限時間終了・３回力尽きる
01373	凄惨の刻、来たる	オドガロンの狩猟	・制限時間終了・３回力尽きる
01381	オニュクス、それは惨劇	オドガロンの狩猟	・制限時間終了・３回力尽きる
01382	谷に轟く咆哮	ティガレックスの狩猟	・制限時間終了・３回力尽きる
01383	暴走、爆転、大競争！	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01391	爆砕警報、発令中	ブラキディオスの狩猟	・制限時間終了・３回力尽きる
01392	溶岩竜は熱いうちに打て	ヴォルガノスの狩猟	・制限時間終了・３回力尽きる
01393	回転と言えば爆槌	ウラガンキンの狩猟	・制限時間終了・３回力尽きる
01394	捕獲：粘菌に秘訣あり！？	ブラキディオスの捕獲	・制限時間終了・３回力尽きる・ブラキディオスの討伐
01395	爆発粉砕フェスティバル！	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01401	刹那の白霧	凍て刺すレイギエナの狩猟	・制限時間終了・３回力尽きる
01402	腐食の刃・ディノバルド亜種	ディノバルド亜種の狩猟	・制限時間終了・３回力尽きる
01403	兇終隙末・オドガロン亜種	オドガロン亜種の狩猟	・制限時間終了・３回力尽きる
01404	セリエナ防衛戦	任務の達成	・制限時間終了・３回力尽きる・防衛の失敗
01405	暴れん坊大将狩猟大作戦！	アンジャナフ亜種の狩猟	・制限時間終了・３回力尽きる
01421	風霜高潔のハンター	凍て刺すレイギエナの狩猟	・制限時間終了・３回力尽きる
01422	暴れん坊、寒さもへっちゃら	アンジャナフ亜種の狩猟	・制限時間終了・３回力尽きる
01423	舞踏家たちのドゥエート	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01424	とっておきは湯けむりの中に	湯華岩石２個の納品	・制限時間終了・３回力尽きる
01431	特殊闘技場：蒼火竜マスター編	リオレウス亜種の狩猟	・制限時間終了・３回力尽きる
01432	特殊闘技場：黒角竜マスター編	ディアブロス亜種の狩猟	・制限時間終了・３回力尽きる
01433	特殊闘技場：硫斬竜マスター編	ディノバルド亜種の狩猟	・制限時間終了・３回力尽きる
01434	特殊闘技場：兇爪竜マスター編	オドガロン亜種の狩猟	・制限時間終了・３回力尽きる
01435	特殊闘技場：雷顎竜マスター編	アンジャナフ亜種の狩猟	・制限時間終了・３回力尽きる
01451	天蒼恢恢！	リオレウス亜種の狩猟	・制限時間終了・３回力尽きる
01452	森に兇爪あり	オドガロン亜種の狩猟	・制限時間終了・３回力尽きる
01461	砂地飛び出し走れよ乙女	ディアブロス亜種の狩猟	・制限時間終了・３回力尽きる
01462	黒炯々	ディアブロス亜種の狩猟	・制限時間終了・３回力尽きる
01471	黒き咎人	オドガロン亜種の狩猟	・制限時間終了・３回力尽きる
01481	腐蝕のグラディウス	ディノバルド亜種の狩猟	・制限時間終了・３回力尽きる
01482	捕獲：ニャイスルーム！鉄明編	ディノバルド亜種の捕獲	・制限時間終了・３回力尽きる・ディノバルド亜種の討伐
01483	ニャイスルーム！鉄暗編	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01491	再調査・リオレウス亜種	リオレウス亜種の狩猟	・制限時間終了・３回力尽きる
01492	捕獲：雷の顎を捕まえろ！	アンジャナフ亜種の捕獲	・制限時間終了・３回力尽きる・アンジャナフ亜種の討伐
01501	冰の龍	イヴェルカーナの討伐	・制限時間終了・３回力尽きる
01502	大災難、大再来	紅蓮滾るバゼルギウスの狩猟	・制限時間終了・３回力尽きる
01503	死を纏うヴァルハザク	死を纏うヴァルハザクの討伐	・制限時間終了・３回力尽きる
01504	溟にしるべがともるまで	ネロミェールの討伐	・制限時間終了・３回力尽きる
01521	冰冠のフラーズダルム	イヴェルカーナの討伐	・制限時間終了・３回力尽きる
01551	晴天を呼ぶ龍	クシャルダオラの討伐	・制限時間終了・３回力尽きる
01552	誰そ彼は平坂の主	死を纏うヴァルハザクの討伐	・制限時間終了・３回力尽きる
01561	砂上にて謁見す	テオ・テスカトルの討伐	・制限時間終了・３回力尽きる
01562	恐暴の宴	怒り喰らうイビルジョーの狩猟	・制限時間終了・３回力尽きる
01571	稲光	キリンの討伐	・制限時間終了・３回力尽きる
01572	さまよえる綿津見の記憶	ネロミェールの討伐	・制限時間終了・３回力尽きる
01581	生を食みて黄泉に還らず	死を纏うヴァルハザクの討伐	・制限時間終了・３回力尽きる
01591	風翔龍	クシャルダオラの討伐	・制限時間終了・３回力尽きる
01592	太陽の証	テオ・テスカトルの討伐	・制限時間終了・３回力尽きる
01593	愚連滾るバゼルギウス	紅蓮滾るバゼルギウスの狩猟	・制限時間終了・３回力尽きる
01594	捕獲：ニャイスルーム！銀編	紅蓮滾るバゼルギウスの捕獲	・制限時間終了・３回力尽きる・紅蓮滾るバゼルギウスの討伐
01601	導かれた者の歌	任務の達成	・制限時間終了・３回力尽きる
01602	導きの歌	任務の達成	・制限時間終了・３回力尽きる
01603	惰眠と火酒の日々	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01604	つらぬけ、武道家魂！！	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01605	愛しの君とこの世のはたて	悉くを殲ぼすネルギガンテの討伐	・制限時間終了・３回力尽きる
01606	傍若無人がやって来た！	イャンガルルガの狩猟	・制限時間終了・３回力尽きる
01631	冠するものたち	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01632	特殊闘技場：雷狼竜マスター編	ジンオウガの狩猟	・制限時間終了・３回力尽きる
01633	特殊闘技場：黒狼鳥マスター編	イャンガルルガの狩猟	・制限時間終了・３回力尽きる
01634	特殊闘技場：黒轟竜マスター編	ティガレックス亜種の狩猟	・制限時間終了・３回力尽きる
01635	特殊闘技場：金火竜マスター編	リオレイア希少種の狩猟	・制限時間終了・３回力尽きる
01636	特殊闘技場：銀火竜マスター編	リオレウス希少種の狩猟	・制限時間終了・３回力尽きる
01641	遥かなるローレライ	アン・イシュワルダの討伐	・制限時間終了・３回力尽きる
01642	陰陽讃歌	全てのターゲットの狩猟	・制限時間終了・３回力尽きる
01651	別れと嵐は時を選ばず	全てのターゲットの討伐	・制限時間終了・３回力尽きる
01661	君との出会いは藍炎妃艶	ナナ・テスカトリの討伐	・制限時間終了・３回力尽きる
01671	神時の台地	全てのターゲットの討伐	・制限時間終了・３回力尽きる
01691	皇妃座すは炎の宮殿	ナナ・テスカトリの討伐	・制限時間終了・３回力尽きる
01692	新大陸の狩人達よ	全てのターゲットの討伐	・制限時間終了・３回力尽きる
03001	闘技大会02	クルルヤックの討伐	・制限時間終了・９回力尽きる
03002	闘技大会03	リオレイアの討伐	・制限時間終了・９回力尽きる
