Food Code	Food Name	Food Desc
MEAT_18_ID	ホワイトレバー	≪知恵袋≫系統の食事スキルが発動しやすくなる肉食材。とろりとした食感が大人気！
MEAT_19_ID	胸焼けカルビ	≪知恵袋≫系統の食事スキルが発動しやすくなる肉食材。ほとんど脂身だが、クセになる肉。
MEAT_20_ID	ハラハラミ	≪知恵袋≫系統の食事スキルが発動しやすくなる肉食材。食べるとなんだか落ち着きが無くなる肉。
MEAT_21_ID	アツアツハツ	≪知恵袋≫系統の食事スキルが発動しやすくなる肉食材。食感が人気の部位。熱々のうちに召し上がれ！
MEAT_22_ID	ゴウカイチボ	≪知恵袋≫系統の食事スキルが発動しやすくなる肉食材。貴重な部位を豪快に切り出した特別な食材。
MEAT_23_ID	ドスフォアグラ	≪知恵袋≫系統の食事スキルが発動しやすくなる肉食材。クリーミィな食感と、深い味わいが大人気。
MEAT_24_ID	ポーンターキー	≪花火師≫系統の食事スキルが発動しやすくなる肉食材。肉付きはあまり良くない。
MEAT_25_ID	マトングレート	≪花火師≫系統の食事スキルが発動しやすくなる肉食材。様々な調理法に適した食材。
MEAT_26_ID	草食竜の卵	≪花火師≫系統の食事スキルが発動しやすくなる肉分類の食材。とても大きな目玉焼きが作れそうだ。
MEAT_27_ID	キングターキー	≪花火師≫系統の食事スキルが発動しやすくなる肉食材。王の名を冠するにふさわしい見事な肉付き。
MEAT_28_ID	マグマトン	≪花火師≫系統の食事スキルが発動しやすくなる肉食材。煮込めば煮込むほど味わいがます食材。
MEAT_29_ID	カイザーターキー	≪花火師≫系統の食事スキルが発動しやすくなる肉食材。皇帝の名に恥じない圧倒的な肉付き。
FISH_00_ID	たてがみマグロ	≪勇敢≫系統の食事スキルが発動しやすくなる魚食材。雄々しいたてがみが見事なほど、味も良い。
FISH_01_ID	スネークサーモン	≪勇敢≫系統の食事スキルが発動しやすくなる魚食材。くねくね動くサーモン。ヘビの様な魚。
FISH_02_ID	勇気ウナギ	≪勇敢≫系統の食事スキルが発動しやすくなる魚食材。食べれば勇気が湧いてくると言われている。
FISH_03_ID	サシミウオ	≪勇敢≫系統の食事スキルが発動しやすくなる魚食材。脂の乗った美味い魚。幅広く親しまれている。
FISH_04_ID	古代真鯛	≪勇敢≫系統の食事スキルが発動しやすくなる魚食材。古代から親しまれている高級食材。
FISH_05_ID	無礼ブリ	≪勇敢≫系統の食事スキルが発動しやすくなる魚食材。無礼な外見だが、その生態は勇気のある魚。
FISH_06_ID	大巻貝	≪我慢≫系統の食事スキルが発動しやすくなる魚食材。巻きが大きいほど価値が高いとされている。
FISH_07_ID	ホタテチップ	≪我慢≫系統の食事スキルが発動しやすくなる魚食材。保存用に乾燥したもの。スープにも使われる。
FISH_08_ID	厳選ツボアワビ	≪我慢≫系統の食事スキルが発動しやすくなる魚食材。味も大きさも一級品のツボアワビ。
FISH_09_ID	藤色ツボアワビ	≪我慢≫系統の食事スキルが発動しやすくなる魚食材。香りも味も独特の変化を遂げたアワビ。
FISH_10_ID	秘蔵ツボアワビ	≪我慢≫系統の食事スキルが発動しやすくなる魚食材。珍味中の珍味とされるツボアワビ。
FISH_11_ID	大角サザエ	≪我慢≫系統の食事スキルが発動しやすくなる魚食材。殻に大きな角がある。その生態は調査中。
FISH_12_ID	軍団イワシ	≪熱血≫系統の食事スキルが発動しやすくなる魚食材。大きな群れを作り縄張りを守っているという。
FISH_13_ID	武士カツオ	≪熱血≫系統の食事スキルが発動しやすくなる魚食材。カブトに見えるカッコイイ模様が特徴。
FISH_14_ID	ガライーバのカマ	≪熱血≫系統の食事スキルが発動しやすくなる魚食材。じっくり焼き上げる必要があるが、味は絶品。
FISH_15_ID	ガライーバのキモ	≪熱血≫系統の食事スキルが発動しやすくなる魚食材。良質の脂肪が多量に含まれており、非常に美味。
FISH_16_ID	将軍カツオ	≪熱血≫系統の食事スキルが発動しやすくなる魚食材。全身の模様が鎧兜に見える、出世魚。
FISH_17_ID	紅蓮鯛	≪熱血≫系統の食事スキルが発動しやすくなる魚食材。燃えるような赤さが特徴的な高級食材。
FISH_18_ID	くの字エビ	≪知恵袋≫系統の食事スキルが発動しやすくなる魚食材。折れ曲がった背が特徴的な甲殻類。食べにくい。
FISH_19_ID	鎧ガニ	≪知恵袋≫系統の食事スキルが発動しやすくなる魚食材。鎧のように頑丈な殻をまとった甲殻類。
FISH_20_ID	珊瑚エビ	≪知恵袋≫系統の食事スキルが発動しやすくなる魚食材。美しい桜色をした、小ぶりな甲殻類。
FISH_21_ID	城塞ガニ	≪知恵袋≫系統の食事スキルが発動しやすくなる魚食材。殻に貝類を共生させ、体を大きく見せている。
FISH_22_ID	女王エビ	≪知恵袋≫系統の食事スキルが発動しやすくなる魚食材。女王として君臨しているエビ。
FISH_23_ID	千年蟹	≪知恵袋≫系統の食事スキルが発動しやすくなる魚食材。千年生きているとされる、立派なカニ。
FISH_24_ID	骨タコ	≪花火師≫系統の食事スキルが発動しやすくなる魚食材。まるで骨のような厳しい歯ごたえがする食材。
FISH_25_ID	ピンクキャビア	≪花火師≫系統の食事スキルが発動しやすくなる魚食材。鮮やかなピンク色に輝く魚卵の塩漬け。
FISH_26_ID	百合イカ	≪花火師≫系統の食事スキルが発動しやすくなる魚食材。思わぬ閃きをもたらしてくれるらしい。
FISH_27_ID	タコフェスタ	≪花火師≫系統の食事スキルが発動しやすくなる魚食材。調理すると踊りくねった形になってしまう。
FISH_28_ID	ソウルキャビア	≪花火師≫系統の食事スキルが発動しやすくなる魚食材。魂が震えるほどの旨味を秘めた魚介の珍味。
FISH_29_ID	大王イカ	≪花火師≫系統の食事スキルが発動しやすくなる魚食材。大王の名に恥じない圧倒的な大きさの食材。
VEGE_00_ID	マカセロリ	≪勇敢≫系統の食事スキルが発動しやすくなる野菜食材。風味にクセがあるが、思わず口にしたくなる。
VEGE_01_ID	オニオニオン	≪勇敢≫系統の食事スキルが発動しやすくなる野菜食材。生で食べると、鬼でも涙が出るほどの刺激。
VEGE_02_ID	大玉サボテン	≪勇敢≫系統の食事スキルが発動しやすくなる野菜食材。大ぶりで、果肉が詰まっている。
VEGE_03_ID	ドラゴンフラワー	≪勇敢≫系統の食事スキルが発動しやすくなる野菜食材。竜の鱗ほどの堅さを持つ花。
VEGE_04_ID	王様サボテン	≪勇敢≫系統の食事スキルが発動しやすくなる野菜食材。王様の名にふさわしい品質の植物。
VEGE_05_ID	シモフリトマト	≪勇敢≫系統の食事スキルが発動しやすくなる野菜食材。かじると甘い汁がたっぷりの最高級トマト。
VEGE_06_ID	堅牢モロコシ	≪我慢≫系統の食事スキルが発動しやすくなる野菜食材。皮を剥く労力が尋常じゃない野菜。
VEGE_07_ID	ふんばりポテト	≪我慢≫系統の食事スキルが発動しやすくなる野菜食材。力強い根を張り巡らすため、収穫には一苦労。
VEGE_08_ID	厳選スジタケ	≪我慢≫系統の食事スキルが発動しやすくなる野菜食材。料理人もうなるほど上質なキノコ。
VEGE_09_ID	月夜茸	≪我慢≫系統の食事スキルが発動しやすくなる野菜食材。月光のような淡い輝きのスジタケ。
VEGE_10_ID	霊光スジタケ	≪我慢≫系統の食事スキルが発動しやすくなる野菜食材。幻想的な輝きをまとったキノコ。
VEGE_11_ID	ツチタケノコ	≪我慢≫系統の食事スキルが発動しやすくなる野菜食材。あまりの見つけ難さに一時は幻とも呼ばれた。
VEGE_12_ID	ドテカボチャ	≪熱血≫系統の食事スキルが発動しやすくなる野菜食材。どっしりとした立派なカボチャ。味は…。
VEGE_13_ID	根棒ネギ	≪熱血≫系統の食事スキルが発動しやすくなる野菜食材。その名の通り荒々しい形と辛さが特徴。
VEGE_14_ID	シャインフラワー	≪熱血≫系統の食事スキルが発動しやすくなる野菜食材。木漏れ日を思わせる香りのする花。
VEGE_15_ID	百陽草	≪熱血≫系統の食事スキルが発動しやすくなる野菜食材。万病に効くとされる植物。
VEGE_16_ID	ゴールドフラワー	≪熱血≫系統の食事スキルが発動しやすくなる野菜食材。黄金にたとえられるほど美しい花。
VEGE_17_ID	キングトリュフ	≪熱血≫系統の食事スキルが発動しやすくなる野菜食材。料理に少し入れるだけで、幸せな香りが漂う。
VEGE_18_ID	五香セロリ	≪知恵袋≫系統の食事スキルが発動しやすくなる野菜食材。調理方法によって香りが変化する食材。
VEGE_19_ID	虹色パプリカ	≪知恵袋≫系統の食事スキルが発動しやすくなる野菜食材。調理方法によって彩りが変化する食材。
VEGE_20_ID	瘴気の果実	≪知恵袋≫系統の食事スキルが発動しやすくなる野菜食材。過酷な環境下でも成長した果物。
VEGE_21_ID	ヘブンベリー	≪知恵袋≫系統の食事スキルが発動しやすくなる野菜食材。昇天してしまうほど刺激的な味の植物。
VEGE_22_ID	彼岸の果実	≪知恵袋≫系統の食事スキルが発動しやすくなる野菜食材。この世のものとは思えない香りがする果物。
VEGE_23_ID	ミリオンキャベツ	≪知恵袋≫系統の食事スキルが発動しやすくなる野菜食材。葉の異常な程の重なりが生み出す奇跡の食感。
VEGE_24_ID	クック豆	≪花火師≫系統の食事スキルが発動しやすくなる野菜食材。時折、火が出そうな辛さの実が混ざっている。
VEGE_25_ID	炎熟マンゴー	≪花火師≫系統の食事スキルが発動しやすくなる野菜食材。収穫後も熱を持ち、急速に熟し続ける果物。
VEGE_26_ID	ロックフルーツ	≪花火師≫系統の食事スキルが発動しやすくなる野菜食材。岩のような堅さの皮を持つ植物。
VEGE_27_ID	トロピカパイン	≪花火師≫系統の食事スキルが発動しやすくなる野菜食材。なかなか育たないトロピカルなフルーツ。
VEGE_28_ID	ワイルドフルーツ	≪花火師≫系統の食事スキルが発動しやすくなる野菜食材。通好みなワイルドな味わい。
VEGE_29_ID	エメラルドリアン	≪花火師≫系統の食事スキルが発動しやすくなる野菜食材。緑色に輝き宝石に例えられるほど希少な果実。
LIQUOR_00_ID	泥芋酒	≪目利き≫系統の食事スキルが発動しやすくなる酒。悪酔い注意。
LIQUOR_01_ID	竜酒	≪目利き≫系統の食事スキルが発動しやすくなる酒。竜も酔うほどの強いお酒。
LIQUOR_02_ID	鬼芋酒	≪目利き≫系統の食事スキルが発動しやすくなる酒。鬼もうなるほど辛口のお酒。
LIQUOR_03_ID	龍ノコハク酒	≪目利き≫系統の食事スキルが発動しやすくなる酒。熟成による香りと深い味わいが人気のお酒。
LIQUOR_04_ID	黄金芋酒	≪目利き≫系統の食事スキルが発動しやすくなる酒。滅多に手に入らない幻の一品。
LIQUOR_05_ID	大吟醸・龍ころし	≪目利き≫系統の食事スキルが発動しやすくなる酒。職人が長年の研究と醸造の末にたどり着いた頂点。
LIQUOR_06_ID	狩人ビール	≪運気≫系統の食事スキルが発動しやすくなる酒。一狩り行った後には、これで一杯！
LIQUOR_07_ID	スターブランデー	≪運気≫系統の食事スキルが発動しやすくなる酒。調査団お墨付きの星がついてるお酒。
LIQUOR_08_ID	達人ビール	≪運気≫系統の食事スキルが発動しやすくなる酒。通が好む味わい深い黒ビール。
LIQUOR_09_ID	レウスウィスキー	≪運気≫系統の食事スキルが発動しやすくなる酒。火竜のブレスで焦がしたタルで熟成させた名品。
LIQUOR_10_ID	アステラビール	≪運気≫系統の食事スキルが発動しやすくなる酒。調査拠点で作られたご当地ビール。祝杯にピッタリ。
LIQUOR_11_ID	ブレスワイン	≪運気≫系統の食事スキルが発動しやすくなる酒。一生に一度は飲んでみたいワインランキング一位。
LIQUOR_12_ID	猛角薬膳酒	≪旅支度≫系統の食事スキルが発動しやすくなる酒。渡りの凍て地の生物の角を生薬として配合したお酒。
LIQUOR_13_ID	ラッキーテキーラ	≪旅支度≫系統の食事スキルが発動しやすくなる酒。旅の幸運を祈って振舞われる、縁起のいいお酒。
LIQUOR_14_ID	バッケ酒	≪旅支度≫系統の食事スキルが発動しやすくなる酒。特産のフキノトウを漬け込み、滋養強壮効果がある。
LIQUOR_15_ID	特濃蜂蜜酒	≪旅支度≫系統の食事スキルが発動しやすくなる酒。こだわった自然の素材が、体を芯から温めてくれる。
LIQUOR_16_ID	ウィッチシードル	≪旅支度≫系統の食事スキルが発動しやすくなる酒。甘美で妖艶な香りが、まるで魔女の誘惑のよう。
LIQUOR_17_ID	クレイジーテキーラ	≪旅支度≫系統の食事スキルが発動しやすくなる酒。勇敢な狩人が度胸試しに飲む、クレイジーに強い酒。
LIQUOR_18_ID	氷柱ウォッカ	≪開拓者≫系統の食事スキルが発動しやすくなる酒。豪快にウォッカをオン・ザ・ツララした意欲作。
LIQUOR_19_ID	ハッピーテキーラ	≪開拓者≫系統の食事スキルが発動しやすくなる酒。狩猟の成功など祝いの席で振舞われる、乾杯酒。
LIQUOR_20_ID	雪解けハイボール	≪開拓者≫系統の食事スキルが発動しやすくなる酒。雪解け水がスッと爽やかな、仲直りに最適の一杯。
LIQUOR_21_ID	銀嶺ハイボール	≪開拓者≫系統の食事スキルが発動しやすくなる酒。銀色にかがやく超高硬度の氷を贅沢に使った一杯。
LIQUOR_22_ID	クリスタルハイボール	≪開拓者≫系統の食事スキルが発動しやすくなる酒。まるで泡だけが浮かんで見えるほどクリアな一杯。
LIQUOR_23_ID	灼炎のスピリタス	≪開拓者≫系統の食事スキルが発動しやすくなる酒。一口飲んだだけで身体が赤熱してしまうほどの強さ。
