Skill ID	Skill Code	Skill Name	Skill Desc
25	PT_WATER_RESIST_SKILL_PT	水耐性	プレイヤーの水耐性を上げるレベルが上がると防御力にも影響がある。
26	PT_ICE_RESIST_SKILL_PT	氷耐性	プレイヤーの氷耐性を上げるレベルが上がると防御力にも影響がある。
27	PT_THUNDER_RESIST_SKILL_PT	雷耐性	プレイヤーの雷耐性を上げるレベルが上がると防御力にも影響がある。
28	PT_DRAGON_RESIST_SKILL_PT	龍耐性	プレイヤーの龍耐性を上げるレベルが上がると防御力にも影響がある。
29	PT_ATT_RESIST_SKILL_PT	属性やられ耐性	全ての属性やられ状態に対する耐性を得る。
30	PT_FIRE_ATK_SKILL_PT	火属性攻撃強化	火属性の力を強化する。（武器の属性値の強化には、上限があります）
31	PT_WATER_ATK_SKILL_PT	水属性攻撃強化	水属性の力を強化する。（武器の属性値の強化には、上限があります）
32	PT_ICE_ATK_SKILL_PT	氷属性攻撃強化	氷属性の力を強化する。（武器の属性値の強化には、上限があります）
33	PT_THUNDER_ATK_SKILL_PT	雷属性攻撃強化	雷属性の力を強化する。（武器の属性値の強化には、上限があります）
34	PT_DRAGON_ATK_SKILL_PT	龍属性攻撃強化	龍属性の力を強化する。（武器の属性値の強化には、上限があります）
35	PT_POISON_ATK_SKILL_PT	毒属性強化	毒の蓄積値を強化する。（武器の蓄積値の強化には、上限があります）
36	PT_PARALYSIS_ATK_SKILL_PT	麻痺属性強化	麻痺の蓄積値を強化する。（武器の蓄積値の強化には、上限があります）
37	PT_SLEEP_ATK_SKILL_PT	睡眠属性強化	睡眠の蓄積値を強化する。（武器の蓄積値の強化には、上限があります）
38	PT_BLAST_ATK_SKILL_PT	爆破属性強化	爆破の蓄積値を強化する。（武器の蓄積値の強化には、上限があります）
39	PT_NORMAL_UP_SKILL_PT	通常弾・通常矢強化	ボウガンの通常弾または弓の通常矢の攻撃力が上がる。
40	PT_PIERCE_UP_SKILL_PT	貫通弾・竜の一矢強化	ボウガンの貫通弾または弓の竜の一矢の攻撃力が上がる。
41	PT_SPREAD_UP_G_SKILL_PT	散弾・剛射強化	ボウガンの散弾または弓の剛射、竜の千々矢の攻撃力が上がる。
42	PT_ADD_POISONBIN_SKILL_PT	毒ビン追加	弓装備中、毒ビンの装着を可能にする。
43	PT_ADD_PARALYSISBIN_SKILL_PT	麻痺ビン追加	弓装備中、麻痺ビンの装着を可能にする。
44	PT_ADD_SLEEPBIN_SKILL_PT	睡眠ビン追加	弓装備中、睡眠ビンの装着を可能にする。
45	DUMMY000015	Unavailable	Unavailable
46	PT_ADD_BOMBBIN_SKILL_PT	爆破ビン追加	弓装備中、爆破ビンの装着を可能にする。
47	PT_AWAKE_SKILL_PT	属性解放／装填拡張	武器の隠された属性を解放する。ボウガンの装填数が増える。（装填数には上限があります）
48	PT_CRI_SKILL_PT	見切り	会心率がＵＰする。
49	PT_SUPER_CRI_SKILL_PT	超会心	会心攻撃の際、ダメージが増加する。
50	PT_WEAK_ATK_SKILL_PT	弱点特効	モンスターを攻撃した際、その部位に攻撃がかなり有効であれば、会心率が上がる。
51	DUMMY000018	Unavailable	Unavailable
52	PT_CONCENTRATION_SKILL_PT	集中	太刀、双剣、剣斧、盾斧のゲージ、大剣、ハンマー、弓の溜め速度が速くなる。
53	PT_KEEP_SKILL_PT	強化持続	太刀、双剣、操虫棍、剣斧、盾斧で発生する、強化状態の持続時間を長くする。
54	PT_TAKUMI_SKILL_PT	匠	武器の斬れ味ゲージが長くなる。ただし、斬れ味ゲージの限界以上には長くならない。
55	PT_BATTO_WAZA_SKILL_PT	抜刀術【技】	武器出し攻撃の会心率が上がる。
56	PT_CRUSH_SKILL_PT	破壊王	大型モンスターの部位を破壊しやすくなる。
57	PT_KO_SKILL_PT	ＫＯ術	モンスターを気絶状態にしやすくなる。
58	PT_STAMINA_DMG_SKILL_PT	スタミナ奪取	特定の攻撃が持つ、モンスターを疲れさせる効果が上がる。
59	PT_NORI_SKILL_PT	乗り名人	モンスターに乗りやすくなる。
60	PT_HIEN_SKILL_PT	飛燕	ジャンプ攻撃が強化される。
61	PT_POWER_AWAKE_SKILL_PT	力の解放	特定の条件を満たすと、一定時間会心率が上昇し、スタミナを固定で消費する行動の消費量が軽減される。
62	PT_CHALLENGER_SKILL_PT	挑戦者	戦闘中の大型モンスターが怒ると、攻撃力と会心率が上昇する。
63	PT_FULL_CHARGE_SKILL_PT	フルチャージ	体力が最大の時に攻撃力が上がる。
64	PT_KAZIBA_SKILL_PT	火事場力	体力が最大値の３５％以下の時に防御力と攻撃力が上がる。
65	PT_HUKUTU_G_SKILL_PT	不屈	一定時間、力尽きる度に攻撃力と防御力が上がる。（最大２回まで）
66	PT_SAKAURAMI_SKILL_PT	逆恨み	体力ゲージに赤い部分がある間攻撃力が上がる。
67	PT_KATSU_SKILL_PT	死中に活	状態異常中に回避性能がアップしスタミナの消費量も減る。
68	PT_HUE_SKILL_PT	笛吹き名人	狩猟笛の旋律効果の持続時間が長くなる。
69	PT_LOAD_UP_SKILL_PT	砲弾装填数ＵＰ	ガンランスの砲撃装填数、盾斧のビン装填数が増える。
70	PT_EXBULLET_UP_G_SKILL_PT	特殊射撃強化	ボウガンの特殊弾と弓の竜の一矢、竜の千々矢の威力が上がる。
71	PT_CANNON_SKILL_PT	砲術	ガンランスの砲撃、竜撃砲、盾斧のビン攻撃、徹甲榴弾など、爆発を伴う攻撃の威力が上昇。
72	PT_GUNNER_SKILL_PT	砲撃手	バリスタ、大砲の威力が上がる。
73	PT_RUNNER_SKILL_PT	ランナー	ダッシュなどの徐々にスタミナを消費する行動のスタミナ消費量が減少する。
74	PT_GYM_SKILL_PT	体術	回避などの固定でスタミナを消費する行動のスタミナ消費量が軽減される。
75	PT_JUMP_SKILL_PT	飛び込み	大型モンスターに向かってジャンプ回避ができるようになる。また、飛距離も延びる。
76	PT_STAMINA_SPEED_SKILL_PT	スタミナ急速回復	スタミナの回復速度が速くなる。
77	G_PT_HUNGER_SKILL_PT	腹減り耐性	時間経過による、スタミナゲージの最大値の減少を抑える。尚、寒さによる減少は抑えられない。
78	PT_AVOID_UP_SKILL_PT	回避性能	回避時の無敵時間が長くなる。
79	PT_AVOID_DISTANCE_SKILL_PT	回避距離ＵＰ	回避時の移動距離が長くなる。
80	PT_GUARD_UP_SKILL_PT	ガード性能	ガード時にのけぞりにくくなり、消費スタミナも軽減される。
81	PT_NOUTOU_SPEED_SKILL_PT	納刀術	武器をしまう速度が速くなる。
82	PT_WIDE_SKILL_PT	広域化	一部のアイテムを使用した時の効果が一定範囲内の仲間にも作用する。
83	PT__ITEM_UP_SKILL_PT	アイテム使用強化	一部のアイテムの効果時間が長くなる。
84	PT_MANZOK_SKILL_PT	満足感	食べたり飲んだりするアイテムが一定の確率で、もう一度使える。
85	PT_HAYAGUI_SKILL_PT	早食い	肉やアイテムを食べる速度が速くなる。
86	PT_TOISI_SPEED_SKILL_PT	砥石使用高速化	砥石の使用時間が短くなる。
87	DUMMY000021	Unavailable	Unavailable
88	PT_BOMBER_SKILL_PT	ボマー	爆弾系アイテムのダメージが上がる。
89	DUMMY000024	Unavailable	Unavailable
90	PT_KINOKO_LOVER_SKILL_PT	キノコ大好き	普段は食べられないキノコが食べられるようになり、有効な効果を得られるようになる。
91	PT_FISHING_SKILL_PT	釣り名人	釣りが上手になるスキル。
92	PT_STEAK_SKILL_PT	肉焼き名人	肉焼きが上手になるスキル。
93	PT_TRANSPORTER_SKILL_PT	運搬の達人	運搬時の移動速度が上がり、ある程度の高所から飛び降りても運搬物を落とさなくなる。
94	PT_SAISYU_SKILL_PT	採集の達人	採集行動の速度が速くなり、行動中に攻撃を受けてものけぞらなくなる。
95	PT_HONEY_HUNTER_SKILL_PT	ハニーハンター	フィールドでハチミツを採取した時の取得数が増える。
96	PT_HAGI_IRON_SKILL_PT	剥ぎ取り鉄人	剥ぎ取り中に攻撃を受けてものけぞらなくなる。
97	PT_BREATH_SKILL_PT	精霊の加護	プレイヤーが受けるダメージを一定確率で減少させる。
98	PT_OTOMO_LEADER_SKILL_PT	オトモへの采配	オトモの攻撃力と防御力が強化される。
99	PT_BOTANY_SKILL_PT	植生学	薬草など、消費アイテムの取得数が増える。
100	PT_GEOLOGY_SKILL_PT	地質学	採取ポイントの採取回数が増える。
101	G_PT_KONSHIN_SKILL_PT	渾身	スタミナゲージが満タンの状態をしばらく維持していると、会心率が上がる。
102	G_PT_SLING_B_PLUS_SKILL_PT	スリンガー装填数ＵＰ	フィールドで取得するスリンガーの弾の装填数が増える。スリンガー全弾発射で消費する弾数を抑える。
103	PT_MIUSINAI_SKILL_PT	潜伏	モンスターがプレイヤーを見失いやすくなる。
104	PT_NOKEZORI_SKILL_PT	ひるみ軽減	小ダメージ時のリアクションを軽減する。
105	PT_GUIDE_LONG_SKILL_PT	導蟲反応距離ＵＰ	導蟲の反応範囲が広がる。
106	PT_SYAGAMI_SPEED_SKILL_PT	しゃがみ移動速度ＵＰ	しゃがみ中、移動速度が速くなる。
107	PT_JUMP_DISTANCE_SKILL_PT	ジャンプ鉄人	ジャンプ中に攻撃を受けても、のけぞらなくなる。
108	PT_HEEL_SMOKE_G_SKILL_PT	環境利用の知識	綿胞子草や、氷耐草など任意発動できる環境利用時体力が追加で回復するようになる。
109	PT_NAGAGUTU_G_SKILL_PT	水場・深雪適応	水場に適応して行動できるようになる。深雪箇所など、地形効果で移動速度が遅くなる場所にも適応する。
110	DUMMY000027	Unavailable	Unavailable
111	PT_CLIMBER_G_SKILL_PT	クライマー	壁やツタにつかまり中の回避行動やクラッチ中の移動行動で消費するスタミナ量が減る。
112	PT_FLASH_UP_SKILL_PT	閃光強化	発生させた閃光が効きやすくなる。
113	DUMMY000030	Unavailable	Unavailable
114	PT_LAB_SKILL_PT	研究者	大型モンスターの調査・研究が進みやすくなる。（リザルトで効果が得られます）
115	PT_MUSIHAGI_SKILL_PT	昆虫標本の達人	昆虫型の小型モンスターを攻撃で討伐しても、はぎ取れる状態で残りやすくなる。
116	PT_MIST_RESIST_SKILL_PT	瘴気耐性	瘴気侵蝕状態に対する耐性を得る。
117	PT_SMELL_SKILL_PT	追跡の達人	導蟲が大型モンスターへの誘導を開始するまでに必要な痕跡の数が減る。
118	PT_RARE_POP_HIT_SKILL_PT	探索者の幸運	活性化している採取ポイントの発生確率が上がる。
119	PT_RARE_POP_LOCATE_SKILL_PT	感知	活性化している採取ポイントが、生態ＭＡＰで解るようになる。
120	PT_MONOMOTI_SKILL_PT	整備	特殊装具が再び使用可能になるまでの時間を短縮する。
121	DUMMY000033	Unavailable	Unavailable
122	PT_SLIDING_UP_SKILL_PT	滑走強化	スライディングを行うことで、一定時間会心率が上がる。
123	PT_DRASEAL_UP_SKILL_PT	龍封力強化	武器と、滅龍弾の持つ龍封力を強化する。
124	PT_4SOKU_SKILL_PT	威嚇	小型モンスターに発見されても戦闘になりにくくなる。（甲虫種など、一部のモンスターには効果がありません）
125	PT_NEWZYUURYU_1_SKILL_PT	蛮顎竜の力	Unavailable
126	PT_NEWMAIN_SKILL_PT	滅尽龍の飢餓	Unavailable
127	PT_DRAGONZOMBIE_SKILL_PT	屍套龍の命脈	Unavailable
128	PT_REUSU_SKILL_PT	火竜の力	Unavailable
129	PT_DIABROS_SKILL_PT	角竜の力	Unavailable
130	PT_KIRIN_SKILL_PT	幻獣の恩恵	Unavailable
131	PT_REIA_ASHU_SKILL_PT	桜火竜の奥義	Unavailable
132	PT_NEWZYUURYU_S_SKILL_PT	蛮顎竜の闘志	Unavailable
133	DUMMY000044	Unavailable	Unavailable
134	DUMMY000047	Unavailable	Unavailable
135	PT_REUSU_S_SKILL_PT	火竜の奥義	Unavailable
136	PT_DIABROS_S_SKILL_PT	角竜の奥義	Unavailable
137	PT_KIRIN_S_SKILL_PT	幻獣の恩寵	Unavailable
138	PT_GANKIN_SKILL_PT	爆鎚竜の守護	Unavailable
139	DUMMY000054	Unavailable	Unavailable
140	DUMMY000057	Unavailable	Unavailable
141	DUMMY000060	Unavailable	Unavailable
142	PT_NEWARASHI_SKILL_PT	爆鱗竜の守護	Unavailable
143	PT_TEO_SKILL_PT	炎王龍の武技	Unavailable
144	PT_KUSHA_SKILL_PT	鋼龍の飛翔	Unavailable
145	PT_MUKURO_SKILL_PT	冥灯龍の神秘	Unavailable
146	DUMMY000067	Unavailable	Unavailable
147	PT_KAZANRYU_SKILL_PT	熔山龍の奥義	Unavailable
148	DUMMY000071	Unavailable	Unavailable
149	PT_GUILDX_SKILL_PT	ギルドの導き	Unavailable
150	PT_SEEKER_SKILL_PT	調査団の導き	Unavailable
151	PT_FUFYO_SKILL_PT	風漂竜の恩恵	Unavailable
152	PT_FUFYO_S_SKILL_PT	風漂竜の恩寵	Unavailable
153	PT_ZANSO_SKILL_PT	惨爪竜の力	Unavailable
154	PT_ZANSO_S_SKILL_PT	惨爪竜の奥義	Unavailable
155	PT_ARROW_CHARGE2_SKILL_PT	弓溜め段階解放	弓の溜め段階が１段階増える。
156	PT_SHINGAN2_SKILL_PT	心眼／弾導強化	攻撃が弾かれなくなる。／弾・矢の最大威力状態になるまでの距離が短くなる。
157	PT_EXGUARD2_SKILL_PT	ガード強化	通常はガードできない攻撃も、ガードできるようになる。
158	PT_GOJIN2_SKILL_PT	剛刃研磨	武器を研磨すると一定時間、斬れ味が下がらない。
159	PT_BLANK_UP2_SKILL_PT	無属性強化	装備中の無属性武器を強化する。
160	PT_NANA_01_SKILL_PT	根性	一定以上の体力が残っている場合それを超えるダメージを受けても一度だけ力尽きずに踏みとどまる。
161	PT_NANA_02_SKILL_PT	加速再生	継続してモンスターに攻撃を当てると、体力が回復する。武器種により回復量が変動する。
162	PT_NANA_03_SKILL_PT	業物／弾丸節約	斬れ味の消耗を半分に抑える。／まれにボウガンの弾・弓のビンを消費せずに発射できる。
163	PT_NANA_S_SKILL_PT	炎妃龍の恩寵	Unavailable
164	PT_FF_S_SKILL_PT	竜騎士の証	Unavailable
165	PT_MAMM1_SKILL_PT	会心撃【属性】	攻撃で会心が発生した際に、与える属性ダメージ（火、水、雷、氷、龍）が高くなる。
166	PT_MAMM2_SKILL_PT	会心撃【特殊】	攻撃で会心が発生した際に、与える状態異常値（麻痺、毒、睡眠、爆破）が高くなる。
167	PT_WITCHER_SKILL_PT	ウィッチャーの心得	Unavailable
168	PT_ANNIVERSARY_SKILL_PT	アステラの祝福	Unavailable
169	PT_ZINOGRE_SKILL_PT	雷狼竜の真髄	Unavailable
170	PT_TIGREX_SKILL_PT	轟竜の真髄	Unavailable
171	PT_NARGACUGA_SKILL_PT	迅竜の真髄	Unavailable
172	PT_BRACCHIDIOS_SKILL_PT	砕竜の真髄	Unavailable
173	PT_DINOVALDE_SKILL_PT	斬竜の真髄	Unavailable
174	PT_SILVER_SKILL_PT	銀火竜の真髄	Unavailable
175	PT_GOLD_SKILL_PT	金火竜の真髄	Unavailable
176	PT_EARTH_SKILL_PT	地啼龍の神秘	Unavailable
177	PT_NERO_SKILL_PT	溟龍の神秘	Unavailable
178	PT_HIVER_SKILL_PT	冰龍の神秘	Unavailable
179	PT_UNDECIDED1_SKILL_PT	太古の神秘	Unavailable
180	PT_UNDECIDED2_SKILL_PT	調査団の錬金術	Unavailable
181	PT_UNDECIDED3_SKILL_PT	教官の導き	Unavailable
182	PT_UNDECIDED4_SKILL_PT	蛮顎竜の覇気	Unavailable
183	PT_UNDECIDED5_SKILL_PT	雌火竜の真髄	Unavailable
184	PT_GUST_SKILL_PT	陽動攻撃	攻撃を当てたとき、モンスターの注意をより強く引くようになる。
185	PT_KNIGHT_SKILL_PT	攻めの守勢	タイミング良くガードを成功させると、一定時間、攻撃力が上昇する。
186	PT_DISASTER_SKILL_PT	災禍転福	状態異常や、属性やられを解除すると、一定時間、攻撃性能が強化される。
187	PT_EXDODGE_SKILL_PT	受け身術	抜刀中、攻撃を受けて大きく吹っ飛んだ時、受け身を取り素早く復帰できるようになる。
188	PT_EX06_SKILL_PT	氷牙竜の秘技	Unavailable
189	PT_EX07_SKILL_PT	火竜の真髄	Unavailable
190	PT_EX08_SKILL_PT	角竜の覇気	Unavailable
191	PT_EX09_SKILL_PT	風漂竜の覇気	Unavailable
192	PT_EX10_SKILL_PT	惨爪竜の真髄	Unavailable
193	PT_EX11_SKILL_PT	爆鎚竜の覇気	Unavailable
194	PT_EX12_SKILL_PT	爆鱗竜の覇気	Unavailable
195	PT_EX13_SKILL_PT	恐暴竜の真髄	Unavailable
196	PT_EX14_SKILL_PT	屍套龍の霊脈	Unavailable
197	DUMMY000108	Unavailable	Unavailable
198	DUMMY000111	Unavailable	Unavailable
199	PT_EX17_SKILL_PT	幻獣の神秘	Unavailable
200	PT_EX18_SKILL_PT	ギルドの見識	Unavailable
201	PT_EX19_SKILL_PT	熔山龍の真髄	Unavailable
202	PT_EX20_SKILL_PT	炎妃龍の真髄	Unavailable
203	PT_EX21_SKILL_PT	滅尽龍の覇気	Unavailable
204	DUMMY000119	Unavailable	Unavailable
205	PT_DONKI_SKILL_PT	鈍器使い	斬れ味が悪いほど攻撃力が上がる。／遠距離武器の近接攻撃の威力、気絶させやすさが飛躍的に上昇する
206	PT_STAMINA_PINCH_SKILL_PT	奮起	体力が４０％以下になった時、一定時間スタミナの消費量が減少する。
207	PT_COLD_RES_SKILL_PT	寒さ耐性	寒さによる影響を無効化する。
208	PT_EX22_SKILL_PT	金獅子の怒気	Unavailable
209	PT_HORIZON_SKILL_PT	動力源	Unavailable
210	PT_RE_SKILL_PT	サバイバー	Unavailable
211	PT_MUFET_SKILL_PT	赤龍の封印	Unavailable
212	PT_WINTER_SKILL_PT	万福の祝福	Unavailable
213	PT_ANNIVERSARY_S_SKILL_PT	大感謝の祝福	Unavailable
214	PT_SPRING_SKILL_PT	満開の祝福	Unavailable
215	PT_SUMMER_SKILL_PT	情熱の祝福	Unavailable
216	PT_AUTUMN_SKILL_PT	ホラーナイトの祝福	Unavailable
217	PT_EX23_SKILL_PT	金獅子の闘志	Unavailable
218	PT_EX24_SKILL_PT	砕竜の闘志	Unavailable
219	PT_EX25_SKILL_PT	爛輝龍の真髄	Unavailable
220	PT_EX26_SKILL_PT	氷牙竜の絶技	Unavailable
221	PT_EX27_SKILL_PT	煌黒龍の神秘	Unavailable
222	PT_EX28_SKILL_PT	黒龍の伝説	Unavailable
223	PT_CLAW_SKILL_PT	クラッチ攻撃強化	クラッチ中の武器攻撃でモンスターに傷を付けやすくなり、スリンガーの弾も落としやすくなる。
224	DUMMY000137	Unavailable	Unavailable
225	DUMMY000140	Unavailable	Unavailable
