Item ID	Item Name	Item Type	Rare	Item Desc
93	守りの爪	Item	4	防御力を上昇させる御守り。竜の素材が、込められた護符の効果をさらに高めた。
94	ハリの実	Item	0	針のように鋭い木の実。散弾の元となる素材。
95	バクレツの実	Item	0	徹甲榴弾の元となる木の実。
96	リュウゲキの実	Item	1	衝撃で爆発する木の実。竜撃弾の元となる素材。
97	ザンレツの実	Item	0	斬裂弾の元となる木の実。
98	ツラヌキの実	Item	0	螺旋状の溝がある木の実。貫通弾の元となる素材。
99	カクサンの実	Item	1	衝撃で破裂する木の実。拡散弾の元となる素材。
100	チャッカの実	Item	1	弾の威力を高める火薬粉の元となる木の実。
101	ハッカの実	Item	1	弾の威力をかなり高める火薬粉の元となる木の実。
102	LV2 火薬粉	Item	1	粉末状の火薬。LV1の弾と調合することで弾のレベルを上昇させる。
103	LV3 火薬粉	Item	1	良質な粉末状の火薬。LV1の弾と調合することで弾のレベルを上昇させる。
104	キレアジのヒレ	Item	1	武器を砥ぐことができる背ビレ。砥石よりも少ない回数で研ぐことができ、斬れ味の回復量も大きい。
105	キレアジの上ヒレ	Item	3	武器を砥ぐことができる背ビレ。砥石よりも効果が高く、運が良ければ何回も使う事ができる。
106	サシミウロコ	Item	1	サシミウオのウロコ。食べると体力が少量回復する。裂傷状態にも効果がある。
107	大サシミウロコ	Item	3	ドスサシミウオのウロコ。食べると体力が大量回復し、自然回復力もＵＰ。裂傷状態にも効果がある。
108	バクヤクウロコ	Item	2	バクヤクデメキンのウロコ。大タル爆弾と調合するとその威力を飛躍的に高める。
109	大バクヤクウロコ	Item	3	ドスバクヤクデメキンのウロコ。大タルと調合すると大タル爆弾Ｇを作る事ができる。
110	ハレツウロコ	Item	1	ハレツアロワナのウロコ。火薬草と調合すると、たくさんのLV2 火薬粉が精製できる。
111	大ハレツウロコ	Item	3	ドスハレツアロワナのウロコ。火薬草と調合すると、大量のLV2 火薬粉が精製できる。
112	バクレツウロコ	Item	1	バクレツアロワナのウロコ。火薬草と調合すると、たくさんのLV3 火薬粉が精製できる。
113	大バクレツウロコ	Item	3	ドスバクレツアロワナのウロコ。火薬草と調合すると、大量のLV3 火薬粉が精製できる。
114	砥石	Item	3	標準サイズの砥石。武器を研磨し、斬れ味を回復させることができる。
115	捕獲用ネット	Item	3	スリンガーに装填して使用するアイテム。小型の生物を捕獲することができる。
116	釣り竿	Item	3	魚を釣るための道具。
117	肉焼きセット	Item	3	生肉を焼き、食用肉にすることができるハンターの必需品。
118	隠れ身の装衣	Item	3	一定時間、モンスターの視界から身を隠せる。攻撃行動か、ダメージを受けると効果が終了する。
119	転身の装衣	Item	3	威力の高い攻撃を受けた時、ダメージを無効化し、自動で回避行動を行う。
120	癒しの煙筒	Item	3	煙筒を設置し、プレイヤーの体力を徐々に回復させる煙を発生させる。
121	不動の装衣	Item	3	ダメージのリアクションが無くなり風圧無効、聴覚保護、耐震、ダメージ軽減の効果を得る。
122	挑発の装衣	Item	3	モンスターに狙われやすくなりモンスターを自分の望む場所に連れ出すことができる。
123	体力の装衣	Item	3	一定量のダメージを吸収する。吸収量の限界を超えると、効果が終了する。
124	耐熱の装衣	Item	3	火属性のダメージを軽減する。また、火属性やられ、爆破やられ、熱い地形のダメージを無効化する。
125	耐水の装衣	Item	3	水属性のダメージを軽減し、泥はまり、水属性やられ、深い水場の影響を軽減、無効化する。
126	耐寒の装衣	Item	3	氷属性のダメージを軽減する。氷属性やられを無効化する。
127	耐雷の装衣	Item	3	雷属性のダメージを軽減する。雷属性やられと麻痺を無効化する。
128	耐龍の装衣	Item	3	龍属性のダメージを軽減する。龍属性やられを無効化し、武器の持つ龍属性を強化する。
129	解除の煙筒	Item	3	煙筒を設置し、プレイヤーの状態異常を回復する煙を発生させる。
130	滑空の装衣	Item	3	ジャンプの滞空時間が長くなり、モンスターに乗りやすくなる。強風の吹く場所では風に乗れる。
131	回避の装衣	Item	3	回避行動中の無敵時間が長くなる。モンスターの攻撃を、直前で回避すると、一時的に攻撃力が上がる。
132	強打の装衣	Item	3	ほとんどの攻撃に気絶値を追加する。また、すでに気絶値のある攻撃の場合は、その効果を上げる。
133	化合の装衣	Item	3	状態異常属性を持つ武器を当てた時属性値を与える攻撃の発動確率が上がる。
134	免疫の装衣	Item	3	あらゆる状態異常を解除し、効果中は状態異常にならなくなる。
135	達人の煙筒	Item	3	煙筒を設置し、プレイヤーの会心率を上げる煙を発生させる。
136	追い剥ぎの装衣	Item	3	大型モンスターを攻撃することで、換金性の高いアイテムを落とさせることができるようになる。
137	LV1 通常弾	Ammo or Coating	3	入門用ともいえる弾。威力はあまり期待できない。
138	LV2 通常弾	Ammo or Coating	1	一般的な弾。LV1より威力が増大されている。最大９９発。
139	LV3 通常弾	Ammo or Coating	2	良質な火薬を使い、更に威力を高めた弾。単発でも充分な力を発揮する。最大９９発。
140	LV1 貫通弾	Ammo or Coating	0	貫通して飛ぶ弾。モンスターによっては複数回当たる。最大６０発。
141	LV2 貫通弾	Ammo or Coating	1	貫通して飛ぶ弾。LV1よりヒット回数が増加。最大６０発。
142	LV3 貫通弾	Ammo or Coating	2	貫通して飛ぶ弾。貫通弾系最多のヒット回数。最大６０発。
143	LV1 散弾	Ammo or Coating	0	広範囲を攻撃できる弾。近ければ複数回ヒットする。最大８０発。
144	LV2 散弾	Ammo or Coating	1	広範囲を攻撃できる弾。LV1よりヒット回数が増加。最大７０発。
145	LV3 散弾	Ammo or Coating	2	広範囲を攻撃できる弾。散弾系最多のヒット回数。最大６０発。
146	LV1 徹甲榴弾	Ammo or Coating	0	刺さった後、爆発する弾。高い威力と気絶効果を持つ。最大９発。
147	LV2 徹甲榴弾	Ammo or Coating	1	刺さった後、爆発する弾。かなり高い威力と気絶効果を持つ。最大９発。
148	LV3 徹甲榴弾	Ammo or Coating	2	刺さった後、爆発する弾。すさまじい威力と気絶効果を持つ。最大９発。
149	LV1 拡散弾	Ammo or Coating	1	着弾時に３個の爆弾が飛び散る弾。仲間にも当たるので注意が必要。最大３発。
150	LV2 拡散弾	Ammo or Coating	2	着弾時に４個の爆弾が飛び散る弾。仲間にも当たるので注意が必要。最大３発。
151	LV3 拡散弾	Ammo or Coating	3	着弾時に５個の爆弾が飛び散る弾。仲間にも当たるので注意が必要。最大３発。
152	火炎弾	Ammo or Coating	1	強力な火属性を持つ弾。火に弱いモンスターには、かなり有効。最大６０発。
153	水冷弾	Ammo or Coating	1	強力な水属性を持つ弾。水に弱いモンスターには、かなり有効。最大６０発。
154	電撃弾	Ammo or Coating	1	強力な雷属性を持つ弾。雷に弱いモンスターには、かなり有効。最大６０発。
155	氷結弾	Ammo or Coating	1	強力な氷属性を持つ弾。氷に弱いモンスターには、かなり有効。最大６０発。
156	滅龍弾	Ammo or Coating	2	龍封力を備えた、龍属性を持つ弾。龍属性に弱いモンスターには、かなり有効。最大３発。
157	LV1 毒弾	Ammo or Coating	1	毒状態にさせる弾。モンスターによっては複数発必要。最大１２発。
158	LV2 毒弾	Ammo or Coating	2	毒状態にさせる弾の強化版。モンスターによっては複数発必要。最大１２発。
159	LV1 麻痺弾	Ammo or Coating	1	麻痺状態にさせる弾。モンスターによっては複数発必要。最大１２発。
160	LV2 麻痺弾	Ammo or Coating	2	麻痺状態にさせる弾の強化版。モンスターによっては複数発必要。最大８発。
161	LV1 睡眠弾	Ammo or Coating	1	睡眠状態にさせる弾。モンスターによっては複数発必要。最大１２発。
162	LV2 睡眠弾	Ammo or Coating	2	睡眠状態にさせる弾の強化版。モンスターによっては複数発必要。最大８発。
163	LV1 減気弾	Ammo or Coating	1	モンスターのスタミナを奪う特殊な弾。最大１２発。
164	LV2 減気弾	Ammo or Coating	2	モンスターのスタミナを奪う特殊な弾の強化版。最大８発。
165	LV1 回復弾	Ammo or Coating	1	着弾した相手の体力を少量回復させる弾。最大１２発。
166	LV2 回復弾	Ammo or Coating	2	着弾した相手の体力を中量回復させる弾。最大１２発。
167	竜撃弾	Ammo or Coating	2	竜撃砲の機構を研究し作られた弾。射程は極めて短いが、圧倒的な破壊力を持つ。最大５発。
168	斬裂弾	Ammo or Coating	1	着弾した場所で刃が飛び散る切断属性弾。尻尾切断も可能。最大３０発。
169	捕獲用麻酔弾	Ammo or Coating	2	罠にかかったモンスターを捕獲するボウガン専用の麻酔弾。最大８発。
170	鬼人弾	Ammo or Coating	3	着弾した者に修羅のごとき力を与えると伝わる弾。最大５発。
171	硬化弾	Ammo or Coating	3	着弾した者の皮膚を岩石のごとく硬質化させると伝わる弾。最大５発。
172	ビン無し	Ammo or Coating	0	Unavailable
173	接撃ビン	Ammo or Coating	3	弓に装着すると、近距離射撃の威力が高まるが、射程距離が減衰する。
174	空きビン	Item	0	何も入っていない空のビン。このままでは、ただのビン。
175	強撃ビン	Ammo or Coating	1	弓に装着することで攻撃力を上げられるビン。最大５０個。
176	毒ビン	Ammo or Coating	2	弓に装着することで矢に毒属性を付与するビン。最大２０個。
177	麻痺ビン	Ammo or Coating	2	弓に装着することで矢に麻痺属性を付与するビン。最大２０個。
178	睡眠ビン	Ammo or Coating	2	弓に装着することで矢に睡眠属性を付与するビン。最大２０個。
179	dummy02	Material	3	dummy
180	爆破ビン	Ammo or Coating	2	弓に装着することで矢に爆破属性を付与するビン。最大２０個。
181	応急薬	Item	0	体力を少量回復する薬。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
182	応急薬グレート	Item	1	体力を中量回復する薬。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
183	支給用携帯食料	Item	0	スタミナを少量回復する食料。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
184	支給用生命の粉塵	Item	1	使うと拡散する生命の粉には、触れた者を癒す能力がある。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
185	支給用秘薬	Item	1	体力の上限が最大まで上昇し、完全回復する薬。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
186	支給用大タル爆弾	Item	2	大タル爆弾を改良した強化版。ＧはなくともＧ級の威力。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
187	支給用シビレ罠	Item	2	動きを止めることができる罠。捕獲に使用可能。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
188	支給用落とし穴	Item	2	獲物を落とすための落とし穴。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
189	支給用漢方の粉塵	Item	3	周囲にいる者の毒を中和し体力を少量回復する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
190	支給用鬼人の粉塵	Item	3	周囲にいる者の攻撃力を一時的に高める。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
191	支給用硬化の粉塵	Item	3	周囲にいる者の防御力を一時的に高める。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
192	支給用こやし弾	Item	1	着弾するとモンスターが嫌がり逃げ出す異臭を発する弾。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
193	支給用閃光弾	Item	1	スリンガーで発射し、強烈な閃光を発する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
194	支給用音爆弾	Item	1	スリンガーで発射し、高い周波数の不快な音を発する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
195	投げナイフ	Item	0	スリンガーに装填するナイフ。薬品が塗布できるような加工がされている。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
196	毒投げナイフ	Item	1	対象に毒の効果をもたらすナイフ。スリンガーに装填して発射する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
197	眠り投げナイフ	Item	1	対象に睡眠効果をもたらすナイフ。スリンガーに装填して発射する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
198	麻痺投げナイフ	Item	1	対象に麻痺効果をもたらすナイフ。スリンガーに装填して発射する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
199	捕獲用麻酔投げナイフ	Item	2	罠にかかったモンスターを捕獲する専用のナイフ。スリンガーで発射する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
200	支給用モドリ玉	Item	2	翼竜を呼び出し、一番近いキャンプへ戻ることができる。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
201	支給用麻酔玉	Item	2	罠にかかったモンスターを捕獲する専用の手投げ麻酔玉。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
202	バリスタの弾	Ammo or Coating	3	大型弩砲用の弾。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
203	単発式拘束弾	Ammo or Coating	3	大型弩砲用の拘束弾。使い捨てタイプだが、連続で使用可能。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
204	大砲の弾	Item	3	対巨大龍専用の鋼鉄の弾丸。重いので運ぶのに苦労する。<STYL MOJI_YELLOW_DEFAULT>（支給品専用）</STYL>
205	鉄鉱石	Material	3	一般的に採掘できる鉱石。汎用性に富んだ金属を、精製することができる。
206	マカライト鉱石	Material	3	鉄鉱石よりも採掘量が少ない鉱石。良質な金属が精製できる。
207	ドラグライト鉱石	Material	3	マカライト鋼よりも良質な金属が精製できる鉱石。強固な装備の作製に欠かせない。
208	カブレライト鉱石	Material	5	鉱脈の採掘で入手できる上位鉱石。研究中の素材だが、かなり良質な金属が精製できる事が解っている。
209	ユニオン鉱石	Material	5	龍結晶の地で採れる鉱石。あらゆる素材をつなぐことのできる不思議な金属を含む鉱石。
210	大地の結晶	Material	3	主に大蟻塚の荒地で採掘できる石。工房で装備の研磨材として重宝されている。
211	深海の結晶	Material	3	主に陸珊瑚の台地で採掘できる石。良質な研磨材として工房で重宝されている。
212	龍脈の結晶	Material	5	上位で採掘できる石。新たに発見された素材。加工技術の革新が期待されている。
213	ライトクリスタル	Material	4	採掘量が少ない貴重なクリスタル。非常に硬度が高く、工房などで道具にも利用されている。
214	ノヴァクリスタル	Material	6	ライトクリスタルの上位素材。希少価値が高く、工房でも重要な用途にしか利用されない。
215	獄炎石	Material	6	龍結晶の地で採れる貴重な鉱石。腕利きの職人しか扱えないが、その性質を利用した装備は一級品。
216	水晶原石	Material	3	護石の素材として欠かせない石。透き通る水のような輝きが、あらゆる可能性を感じさせる。
217	精晶原石	Material	5	護石の素材として欠かせない石。自然を感じさせる暖かな輝きが、更なる進化を感じさせる。
218	幻晶原石	Material	6	護石の素材として欠かせない石。幻のように揺らめく輝きが、革新的な未来を感じさせる。
219	龍晶原石	Material	7	護石の素材として欠かせない石。悠久を思わせる神秘的な輝きが、未知の世界への扉を感じさせる。
220	鎧玉	Material	3	武具に蒸着させ強度を高める素材。防具の強化値をわずかに上げる。
221	上鎧玉	Material	4	武具に蒸着させ強度を高める素材。防具の強化値を少し上げる。
222	尖鎧玉	Material	5	武具に蒸着させ強度を高める素材。防具の強化値を上げる。
223	堅鎧玉	Material	6	武具に蒸着させ強度を高める素材。防具の強化値を大きく上げる。
224	重鎧玉	Material	7	武具に蒸着させ強度を高める素材。防具の強化値をとても大きく上げる。
225	頑丈な骨	Material	3	主に陸珊瑚の台地や瘴気の谷の骨塚で採取できる骨素材。
226	上質な堅骨	Material	5	骨塚で採取できる上位素材。加工しやすさと、その硬度によってより良質な武具が作れる。
227	太古の大骨	Material	3	古代樹の森の骨塚で採れる骨素材。原始の息づかいを感じさせる雄大さがある。
228	強固な岩骨	Material	3	大蟻塚の荒地の骨塚で採れる骨素材。積み重なった歴史を感じさせる重みがある。
229	サンゴの紅骨	Material	3	陸珊瑚の台地の骨塚で採れる骨素材。千変万化の時代を感じさせる質感がある。
230	いびつな狂骨	Material	3	瘴気の谷の骨塚で採れる骨素材。過酷な環境にあらがった本能を感じさせる力強さがある。
231	荒々しい蛮骨	Material	5	龍結晶の地の骨塚で採れる骨素材。果て無き闘争を生き抜いた生命力を感じさせる威圧感がある。
232	いにしえの龍骨	Material	6	骨塚で採取できる貴重な上位素材。はるかなる昔、この地で息絶えた龍の貴重な骨。
233	なぞの頭骨	Material	6	龍結晶の地の骨塚で採取できる珍しい骨素材。何かの動物の頭骨だと思われる。
234	オオツノアゲハ	Material	4	大きな角と甲殻を持ち、羽は蝶のように美しいという不思議な虫。植生研究所などで発見される。
235	禍々しい布	Material	4	オトモダチ探検隊が、どこからか見つけてきた怪しい布。禍々しい雰囲気をもつ。
236	竜骨【小】	Material	3	骨塚で一般的に採取できる素材。非常に使い勝手が良く生活や狩りには欠かせない。
237	竜骨【中】	Material	3	大型モンスターから採れる骨素材。手頃な大きさで、鋼材や木材ともよくなじむ安定感抜群の素材。
238	竜骨【大】	Material	3	大型モンスターから採れる骨素材。鉱材では実現の難しい大きさが、一品モノの加工には欠かせない。
239	上竜骨	Material	3	大型モンスターから採れる骨素材。入手は困難だが強力な武具の加工には、欠かせない素材。
240	尖竜骨	Material	5	上位の大型モンスターから採れる骨素材。先端が尖っており、素材本来の強度をそのまま活かせる。
241	堅竜骨	Material	5	上位の大型モンスターから採れる骨素材。大型竜一頭から数本しか採れない貴重な骨。
242	古龍骨	Material	6	古龍種のモンスターから採れる骨素材。骨だけでも、その威厳が感じられる。
243	とがった爪	Material	3	小型の牙竜種の素材。飛竜の物とは違い、物を掴みやすい形状をしている。
244	鋭利な爪	Material	5	小型の牙竜種の上位素材。素手で触るのは危険なほど鋭利でナイフの代わりになる鋭さ。
245	モンスターの体液	Material	3	小型の甲虫種の素材。虫の消化液と混ざることで、接着剤としての効能がある。
246	モンスターの濃汁	Material	5	小型の甲虫種の上位素材。体液のさらに濃い部分だけをすくった汁。かなり濃厚。
247	毒袋	Material	3	モンスターの内臓器官の１つ。致死性の毒液が溜まっている。取り扱い注意。
248	猛毒袋	Material	5	モンスターの内臓器官の１つ。非常に高濃度の毒が溜まっている袋。触っただけでも危険。
249	麻痺袋	Material	3	モンスターの内臓器官の１つ。神経性の毒液が溜まっている。毒を受けると麻痺する。
250	強力麻痺袋	Material	5	モンスターの内臓器官の１つ。強力な神経性の毒が溜まっている。触れただけで痺れる。
251	睡眠袋	Material	3	モンスターの内臓器官の１つ。睡眠効果のある粉塵を溜める器官。粉塵を吸うと昏倒する。
252	昏睡袋	Material	5	モンスターの内臓器官の１つ。ここに溜まる粉塵を微量でも吸い込むと、昏睡状態になる。
253	火炎袋	Material	3	モンスターの内臓器官の１つ。可燃性の粉塵が詰まっている。取り扱い注意。
254	爆炎袋	Material	5	モンスターの内臓器官の１つ。外気に触れるだけで発火する粉塵が詰まっている。危険！
255	水袋	Material	3	モンスターの内臓器官の１つ。水を溜め込むことのできる、保水性に優れた袋。
256	大水袋	Material	5	モンスターの内臓器官の１つ。大量の水を溜め込んでいる、保水性に優れた巨大な袋。
257	氷結袋	Material	3	モンスターの内臓器官の１つ。超低温の液体が溜まっている。取り扱い注意。
258	凍結袋	Material	5	モンスターの内臓器官の１つ。強烈な冷凍効果を秘めており、一瞬で周囲を氷漬けにする。
259	電気袋	Material	3	モンスターの内臓器官の１つ。袋内に蓄積された電気は、衝撃を受けると放電する。
260	電撃袋	Material	5	モンスターの内臓器官の１つ。特殊な臓器に溜め込まれた電気は、高圧電流に匹敵する。
261	鳥竜玉	Material	6	鳥竜種から採れる貴重な玉。他の鳥竜種素材よりは高価で取引される。
262	竜玉	Material	6	竜の体内に長年蓄積された不純物が、結石という形になったもの。特異な物質。
263	古龍の血	Material	6	未知なる成分を含んだ古龍種の血。学者達の研究対象となっている。
264	モスの苔皮	Material	3	モスの皮。苔で覆われている。
265	暖かい毛皮	Material	3	小型獣から採れる毛皮。用途は様々だが主に汎用的な衣服などに加工される。
266	上質な毛皮	Material	5	小型獣から採れる上位素材。手触りの良い上質な毛皮。調査団でも重宝される素材。
