Skill ID	Skill Code	Skill Name	Skill Desc
43	PT_ADD_PARALYSISBIN_SKILL_PT	Использование паралича	Дает наносить парализующеепокрытие.
44	PT_ADD_SLEEPBIN_SKILL_PT	Использование сна	Дает наносить усыпляющеепокрытие.
45	DUMMY000015	Unavailable	Unavailable
46	PT_ADD_BOMBBIN_SKILL_PT	Использование взрыва	Дает наносить взрывноепокрытие.
47	PT_AWAKE_SKILL_PT	Вольная стихия/Снаряды	Разблокирует скрытую стихию оружия.Увеличивает обойму лукорудия.(Но не выше предела.)
48	PT_CRI_SKILL_PT	Критический взгляд	Увеличивает мастерство.
49	PT_SUPER_CRI_SKILL_PT	Усиление крит. атак	Увеличивает урон откритических атак.
50	PT_WEAK_ATK_SKILL_PT	Поиск уязвимостей	Увеличивает мастерство атак,использующих уязвимости чудовищ.
51	DUMMY000018	Unavailable	Unavailable
52	PT_CONCENTRATION_SKILL_PT	Фокусировка	Увеличивает скорость заполнения шкалоружия и заряда соответствующих атак.
53	PT_KEEP_SKILL_PT	Дополнительная энергия	Позволяет бастардам, двойным клинкам,глефам насекомых, выкидным топорами силовым клинкам дольше держать заряд.
54	PT_TAKUMI_SKILL_PT	Ремесло	Увеличивает шкалу остроты оружия,но не дальше ее максимального значения.
55	PT_BATTO_WAZA_SKILL_PT	Критический выхват	Увеличивает мастерство приатаке из ножен.
56	PT_CRUSH_SKILL_PT	Рассекатель	Облегчает разделку тушкрупных чудовищ.
57	PT_KO_SKILL_PT	Тяжелый удар	Помогает оглушать чудовищ.
58	PT_STAMINA_DMG_SKILL_PT	Похищение выносливости	Увеличивает способность некоторых атаквыматывать чудовищ.
59	PT_NORI_SKILL_PT	Мастер-наездник	Помогает забираться на чудовищ.
60	PT_HIEN_SKILL_PT	Полет	Увеличивает урон отатак в прыжке.
61	PT_POWER_AWAKE_SKILL_PT	Скрытая энергия	Временно увеличивает мастерство иуменьшает расход выносливости привыполнении определенных условий.
62	PT_CHALLENGER_SKILL_PT	Подстрекатель	Усиливает атаку и мастерство,когда крупное чудовище разъярено.
63	PT_FULL_CHARGE_SKILL_PT	На высоте	Усиливает атаку,если у вас полная шкала здоровья.
64	PT_KAZIBA_SKILL_PT	Героизм	Усиливает атаку и защиту,когда здоровье падает ниже 35%.
65	PT_HUKUTU_G_SKILL_PT	Укрепление	Временно повышает вашу атаку и защитупосле каждого обморока до 2 раз.
66	PT_SAKAURAMI_SKILL_PT	Презрение	Усиливает атаку, если вам нанесенисцеляемый урон (красная частьшкалы здоровья).
67	PT_KATSU_SKILL_PT	Оживление	Улучшает уклонение и снижает расходвыносливости под воздействиеманомальных статусов.
68	PT_HUE_SKILL_PT	Мастер рога	Продлевает эффект отохотничьего рога.
69	PT_LOAD_UP_SKILL_PT	Увеличение боезапаса	Увеличивает боезапас копьепушки и зарядсклянки силового клинка.
70	PT_EXBULLET_UP_G_SKILL_PT	Усиление особых снарядов	"Увеличивает мощность снарядов,""Пронзатель драконов"" и""Тысяча драконов""."
71	PT_CANNON_SKILL_PT	Артиллерия	Усиливает силу взрыва откопьепушки, пламени виверны, склянок,липких снарядов, силовых клинков и т.д.
72	PT_GUNNER_SKILL_PT	Тяжелая артиллерия	Усиливает атакубаллисты и пушек.
73	PT_RUNNER_SKILL_PT	Марафонец	Замедляет расход выносливости постояннорасходующими ее действиями(например, спринтом).
74	PT_GYM_SKILL_PT	Телосложение	Снижает расход выносливостиво время таких действийкак уклонение и т.д.
75	PT_JUMP_SKILL_PT	Прыжок веры	Увеличивает дальность уклонения кувырком, что позволяет уворачиватьсядаже от крупных чудовищ .
76	PT_STAMINA_SPEED_SKILL_PT	Всплеск выносливости	Ускоряет восстановление выносливости.
77	G_PT_HUNGER_SKILL_PT	Сопротивление голоду	Замедляет постепенное снижение макс.выносливости. Не действуетпри холодной погоде.
78	PT_AVOID_UP_SKILL_PT	Окно уклонения	Увеличивает период неуязвимостипри уклонении.
79	PT_AVOID_DISTANCE_SKILL_PT	Улучшение уклонения	Увеличивает расстояние уклонения.
80	PT_GUARD_UP_SKILL_PT	Защита	Снижает вероятность сбивания с ноги расход выносливости при защите.
81	PT_NOUTOU_SPEED_SKILL_PT	Быстрые ножны	Ускоряет убирание оружия.
82	PT_WIDE_SKILL_PT	Аура	Эффекты некоторых предметоввлияют и на ближних союзников.
83	PT__ITEM_UP_SKILL_PT	Экономное использование	Увеличивает длительность эффектовнекоторых предметов.
84	PT_MANZOK_SKILL_PT	Бесплатная еда	Дает заранее определенный шанс съестьблюдо или выпить бесплатно.
85	PT_HAYAGUI_SKILL_PT	Аппетит	Увеличивает скорость поедания мясаи поглощения предметов.
86	PT_TOISI_SPEED_SKILL_PT	Быстрая заточка	Увеличивает скорость заточки оружияпри использовании точильного камня.
87	DUMMY000021	Unavailable	Unavailable
88	PT_BOMBER_SKILL_PT	Бомбардир	Увеличивает уронот взрывающихся предметов.
89	DUMMY000024	Unavailable	Unavailable
90	PT_KINOKO_LOVER_SKILL_PT	Владыка грибов	Позволяет переваривать несъедобные грибыи получать от них положительные эффекты.
91	PT_FISHING_SKILL_PT	Мастер-рыбак	Улучшает навык рыбалки.
92	PT_STEAK_SKILL_PT	Шеф-повар	Улучшает навык приготовлениямяса.
93	PT_TRANSPORTER_SKILL_PT	Перевозчик профи	Ускоряет переноску предметов и снижаетриск уронить их.
94	PT_SAISYU_SKILL_PT	Мастер-сборщик	Ускоряет сбор и защищаетот сбивающихатак в процессе.
95	PT_HONEY_HUNTER_SKILL_PT	Охотник за медом	Увеличивает количество собираемого меда.
96	PT_HAGI_IRON_SKILL_PT	Профи разделки	Не дает сбить вас с ног вовремя разделки туш.
97	PT_BREATH_SKILL_PT	Божеств. благословение	Дает предопределенный шанс снизитьполучаемый урон.
98	PT_OTOMO_LEADER_SKILL_PT	Сбор палико	Усиляет палико.
99	PT_BOTANY_SKILL_PT	Ботаник	Повышает качество трав и другихсобранных расходуемыхпредметов.
100	PT_GEOLOGY_SKILL_PT	Геолог	Дает собрать материалы източки сбора еще один раз.
101	G_PT_KONSHIN_SKILL_PT	Максимальное могущество	На некоторое время увеличиваетмастерство при полной выносливости.
102	G_PT_SLING_B_PLUS_SKILL_PT	Заряд самострела	Увеличивает количество боеприпасов длясамострела, подбираемых во время похода.Ограничивает боезапас некоторых зарядов.
103	PT_MIUSINAI_SKILL_PT	Скрытность	Заставляет чудовищ быстрее терять вас из виду.
104	PT_NOKEZORI_SKILL_PT	Непоколебимость	Предотвращает сбивание с ног и другиереакции на небольшой урон.
105	PT_GUIDE_LONG_SKILL_PT	Улучшение светлячков	Увеличивает дальностьобнаружения светлячков.
106	PT_SYAGAMI_SPEED_SKILL_PT	Быстрый ползун	Увеличивает скоростьпередвижения в приседе.
107	PT_JUMP_DISTANCE_SKILL_PT	Мастер прыжков	Не дает сбить вас с ногво время прыжка.
108	PT_HEEL_SMOKE_G_SKILL_PT	Специалист по выживанию	При взаимодействии с некоторыми насекомыми ирастениями (напр., споровики или волнистыеличи) восстанавливается больше здоровья.
109	PT_NAGAGUTU_G_SKILL_PT	Подвижность в воде и снегу	Позволяет свободнее перемещаться в воде.Кроме того, особенности ландшафта, такие какглубокий снег, вас не замедляют.
110	DUMMY000027	Unavailable	Unavailable
111	PT_CLIMBER_G_SKILL_PT	Скалолаз	Если вы уклоняетесь на стене, плющеили чудовище, расход выносливостиснижается.
112	PT_FLASH_UP_SKILL_PT	Ослепляющий	Увеличивает эффективность ослепляющихатак и предметов.
113	DUMMY000030	Unavailable	Unavailable
114	PT_LAB_SKILL_PT	Ученый	Ускоряет рост ур. исследованияи особые расслед-я. Эффект применяетсяна экране результатов задания.
115	PT_MUSIHAGI_SKILL_PT	Энтомолог	Снижает вероятность сломать теломаленького чудовища-насекомого,что позволяет разделать его.
116	PT_MIST_RESIST_SKILL_PT	Сопротивление миазмам	Дает сопротивление накоплению миазмов.
117	PT_SMELL_SKILL_PT	Гончая	Увеличивает скорость заполнения шкалысветлячков, когда вы находитеразличные следы чудовищ.
118	PT_RARE_POP_HIT_SKILL_PT	Удача снабженца	Повышает шанс обнаруженияредких точек сбора.
119	PT_RARE_POP_LOCATE_SKILL_PT	Радар	Показывает редкие точки сборана карте местности.
120	PT_MONOMOTI_SKILL_PT	Механик	Ускоряет перезарядкуспециальных инструментов.
121	DUMMY000033	Unavailable	Unavailable
122	PT_SLIDING_UP_SKILL_PT	Мастерский подкат	Скольжение на краткий срокповышает мастерство.
123	PT_DRASEAL_UP_SKILL_PT	Усиление печати Древнего	Усиливает печати Древнего для оружияи драконьих снарядов.
124	PT_4SOKU_SKILL_PT	Устрашение	Снижает шанс того, что маленькиечудовища нападут, обнаружив вас.(Не действует на определенных чудовищ.)
125	PT_NEWZYUURYU_1_SKILL_PT	Сила аньяната	Unavailable
126	PT_NEWMAIN_SKILL_PT	Голод нергиганта	Unavailable
127	PT_DRAGONZOMBIE_SKILL_PT	Живучесть ваал-хазака	Unavailable
128	PT_REUSU_SKILL_PT	Сила раталоса	Unavailable
129	PT_DIABROS_SKILL_PT	Сила диаблоса	Unavailable
130	PT_KIRIN_SKILL_PT	Благословение кирина	Unavailable
131	PT_REIA_ASHU_SKILL_PT	Мастерство роз. ратианы	Unavailable
132	PT_NEWZYUURYU_S_SKILL_PT	Воля аньяната	Unavailable
133	DUMMY000044	Unavailable	Unavailable
134	DUMMY000047	Unavailable	Unavailable
135	PT_REUSU_S_SKILL_PT	Мастерство раталоса	Unavailable
136	PT_DIABROS_S_SKILL_PT	Мастерство диаблоса	Unavailable
137	PT_KIRIN_S_SKILL_PT	Благосклонность кирина	Unavailable
138	PT_GANKIN_SKILL_PT	Защита урагаана	Unavailable
139	DUMMY000054	Unavailable	Unavailable
140	DUMMY000057	Unavailable	Unavailable
141	DUMMY000060	Unavailable	Unavailable
142	PT_NEWARASHI_SKILL_PT	Защита базельгейса	Unavailable
143	PT_TEO_SKILL_PT	Техника теостра	Unavailable
144	PT_KUSHA_SKILL_PT	Полет кушала-даоры	Unavailable
145	PT_MUKURO_SKILL_PT	Святость ксено'джиивы	Unavailable
146	DUMMY000067	Unavailable	Unavailable
147	PT_KAZANRYU_SKILL_PT	Мастерство Дзоры	Unavailable
148	DUMMY000071	Unavailable	Unavailable
149	PT_GUILDX_SKILL_PT	Руководство гильдии	Unavailable
150	PT_SEEKER_SKILL_PT	Руководство экспедиции	Unavailable
151	PT_FUFYO_SKILL_PT	Благословение Легианы	Unavailable
152	PT_FUFYO_S_SKILL_PT	Благосклонность Легианы	Unavailable
153	PT_ZANSO_SKILL_PT	Сила одогарона	Unavailable
154	PT_ZANSO_S_SKILL_PT	Мастерство одогарона	Unavailable
155	PT_ARROW_CHARGE2_SKILL_PT	Заряд лука плюс	Повышает макс. уровень зарядалука на единицу.
156	PT_SHINGAN2_SKILL_PT	Мысл. взгляд/Баллистика	Предотвращает отражение атак.Сокращает дистанцию макс.мощности выстрела/стрелы.
157	PT_EXGUARD2_SKILL_PT	На защиту	Позволяет защищаться от обычныхнеблокируемых атак.
158	PT_GOJIN2_SKILL_PT	Защитная полировка	Оружие некоторое времяпосле заточки не будеттерять остроту.
159	PT_BLANK_UP2_SKILL_PT	Неэлементальное усиление	Усиливает используемоенеэлементальное оружие.
160	PT_NANA_01_SKILL_PT	Железная воля	Не дает лишить вас сознания,пока здоровье выше определенногопредела (только 1 раз).
161	PT_NANA_02_SKILL_PT	Быстрое восстановление	Восстанавливает здоровье, есливы постоянно атакуете чудовище.Эффект зависит от оружия.
162	PT_NANA_03_SKILL_PT	Бритва/Запасной выстрел	Оружие тупится на 50% медленнее.Луки и лукорудия могут непотратить покрытие или снаряды.
163	PT_NANA_S_SKILL_PT	Услуга лунастры	Unavailable
164	PT_FF_S_SKILL_PT	Душа Драгуна	Unavailable
165	PT_MAMM1_SKILL_PT	Крит. удар стихией	Увеличивает стихийный урон(огонь, вода, гроза, лед,дракон) при крит. попадании.
166	PT_MAMM2_SKILL_PT	Критический статус	Увеличивает урон от аномальныхстатусов (паралич, отравление,сон, взрыв) при крит. попадании.
167	PT_WITCHER_SKILL_PT	Знания ведьмака	Unavailable
168	PT_ANNIVERSARY_SKILL_PT	Благословение Астеры	Unavailable
169	PT_ZINOGRE_SKILL_PT	Сущность зиногра	Unavailable
170	PT_TIGREX_SKILL_PT	Сущность тигрекса	Unavailable
171	PT_NARGACUGA_SKILL_PT	Сущность наргакуги	Unavailable
172	PT_BRACCHIDIOS_SKILL_PT	Сущность брахидиоса	Unavailable
173	PT_DINOVALDE_SKILL_PT	Сущность главенуса	Unavailable
174	PT_SILVER_SKILL_PT	Сущность серебр. раталоса	Unavailable
175	PT_GOLD_SKILL_PT	Сущность золотой ратианы	Unavailable
176	PT_EARTH_SKILL_PT	Святость шара-ишвалды	Unavailable
177	PT_NERO_SKILL_PT	Святость намиэля	Unavailable
178	PT_HIVER_SKILL_PT	Святость велханы	Unavailable
179	PT_UNDECIDED1_SKILL_PT	Святость древнего	Unavailable
180	PT_UNDECIDED2_SKILL_PT	Алхимия экспедиции	Unavailable
181	PT_UNDECIDED3_SKILL_PT	Руководство инструктора	Unavailable
182	PT_UNDECIDED4_SKILL_PT	Главенство аньяната	Unavailable
183	PT_UNDECIDED5_SKILL_PT	Сущность ратианы	Unavailable
184	PT_GUST_SKILL_PT	Провокатор	Атакуя чудовище, вы привлекаете к себебольше внимания.
185	PT_KNIGHT_SKILL_PT	Агрессивная защита	После выполнения идеально рассчитаннойпо времени защиты временно повышаетатаку.
186	PT_DISASTER_SKILL_PT	Сращивание	Временно усиливает атаки послевосстановления от действия порчи аномальных статусов.
187	PT_EXDODGE_SKILL_PT	Безопасное приземление	Позволяет быстро восстанавливаться послесильных ударов, отбрасывающих назадпри оружии наготове.
188	PT_EX06_SKILL_PT	Скрытое мастерство бариота	Unavailable
189	PT_EX07_SKILL_PT	Сущность раталоса	Unavailable
190	PT_EX08_SKILL_PT	Стремление диаблос	Unavailable
191	PT_EX09_SKILL_PT	Стремление легианы	Unavailable
192	PT_EX10_SKILL_PT	Сущность одогарона	Unavailable
193	PT_EX11_SKILL_PT	Стремление урагаана	Unavailable
194	PT_EX12_SKILL_PT	Стремление базельгейса	Unavailable
195	PT_EX13_SKILL_PT	Сущность девильо	Unavailable
196	PT_EX14_SKILL_PT	Жила души ваала	Unavailable
197	DUMMY000108	Unavailable	Unavailable
198	DUMMY000111	Unavailable	Unavailable
199	PT_EX17_SKILL_PT	Святость кирина	Unavailable
200	PT_EX18_SKILL_PT	Гордость гильдии	Unavailable
201	PT_EX19_SKILL_PT	Сущность Дзоры Магдароса	Unavailable
202	PT_EX20_SKILL_PT	Сущность лунастры	Unavailable
203	PT_EX21_SKILL_PT	Стремление нергиганта	Unavailable
204	DUMMY000119	Unavailable	Unavailable
205	PT_DONKI_SKILL_PT	Дуболом	Усиливает атаку при затуплении.Усиливает рукопашную атакуоружия дальнего боя и шанс оглушения.
206	PT_STAMINA_PINCH_SKILL_PT	Адреналин	Временно снижает расходвыносливости, когда здоровьепадает ниже 40%.
207	PT_COLD_RES_SKILL_PT	Антифриз	Нейтрализует эффекты холодного климата.
208	PT_EX22_SKILL_PT	Ярость раянга	Unavailable
209	PT_HORIZON_SKILL_PT	Топливный элемент	Unavailable
210	PT_RE_SKILL_PT	Выжившие	Unavailable
211	PT_MUFET_SKILL_PT	Печать сафи'джиивы	Unavailable
212	PT_WINTER_SKILL_PT	Радостное благословение	Unavailable
213	PT_ANNIVERSARY_S_SKILL_PT	Благословение благодарности	Unavailable
214	PT_SPRING_SKILL_PT	Благословение Полноцветия	Unavailable
215	PT_SUMMER_SKILL_PT	Жгучее благословение	Unavailable
216	PT_AUTUMN_SKILL_PT	Благословение веселой жути	Unavailable
217	PT_EX23_SKILL_PT	Воля раянга	Unavailable
218	PT_EX24_SKILL_PT	Воля брахидиоса	Unavailable
219	PT_EX25_SKILL_PT	Сущность кулве тарот	Unavailable
220	PT_EX26_SKILL_PT	Соверш. ледозубое искусство	Unavailable
221	PT_EX27_SKILL_PT	Божество-алатреон	Unavailable
222	PT_EX28_SKILL_PT	Легенда о Фаталисе	Unavailable
223	PT_CLAW_SKILL_PT	Усиление хватательного когтя	При атаке хватательным когтем чудовищелегче ранить, увеличивается вероятностьполучения снарядов для самострела.
224	DUMMY000137	Unavailable	Unavailable
225	DUMMY000140	Unavailable	Unavailable
